Wavenumber	17254.243167289234-30C-17269.041071847205-20C	17248.118550349533-40C-17269.041071847205-20C	17248.118550349533-40C-17254.243167289234-30C	17233.344376234996-50C-17269.041071847205-20C	17233.344376234996-50C-17254.243167289234-30C	17233.344376234996-50C-17248.118550349533-40C	17222.547452456358-60C-17269.041071847205-20C	17222.547452456358-60C-17254.243167289234-30C	17222.547452456358-60C-17248.118550349533-40C	17222.547452456358-60C-17233.344376234996-50C	17199.639830854983-70C-17269.041071847205-20C	17199.639830854983-70C-17254.243167289234-30C	17199.639830854983-70C-17248.118550349533-40C	17199.639830854983-70C-17233.344376234996-50C	17199.639830854983-70C-17222.547452456358-60C
1.493109287000000040e+04	-1.761767719775722552e-04	-2.476189246020041312e-04	-7.144215262443187608e-05	-4.209707757816955054e-04	-2.447940038041232502e-04	-1.733518511796913741e-04	-5.457525422953510286e-04	-3.695757703177787734e-04	-2.981336176933468973e-04	-1.247817665136555232e-04	-8.043213396043899510e-04	-6.281445676268176959e-04	-5.567024150023858198e-04	-3.833505638226944456e-04	-2.585687973090389224e-04
1.492541515000000072e+04	-1.739292893479724156e-04	-2.444600636320390374e-04	-7.053077428406662186e-05	-4.156005057180320317e-04	-2.416712163700596161e-04	-1.711404420859929942e-04	-5.387904813910562862e-04	-3.648611920430838707e-04	-2.943304177590172488e-04	-1.231899756730242546e-04	-7.940608952206537619e-04	-6.201316058726813463e-04	-5.496008315886147244e-04	-3.784603895026217302e-04	-2.552704138295974756e-04
1.491974193000000014e+04	-1.717045093878530326e-04	-2.413331108872679431e-04	-6.962860149941491050e-05	-4.102844791443530093e-04	-2.385799697564999766e-04	-1.689513682570850661e-04	-5.318987393451365953e-04	-3.601942299572835626e-04	-2.905656284578686521e-04	-1.216142602007835860e-04	-7.839040736563190892e-04	-6.121995642684660566e-04	-5.425709627690511461e-04	-3.736195945119660800e-04	-2.520053343111824939e-04
1.491407320000000072e+04	-1.695023100764594948e-04	-2.382378949219235431e-04	-6.873558484546404834e-05	-4.050224048216810591e-04	-2.355200947452215643e-04	-1.667845098997575159e-04	-5.250769388450843289e-04	-3.555746287686248341e-04	-2.868390439231607858e-04	-1.200545340234032698e-04	-7.738503197858431770e-04	-6.043480097093836823e-04	-5.356124248639196339e-04	-3.688279149641621180e-04	-2.487733809407588481e-04
1.490840897000000041e+04	-1.673225756111257345e-04	-2.351742530255010455e-04	-6.785167741437531097e-05	-3.998140063437224945e-04	-2.324914307325967600e-04	-1.646397533182214490e-04	-5.183247217881992164e-04	-3.510021461770734819e-04	-2.831504687626981709e-04	-1.185107154444767219e-04	-7.638991067221295728e-04	-5.965765311110038382e-04	-5.287248536966285273e-04	-3.640851003784070783e-04	-2.455743849339303564e-04
1.490274921999999970e+04	-1.651651771299444960e-04	-2.321420041285354730e-04	-6.697682699859097699e-05	-3.946589760762675425e-04	-2.294937989463230466e-04	-1.625169719477320696e-04	-5.116416895696238032e-04	-3.464765124396793072e-04	-2.794996854410883302e-04	-1.169827134933562607e-04	-7.540498478202303789e-04	-5.888846706902858830e-04	-5.219078436916949060e-04	-3.593908717439628364e-04	-2.424081582506065757e-04
1.489709395000000040e+04	-1.630299920985442408e-04	-2.291409760512702620e-04	-6.611098395272602124e-05	-3.895570214829738309e-04	-2.265270293844295901e-04	-1.604160454317035689e-04	-5.050274631408363524e-04	-3.419974710422921116e-04	-2.758864870895660903e-04	-1.154704416578625215e-04	-7.443019851946369725e-04	-5.812719930960927317e-04	-5.151610091433667105e-04	-3.547449637116631416e-04	-2.392745220538006201e-04
1.489144314999999915e+04	-1.609168928364407281e-04	-2.261709893775915026e-04	-6.525409654115077451e-05	-3.845078377110386358e-04	-2.235909448745979078e-04	-1.583368483334471333e-04	-4.984816474707387535e-04	-3.375647546342980254e-04	-2.723106580931472509e-04	-1.139738097597001176e-04	-7.346549373476521372e-04	-5.737380445112114091e-04	-5.084839479700606346e-04	-3.501470996366135013e-04	-2.361732898769133837e-04
1.488579682999999932e+04	-1.588257578063329012e-04	-2.232318733225574503e-04	-6.440611551622454911e-05	-3.795111345682444792e-04	-2.206853767619115780e-04	-1.562792612456870289e-04	-4.920038665201381667e-04	-3.331781087138052655e-04	-2.687719931975807164e-04	-1.124927319518936875e-04	-7.251081507181345032e-04	-5.662823929118016020e-04	-5.018762773955770529e-04	-3.455970161498900239e-04	-2.331042841979963365e-04
1.488015495999999985e+04	-1.567564494084766613e-04	-2.203234345223015200e-04	-6.356698511382485872e-05	-3.745665834644987258e-04	-2.178101340560220645e-04	-1.542431489421972057e-04	-4.855936944571717651e-04	-3.288372450486951037e-04	-2.652702599348702450e-04	-1.110271109926730393e-04	-7.156609983125228336e-04	-5.589045489040461723e-04	-4.953375637902213136e-04	-3.410944148480241078e-04	-2.300673038553510685e-04
1.487451756000000023e+04	-1.547088472739002740e-04	-2.174455038283090724e-04	-6.273665655440879840e-05	-3.696738969664187247e-04	-2.149650496925184506e-04	-1.522283931381096522e-04	-4.792507587938338309e-04	-3.245419115199335569e-04	-2.618052549655247585e-04	-1.095768618274151063e-04	-7.063129317084748671e-04	-5.516040844345745930e-04	-4.888674278801657946e-04	-3.366390347420561424e-04	-2.270621729146410361e-04
1.486888460999999916e+04	-1.526828152147094442e-04	-2.145978898558872916e-04	-6.191507464117784743e-05	-3.648327498272027625e-04	-2.121499346124933183e-04	-1.502348599713154709e-04	-4.729746380090701918e-04	-3.202918227943607477e-04	-2.583767481531829002e-04	-1.081418881818674294e-04	-6.970633301778134117e-04	-5.443805149631039675e-04	-4.824654403219261201e-04	-3.322305803506106492e-04	-2.240886921687432198e-04
1.486325610000000052e+04	-1.506782197003495027e-04	-2.117804049529478649e-04	-6.110218525259836220e-05	-3.600428231362237663e-04	-2.093646034358742636e-04	-1.482624181832759014e-04	-4.667649187856739990e-04	-3.160866990853244962e-04	-2.549845138327261340e-04	-1.067220956494502326e-04	-6.879115850439362911e-04	-5.372333653435867884e-04	-4.761311800909884262e-04	-3.278687619077125248e-04	-2.211466662582622922e-04
1.485763204000000042e+04	-1.486949332372353161e-04	-2.089928699502766052e-04	-6.029793671304128910e-05	-3.553038123954993521e-04	-2.066088791582640360e-04	-1.463109424452227469e-04	-4.606212064815554119e-04	-3.119262732443200958e-04	-2.516283365312788067e-04	-1.053173940860560598e-04	-6.788571151171082785e-04	-5.301621818798729624e-04	-4.698642451668316733e-04	-3.235533027216089264e-04	-2.182359086355528666e-04
1.485201240999999936e+04	-1.467328166963807745e-04	-2.062350893230202598e-04	-5.950227262663948524e-05	-3.506153852932056281e-04	-2.038825685968248536e-04	-1.443802959701853683e-04	-4.545430703874753231e-04	-3.078102536910945486e-04	-2.483079810644550633e-04	-1.039276850942696950e-04	-6.698992860193070387e-04	-5.231664693229262642e-04	-4.636641966962867789e-04	-3.192839007261014106e-04	-2.153562156318317156e-04
1.484639722000000074e+04	-1.447917405192830631e-04	-2.035068809959142411e-04	-5.871514047663117797e-05	-3.459772323752344225e-04	-2.011854918559513594e-04	-1.424703513793201815e-04	-4.485301094190388693e-04	-3.037383688997558062e-04	-2.450232284231246283e-04	-1.025528770438044468e-04	-6.610375070020962918e-04	-5.162457664828132287e-04	-4.575306260061820507e-04	-3.150602746268618692e-04	-2.125073975830574224e-04
1.484078644999999960e+04	-1.428715638138317034e-04	-2.008080469625139752e-04	-5.793648314868227178e-05	-3.413890170964190007e-04	-1.985174532825872973e-04	-1.405809701339050255e-04	-4.425818873629999706e-04	-2.997103235491682671e-04	-2.417738404004859953e-04	-1.011928702665809698e-04	-6.522711355164273472e-04	-5.093995717025956438e-04	-4.514630885539133720e-04	-3.108821184200083465e-04	-2.096892481534273767e-04
1.483518010999999933e+04	-1.409721551410489382e-04	-1.981384025012966621e-04	-5.716624736024772391e-05	-3.368504254904897133e-04	-1.958782703494407751e-04	-1.387120229891930512e-04	-4.366979972707310531e-04	-2.957258421296821149e-04	-2.385595947694343910e-04	-9.984757178024133983e-05	-6.435995721164461392e-04	-5.026274169753972010e-04	-4.454611696151494771e-04	-3.067491466259564259e-04	-2.069015748457150861e-04
1.482957818000000043e+04	-1.390933720249037941e-04	-1.954977473766009166e-04	-5.640437535169712246e-05	-3.323611172101198497e-04	-1.932677451852160555e-04	-1.368633698335189330e-04	-4.308779979862939480e-04	-2.917846259613901538e-04	-2.353802506096930314e-04	-9.851688077617409833e-05	-6.350221669179853534e-04	-4.959287948930815593e-04	-4.395244195413844368e-04	-3.026610497078655038e-04	-2.041441689316914054e-04
1.482398065999999926e+04	-1.372350780213874022e-04	-1.928858898295401914e-04	-5.565081180815278916e-05	-3.279207663136329831e-04	-1.906856882922455809e-04	-1.350348764840927918e-04	-4.251214670235106685e-04	-2.878863890021232663e-04	-2.322355771939704772e-04	-9.720070070987768540e-05	-6.265382975294622736e-04	-4.893032195080748714e-04	-4.336524076999220823e-04	-2.986175312158292905e-04	-2.014168305059516051e-04
1.481838754999999946e+04	-1.353971358832445349e-04	-1.903026369710000831e-04	-5.490550108775554827e-05	-3.235290449328798168e-04	-1.881319090496352819e-04	-1.332264079618797337e-04	-4.194279793931707245e-04	-2.840308435099261897e-04	-2.291253424221706414e-04	-9.589893446029090773e-05	-6.181473378496574189e-04	-4.827502019664128841e-04	-4.278447008786573358e-04	-2.946182929167776021e-04	-1.987193584564866944e-04
1.481279883999999947e+04	-1.335794043671942322e-04	-1.877477902943527899e-04	-5.416838592715855771e-05	-3.191856156448888426e-04	-1.856062112776946105e-04	-1.314378253505360528e-04	-4.137970977139207585e-04	-2.802176933467265263e-04	-2.260493074195679686e-04	-9.461148206903191582e-05	-6.098486434949132451e-04	-4.762692391277190129e-04	-4.221008532005604552e-04	-2.906630278500244025e-04	-1.960515457809924866e-04
1.480721451999999954e+04	-1.317817416453259671e-04	-1.852211504701772871e-04	-5.343940882485131993e-05	-3.148901396235470607e-04	-1.831083979782210935e-04	-1.296689891533697736e-04	-4.082283827806856835e-04	-2.764466411353597164e-04	-2.230072323105083965e-04	-9.333824315713862285e-05	-6.016415673760835969e-04	-4.698598257307576298e-04	-4.164204169059063099e-04	-2.867514277525365363e-04	-1.934131845953979134e-04
1.480163459999999941e+04	-1.300040116835599058e-04	-1.827225263113935183e-04	-5.271851462783361253e-05	-3.106422918814563672e-04	-1.806382801978964614e-04	-1.279197655700628489e-04	-4.027214133247442041e-04	-2.727174016411842983e-04	-2.199988870133506857e-04	-9.207912144328783688e-05	-5.935254888219873570e-04	-4.635214771384274512e-04	-4.108029625105938387e-04	-2.828831969405309898e-04	-1.908040754972431530e-04
1.479605905999999959e+04	-1.282460682691249909e-04	-1.802517123238173147e-04	-5.200564405469232376e-05	-3.064417231043795042e-04	-1.781956548352545133e-04	-1.261900107805621896e-04	-3.972757365357446058e-04	-2.690296682666196149e-04	-2.170240242119272911e-04	-9.083401343136510153e-05	-5.854997406608622446e-04	-4.572536723917372536e-04	-4.052480283370449299e-04	-2.790580175564827403e-04	-1.882240041251176388e-04
1.479048790000000008e+04	-1.265077710624132323e-04	-1.778085112672175838e-04	-5.130074020480435149e-05	-3.022880980070793977e-04	-1.757803269446661654e-04	-1.244795867398618139e-04	-3.918909177870119609e-04	-2.653831467245987286e-04	-2.140824065197943771e-04	-8.960281977993256319e-05	-5.775636825058813595e-04	-4.510559114434681272e-04	-3.997551712386637757e-04	-2.752755844988019618e-04	-1.856727647188693986e-04
1.478492110999999932e+04	-1.247889760936093939e-04	-1.753927207983271841e-04	-5.060374470471779018e-05	-2.981810726256639565e-04	-1.733920965320545626e-04	-1.227883518273367724e-04	-3.865665111973601298e-04	-2.617775351037507359e-04	-2.111737903990329457e-04	-8.838543857169617324e-05	-5.697166573706766157e-04	-4.449276812770672218e-04	-3.943239365723494316e-04	-2.715355847450126592e-04	-1.831501461733164859e-04
1.477935870000000068e+04	-1.230895450802654834e-04	-1.730041465668880063e-04	-4.991460148662252294e-05	-2.941203165821582033e-04	-1.710307715018927199e-04	-1.211161700152701970e-04	-3.813020884954471112e-04	-2.582125434151816279e-04	-2.082979419285591050e-04	-8.718177191328890796e-05	-5.619580342101637704e-04	-4.388684891298982871e-04	-3.889538876432757641e-04	-2.678377176280055671e-04	-1.806559457147166592e-04
1.477380064999999922e+04	-1.214093301078258968e-04	-1.706425806839162451e-04	-4.923325057609034827e-05	-2.901054764790494955e-04	-1.686961463712235987e-04	-1.194628957951332504e-04	-3.760971915641661556e-04	-2.546878614563402587e-04	-2.054546108802499105e-04	-8.599171508511666007e-05	-5.542871379821748268e-04	-4.328778078743489299e-04	-3.836445572982585817e-04	-2.641816615031253312e-04	-1.781899464180086712e-04
1.476824695000000065e+04	-1.197481860477841997e-04	-1.683078191757059194e-04	-4.855963312792171971e-05	-2.861362055727387221e-04	-1.663880195249545224e-04	-1.178283863970328027e-04	-3.709513709100054069e-04	-2.512031848622212071e-04	-2.026435517342994874e-04	-8.481516533726668472e-05	-5.467033063437862217e-04	-4.269551202960020220e-04	-3.783954871680803023e-04	-2.605671007710474996e-04	-1.757519354337808148e-04
1.476269762000000082e+04	-1.181059763192687795e-04	-1.659996700818233695e-04	-4.789369376255458999e-05	-2.822121775408192867e-04	-1.641062012215505073e-04	-1.162125074589959173e-04	-3.658642035113193747e-04	-2.477582271920505952e-04	-1.998645334294960052e-04	-8.365202597050008793e-05	-5.392059159566656157e-04	-4.210999396373968362e-04	-3.732062458748422462e-04	-2.569937384158463289e-04	-1.733417124453462410e-04
1.475715263000000050e+04	-1.164825491552085035e-04	-1.637179200969299253e-04	-4.723537094172142181e-05	-2.783330297709413204e-04	-1.618504806157328169e-04	-1.146151096740113950e-04	-3.608352192974034756e-04	-2.443526701421949721e-04	-1.971172992004735502e-04	-8.250218952646215520e-05	-5.317942741337941537e-04	-4.153117249785856502e-04	-3.680763540368642284e-04	-2.534612443628528333e-04	-1.709590548363906781e-04
1.475161197999999968e+04	-1.148777614695811744e-04	-1.614623681165938685e-04	-4.658460664701269405e-05	-2.744984203912684273e-04	-1.596206589216872529e-04	-1.130360522746745588e-04	-3.558639750837616633e-04	-2.409862136141804889e-04	-1.944016069671677949e-04	-8.136555469249323602e-05	-5.244677278047407687e-04	-4.095899663351595943e-04	-3.630053596881469002e-04	-2.499693074134723414e-04	-1.686037527209791054e-04
1.474607567999999992e+04	-1.132914727211553618e-04	-1.592328166126685818e-04	-4.594134389151321995e-05	-2.707080136082340438e-04	-1.574165408870786820e-04	-1.114751969955654620e-04	-3.509500355639849634e-04	-2.376585628428296015e-04	-1.917172189513163816e-04	-8.024202195575091956e-05	-5.172256355024731911e-04	-4.039341627813178293e-04	-3.579928188898046093e-04	-2.465176218942391473e-04	-1.662755999384882277e-04
1.474054370999999992e+04	-1.117235335180641331e-04	-1.570290556169515184e-04	-4.530552209888738524e-05	-2.669614524776417475e-04	-1.552379189595776143e-04	-1.099323968606902291e-04	-3.460929380098634600e-04	-2.343694044917993269e-04	-1.890638823929119416e-04	-7.913148553222171255e-05	-5.100673153394588710e-04	-3.983437818213947379e-04	-3.530382597225073527e-04	-2.431058628618171236e-04	-1.639743773295954110e-04
1.473501605999999992e+04	-1.101737972661401277e-04	-1.548508790930949730e-04	-4.467708182695484531e-05	-2.632583867382409792e-04	-1.530845894721008515e-04	-1.084075076451460062e-04	-3.412922283554942204e-04	-2.311184310893540927e-04	-1.864413492623992474e-04	-7.803384161725324120e-05	-5.029920981883817532e-04	-3.928183009222416255e-04	-3.481412190952867802e-04	-2.397337114501407740e-04	-1.616998698328875328e-04
1.472949274999999943e+04	-1.086421255616781822e-04	-1.526980925162582658e-04	-4.405596695458008361e-05	-2.595984856978983402e-04	-1.509563601362201579e-04	-1.069003931816400743e-04	-3.365474779031263353e-04	-2.279053523414481530e-04	-1.838493853868680694e-04	-7.694899220522799510e-05	-4.959993523035513552e-04	-3.873572267418731729e-04	-3.433012597872930893e-04	-2.364008666056530150e-04	-1.594518744004250199e-04
1.472397374999999920e+04	-1.071283659472288541e-04	-1.505704816085196018e-04	-4.344211566129074775e-05	-2.559813850814829372e-04	-1.488530191342540832e-04	-1.054109034729633354e-04	-3.318582144161905112e-04	-2.247298484689616571e-04	-1.812877328076709094e-04	-7.587682933470757396e-05	-4.890883817671373701e-04	-3.819600158199085160e-04	-3.385179001586177683e-04	-2.331069966856544329e-04	-1.572301673509468589e-04
1.471845905999999923e+04	-1.056323742791506759e-04	-1.484678437769226811e-04	-4.283546949777200519e-05	-2.524067404780436230e-04	-1.467743661988929471e-04	-1.039388967011209419e-04	-3.272239914090188662e-04	-2.215916171298681903e-04	-1.787561476320961851e-04	-7.481725093097524315e-05	-4.822585286078581723e-04	-3.766261543287074964e-04	-3.337906848309354912e-04	-2.298517881298145493e-04	-1.550345371988393062e-04
1.471294867999999951e+04	-1.041540063021761942e-04	-1.463899762712966846e-04	-4.223596996912049040e-05	-2.488742072083646728e-04	-1.447202009061884787e-04	-1.024842309370679883e-04	-3.226443620470524631e-04	-2.184903557448762690e-04	-1.762543857757557786e-04	-7.377015483868779033e-05	-4.755091343358643086e-04	-3.713551280336881144e-04	-3.291191580645676240e-04	-2.266349271274996358e-04	-1.528647722888118454e-04
1.470744261000000006e+04	-1.026931176801443302e-04	-1.443366762276070137e-04	-4.164355854746268348e-05	-2.453834403986152046e-04	-1.426903227184708745e-04	-1.010467641710081910e-04	-3.181188792423482459e-04	-2.154257615622039157e-04	-1.737822030147412322e-04	-7.273543884373304125e-05	-4.688395400837784555e-04	-3.661464224036341253e-04	-3.245028638561714418e-04	-2.234560996851632508e-04	-1.507206608414302096e-04
1.470194082999999955e+04	-1.012495588078171638e-04	-1.423077333758092367e-04	-4.105817456799207288e-05	-2.419340825833282693e-04	-1.406845237755111055e-04	-9.962634920751903267e-05	-3.136470795819870649e-04	-2.123975207741699012e-04	-1.713393462061778283e-04	-7.171299699865879562e-05	-4.622490629210412871e-04	-3.609995041132241234e-04	-3.199413295452320505e-04	-2.203149803377130178e-04	-1.486019833390542222e-04
1.469644334999999955e+04	-9.982318803174183852e-05	-1.403029486220300215e-04	-4.047976059028818296e-05	-2.385257952965715023e-04	-1.387026072648296637e-04	-9.822284667454148077e-05	-3.092285242834516557e-04	-2.094053362517098171e-04	-1.689255756614216342e-04	-7.070272898688015339e-05	-4.557370562135558412e-04	-3.559138681818140026e-04	-3.154341075915258197e-04	-2.172112609169843389e-04	-1.465085319301041855e-04
1.469095015000000058e+04	-9.841385593457180336e-05	-1.383221119599480076e-04	-3.990825602537620420e-05	-2.351582215196525161e-04	-1.367443655850807127e-04	-9.683610955970450851e-05	-3.048627505113019054e-04	-2.064488945767301020e-04	-1.665406385513538978e-04	-6.970452899164938931e-05	-4.493028378752608742e-04	-3.508889819406890709e-04	-3.109807259153128667e-04	-2.141446163556083582e-04	-1.444400873639589689e-04
1.468546124000000054e+04	-9.702142093064719530e-05	-1.363650243906278092e-04	-3.934360345998061392e-05	-2.318310229466047367e-04	-1.348096020159575414e-04	-9.546599855597692752e-05	-3.005493196888107954e-04	-2.035278987581636001e-04	-1.641842952981829862e-04	-6.871829674220605866e-05	-4.429457615693355166e-04	-3.459243406386883213e-04	-3.065807371787077074e-04	-2.111147386227307798e-04	-1.423964418805247212e-04
1.467997660999999971e+04	-9.564573639244886016e-05	-1.344314798285665968e-04	-3.878574343611773667e-05	-2.285438492231339769e-04	-1.328981128306851167e-04	-9.411236939456738004e-05	-2.962877776189094814e-04	-2.006420412264606212e-04	-1.618562977903428846e-04	-6.774392839577550451e-05	-4.366651579352613666e-04	-3.410194215428125064e-04	-3.022336781066947697e-04	-2.081213087121273897e-04	-1.403773803163518852e-04
1.467449625000000015e+04	-9.428665589396312274e-05	-1.325212724713614731e-04	-3.823461657739835040e-05	-2.252963504756344548e-04	-1.310096945816713321e-04	-9.277507800427298168e-05	-2.920776707270728023e-04	-1.977910148331096796e-04	-1.595563982557113292e-04	-6.678132025143834749e-05	-4.304603585275797173e-04	-3.361737026336165945e-04	-2.979390860562182441e-04	-2.051640080519452625e-04	-1.383826878005069150e-04
1.466902016000000003e+04	-9.294403567298298308e-05	-1.306342002604932162e-04	-3.769016458751023313e-05	-2.220881831948712248e-04	-1.291441475218882418e-04	-9.145398293437800863e-05	-2.879185536890406516e-04	-1.949745180160576685e-04	-1.572843534285474354e-04	-6.583037049416942676e-05	-4.243307070577219398e-04	-3.313866713847389567e-04	-2.936965067972287236e-04	-2.022425238628507149e-04	-1.364121533686812882e-04
1.466354833999999937e+04	-9.161773210603768591e-05	-1.287700613323283783e-04	-3.715232922629069234e-05	-2.189190042024349858e-04	-1.273012720963972999e-04	-9.014894287010660756e-05	-2.838099816089116600e-04	-1.921922495028739741e-04	-1.550399202765832818e-04	-6.489097740647667423e-05	-4.182755478663521820e-04	-3.266578157603144961e-04	-2.895054865340238037e-04	-1.993565436639171962e-04	-1.344655662574405219e-04
1.465808077000000048e+04	-9.030759696911430656e-05	-1.269286473569858353e-04	-3.662105038787152878e-05	-2.157884593263770245e-04	-1.254808623572627180e-04	-8.885981196939118920e-05	-2.797514953380882130e-04	-1.894438983689739064e-04	-1.528228479811023777e-04	-6.396303601171118847e-05	-4.122942042868241175e-04	-3.219866073177098109e-04	-2.853655569298382821e-04	-1.965057449604470929e-04	-1.325427089487359045e-04
1.465261744999999974e+04	-8.901348715649806675e-05	-1.251097571983370016e-04	-3.609627004183893484e-05	-2.126962066242368832e-04	-1.236827194677388164e-04	-8.758644942589988158e-05	-2.757426515820268764e-04	-1.867291644255288097e-04	-1.506328943836898748e-04	-6.304644495778999325e-05	-4.063860230162467946e-04	-3.173725358597487278e-04	-2.812762658179097930e-04	-1.936898163920099114e-04	-1.306433714342199182e-04
1.464715839000000051e+04	-8.773526210152648996e-05	-1.233131932888500981e-04	-3.557793118732360815e-05	-2.096419102200833273e-04	-1.219066481185568374e-04	-8.632871693123322920e-05	-2.717830149104906445e-04	-1.840477528089641546e-04	-1.484698216216405464e-04	-6.214110469040731721e-05	-4.005503623404418900e-04	-3.128151002389154001e-04	-2.772371690515917919e-04	-1.909084521203585627e-04	-1.287673474299512455e-04
1.464170355999999992e+04	-8.647277216090876184e-05	-1.215387453035558785e-04	-3.506597314264711662e-05	-2.066252125490289360e-04	-1.201524403881201741e-04	-8.508646724547305751e-05	-2.678721217749709116e-04	-1.813993496140621497e-04	-1.463333764714150331e-04	-6.124690922594197562e-05	-3.947865391034297011e-04	-3.083137669425209393e-04	-2.732477937998738227e-04	-1.881613265544007652e-04	-1.269144173284587895e-04
1.463625297999999930e+04	-8.522587964302288932e-05	-1.197862197156659980e-04	-3.456034007264310870e-05	-2.036457846040402864e-04	-1.184199049610173970e-04	-8.385956488837428835e-05	-2.640095456494552517e-04	-1.787836660064323624e-04	-1.442233259337892537e-04	-6.036376104541496534e-05	-3.890939247111618871e-04	-3.038680450681389977e-04	-2.693077049954958890e-04	-1.854481401071216007e-04	-1.250843790617066353e-04
1.463080662999999913e+04	-8.399443793177460704e-05	-1.180554104548633965e-04	-3.406097252308878942e-05	-2.007032760528368320e-04	-1.167088381210622250e-04	-8.264786559797343557e-05	-2.601948323612268688e-04	-1.762003944294522617e-04	-1.421394219063634723e-04	-5.949155630839003672e-05	-3.834718498229999772e-04	-2.994774118912253702e-04	-2.654164393681365808e-04	-1.827685737701631452e-04	-1.232770174617731085e-04
1.462536450999999943e+04	-8.277830536790320437e-05	-1.163461184176504959e-04	-3.356781304974729152e-05	-1.977973484070215393e-04	-1.150190430391183349e-04	-8.145122998937104342e-05	-2.564275430918631915e-04	-1.736492377239599871e-04	-1.400814246742126956e-04	-5.863019468484165220e-05	-3.779196677261495441e-04	-2.951413623582463397e-04	-2.615735493084990482e-04	-1.801223193191280048e-04	-1.214921246342863526e-04
1.461992661000000044e+04	-8.157733841945846720e-05	-1.146581418683713383e-04	-3.308080344891287106e-05	-1.949276587030757124e-04	-1.133503202836172452e-04	-8.026951683470437415e-05	-2.527072332210479610e-04	-1.711298948015894938e-04	-1.380490913526766228e-04	-5.777957451797224864e-05	-3.724367231559937153e-04	-2.908593847365352481e-04	-2.577785812876223770e-04	-1.775090644529180028e-04	-1.197294899349457542e-04
1.461449293000000034e+04	-8.039139617154605899e-05	-1.129912827496568073e-04	-3.259988657811074830e-05	-1.920938702306036749e-04	-1.117024740590576160e-04	-7.910258748094686765e-05	-2.490334662348867023e-04	-1.686420700633406433e-04	-1.360421834852298950e-04	-5.693959600428302736e-05	-3.670223727941408776e-04	-2.866309766225948186e-04	-2.540310900444840703e-04	-1.749285025635372026e-04	-1.179889065592541753e-04
1.460906346999999914e+04	-7.922033807285927542e-05	-1.113453435150901782e-04	-3.212500544223090282e-05	-1.892956471476851810e-04	-1.100753090748259055e-04	-7.795030363259500272e-05	-2.454058067451400649e-04	-1.661854686722807894e-04	-1.340604632300498866e-04	-5.611015959745488391e-05	-3.616759749802724022e-04	-2.824556369074131268e-04	-2.503306314651822240e-04	-1.723803278325872212e-04	-1.162701682351323373e-04
1.460363820999999916e+04	-7.806401971855933541e-05	-1.097201212020282313e-04	-3.165610148346889585e-05	-1.865326444042310350e-04	-1.084686246856716996e-04	-7.681252320220280372e-05	-2.418238074257429704e-04	-1.637597877071836350e-04	-1.321036862237147391e-04	-5.529116302151193540e-05	-3.563968704594841497e-04	-2.783328507409248143e-04	-2.466767492574559184e-04	-1.698642260552531147e-04	-1.145730630337411793e-04
1.459821716000000015e+04	-7.692230358934820655e-05	-1.081154225255204215e-04	-3.119311893617221498e-05	-1.838045334027482713e-04	-1.068822298134000648e-04	-7.568911087722784981e-05	-2.382870422798742671e-04	-1.613647386905260606e-04	-1.301716197543538456e-04	-5.448250887712599577e-05	-3.511844314108766851e-04	-2.742621278215284786e-04	-2.430690088853562636e-04	-1.673798980081284138e-04	-1.128973891310024180e-04
1.459280031000000054e+04	-7.579504834930028689e-05	-1.065310488362371244e-04	-3.073600048693683751e-05	-1.811109764257821941e-04	-1.053159280764819072e-04	-7.457992758954506973e-05	-2.347950734872400469e-04	-1.590000251379397600e-04	-1.282640246510029225e-04	-5.368409706145785276e-05	-3.460380125876252877e-04	-2.702429642383250008e-04	-2.395069637513881633e-04	-1.649270361618430936e-04	-1.112429391003852408e-04
1.458738766000000032e+04	-7.468211524566323312e-05	-1.049668051155173976e-04	-3.028468986985416445e-05	-1.784516419281179100e-04	-1.037695266824546769e-04	-7.348483681260051248e-05	-2.313474712291908875e-04	-1.566653559835276543e-04	-1.263806661136734899e-04	-5.289582930107297742e-05	-3.409569805350003147e-04	-2.662748652893370815e-04	-2.359901754194829171e-04	-1.625053386068824046e-04	-1.096095093058094272e-04
1.458197919000000002e+04	-7.358336194451114975e-05	-1.034224913112682942e-04	-2.983912936675714445e-05	-1.758261898072016605e-04	-1.022428278626905107e-04	-7.240369849593336626e-05	-2.279437945930593012e-04	-1.543604326485481515e-04	-1.245213032817910070e-04	-5.211760478585764078e-05	-3.359406854474764059e-04	-2.623573235029652562e-04	-2.325181941362081117e-04	-1.601144956402747455e-04	-1.079968908544171047e-04
1.457657490999999936e+04	-7.249865276657413427e-05	-1.018979167245852302e-04	-2.939926395801109593e-05	-1.732342958614997708e-04	-1.007356430949256365e-04	-7.133637913691454058e-05	-2.245836232803929966e-04	-1.520849705138188623e-04	-1.226857065558077664e-04	-5.134932741889322583e-05	-3.309885078999937058e-04	-2.584898551334195715e-04	-2.290905911754084756e-04	-1.577542120384939350e-04	-1.064048846196007092e-04
1.457117481000000043e+04	-7.142784848446562251e-05	-1.003928856696187366e-04	-2.896503718515311410e-05	-1.706756274111632943e-04	-9.924777892669767176e-05	-7.028274174154455767e-05	-2.212665260011535684e-04	-1.498386775166879459e-04	-1.208736403315348318e-04	-5.059089858999027411e-05	-3.260998122677598310e-04	-2.546719637832942085e-04	-2.257069265981410944e-04	-1.554241848565965367e-04	-1.048332862666062626e-04
