Wavenumber	Major Gaussian	Minor Gaussian
1.430639420000000064e+04	1.294058517867444002e-11	2.955939645878309652e-02
1.430120102000000043e+04	1.184278260547525553e-11	2.921224902598616030e-02
1.429601178000000073e+04	1.083711902877945286e-11	2.886866048392830453e-02
1.429082646999999997e+04	9.915948378941464972e-12	2.852860232704561988e-02
1.428564508999999998e+04	9.072253042105928632e-12	2.819204679692885115e-02
1.428046764000000076e+04	8.299591040010349344e-12	2.785896621309257373e-02
1.427529409999999916e+04	7.592046829477736594e-12	2.752933170718517911e-02
1.427012448000000040e+04	6.944195525440302502e-12	2.720311642626177182e-02
1.426495876999999928e+04	6.351056273132519478e-12	2.688029233365991227e-02
1.425979696999999942e+04	5.808059995966039872e-12	2.656083211952570133e-02
1.425463906999999926e+04	5.311013673037638504e-12	2.624470795283505645e-02
1.424948507000000063e+04	4.856071718567737446e-12	2.593189272112498764e-02
1.424433496000000014e+04	4.439705782327001335e-12	2.562235880650141559e-02
1.423918873999999960e+04	4.058680533685390100e-12	2.531607930135832199e-02
1.423404639999999927e+04	3.710028142473697104e-12	2.501302680802610853e-02
1.422890795000000071e+04	3.391028393125781987e-12	2.471317521149520025e-02
1.422377337000000080e+04	3.099185248302673779e-12	2.441649674892119523e-02
1.421864265999999952e+04	2.832211531726849813e-12	2.412296494337233532e-02
1.421351582000000053e+04	2.588010477749755421e-12	2.383255342113352326e-02
1.420839284000000043e+04	2.364659660161279650e-12	2.354523535537956375e-02
1.420327371999999923e+04	2.160397547505656818e-12	2.326098460059584927e-02
1.419815846000000056e+04	1.973609745631527480e-12	2.297977511926188252e-02
1.419304703999999947e+04	1.802816219170234231e-12	2.270157990036972620e-02
1.418793946999999935e+04	1.646661873779005933e-12	2.242637369573937181e-02
1.418283574000000044e+04	1.503904557471066702e-12	2.215413028632190473e-02
1.417773584999999912e+04	1.373406640935652446e-12	2.188482411363482094e-02
1.417263978999999927e+04	1.254125810299267436e-12	2.161842921407560250e-02
1.416754756000000089e+04	1.145107644085062682e-12	2.135492027625548669e-02
1.416245915000000059e+04	1.045477856676088366e-12	2.109427159657759759e-02
1.415737456000000020e+04	9.544360404331677654e-13	2.083645811530964592e-02
1.415229378999999972e+04	8.712492905478254654e-13	2.058145489243254009e-02
1.414721681999999964e+04	7.952462922857226484e-13	2.032923612034835681e-02
1.414214366999999947e+04	7.258130651468102066e-13	2.007977811072864799e-02
1.413707430999999997e+04	6.623869030816571266e-13	1.983305483693826102e-02
1.413200876000000062e+04	6.044533982344791685e-13	1.958904285237604223e-02
1.412694699000000037e+04	5.515411925077590716e-13	1.934771642413694176e-02
1.412188902000000053e+04	5.032194655701201660e-13	1.910905235114352882e-02
1.411683482999999978e+04	4.590936105015290965e-13	1.887302566163148732e-02
1.411178442999999970e+04	4.188028499798503690e-13	1.863961292936623659e-02
1.410673780000000079e+04	3.820168865144345884e-13	1.840878947225504589e-02
1.410169493999999941e+04	3.484337310877429933e-13	1.818053167587852306e-02
1.409665584999999919e+04	3.177771506702155745e-13	1.795481605548960788e-02
1.409162053000000014e+04	2.897944956357779657e-13	1.773161925681175297e-02
1.408658895999999913e+04	2.642546112823842281e-13	1.751091718413645346e-02
1.408156115999999929e+04	2.409463203103776179e-13	1.729268763733159478e-02
1.407653709999999955e+04	2.196763019175450531e-13	1.707690637604936459e-02
1.407151678999999967e+04	2.002679863477772293e-13	1.686355103813855921e-02
1.406650021999999990e+04	1.825598747387324086e-13	1.665259854032400538e-02
1.406148739000000023e+04	1.664043775629772530e-13	1.644402636496378189e-02
1.405647830000000067e+04	1.516665922360913586e-13	1.623781212885710284e-02
1.405147293999999965e+04	1.382231983229512818e-13	1.603393317863108583e-02
1.404647129999999925e+04	1.259615037519415976e-13	1.583236701361448798e-02
1.404147338999999920e+04	1.147785804384442916e-13	1.563309207911713072e-02
1.403647919000000002e+04	1.045803176173518103e-13	1.543608576243690571e-02
1.403148870999999963e+04	9.528079716988777246e-14	1.524132678552583137e-02
1.402650194000000010e+04	8.680149139903348412e-14	1.504879322226651724e-02
1.402151886999999988e+04	7.907067252040578669e-14	1.485846330017486124e-02
1.401653951000000052e+04	7.202285642462403014e-14	1.467031615200833569e-02
1.401156384000000071e+04	6.559819543958997149e-14	1.448432991641235464e-02
1.400659187000000020e+04	5.974207574391658854e-14	1.430048400527787235e-02
1.400162358999999924e+04	5.440460332118017847e-14	1.411875722474161855e-02
1.399665898999999990e+04	4.954022458438357714e-14	1.393912853485889357e-02
1.399169807000000037e+04	4.510736078228171552e-14	1.376157740541138555e-02
1.398674083000000064e+04	4.106805427373443641e-14	1.358608344432511890e-02
1.398178725999999915e+04	3.738764914167980295e-14	1.341262604958189802e-02
1.397683735999999953e+04	3.403452161207085415e-14	1.324118511725691158e-02
1.397189112999999998e+04	3.097980951365817727e-14	1.307174068178380312e-02
1.396694856000000073e+04	2.819716805220934003e-14	1.290427257908344401e-02
1.396200964000000022e+04	2.566255867900051449e-14	1.273876079837688892e-02
1.395707438000000002e+04	2.335405790942817314e-14	1.257518614112254282e-02
1.395214276000000064e+04	2.125165011705854327e-14	1.241352855451058161e-02
1.394721478999999999e+04	1.933708871696785519e-14	1.225376912006535292e-02
1.394229046000000017e+04	1.759372118575484092e-14	1.209588840539790010e-02
1.393736976999999933e+04	1.600636224751382875e-14	1.193986744569700692e-02
1.393245269999999982e+04	1.456115646012850542e-14	1.178568679042819693e-02
1.392753926999999931e+04	1.324547967445848888e-14	1.163332838801165239e-02
1.392262946000000011e+04	1.204780909889347091e-14	1.148277307708547856e-02
1.391772328000000016e+04	1.095764558457044954e-14	1.133400276569739538e-02
1.391282070000000022e+04	9.965408159820252410e-15	1.118699829288138069e-02
1.390792173999999977e+04	9.062372435796621059e-15	1.104174214902553346e-02
1.390302639000000090e+04	8.240579378760033325e-15	1.089821605993784859e-02
1.389813464999999997e+04	7.492775995834729395e-15	1.075640218941387519e-02
1.389324649999999929e+04	6.812348837340883759e-15	1.061628226743408995e-02
1.388836195000000043e+04	6.193274868356759807e-15	1.047783903116140947e-02
1.388348099999999977e+04	5.630063768584464769e-15	1.034105506184856103e-02
1.387860362999999961e+04	5.117710555096960458e-15	1.020591252511432630e-02
1.387372984999999971e+04	4.651658157654431625e-15	1.007239456380817390e-02
1.386885964000000058e+04	4.227751904451106411e-15	9.940483634995521400e-03
1.386399301999999989e+04	3.842210287347187502e-15	9.810163419593134759e-03
1.385912996000000021e+04	3.491584679225855862e-15	9.681416391872667976e-03
1.385427047999999922e+04	3.172737518049430194e-15	9.554226497006618884e-03
1.384941455999999926e+04	2.882808458505841713e-15	9.428576760247308827e-03
1.384456220000000030e+04	2.619193849761100539e-15	9.304450871926326846e-03
1.383971340000000055e+04	2.379522637261660644e-15	9.181832654582215703e-03
1.383486815999999999e+04	2.161635756848410489e-15	9.060706062593163260e-03
1.383002645999999913e+04	1.963566558014856286e-15	8.941054690388673676e-03
1.382518829999999980e+04	1.783525430726301521e-15	8.822862771802147258e-03
1.382035368999999992e+04	1.619883461841867520e-15	8.706114911079558191e-03
1.381552261999999973e+04	1.471157154246126206e-15	8.590795356668160312e-03
1.381069507999999951e+04	1.335996254193485275e-15	8.476888497618278312e-03
1.380587106999999924e+04	1.213172115505847356e-15	8.364379094744708518e-03
1.380105059000000074e+04	1.101566541014298915e-15	8.253252037298514088e-03
1.379623363000000063e+04	1.000161732461167088e-15	8.143492115974777096e-03
1.379142017999999916e+04	9.080315854399169572e-16	8.035084259498351256e-03
1.378661025999999947e+04	8.243339864165658089e-16	7.928014197789576972e-03
1.378180384000000049e+04	7.483019076268335522e-16	7.822266672753900793e-03
1.377700093000000015e+04	6.792382154098461702e-16	7.717827447657015644e-03
1.377220152000000053e+04	6.165084410050164040e-16	7.614681973439249227e-03
1.376740560999999980e+04	5.595356034791667153e-16	7.512816046909635316e-03
1.376261319999999978e+04	5.077949036885394706e-16	7.412215588923674360e-03
1.375782428000000073e+04	4.608089477214213046e-16	7.312866437620873031e-03
1.375303883999999925e+04	4.181436083114207176e-16	7.214754563811252332e-03
1.374825689000000057e+04	3.794042852967766016e-16	7.117866473012144680e-03
1.374347841999999946e+04	3.442320084721629996e-16	7.022188384753946105e-03
1.373870342999999957e+04	3.123004767491724250e-16	6.927706845833709985e-03
1.373393190999999933e+04	2.833129719998369621e-16	6.834408329144465305e-03
1.372916386000000057e+04	2.569998182255228375e-16	6.742279628746413768e-03
1.372439926999999989e+04	2.331158236552457180e-16	6.651307468077388881e-03
1.371963813999999911e+04	2.114381742235578347e-16	6.561478885720662541e-03
1.371488047999999981e+04	1.917643929361893045e-16	6.472781223441593720e-03
1.371012625999999909e+04	1.739103073612808250e-16	6.385201198997735896e-03
1.370537550000000010e+04	1.577087402146074970e-16	6.298726577798459403e-03
1.370062817999999970e+04	1.430076390635810468e-16	6.213344508672715913e-03
1.369588429999999971e+04	1.296689132076615968e-16	6.129042626267258882e-03
1.369114386999999988e+04	1.175671200834542916e-16	6.045808854323759911e-03
1.368640685999999914e+04	1.065881978861158726e-16	5.963630532420066514e-03
1.368167329000000063e+04	9.662864608627233970e-17	5.882495990259500006e-03
1.367694314999999915e+04	8.759437929367391071e-17	5.802393148638926128e-03
1.367221643000000040e+04	7.939994269269757167e-17	5.723310048518670534e-03
1.366749313000000075e+04	7.196774037443391494e-17	5.645235014467060546e-03
1.366277325000000019e+04	6.522729938416653414e-17	5.568156481585561680e-03
1.365805678000000080e+04	5.911460804778977958e-17	5.492062834509850791e-03
1.365334372000000076e+04	5.357155350561398373e-17	5.416942733295690773e-03
1.364863406000000032e+04	4.854535805741033485e-17	5.342784789969847077e-03
1.364392780999999923e+04	4.398812320943731688e-17	5.269578041179539402e-03
1.363922494999999981e+04	3.985633439632926689e-17	5.197311164925575398e-03
1.363452548999999999e+04	3.611051528997162641e-17	5.125973413188831054e-03
1.362982942000000003e+04	3.271481431103978174e-17	5.055553838143399259e-03
1.362513673000000017e+04	2.963669059563818781e-17	4.986041604298241739e-03
1.362044743000000017e+04	2.684662144371278803e-17	4.917426278489281898e-03
1.361576151000000027e+04	2.431780033784020454e-17	4.849697236655320376e-03
1.361107897000000048e+04	2.202590571909737313e-17	4.782844106616690807e-03
1.360639978999999948e+04	1.994885801412173410e-17	4.716856338056327896e-03
1.360172399000000041e+04	1.806663968979083167e-17	4.651724049666214160e-03
1.359705155000000013e+04	1.636107159481241488e-17	4.587436900195852180e-03
1.359238247000000047e+04	1.481566825953800565e-17	4.523984932123539804e-03
1.358771674999999959e+04	1.341547344025845183e-17	4.461358287197214265e-03
1.358305438999999933e+04	1.214691917288764155e-17	4.399547205762787197e-03
1.357839537000000018e+04	1.099769303355308309e-17	4.338541765832215798e-03
1.357373970000000008e+04	9.956634659780567711e-18	4.278332541090924812e-03
1.356908738000000085e+04	9.013618988334366057e-18	4.218910068295020008e-03
1.356443839999999909e+04	8.159461422003296137e-18	4.160264854632301883e-03
1.355979275000000052e+04	7.385833099157176964e-18	4.102387508623978746e-03
1.355515042999999969e+04	6.685183047922240236e-18	4.045268861546468149e-03
1.355051144999999997e+04	6.050665533422459972e-18	3.988899958989333867e-03
1.354587578000000030e+04	5.476068330161591728e-18	3.933271456415245344e-03
1.354124344999999994e+04	4.955766520704757275e-18	3.878374826018788062e-03
1.353661441999999988e+04	4.484652812512173157e-18	3.824200799625036146e-03
1.353198871999999938e+04	4.058104499871459698e-18	3.770741027175460863e-03
1.352736631999999918e+04	3.671925588656316527e-18	3.717986550814625195e-03
1.352274724000000060e+04	3.322317000070781214e-18	3.665929079194997844e-03
1.351813145000000077e+04	3.005831640715972752e-18	3.614559845350977848e-03
1.351351896999999917e+04	2.719348865322742896e-18	3.563870733051835611e-03
1.350890978999999970e+04	2.460038571244632293e-18	3.513853378723396335e-03
1.350430390000000079e+04	2.225336252752876921e-18	3.464499510855431532e-03
1.349970129000000088e+04	2.012918206726052667e-18	3.415800949178069562e-03
1.349510197999999946e+04	1.820680233146036718e-18	3.367749915282452437e-03
1.349050595000000067e+04	1.646714148828437378e-18	3.320338294637766811e-03
1.348591320000000087e+04	1.489292023468721803e-18	3.273558269373708432e-03
1.348132372000000032e+04	1.346848158849331413e-18	3.227402004734009067e-03
1.347673752000000059e+04	1.217964830686514218e-18	3.181861950739737609e-03
1.347215458000000035e+04	1.101357012612074315e-18	3.136930341801479494e-03
1.346757490999999936e+04	9.958615561736454410e-19	3.092599791829530459e-03
1.346299849999999969e+04	9.004245039496270454e-19	3.048862800172503617e-03
1.345842534999999953e+04	8.140915552162642439e-19	3.005712044438457482e-03
1.345385546000000068e+04	7.359984761898043004e-19	2.963140281178252514e-03
1.344928881999999976e+04	6.653624996812890724e-19	2.921140253854246673e-03
1.344472542000000067e+04	6.014748634778724597e-19	2.879704788236916134e-03
1.344016527999999926e+04	5.436942096261351348e-19	2.838827058823996819e-03
1.343560836999999992e+04	4.914392298422467666e-19	2.798499867564893488e-03
1.343105470000000059e+04	4.441841256718938464e-19	2.758716452841527330e-03
1.342650425999999970e+04	4.014526787535511064e-19	2.719469952048192418e-03
1.342195706000000064e+04	3.628139783027516010e-19	2.680753750450843090e-03
1.341741308000000026e+04	3.278777193431527190e-19	2.642561052024323953e-03
1.341287233000000015e+04	2.962908590893999232e-19	2.604885389661138351e-03
1.340833479000000079e+04	2.677336584516646761e-19	2.567720120128797433e-03
1.340380047999999988e+04	2.419169896067625050e-19	2.531059001590861557e-03
1.339926936999999998e+04	2.185789145906747687e-19	2.494895458382561087e-03
1.339474148000000059e+04	1.974826585441657048e-19	2.459223388929135390e-03
1.339021680000000015e+04	1.784138168499641111e-19	2.424036521405282738e-03
1.338569532000000072e+04	1.611783985670811369e-19	2.389328657131273466e-03
1.338117704000000049e+04	1.456009245168548976e-19	2.355093745119597910e-03
1.337666194999999971e+04	1.315226001393023742e-19	2.321325727870190720e-03
1.337215005999999994e+04	1.187998262336187425e-19	2.288018765600753103e-03
1.336764135999999962e+04	1.073026390660084340e-19	2.255166936461599526e-03
1.336313585000000057e+04	9.691350273201183775e-20	2.222764459797495554e-03
1.335863351999999941e+04	8.752608009411718600e-20	2.190805549755432680e-03
1.335413436000000002e+04	7.904419478970183204e-20	2.159284488882152672e-03
1.334963839000000007e+04	7.138091324898968304e-20	2.128195833510069385e-03
1.334514559000000008e+04	6.445754381103914286e-20	2.097533925029464869e-03
1.334065596000000005e+04	5.820295658494250682e-20	2.067293308708904355e-03
1.333616949000000022e+04	5.255281600226403639e-20	2.037468526036223006e-03
1.333168619000000035e+04	4.744897094378548471e-20	2.008054313992302647e-03
1.332720605000000069e+04	4.283881743257542226e-20	1.979045338545109504e-03
1.332272905999999966e+04	3.867479572521039700e-20	1.950436329574307135e-03
1.331825523000000067e+04	3.491392465697249955e-20	1.922222205500292037e-03
1.331378455000000031e+04	3.151732922967352039e-20	1.894397817088297334e-03
1.330931701000000066e+04	2.844986769229599868e-20	1.866958077141798534e-03
1.330485261999999966e+04	2.567978632666780096e-20	1.839898080271301292e-03
1.330039135999999962e+04	2.317836411429223479e-20	1.813212797217728274e-03
1.329593325000000004e+04	2.091966298741264810e-20	1.786897496603571814e-03
1.329147825999999986e+04	1.888021440812816768e-20	1.760947207953283185e-03
1.328702641000000040e+04	1.703883127611658441e-20	1.735357311438014789e-03
1.328257768000000033e+04	1.537634915454801528e-20	1.710123011080849588e-03
1.327813207999999941e+04	1.387546089777114158e-20	1.685239738516065844e-03
1.327368959999999970e+04	1.252051999844569111e-20	1.660702866908672247e-03
1.326925022999999965e+04	1.129738899962385012e-20	1.636507826061733275e-03
1.326481398000000081e+04	1.019329926357676330e-20	1.612650208642033315e-03
1.326038083000000006e+04	9.196706914242823154e-21	1.589125498922120674e-03
1.325595080000000053e+04	8.297191335555141404e-21	1.565929446933717441e-03
1.325152385999999933e+04	7.485328320922069496e-21	1.543057592068966793e-03
1.324710002999999961e+04	6.752613623147052650e-21	1.520505786186393451e-03
1.324267929999999978e+04	6.091359746612737454e-21	1.498269776285280838e-03
1.323826166000000012e+04	5.494623044655719244e-21	1.476345362051562776e-03
1.323384711000000061e+04	4.956133179914209074e-21	1.454728443913043011e-03
1.322943564999999944e+04	4.470226701352111612e-21	1.433414971223433100e-03
1.322502727000000050e+04	4.031787619108839113e-21	1.412400894421421979e-03
1.322062197000000015e+04	3.636196697427054638e-21	1.391682261138214123e-03
1.321621975000000020e+04	3.279282383653459093e-21	1.371255166415659942e-03
1.321182061000000067e+04	2.957277608087057980e-21	1.351115752224513970e-03
1.320742453000000023e+04	2.666779478160215816e-21	1.331260117261257253e-03
1.320303153000000020e+04	2.404717990355449277e-21	1.311684588055903695e-03
1.319864158999999927e+04	2.168318814205834677e-21	1.292385357131965338e-03
1.319425470999999925e+04	1.955078341451654783e-21	1.273358752902729570e-03
1.318987089000000014e+04	1.762736246776740765e-21	1.254601148263525092e-03
1.318549013000000014e+04	1.589251946920619642e-21	1.236108960131683662e-03
1.318111240999999973e+04	1.432782648679653641e-21	1.217878566266647434e-03
1.317673775000000023e+04	1.291666294810533894e-21	1.199906555217953577e-03
1.317236613000000034e+04	1.164401321408253157e-21	1.182189392694015916e-03
1.316799755999999979e+04	1.049633314334945339e-21	1.164723710096859455e-03
1.316363201999999910e+04	9.461390618059858741e-22	1.147506060854267982e-03
1.315926951999999983e+04	8.528153218645125791e-22	1.130533159852647584e-03
1.315491006000000016e+04	7.686661788119488224e-22	1.113801722541506211e-03
1.315055362000000059e+04	6.927925391906391043e-22	1.097308429550983505e-03
1.314620021000000088e+04	6.243836001454324632e-22	1.081050116822580755e-03
1.314184982999999920e+04	5.627075345417776123e-22	1.065023621147512776e-03
1.313750245999999970e+04	5.071037518272277029e-22	1.049225746205726967e-03
1.313315812000000005e+04	4.569767202678575045e-22	1.033653480656271991e-03
1.312881677999999920e+04	4.117885596579756137e-22	1.018303671866912065e-03
1.312447846000000027e+04	3.710545263303853678e-22	1.003173383958461812e-03
1.312014314999999988e+04	3.343370015355956809e-22	9.882596120878947045e-04
1.311581084000000010e+04	3.012412222331447045e-22	9.735593902554774909e-04
1.311148152999999911e+04	2.714111635658945079e-22	9.590698240829468495e-04
1.310715522000000055e+04	2.445256717533371082e-22	9.447880553019235303e-04
1.310283191000000079e+04	2.202950617873713864e-22	9.307112613610068119e-04
1.309851159000000007e+04	1.984579977469575855e-22	9.168366231421474491e-04
1.309419426000000021e+04	1.787788297955564914e-22	9.031613896726410325e-04
1.308987990999999965e+04	1.610449868989299705e-22	8.896828134774690177e-04
1.308556854999999996e+04	1.450648421942733733e-22	8.763982441295139342e-04
1.308126016999999956e+04	1.306655083357352333e-22	8.633050028956396494e-04
1.307695476000000053e+04	1.176910888390569774e-22	8.504004460966370230e-04
1.307265233000000080e+04	1.060010651141115375e-22	8.376820233972263972e-04
1.306835287000000062e+04	9.546867609027151331e-23	8.251471575362877590e-04
1.306405637999999999e+04	8.597965370034233814e-23	8.127933336663789457e-04
1.305976284999999916e+04	7.743095145011232979e-23	8.006180406530231681e-04
1.305547227999999996e+04	6.972968611721531879e-23	7.886188282055145221e-04
1.305118468000000030e+04	6.279213340581861695e-23	7.767933045573297826e-04
1.304690001999999913e+04	5.654275432537449417e-23	7.651389991691479779e-04
1.304261832999999933e+04	5.091353952827833911e-23	7.536536362782781827e-04
1.303833957999999984e+04	4.584310314951047750e-23	7.423348081203996838e-04
1.303406377000000066e+04	4.127615250909947397e-23	7.311802187975771725e-04
1.302979090999999971e+04	3.716285716199805495e-23	7.201876273213127970e-04
1.302552099000000089e+04	3.345828380054046505e-23	7.093547699290370144e-04
1.302125401000000056e+04	3.012194410963645726e-23	6.986794378269643637e-04
1.301698996000000079e+04	2.711734076436835949e-23	6.881594260940797608e-04
1.301272883999999976e+04	2.441158944298859238e-23	6.777925833776786077e-04
1.300847064999999930e+04	2.197505498363547181e-23	6.675767860254585000e-04
1.300421538999999939e+04	1.978103145868521522e-23	6.575099377680525790e-04
1.299996305000000029e+04	1.780544922654962952e-23	6.475899462393207946e-04
1.299571362000000045e+04	1.602662086329942354e-23	6.378147471203095232e-04
1.299146711999999934e+04	1.442501679514852732e-23	6.281823713605954023e-04
1.298722351999999955e+04	1.298302222390110706e-23	6.186907624378892726e-04
1.298298284000000058e+04	1.168478410653894530e-23	6.093380028900910114e-04
1.297874507000000085e+04	1.051601000772218800e-23	6.001221334909119260e-04
1.297451019000000088e+04	9.463822219724057363e-24	5.910412001470531683e-04
1.297027822000000015e+04	8.516629431754019770e-24	5.820933600271848210e-04
1.296604915000000074e+04	7.663982596474500073e-24	5.732767304086188462e-04
1.296182296999999926e+04	6.896469750618730988e-24	5.645894540503320529e-04
1.295759968999999910e+04	6.205616465110128886e-24	5.560297391196171663e-04
1.295337930000000051e+04	5.583786193026935381e-24	5.475957766778858553e-04
1.294916179000000011e+04	5.024101096298741370e-24	5.392857823529936118e-04
1.294494715999999971e+04	4.520368000750698580e-24	5.310980153154493512e-04
1.294073542000000089e+04	4.067010083207338411e-24	5.230307766132064268e-04
1.293652655000000050e+04	3.659001745189602493e-24	5.150823325581959733e-04
1.293232056000000011e+04	3.291820127981413984e-24	5.072510293781860944e-04
1.292811743999999999e+04	2.961390454564277950e-24	4.995351978390694071e-04
1.292391718000000037e+04	2.664043593070318803e-24	4.919331915270080740e-04
1.291971980000000076e+04	2.396477592636954652e-24	4.844434397066087260e-04
1.291552527000000009e+04	2.155716136001551853e-24	4.770643035408838055e-04
1.291133360999999968e+04	1.939082282327491861e-24	4.697942542787173804e-04
1.290714480000000003e+04	1.744163694318520218e-24	4.626317140221069255e-04
1.290295885000000089e+04	1.568789905802736806e-24	4.555751775076268711e-04
1.289877575000000070e+04	1.411005973086713160e-24	4.486231257383708235e-04
1.289459549999999945e+04	1.269052332439045144e-24	4.417740769108466988e-04
1.289041808999999921e+04	1.141344645502662496e-24	4.350265529155332152e-04
1.288624352999999974e+04	1.026457272279813654e-24	4.283791276653623847e-04
1.288207179999999971e+04	9.231060827093642727e-25	4.218303466568373958e-04
1.287790291000000070e+04	8.301359411557099520e-25	4.153788222740720129e-04
1.287373686000000089e+04	7.465068214011294041e-25	4.090231696383050345e-04
1.286957363000000078e+04	6.712822623649090326e-25	4.027619925531880380e-04
1.286541323999999986e+04	6.036201138674410139e-25	3.965939737189132686e-04
1.286125567000000046e+04	5.427617608069323389e-25	3.905177541813994622e-04
1.285710092000000077e+04	4.880247876454545934e-25	3.845320231214415397e-04
1.285294899000000078e+04	4.387950383980387932e-25	3.786354873423219297e-04
1.284879988000000048e+04	3.945198086791630567e-25	3.728268710537284251e-04
1.284465358000000015e+04	3.547016235944375895e-25	3.671049019566076420e-04
1.284051008999999976e+04	3.188929259730723473e-25	3.614683390204965065e-04
1.283636940999999933e+04	2.866909806388028183e-25	3.559159579705832273e-04
1.283223154000000068e+04	2.577333983298132198e-25	3.504465510809169821e-04
1.282809646000000066e+04	2.316939858503611356e-25	3.450589010986391484e-04
1.282396419000000060e+04	2.082794992225608872e-25	3.397518593948003931e-04
1.281983472000000074e+04	1.872259182060388644e-25	3.345242540876582462e-04
1.281570802999999978e+04	1.682956761459340813e-25	3.293749173703518370e-04
1.281158414000000084e+04	1.512752240320571771e-25	3.243027472321020400e-04
1.280746304000000055e+04	1.359723129214746253e-25	3.193066194643781174e-04
1.280334471999999914e+04	1.222140045819545538e-25	3.143854256969979763e-04
1.279922919000000002e+04	1.098447929808693986e-25	3.095380965713985457e-04
1.279511643000000004e+04	9.872470559268914788e-26	3.047635422247179206e-04
1.279100645000000077e+04	8.872791842548557696e-26	3.000607227703238939e-04
1.278689925000000039e+04	7.974122435249310851e-26	2.954286008339621506e-04
1.278279480999999942e+04	7.166275968285386341e-26	2.908661311652186365e-04
1.277869314999999915e+04	6.440098253852426929e-26	2.863723273075489181e-04
1.277459425000000010e+04	5.787348759196255645e-26	2.819461724838991123e-04
1.277049811000000045e+04	5.200619737703651907e-26	2.775866859491177871e-04
1.276640473999999995e+04	4.673250154906373229e-26	2.732929108380133688e-04
1.276231411999999909e+04	4.199245853416974401e-26	2.690638721902712275e-04
1.275822624999999971e+04	3.773218936048212299e-26	2.648986296007573363e-04
1.275414113999999972e+04	3.390325053490590816e-26	2.607962655819267726e-04
1.275005877999999939e+04	3.046206045675186956e-26	2.567558552031246836e-04
1.274597916000000077e+04	2.736943220207392793e-26	2.527764867345419606e-04
1.274190228999999999e+04	2.459014417548718815e-26	2.488572805531285865e-04
1.273782814999999937e+04	2.209250669676306001e-26	2.449973405566005513e-04
1.273375676000000021e+04	1.984805078768724816e-26	2.411958209522577093e-04
1.272968809999999939e+04	1.783115741091558008e-26	2.374518502987513181e-04
1.272562217000000055e+04	1.601880426399691201e-26	2.337645880533463266e-04
1.272155897000000004e+04	1.439029278528658725e-26	2.301332053335057462e-04
1.271749849999999969e+04	1.292701419059835039e-26	2.265568847670602253e-04
1.271344074999999975e+04	1.161223593295165324e-26	2.230348117275019121e-04
1.270938572999999997e+04	1.043092220715238645e-26	2.195662002874536193e-04
1.270533342000000084e+04	9.369548135125774954e-27	2.161502499823005888e-04
1.270128383000000031e+04	8.415964040736293907e-27	2.127861969878290624e-04
1.269723695000000043e+04	7.559243746343982166e-27	2.094732715130633125e-04
1.269319278999999915e+04	6.789570163120038754e-27	2.062107308932975645e-04
1.268915133000000060e+04	6.098113716856378915e-27	2.029978188110687879e-04
1.268511256999999932e+04	5.476942070890022632e-27	1.998338057843370504e-04
1.268107652000000053e+04	4.918926872547726581e-27	1.967179802026112784e-04
1.267704317000000083e+04	4.417658527102550331e-27	1.936496249802509035e-04
1.267301251000000047e+04	3.967376768679854322e-27	1.906280334255936511e-04
1.266898454999999922e+04	3.562906898670202507e-27	1.876525237613430378e-04
1.266495927999999913e+04	3.199596366065068214e-27	1.847224090066963069e-04
1.266093670000000020e+04	2.873265058651696231e-27	1.818370192824684856e-04
1.265691681000000062e+04	2.580156488550805479e-27	1.789956941342746798e-04
1.265289960000000065e+04	2.316894337969827794e-27	1.761977754952566140e-04
1.264888507000000027e+04	2.080445376900593541e-27	1.734426216946486396e-04
1.264487321999999949e+04	1.868083988192734626e-27	1.707296001113497714e-04
1.264086404000000039e+04	1.677360590724298614e-27	1.680580804403370722e-04
1.263685754000000088e+04	1.506075098891754698e-27	1.654274546121686296e-04
1.263285370999999941e+04	1.352249851208340815e-27	1.628371100194808165e-04
1.262885253999999986e+04	1.214108062250999679e-27	1.602864430132929234e-04
1.262485404000000017e+04	1.090054040513797547e-27	1.577748712459844666e-04
1.262085820000000058e+04	9.786535259526695477e-28	1.553018080570120593e-04
1.261686503000000084e+04	8.786185138098135712e-28	1.528666874905071056e-04
1.261287449999999990e+04	7.887909406088015011e-28	1.504689274980555822e-04
1.260888664000000063e+04	7.081317873943598289e-28	1.481079903628082517e-04
1.260490142000000014e+04	6.357064338013612353e-28	1.457833104805852215e-04
1.260091885000000002e+04	5.706760719815494871e-28	1.434943538972482360e-04
1.259693893000000025e+04	5.122870061152828504e-28	1.412405883835403993e-04
1.259296166000000085e+04	4.598622067702407041e-28	1.390214892966990196e-04
1.258898702000000048e+04	4.127933043285032883e-28	1.368365285659670528e-04
1.258501502000000073e+04	3.705342129300112535e-28	1.346852022773509044e-04
1.258104565999999977e+04	3.325943060294591132e-28	1.325670081750344813e-04
1.257707892999999967e+04	2.985328266008176815e-28	1.304814459660775432e-04
1.257311483000000044e+04	2.679539995715583713e-28	1.284280278924126474e-04
1.256915336000000025e+04	2.405023600582233728e-28	1.264062731792151928e-04
1.256519451999999910e+04	2.158586561077022087e-28	1.244157079409780097e-04
1.256123830000000089e+04	1.937361140136286505e-28	1.224558601716989434e-04
1.255728470000000016e+04	1.738772522187107994e-28	1.205262697054586003e-04
1.255333371000000079e+04	1.560507936368530153e-28	1.186264782118158755e-04
