Wavenumber	30C-20C	40C-20C	40C-30C	50C-20C	50C-30C	50C-40C	60C-20C	60C-30C	60C-40C	60C-50C	70C-20C	70C-30C	70C-40C	70C-50C	70C-60C
1.475715263000000050e+04	3.119999999999997775e-03	7.929999999999999549e-03	4.810000000000001774e-03	1.036999999999999728e-02	7.249999999999999500e-03	2.439999999999997726e-03	1.961999999999999855e-02	1.650000000000000078e-02	1.168999999999999900e-02	9.250000000000001277e-03	3.485999999999999516e-02	3.173999999999999738e-02	2.692999999999999561e-02	2.448999999999999788e-02	1.523999999999999660e-02
1.475161197999999968e+04	2.680000000000001825e-03	7.670000000000003204e-03	4.990000000000001379e-03	1.030000000000000360e-02	7.620000000000001772e-03	2.630000000000000393e-03	1.961999999999999855e-02	1.693999999999999673e-02	1.194999999999999535e-02	9.319999999999994955e-03	3.376000000000000528e-02	3.108000000000000346e-02	2.609000000000000208e-02	2.346000000000000169e-02	1.414000000000000673e-02
1.474607567999999992e+04	2.270000000000001183e-03	7.430000000000006044e-03	5.160000000000004861e-03	1.015000000000000624e-02	7.880000000000005056e-03	2.720000000000000195e-03	1.957000000000000406e-02	1.730000000000000288e-02	1.213999999999999801e-02	9.419999999999997820e-03	3.278999999999999970e-02	3.051999999999999852e-02	2.535999999999999366e-02	2.263999999999999346e-02	1.321999999999999564e-02
1.474054370999999992e+04	1.939999999999997282e-03	7.239999999999996438e-03	5.299999999999999156e-03	9.919999999999998264e-03	7.980000000000000981e-03	2.680000000000001825e-03	1.947999999999999732e-02	1.754000000000000004e-02	1.224000000000000088e-02	9.559999999999999054e-03	3.201999999999999985e-02	3.008000000000000257e-02	2.478000000000000341e-02	2.210000000000000159e-02	1.254000000000000253e-02
1.473501605999999992e+04	1.750000000000001554e-03	7.149999999999996636e-03	5.399999999999995082e-03	9.660000000000001918e-03	7.910000000000000364e-03	2.510000000000005282e-03	1.936999999999999833e-02	1.761999999999999678e-02	1.222000000000000169e-02	9.709999999999996412e-03	3.151000000000000328e-02	2.976000000000000173e-02	2.436000000000000665e-02	2.185000000000000137e-02	1.214000000000000495e-02
1.472949274999999943e+04	1.740000000000005431e-03	7.170000000000002760e-03	5.429999999999997329e-03	9.410000000000001696e-03	7.669999999999996265e-03	2.239999999999998936e-03	1.928000000000000547e-02	1.754000000000000004e-02	1.211000000000000271e-02	9.870000000000003770e-03	3.130000000000000837e-02	2.956000000000000294e-02	2.413000000000000561e-02	2.189000000000000667e-02	1.202000000000000290e-02
1.472397374999999920e+04	1.900000000000005851e-03	7.290000000000004809e-03	5.389999999999998959e-03	9.220000000000005969e-03	7.320000000000000118e-03	1.930000000000001159e-03	1.922000000000000097e-02	1.731999999999999512e-02	1.192999999999999616e-02	9.999999999999995004e-03	3.136000000000000593e-02	2.946000000000000008e-02	2.407000000000000112e-02	2.213999999999999996e-02	1.214000000000000495e-02
1.471845905999999923e+04	2.239999999999998936e-03	7.509999999999995846e-03	5.269999999999996909e-03	9.139999999999995350e-03	6.899999999999996414e-03	1.629999999999999505e-03	1.920999999999999791e-02	1.696999999999999897e-02	1.170000000000000207e-02	1.007000000000000256e-02	3.167000000000000370e-02	2.943000000000000477e-02	2.416000000000000786e-02	2.253000000000000835e-02	1.246000000000000579e-02
1.471294867999999951e+04	2.700000000000001010e-03	7.779999999999995253e-03	5.079999999999994242e-03	9.180000000000000659e-03	6.479999999999999649e-03	1.400000000000005407e-03	1.924000000000000016e-02	1.653999999999999915e-02	1.146000000000000490e-02	1.005999999999999950e-02	3.217000000000000415e-02	2.947000000000000314e-02	2.439000000000000890e-02	2.299000000000000349e-02	1.293000000000000399e-02
1.470744261000000006e+04	3.189999999999998392e-03	8.039999999999998537e-03	4.850000000000000144e-03	9.329999999999998017e-03	6.139999999999999625e-03	1.289999999999999480e-03	1.924999999999999628e-02	1.605999999999999789e-02	1.120999999999999774e-02	9.919999999999998264e-03	3.272999999999999521e-02	2.953999999999999682e-02	2.468999999999999667e-02	2.339999999999999719e-02	1.347999999999999893e-02
1.470194082999999955e+04	3.650000000000000466e-03	8.250000000000000389e-03	4.599999999999999922e-03	9.529999999999996807e-03	5.879999999999996341e-03	1.279999999999996418e-03	1.920999999999999791e-02	1.555999999999999744e-02	1.095999999999999752e-02	9.680000000000001104e-03	3.327000000000000096e-02	2.962000000000000050e-02	2.502000000000000057e-02	2.374000000000000415e-02	1.406000000000000305e-02
1.469644334999999955e+04	4.019999999999995799e-03	8.359999999999999376e-03	4.340000000000003577e-03	9.719999999999999474e-03	5.700000000000003675e-03	1.360000000000000098e-03	1.909999999999999892e-02	1.508000000000000312e-02	1.073999999999999955e-02	9.379999999999999449e-03	3.368999999999999773e-02	2.967000000000000193e-02	2.532999999999999835e-02	2.396999999999999825e-02	1.458999999999999880e-02
1.469095015000000058e+04	4.259999999999999898e-03	8.359999999999999376e-03	4.099999999999999478e-03	9.860000000000000708e-03	5.600000000000000810e-03	1.500000000000001332e-03	1.890000000000000013e-02	1.464000000000000024e-02	1.054000000000000076e-02	9.039999999999999425e-03	3.394000000000000489e-02	2.968000000000000499e-02	2.558000000000000551e-02	2.408000000000000418e-02	1.504000000000000475e-02
1.468546124000000054e+04	4.330000000000000515e-03	8.230000000000001203e-03	3.900000000000000688e-03	9.879999999999999893e-03	5.549999999999999378e-03	1.649999999999998690e-03	1.861000000000000154e-02	1.428000000000000103e-02	1.038000000000000034e-02	8.730000000000001648e-03	3.394000000000000489e-02	2.961000000000000437e-02	2.571000000000000368e-02	2.406000000000000499e-02	1.533000000000000335e-02
1.467997660999999971e+04	4.279999999999999083e-03	7.989999999999997105e-03	3.709999999999998022e-03	9.770000000000000906e-03	5.490000000000001823e-03	1.780000000000003801e-03	1.825999999999999845e-02	1.397999999999999937e-02	1.027000000000000135e-02	8.489999999999997549e-03	3.372999999999999610e-02	2.944999999999999701e-02	2.573999999999999899e-02	2.395999999999999519e-02	1.546999999999999764e-02
1.467449625000000015e+04	4.120000000000005602e-03	7.660000000000000142e-03	3.539999999999994540e-03	9.550000000000002931e-03	5.429999999999997329e-03	1.890000000000002789e-03	1.791000000000000231e-02	1.378999999999999670e-02	1.025000000000000216e-02	8.359999999999999376e-03	3.334000000000000852e-02	2.922000000000000292e-02	2.568000000000000838e-02	2.379000000000000559e-02	1.543000000000000621e-02
1.466902016000000003e+04	3.919999999999999873e-03	7.269999999999998685e-03	3.349999999999998812e-03	9.239999999999998215e-03	5.319999999999998341e-03	1.969999999999999529e-03	1.759000000000000147e-02	1.367000000000000159e-02	1.032000000000000278e-02	8.350000000000003253e-03	3.282999999999999807e-02	2.890999999999999820e-02	2.555999999999999939e-02	2.358999999999999986e-02	1.523999999999999660e-02
1.466354833999999937e+04	3.749999999999996392e-03	6.879999999999997229e-03	3.130000000000000837e-03	8.910000000000001252e-03	5.160000000000004861e-03	2.030000000000004023e-03	1.736000000000000043e-02	1.361000000000000404e-02	1.048000000000000320e-02	8.449999999999999178e-03	3.230000000000000232e-02	2.855000000000000593e-02	2.542000000000000509e-02	2.339000000000000107e-02	1.494000000000000189e-02
1.465808077000000048e+04	3.619999999999998219e-03	6.499999999999998834e-03	2.880000000000000615e-03	8.609999999999999598e-03	4.990000000000001379e-03	2.110000000000000764e-03	1.723000000000000226e-02	1.361000000000000404e-02	1.073000000000000342e-02	8.620000000000002660e-03	3.184000000000000025e-02	2.822000000000000203e-02	2.534000000000000141e-02	2.323000000000000065e-02	1.460999999999999799e-02
1.465261744999999974e+04	3.570000000000003726e-03	6.170000000000001872e-03	2.599999999999998146e-03	8.390000000000001623e-03	4.819999999999997897e-03	2.219999999999999751e-03	1.722000000000000614e-02	1.365000000000000241e-02	1.105000000000000426e-02	8.830000000000004512e-03	3.150999999999999635e-02	2.793999999999999262e-02	2.533999999999999447e-02	2.311999999999999472e-02	1.428999999999999021e-02
1.464715839000000051e+04	3.599999999999999034e-03	5.909999999999998588e-03	2.309999999999999554e-03	8.280000000000002636e-03	4.680000000000003602e-03	2.370000000000004048e-03	1.732000000000000206e-02	1.372000000000000303e-02	1.141000000000000347e-02	9.039999999999999425e-03	3.135999999999999899e-02	2.775999999999999995e-02	2.545000000000000040e-02	2.307999999999999635e-02	1.403999999999999693e-02
1.464170355999999992e+04	3.679999999999995774e-03	5.699999999999996736e-03	2.020000000000000961e-03	8.259999999999996512e-03	4.580000000000000737e-03	2.559999999999999776e-03	1.747999999999999554e-02	1.379999999999999977e-02	1.177999999999999881e-02	9.219999999999999030e-03	3.139999999999999736e-02	2.772000000000000158e-02	2.570000000000000062e-02	2.314000000000000085e-02	1.392000000000000182e-02
1.463625297999999930e+04	3.759999999999999454e-03	5.530000000000000193e-03	1.770000000000000739e-03	8.289999999999998759e-03	4.529999999999999305e-03	2.759999999999998566e-03	1.768999999999999739e-02	1.392999999999999794e-02	1.215999999999999720e-02	9.399999999999998634e-03	3.157999999999999696e-02	2.781999999999999751e-02	2.604999999999999677e-02	2.328999999999999820e-02	1.388999999999999957e-02
1.463080662999999913e+04	3.810000000000000886e-03	5.400000000000002021e-03	1.590000000000001135e-03	8.349999999999996314e-03	4.539999999999995428e-03	2.949999999999994293e-03	1.791000000000000231e-02	1.410000000000000142e-02	1.251000000000000029e-02	9.560000000000005993e-03	3.187999999999999862e-02	2.806999999999999773e-02	2.647999999999999660e-02	2.353000000000000230e-02	1.396999999999999631e-02
1.462536450999999943e+04	3.790000000000001701e-03	5.279999999999999971e-03	1.489999999999998270e-03	8.390000000000001623e-03	4.599999999999999922e-03	3.110000000000001652e-03	1.813000000000000028e-02	1.433999999999999858e-02	1.285000000000000031e-02	9.739999999999998659e-03	3.221999999999999864e-02	2.842999999999999694e-02	2.693999999999999867e-02	2.382999999999999702e-02	1.408999999999999836e-02
1.461992661000000044e+04	3.710000000000004960e-03	5.180000000000004046e-03	1.469999999999999085e-03	8.400000000000004685e-03	4.689999999999999725e-03	3.220000000000000639e-03	1.835000000000000520e-02	1.464000000000000024e-02	1.317000000000000115e-02	9.950000000000000511e-03	3.255000000000000948e-02	2.884000000000000452e-02	2.737000000000000544e-02	2.415000000000000480e-02	1.420000000000000429e-02
1.461449293000000034e+04	3.529999999999998417e-03	5.069999999999998119e-03	1.539999999999999702e-03	8.350000000000003253e-03	4.820000000000004836e-03	3.280000000000005134e-03	1.857999999999999929e-02	1.505000000000000088e-02	1.351000000000000117e-02	1.022999999999999604e-02	3.280999999999999889e-02	2.928000000000000047e-02	2.774000000000000077e-02	2.445999999999999563e-02	1.422999999999999959e-02
1.460906346999999914e+04	3.299999999999997380e-03	4.989999999999994440e-03	1.689999999999997060e-03	8.279999999999995697e-03	4.979999999999998317e-03	3.290000000000001257e-03	1.883999999999999564e-02	1.553999999999999826e-02	1.385000000000000120e-02	1.055999999999999994e-02	3.299999999999999462e-02	2.969999999999999724e-02	2.801000000000000018e-02	2.471999999999999892e-02	1.415999999999999898e-02
1.460363820999999916e+04	3.039999999999994096e-03	4.939999999999999947e-03	1.900000000000005851e-03	8.199999999999998956e-03	5.160000000000004861e-03	3.259999999999999010e-03	1.915000000000000036e-02	1.611000000000000626e-02	1.421000000000000041e-02	1.095000000000000140e-02	3.307999999999999136e-02	3.003999999999999726e-02	2.813999999999999141e-02	2.487999999999999240e-02	1.392999999999999100e-02
1.459821716000000015e+04	2.779999999999997751e-03	4.939999999999999947e-03	2.160000000000002196e-03	8.149999999999997524e-03	5.369999999999999774e-03	3.209999999999997577e-03	1.950999999999999956e-02	1.673000000000000181e-02	1.456999999999999962e-02	1.136000000000000204e-02	3.307999999999999829e-02	3.030000000000000054e-02	2.813999999999999835e-02	2.493000000000000077e-02	1.356999999999999873e-02
1.459280031000000054e+04	2.550000000000003653e-03	5.020000000000003626e-03	2.469999999999999973e-03	8.129999999999998339e-03	5.579999999999994686e-03	3.109999999999994713e-03	1.992000000000000021e-02	1.736999999999999655e-02	1.489999999999999658e-02	1.179000000000000187e-02	3.300999999999999768e-02	3.045999999999999402e-02	2.798999999999999405e-02	2.487999999999999934e-02	1.308999999999999747e-02
1.458738766000000032e+04	2.380000000000000171e-03	5.179999999999997107e-03	2.799999999999996936e-03	8.149999999999997524e-03	5.769999999999997353e-03	2.970000000000000417e-03	2.036999999999999922e-02	1.798999999999999905e-02	1.519000000000000211e-02	1.222000000000000169e-02	3.287999999999999950e-02	3.049999999999999933e-02	2.770000000000000240e-02	2.473000000000000198e-02	1.251000000000000029e-02
1.458197919000000002e+04	2.250000000000001998e-03	5.409999999999998144e-03	3.159999999999996145e-03	8.169999999999996709e-03	5.919999999999994711e-03	2.759999999999998566e-03	2.076999999999999680e-02	1.851999999999999480e-02	1.535999999999999865e-02	1.260000000000000009e-02	3.266999999999999765e-02	3.041999999999999565e-02	2.725999999999999951e-02	2.450000000000000094e-02	1.190000000000000085e-02
1.457657490999999936e+04	2.190000000000004443e-03	5.700000000000003675e-03	3.509999999999999232e-03	8.179999999999999771e-03	5.989999999999995328e-03	2.479999999999996096e-03	2.111999999999999988e-02	1.892999999999999544e-02	1.541999999999999621e-02	1.294000000000000011e-02	3.243000000000000743e-02	3.024000000000000299e-02	2.673000000000000376e-02	2.425000000000000766e-02	1.131000000000000755e-02
1.457117481000000043e+04	2.190000000000000974e-03	6.009999999999997983e-03	3.819999999999997009e-03	8.139999999999997932e-03	5.949999999999996958e-03	2.129999999999999949e-03	2.134000000000000133e-02	1.915000000000000036e-02	1.533000000000000335e-02	1.320000000000000340e-02	3.213000000000000578e-02	2.994000000000000133e-02	2.612000000000000433e-02	2.399000000000000438e-02	1.079000000000000098e-02
1.456577887999999984e+04	2.229999999999999344e-03	6.300000000000003514e-03	4.070000000000004170e-03	8.020000000000002821e-03	5.790000000000003477e-03	1.719999999999999307e-03	2.137999999999999970e-02	1.915000000000000036e-02	1.507999999999999619e-02	1.335999999999999688e-02	3.175000000000000044e-02	2.952000000000000457e-02	2.545000000000000040e-02	2.373000000000000109e-02	1.037000000000000421e-02
1.456038711999999941e+04	2.339999999999998331e-03	6.529999999999997612e-03	4.189999999999999281e-03	7.830000000000000154e-03	5.490000000000001823e-03	1.300000000000002542e-03	2.120999999999999622e-02	1.886999999999999789e-02	1.467999999999999861e-02	1.337999999999999606e-02	3.132000000000000062e-02	2.897999999999999882e-02	2.478999999999999954e-02	2.348999999999999699e-02	1.011000000000000093e-02
1.455499952999999914e+04	2.489999999999999158e-03	6.659999999999999254e-03	4.170000000000000095e-03	7.589999999999999525e-03	5.100000000000000366e-03	9.300000000000002709e-04	2.083000000000000129e-02	1.834000000000000213e-02	1.417000000000000204e-02	1.324000000000000177e-02	3.080999999999999711e-02	2.831999999999999795e-02	2.414999999999999786e-02	2.321999999999999759e-02	9.979999999999995819e-03
1.454961609999999928e+04	2.720000000000003665e-03	6.680000000000001908e-03	3.959999999999998244e-03	7.349999999999998895e-03	4.629999999999995230e-03	6.699999999999969869e-04	2.026000000000000370e-02	1.754000000000000004e-02	1.358000000000000179e-02	1.291000000000000481e-02	3.027000000000000177e-02	2.754999999999999810e-02	2.358999999999999986e-02	2.292000000000000287e-02	1.000999999999999807e-02
1.454423682999999983e+04	2.989999999999999603e-03	6.580000000000002514e-03	3.590000000000002911e-03	7.159999999999999698e-03	4.170000000000000095e-03	5.799999999999971845e-04	1.952000000000000263e-02	1.653000000000000302e-02	1.294000000000000011e-02	1.236000000000000293e-02	2.970000000000000417e-02	2.671000000000000457e-02	2.312000000000000166e-02	2.254000000000000448e-02	1.018000000000000155e-02
1.453886169999999947e+04	3.310000000000000442e-03	6.389999999999999847e-03	3.079999999999999405e-03	7.080000000000002958e-03	3.770000000000002516e-03	6.900000000000031108e-04	1.868000000000000216e-02	1.537000000000000172e-02	1.229000000000000231e-02	1.159999999999999920e-02	2.912000000000000005e-02	2.580999999999999961e-02	2.273000000000000020e-02	2.203999999999999709e-02	1.043999999999999789e-02
1.453349072999999953e+04	3.640000000000004343e-03	6.150000000000002687e-03	2.509999999999998344e-03	7.130000000000004390e-03	3.490000000000000047e-03	9.800000000000017031e-04	1.780000000000000332e-02	1.415999999999999898e-02	1.165000000000000063e-02	1.066999999999999893e-02	2.854999999999999899e-02	2.490999999999999465e-02	2.239999999999999630e-02	2.141999999999999460e-02	1.074999999999999567e-02
1.452812389000000076e+04	3.959999999999998244e-03	5.920000000000001650e-03	1.960000000000003406e-03	7.330000000000003180e-03	3.370000000000004936e-03	1.410000000000001530e-03	1.696999999999999897e-02	1.301000000000000073e-02	1.104999999999999732e-02	9.639999999999995794e-03	2.804000000000000242e-02	2.408000000000000418e-02	2.212000000000000077e-02	2.070999999999999924e-02	1.107000000000000345e-02
1.452276118999999926e+04	4.210000000000001935e-03	5.739999999999998576e-03	1.529999999999996640e-03	7.669999999999999735e-03	3.459999999999997800e-03	1.930000000000001159e-03	1.624000000000000096e-02	1.202999999999999903e-02	1.050000000000000239e-02	8.570000000000001228e-03	2.760000000000000300e-02	2.339000000000000107e-02	2.186000000000000443e-02	1.993000000000000327e-02	1.136000000000000204e-02
1.451740262000000075e+04	4.349999999999999700e-03	5.639999999999999181e-03	1.289999999999999480e-03	8.070000000000000784e-03	3.720000000000001084e-03	2.430000000000001603e-03	1.567999999999999949e-02	1.132999999999999979e-02	1.004000000000000031e-02	7.609999999999998710e-03	2.727000000000000257e-02	2.292000000000000287e-02	2.163000000000000339e-02	1.920000000000000179e-02	1.159000000000000308e-02
1.451204817999999977e+04	4.359999999999999293e-03	5.640000000000002650e-03	1.280000000000003357e-03	8.490000000000001018e-03	4.130000000000001725e-03	2.849999999999998368e-03	1.531999999999999681e-02	1.095999999999999752e-02	9.679999999999994165e-03	6.829999999999995797e-03	2.705000000000000113e-02	2.269000000000000183e-02	2.140999999999999848e-02	1.856000000000000011e-02	1.173000000000000431e-02
1.450669786999999997e+04	4.200000000000002343e-03	5.710000000000003267e-03	1.510000000000000925e-03	8.830000000000001042e-03	4.629999999999998700e-03	3.119999999999997775e-03	1.516999999999999946e-02	1.096999999999999711e-02	9.459999999999996190e-03	6.339999999999998415e-03	2.699999999999999969e-02	2.279999999999999735e-02	2.128999999999999643e-02	1.816999999999999865e-02	1.183000000000000024e-02
1.450135167000000001e+04	3.899999999999997219e-03	5.799999999999996131e-03	1.899999999999998912e-03	9.029999999999999832e-03	5.130000000000002613e-03	3.230000000000003701e-03	1.522999999999999701e-02	1.132999999999999979e-02	9.430000000000000882e-03	6.199999999999997180e-03	2.712000000000000174e-02	2.322000000000000453e-02	2.132000000000000561e-02	1.809000000000000191e-02	1.189000000000000473e-02
1.449600957999999991e+04	3.480000000000000454e-03	5.870000000000000218e-03	2.389999999999999764e-03	9.059999999999998610e-03	5.579999999999998156e-03	3.189999999999998392e-03	1.548000000000000070e-02	1.200000000000000025e-02	9.610000000000000486e-03	6.420000000000002094e-03	2.747000000000000136e-02	2.399000000000000091e-02	2.160000000000000114e-02	1.841000000000000275e-02	1.199000000000000066e-02
1.449067159999999967e+04	3.010000000000002257e-03	5.840000000000001440e-03	2.829999999999999183e-03	8.900000000000001660e-03	5.889999999999999403e-03	3.060000000000000220e-03	1.586000000000000257e-02	1.285000000000000031e-02	1.002000000000000113e-02	6.960000000000000908e-03	2.805000000000000202e-02	2.503999999999999976e-02	2.221000000000000058e-02	1.915000000000000036e-02	1.218999999999999945e-02
1.448533772999999928e+04	2.550000000000000183e-03	5.649999999999995304e-03	3.099999999999995121e-03	8.570000000000001228e-03	6.020000000000001045e-03	2.920000000000005924e-03	1.632000000000000117e-02	1.377000000000000099e-02	1.067000000000000587e-02	7.749999999999999944e-03	2.887999999999999595e-02	2.632999999999999577e-02	2.323000000000000065e-02	2.030999999999999472e-02	1.255999999999999478e-02
1.448000794999999925e+04	2.139999999999999541e-03	5.269999999999996909e-03	3.129999999999997368e-03	8.079999999999996907e-03	5.939999999999997365e-03	2.809999999999999998e-03	1.680000000000000243e-02	1.466000000000000289e-02	1.153000000000000552e-02	8.720000000000005524e-03	2.990999999999999909e-02	2.776999999999999955e-02	2.464000000000000218e-02	2.183000000000000218e-02	1.310999999999999666e-02
1.447468226999999933e+04	1.890000000000002789e-03	4.740000000000001157e-03	2.849999999999998368e-03	7.539999999999998093e-03	5.649999999999995304e-03	2.799999999999996936e-03	1.725000000000000144e-02	1.535999999999999865e-02	1.251000000000000029e-02	9.710000000000003351e-03	3.110999999999999877e-02	2.921999999999999598e-02	2.636999999999999761e-02	2.357000000000000067e-02	1.385999999999999732e-02
1.446936067000000003e+04	1.809999999999999110e-03	4.089999999999999886e-03	2.280000000000000776e-03	6.980000000000000093e-03	5.170000000000000984e-03	2.890000000000000208e-03	1.762999999999999984e-02	1.582000000000000073e-02	1.353999999999999995e-02	1.064999999999999974e-02	3.239999999999999825e-02	3.058999999999999914e-02	2.830999999999999836e-02	2.541999999999999815e-02	1.476999999999999841e-02
1.446404317000000083e+04	1.920000000000001567e-03	3.419999999999999429e-03	1.499999999999997863e-03	6.480000000000003119e-03	4.560000000000001552e-03	3.060000000000003689e-03	1.790999999999999884e-02	1.598999999999999727e-02	1.448999999999999941e-02	1.142999999999999572e-02	3.365999999999999548e-02	3.173999999999999738e-02	3.023999999999999952e-02	2.717999999999999583e-02	1.575000000000000011e-02
1.445872974000000067e+04	2.210000000000000159e-03	2.829999999999999183e-03	6.199999999999990241e-04	6.079999999999998600e-03	3.869999999999998441e-03	3.249999999999999417e-03	1.808999999999999844e-02	1.587999999999999828e-02	1.525999999999999926e-02	1.200999999999999984e-02	3.476999999999999535e-02	3.255999999999999867e-02	3.193999999999999617e-02	2.869000000000000022e-02	1.668000000000000038e-02
1.445342037999999957e+04	2.649999999999999578e-03	2.420000000000002011e-03	-2.299999999999975675e-04	5.830000000000001847e-03	3.180000000000002269e-03	3.409999999999999837e-03	1.816999999999999865e-02	1.551999999999999907e-02	1.574999999999999664e-02	1.233999999999999680e-02	3.561999999999999889e-02	3.296999999999999931e-02	3.319999999999999341e-02	2.978999999999999704e-02	1.745000000000000023e-02
1.444811510000000089e+04	3.159999999999999615e-03	2.270000000000001183e-03	-8.899999999999984313e-04	5.719999999999999390e-03	2.559999999999999776e-03	3.449999999999998207e-03	1.814999999999999600e-02	1.498999999999999638e-02	1.587999999999999481e-02	1.242999999999999661e-02	3.608000000000000096e-02	3.291999999999999788e-02	3.380999999999999284e-02	3.035999999999999810e-02	1.793000000000000149e-02
1.444281387999999970e+04	3.689999999999998836e-03	2.420000000000002011e-03	-1.269999999999996826e-03	5.750000000000001638e-03	2.060000000000002801e-03	3.329999999999999627e-03	1.807999999999999885e-02	1.439000000000000001e-02	1.565999999999999684e-02	1.232999999999999721e-02	3.611999999999999933e-02	3.243000000000000049e-02	3.369999999999999385e-02	3.036999999999999769e-02	1.804000000000000048e-02
1.443751672999999937e+04	4.159999999999997033e-03	2.849999999999998368e-03	-1.309999999999998666e-03	5.899999999999998995e-03	1.740000000000001962e-03	3.050000000000000627e-03	1.796999999999999986e-02	1.381000000000000283e-02	1.512000000000000149e-02	1.207000000000000087e-02	3.568999999999999950e-02	3.153000000000000247e-02	3.284000000000000113e-02	2.979000000000000051e-02	1.771999999999999964e-02
1.443222363000000041e+04	4.519999999999999712e-03	3.499999999999999639e-03	-1.020000000000000073e-03	6.110000000000000847e-03	1.590000000000001135e-03	2.610000000000001208e-03	1.782999999999999863e-02	1.330999999999999892e-02	1.432999999999999899e-02	1.171999999999999778e-02	3.483999999999999597e-02	3.031999999999999626e-02	3.133999999999999286e-02	2.872999999999999513e-02	1.700999999999999734e-02
1.442693457999999919e+04	4.709999999999998910e-03	4.279999999999999083e-03	-4.299999999999998268e-04	6.339999999999998415e-03	1.629999999999999505e-03	2.059999999999999332e-03	1.768000000000000127e-02	1.297000000000000236e-02	1.340000000000000219e-02	1.134000000000000286e-02	3.363000000000000017e-02	2.892000000000000126e-02	2.935000000000000109e-02	2.729000000000000176e-02	1.594999999999999890e-02
1.442164957999999933e+04	4.729999999999998095e-03	5.059999999999998527e-03	3.300000000000004319e-04	6.539999999999997204e-03	1.809999999999999110e-03	1.479999999999998678e-03	1.753000000000000044e-02	1.280000000000000235e-02	1.247000000000000192e-02	1.099000000000000324e-02	3.218999999999999639e-02	2.746000000000000177e-02	2.713000000000000134e-02	2.565000000000000266e-02	1.465999999999999942e-02
1.441636861999999928e+04	4.590000000000000330e-03	5.750000000000001638e-03	1.160000000000001308e-03	6.680000000000001908e-03	2.090000000000001579e-03	9.300000000000002709e-04	1.741000000000000186e-02	1.282000000000000153e-02	1.166000000000000023e-02	1.072999999999999995e-02	3.069000000000000200e-02	2.610000000000000167e-02	2.494000000000000036e-02	2.401000000000000009e-02	1.328000000000000014e-02
1.441109170000000086e+04	4.330000000000000515e-03	6.260000000000001674e-03	1.930000000000001159e-03	6.720000000000000279e-03	2.389999999999999764e-03	4.599999999999986044e-04	1.729999999999999941e-02	1.296999999999999889e-02	1.103999999999999773e-02	1.057999999999999913e-02	2.925000000000000169e-02	2.492000000000000118e-02	2.299000000000000002e-02	2.253000000000000141e-02	1.195000000000000229e-02
1.440581881000000067e+04	3.990000000000000491e-03	6.540000000000000674e-03	2.550000000000000183e-03	6.659999999999999254e-03	2.669999999999998763e-03	1.199999999999985800e-04	1.722999999999999879e-02	1.323999999999999830e-02	1.068999999999999811e-02	1.056999999999999953e-02	2.800999999999999671e-02	2.401999999999999622e-02	2.146999999999999603e-02	2.134999999999999745e-02	1.077999999999999792e-02
1.440054996000000028e+04	3.609999999999998627e-03	6.579999999999999044e-03	2.970000000000000417e-03	6.499999999999998834e-03	2.890000000000000208e-03	-8.000000000000020983e-05	1.717999999999999736e-02	1.356999999999999873e-02	1.059999999999999831e-02	1.067999999999999852e-02	2.707000000000000031e-02	2.346000000000000169e-02	2.049000000000000127e-02	2.057000000000000148e-02	9.890000000000002955e-03
1.439528512000000046e+04	3.259999999999999010e-03	6.439999999999997810e-03	3.179999999999998800e-03	6.269999999999997797e-03	3.009999999999998788e-03	-1.700000000000000122e-04	1.716999999999999776e-02	1.390999999999999875e-02	1.072999999999999995e-02	1.089999999999999997e-02	2.647999999999999660e-02	2.321999999999999759e-02	2.003999999999999879e-02	2.020999999999999880e-02	9.309999999999998832e-03
1.439002431000000070e+04	2.980000000000000010e-03	6.180000000000001464e-03	3.200000000000001454e-03	6.000000000000001860e-03	3.020000000000001850e-03	-1.799999999999996048e-04	1.716000000000000164e-02	1.418000000000000163e-02	1.098000000000000018e-02	1.115999999999999978e-02	2.625000000000000250e-02	2.327000000000000249e-02	2.007000000000000103e-02	2.025000000000000064e-02	9.090000000000000857e-03
1.438476750999999967e+04	2.759999999999998566e-03	5.870000000000000218e-03	3.110000000000001652e-03	5.719999999999999390e-03	2.960000000000000825e-03	-1.500000000000008271e-04	1.715000000000000205e-02	1.439000000000000348e-02	1.128000000000000183e-02	1.143000000000000266e-02	2.633999999999999883e-02	2.358000000000000027e-02	2.046999999999999861e-02	2.061999999999999944e-02	9.189999999999996783e-03
1.437951471999999922e+04	2.610000000000001208e-03	5.590000000000001218e-03	2.980000000000000010e-03	5.469999999999999168e-03	2.859999999999997961e-03	-1.200000000000020495e-04	1.711000000000000368e-02	1.450000000000000247e-02	1.152000000000000246e-02	1.164000000000000451e-02	2.669000000000000192e-02	2.408000000000000071e-02	2.110000000000000070e-02	2.122000000000000275e-02	9.579999999999998239e-03
1.437426593999999932e+04	2.519999999999997936e-03	5.369999999999999774e-03	2.850000000000001837e-03	5.270000000000000379e-03	2.750000000000002442e-03	-9.999999999999939493e-05	1.702000000000000041e-02	1.450000000000000247e-02	1.165000000000000063e-02	1.175000000000000003e-02	2.720000000000000195e-02	2.468000000000000402e-02	2.183000000000000218e-02	2.193000000000000158e-02	1.018000000000000155e-02
