Wavenumber	896.7896389624932-30C-896.7896389624932-20C	896.7896389624932-40C-896.7896389624932-20C	896.7896389624932-40C-896.7896389624932-30C	896.7896389624932-50C-896.7896389624932-20C	896.7896389624932-50C-896.7896389624932-30C	896.7896389624932-50C-896.7896389624932-40C	896.7896389624932-60C-896.7896389624932-20C	896.7896389624932-60C-896.7896389624932-30C	896.7896389624932-60C-896.7896389624932-40C	896.7896389624932-60C-896.7896389624932-50C	896.7896389624932-70C-896.7896389624932-20C	896.7896389624932-70C-896.7896389624932-30C	896.7896389624932-70C-896.7896389624932-40C	896.7896389624932-70C-896.7896389624932-50C	896.7896389624932-70C-896.7896389624932-60C
1.569701552000000083e+04	1.722494711684757762e-03	4.792294877121461294e-03	3.069800165436703532e-03	6.286913042278630126e-03	4.564418330593872364e-03	1.494618165157168832e-03	1.469293574989657958e-02	1.297044103821182182e-02	9.900640872775118284e-03	8.406022707617949452e-03	2.588347532406184981e-02	2.416098061237709205e-02	2.109118044694038852e-02	1.959656228178321968e-02	1.119053957416527023e-02
1.569071435000000019e+04	1.736932116455786046e-03	4.834178414070522400e-03	3.097246297614736354e-03	6.341822913562084052e-03	4.604890797106298006e-03	1.507644499491561652e-03	1.483244597866098524e-02	1.309551386220519920e-02	9.998267564590462841e-03	8.490623065098901190e-03	2.614889114894167199e-02	2.441195903248588595e-02	2.131471273487114959e-02	1.980706823537958794e-02	1.131644517028068675e-02
1.568441844999999921e+04	1.751277833767078684e-03	4.875748222031961454e-03	3.124470388264882770e-03	6.396344875969794952e-03	4.645067042202716268e-03	1.520596653937833498e-03	1.497086031272878981e-02	1.321958247896171113e-02	1.009511209069682836e-02	8.574515436758994857e-03	2.641235898212496158e-02	2.466108114835788290e-02	2.153661076009300013e-02	2.001601410615516663e-02	1.144149866939617177e-02
1.567812780000000021e+04	1.765521929816021851e-03	4.916980668881132388e-03	3.151458739065110537e-03	6.450447607101089664e-03	4.684925677285067813e-03	1.533466938219957276e-03	1.510812088561161448e-02	1.334259895579559263e-02	1.019114021673048209e-02	8.657673278510524817e-03	2.667379158823640628e-02	2.490826965842038443e-02	2.175681091935527389e-02	2.022334398113531662e-02	1.156567070262479180e-02
1.567184238999999980e+04	1.779654856675055852e-03	4.957852986039484877e-03	3.178198129364429025e-03	6.504100905785320519e-03	4.724446049110264667e-03	1.546247919745835642e-03	1.524417164954786075e-02	1.346451679287280490e-02	1.028631866350837587e-02	8.740070743762540229e-03	2.693310407010174323e-02	2.515344921342668738e-02	2.197525108406225836e-02	2.042900316431642271e-02	1.168893242055388249e-02
1.566556222999999954e+04	1.793667420250527611e-03	4.998343185372317032e-03	3.204675765121789421e-03	6.557275583876226444e-03	4.763608163625698833e-03	1.558932398503909411e-03	1.537895813336848105e-02	1.358529071311795344e-02	1.038061494799616402e-02	8.821682549492254610e-03	2.719021343492031284e-02	2.539654601466978523e-02	2.219187024954799581e-02	2.063293785104408640e-02	1.181125530155183179e-02
1.565928730999999971e+04	1.807550859892537165e-03	5.038430298316881606e-03	3.230879438424344441e-03	6.609943781226340631e-03	4.802392921333803466e-03	1.571513482909459025e-03	1.551242827199164620e-02	1.370487741209910904e-02	1.047399797367476459e-02	8.902484490765305569e-03	2.744504020435364899e-02	2.563748934446111183e-02	2.240660990603676739e-02	2.083509642312730836e-02	1.193261193236200279e-02
1.565301761000000079e+04	1.821296814471712322e-03	5.078094286167872395e-03	3.256797471696160073e-03	6.662078849163532990e-03	4.840782034691820668e-03	1.583984562995660594e-03	1.564453214099362222e-02	1.382323532652190989e-02	1.056643785482574982e-02	8.982453291830089226e-03	2.769750793982767023e-02	2.587621112535595791e-02	2.261941365365979784e-02	2.103542909066413724e-02	1.205297579883404802e-02
1.564675312999999915e+04	1.834897246321742781e-03	5.117315829064106314e-03	3.282418582742363533e-03	6.713655074136959389e-03	4.878757827815216608e-03	1.596339245072853075e-03	1.577522128638791932e-02	1.394032404006617654e-02	1.065790545732381300e-02	9.061566212250959929e-03	2.794754199084070745e-02	2.611264474451896467e-02	2.283022616177660113e-02	2.123388691670374806e-02	1.217232070445278813e-02
1.564049387000000024e+04	1.848344476177904427e-03	5.156076435216871978e-03	3.307731959038967551e-03	6.764647822042224590e-03	4.916303345864320162e-03	1.608571386825352612e-03	1.590444911972072051e-02	1.405610464354281608e-02	1.074837268450384853e-02	9.139801297678495917e-03	2.819507027642564889e-02	2.634672580024774446e-02	2.303899384120877691e-02	2.143042245438342430e-02	1.229062115670492839e-02
1.563423982000000069e+04	1.861631194590734895e-03	5.194358481708100106e-03	3.332727287117365211e-03	6.815033592857649980e-03	4.953402398266915085e-03	1.620675111149549874e-03	1.603217108525817336e-02	1.417053989066743847e-02	1.083781260355007325e-02	9.217137492400523380e-03	2.844002363422432067e-02	2.657839243963358578e-02	2.324566515251622056e-02	2.162499004136667069e-02	1.240785254896614731e-02
1.562799097000000074e+04	1.874750430234689569e-03	5.232145130829535251e-03	3.357394700594845682e-03	6.864789911528251798e-03	4.990039481293562229e-03	1.632644780698716547e-03	1.615834441180058478e-02	1.428359398156589521e-02	1.092619928097104953e-02	9.293554500272332985e-03	2.868233537419390133e-02	2.680758494395921177e-02	2.345019024336436608e-02	2.181754546266564954e-02	1.252399096239331655e-02
1.562174731000000065e+04	1.887695540422146268e-03	5.269420310294509191e-03	3.381724769872362923e-03	6.913895302738143345e-03	5.026199762315997077e-03	1.644474992443634154e-03	1.628292807647255258e-02	1.439523253605040631e-02	1.101350776617804339e-02	9.369032773734409236e-03	2.892194123679986406e-02	2.703424569637771779e-02	2.365252092650535487e-02	2.200804593406172072e-02	1.263901316032731148e-02
1.561550885000000017e+04	1.900460161157496719e-03	5.306168576757835931e-03	3.405708415600339212e-03	6.962329111799198111e-03	5.061868950641701392e-03	1.656160535041362181e-03	1.640588237711806952e-02	1.450542221596057280e-02	1.109971380036023358e-02	9.443553265318871404e-03	2.915877859624041446e-02	2.725831843508291774e-02	2.385261001948257853e-02	2.219644948444121635e-02	1.275289621912234495e-02
1.560927556000000004e+04	1.913038321098875505e-03	5.342375450980374474e-03	3.429337129881498969e-03	7.010071947118196034e-03	5.097033626019320529e-03	1.667696496137821560e-03	1.652717008196047388e-02	1.461413176086159837e-02	1.118479463098009941e-02	9.517098134842277846e-03	2.939278870130404564e-02	2.747975038020517013e-02	2.405041325032367117e-02	2.238271675418584961e-02	1.286561861934357176e-02
1.560304745999999977e+04	1.925424249247381647e-03	5.378026871040220147e-03	3.452602621792838500e-03	7.057104960161375562e-03	5.131680710913993915e-03	1.679078089121155415e-03	1.664675462723078092e-02	1.472133037798339927e-02	1.126872775619056077e-02	9.589649667069405359e-03	2.962391322849541875e-02	2.769848897924803710e-02	2.424588635745519860e-02	2.256680826833404319e-02	1.297715860126463783e-02
1.559682452000000012e+04	1.937612567987356815e-03	5.413109754661860062e-03	3.475497186674503247e-03	7.103410587632086326e-03	5.165798019644729511e-03	1.690300832970226264e-03	1.676460202804841426e-02	1.482698946006105745e-02	1.135149227338655420e-02	9.661191440416327936e-03	2.985209799506544082e-02	2.791448542707808400e-02	2.443898824040358075e-02	2.274868740743335449e-02	1.308749596701702655e-02
1.559060675000000083e+04	1.949598104882876992e-03	5.447611463898105466e-03	3.498013359015228474e-03	7.148971846002660779e-03	5.199373741119783787e-03	1.701360382104555313e-03	1.688067910984206166e-02	1.493108100495918467e-02	1.143306764594395619e-02	9.731707263839400879e-03	3.007728956814495480e-02	2.812769146326207781e-02	2.462967810424684934e-02	2.292831772214229402e-02	1.319661045830289314e-02
1.558439413000000059e+04	1.961376022174610156e-03	5.481520184098254145e-03	3.520144161923643988e-03	7.193772832245121096e-03	5.232396810070510940e-03	1.712252648146866951e-03	1.699495480649984569e-02	1.503357878432523553e-02	1.151343462240159154e-02	9.801181974254724594e-03	3.029943780205407444e-02	2.833806177987946429e-02	2.481791761795582030e-02	2.310566496980895335e-02	1.330448299555422875e-02
1.557818666999999914e+04	1.972941693031055044e-03	5.514824573675303210e-03	3.541882880644248166e-03	7.237798261934269561e-03	5.264856568903214518e-03	1.722973688258966352e-03	1.710739900712834882e-02	1.513445731409729378e-02	1.159257443345304561e-02	9.869600745194079261e-03	3.051849362588676673e-02	2.854555193285571169e-02	2.500366905221146352e-02	2.328069536395249717e-02	1.341109461875841791e-02
1.557198435000000063e+04	1.984290807340416407e-03	5.547514074494191982e-03	3.563223267153775575e-03	7.281033879914966533e-03	5.296743072574550126e-03	1.733519805420774551e-03	1.721798362664239690e-02	1.523369281930198049e-02	1.167046955214820492e-02	9.936949746727430366e-03	3.073441114933089802e-02	2.875012034199048161e-02	2.518689707483670603e-02	2.345337726941593148e-02	1.351642752268850112e-02
1.556578715999999986e+04	1.995419287776634132e-03	5.579578675854485192e-03	3.584159388077851061e-03	7.323466149047108686e-03	5.328046861270474555e-03	1.743887473192623494e-03	1.732668183454222355e-02	1.533126254676558942e-02	1.174710315868773836e-02	1.000321568549511486e-02	3.094714618831326258e-02	2.895172690053662845e-02	2.536756751245877739e-02	2.362368003926615390e-02	1.362046435377103903e-02
1.555959511000000020e+04	2.006323266470738664e-03	5.611008852598714514e-03	3.604685586127975849e-03	7.365082168595993295e-03	5.358758902125254631e-03	1.754073315997278781e-03	1.743346786613919619e-02	1.542714459966845753e-02	1.182245901354048168e-02	1.006838569754320289e-02	3.115665591423497083e-02	2.915033264776423216e-02	2.554564706163625631e-02	2.379157374563897753e-02	1.372318804809577464e-02
1.555340818000000036e+04	2.016999166577521096e-03	5.641795805409133280e-03	3.624796638831612183e-03	7.405869992830327320e-03	5.388870826252806223e-03	1.764074187421194040e-03	1.753831786079693145e-02	1.552131869421941035e-02	1.189652205538779817e-02	1.013244786796660413e-02	3.136290051999249262e-02	2.934590135341497152e-02	2.572110471458335934e-02	2.395703052716216530e-02	1.382458265919556117e-02
1.554722637000000032e+04	2.027443606183565450e-03	5.671931188929529855e-03	3.644487582745964405e-03	7.445818271621967854e-03	5.418374665438402404e-03	1.773887082692438000e-03	1.764120896131216032e-02	1.561376535512859487e-02	1.196927777238263046e-02	1.019539068969019247e-02	3.156584147816413055e-02	2.953839787198056510e-02	2.589391028923460070e-02	2.412002320654216270e-02	1.392463251685197023e-02
1.554104968000000008e+04	2.037653427612584611e-03	5.701407201029240479e-03	3.663753773416655868e-03	7.484916368986682667e-03	5.447262941374098055e-03	1.783509167957442187e-03	1.774211963739563691e-02	1.570446620978305230e-02	1.204071243636639643e-02	1.025720326840895424e-02	3.176544219556473592e-02	2.972778876795215131e-02	2.606403499453549544e-02	2.428052582657805325e-02	1.402332255816909901e-02
1.553487809000000016e+04	2.047625722595092235e-03	5.730216660266601592e-03	3.682590937671509357e-03	7.523154466422876663e-03	5.475528743827784428e-03	1.792937806156275071e-03	1.784102997333042451e-02	1.579340425073533227e-02	1.211081331306382292e-02	1.031787550690754784e-02	3.196166860746540994e-02	2.991404288487031771e-02	2.623145194719880835e-02	2.443851414104253328e-02	1.412063863413498543e-02
1.552871160000000054e+04	2.057357759516625917e-03	5.758352800395410975e-03	3.700995040878785058e-03	7.560523290778026206e-03	5.503165531261400290e-03	1.802170490382615231e-03	1.793792098495036735e-02	1.588056322543374144e-02	1.217956818455495638e-02	1.037739769417234115e-02	3.215448784852095732e-02	3.009713008900433140e-02	2.639613504812554634e-02	2.459396455774293111e-02	1.421656686357058996e-02
1.552255019999999968e+04	2.066847026365864481e-03	5.785809398742652876e-03	3.718962372376788394e-03	7.597014284967701370e-03	5.530167258601836888e-03	1.811204886225048494e-03	1.803277507918599198e-02	1.596592805282012750e-02	1.224696568044333911e-02	1.043576079421829061e-02	3.234386918363033048e-02	3.027702215726446600e-02	2.655805978488767760e-02	2.474685489866262911e-02	1.431109410444433849e-02
1.551639388999999937e+04	2.076091192912160599e-03	5.812580671078870775e-03	3.736489478166710176e-03	7.632619468763590653e-03	5.556528275851430054e-03	1.820038797684719878e-03	1.812557571145562152e-02	1.604948451854346092e-02	1.231299504037675074e-02	1.049295624269203087e-02	3.252978334730921572e-02	3.045369215439705513e-02	2.671720267623034495e-02	2.489716387854562507e-02	1.440420763585359420e-02
1.551024265999999989e+04	2.085088135409918220e-03	5.838661347172841021e-03	3.753573211762922801e-03	7.667331539612132207e-03	5.582243404202213988e-03	1.828670192439291187e-03	1.821630766563492321e-02	1.613121953022500499e-02	1.237764631846208219e-02	1.054897612602279100e-02	3.271220312352818294e-02	3.062711498811826472e-02	2.687354177635534191e-02	2.504487158391605073e-02	1.449589545789325973e-02
1.550409650999999940e+04	2.093835900648960413e-03	5.864046570605352393e-03	3.770210669956391980e-03	7.701143739781979303e-03	5.607307839133018890e-03	1.837097169176626910e-03	1.830495672522902684e-02	1.621112082458006642e-02	1.244091015462367444e-02	1.060381298544704753e-02	3.289110270745806974e-02	3.079726680680910933e-02	2.702705613685271735e-02	2.518995896767609044e-02	1.458614598222904291e-02
1.549795542000000023e+04	2.102332743080914668e-03	5.888732010292746510e-03	3.786399267211831843e-03	7.734050005283599205e-03	5.631717262202684537e-03	1.845317994990852695e-03	1.839151008075048943e-02	1.628917733766957476e-02	1.250277807045774292e-02	1.065746007546689023e-02	3.306645854744397206e-02	3.096412580436305739e-02	2.717772653715122555e-02	2.533240854216037286e-02	1.467494846669348263e-02
1.549181940000000031e+04	2.110577049048573128e-03	5.912713644146277980e-03	3.802136595097704852e-03	7.766044677980088462e-03	5.655467628931515334e-03	1.853331033833810482e-03	1.847595559038589519e-02	1.636537854133732206e-02	1.256324194623961721e-02	1.070991091240580673e-02	3.323824787007040316e-02	3.112767082102183003e-02	2.732553422592412518e-02	2.547220319209031469e-02	1.476229227968450797e-02
1.548568843000000015e+04	2.118567414353650369e-03	5.935987987954055578e-03	3.817420573600405209e-03	7.797122811059042924e-03	5.678555396705392555e-03	1.861134823104987346e-03	1.855828259968286820e-02	1.643971518532921783e-02	1.262229461172881262e-02	1.076115978862382527e-02	3.340645036042291793e-02	3.128788294606926756e-02	2.747046237246886236e-02	2.560932754936387501e-02	1.484816776074004974e-02
1.547956250999999975e+04	2.126302570793520141e-03	5.958551885210466859e-03	3.832249314416946717e-03	7.827279889110916322e-03	5.700977318317396181e-03	1.868728003900449464e-03	1.863848121974556737e-02	1.651217864895204723e-02	1.267992933453510052e-02	1.081120133063465105e-02	3.357104671591967793e-02	3.144474414512615779e-02	2.761249483070921107e-02	2.574376682680876161e-02	1.493256549617411055e-02
1.547344163999999910e+04	2.133781409114271499e-03	5.980402576991533659e-03	3.846621167877262160e-03	7.856511921563752443e-03	5.722730512449480944e-03	1.876109344572218784e-03	1.871654258764074430e-02	1.658276117852647280e-02	1.273614001064921064e-02	1.086003066607699186e-02	3.373201919129714677e-02	3.159823778218287527e-02	2.775161661430561311e-02	2.587550726973339432e-02	1.501547660365640247e-02
1.546732580000000053e+04	2.141002997243734995e-03	6.001537758586888982e-03	3.860534761343153987e-03	7.884815518957838387e-03	5.743812521714103392e-03	1.883277760370949405e-03	1.879245908693044642e-02	1.665145608968671143e-02	1.279092132834355744e-02	1.090764356797260803e-02	3.388935207617130296e-02	3.174834907892756797e-02	2.788781431758441398e-02	2.600453655721346458e-02	1.509689298924085654e-02
1.546121499000000040e+04	2.147966526570399548e-03	6.021955425607988799e-03	3.873988899037589251e-03	7.912187687418165138e-03	5.764221160847765590e-03	1.890232261810176340e-03	1.886622381355559930e-02	1.671825728698519975e-02	1.284426838794761050e-02	1.095403612613743416e-02	3.404303061209615344e-02	3.189506408552575389e-02	2.802107518648816464e-02	2.613084292467798830e-02	1.517680679854055414e-02
1.545510921000000053e+04	2.154671332914970261e-03	6.041653938012758740e-03	3.886982605097788479e-03	7.938625914500563319e-03	5.783954581585593058e-03	1.896971976487804579e-03	1.893783081766134413e-02	1.678315948474637387e-02	1.289617687964858539e-02	1.099920490316078081e-02	3.419304150537988418e-02	3.203837017246491392e-02	2.815138756736712544e-02	2.625441559087932086e-02	1.525521068771854005e-02
1.544900844999999936e+04	2.161116902330867395e-03	6.060632040129021458e-03	3.899515137798154063e-03	7.964128196510072977e-03	5.803011294179205581e-03	1.903496156381051518e-03	1.900727519276027011e-02	1.684615829042940272e-02	1.294664315263124865e-02	1.104314699625019713e-02	3.433937313423204851e-02	3.217825623190118112e-02	2.827874109410302705e-02	2.637524493772197554e-02	1.533209794147177840e-02
1.544291268999999920e+04	2.167302864587800082e-03	6.078888844613772324e-03	3.911585980025972242e-03	7.988693017573045285e-03	5.821390152985245203e-03	1.909804172959272961e-03	1.907455303589711271e-02	1.690725017130931263e-02	1.299566419128334038e-02	1.108586001832406742e-02	3.448201549007731681e-02	3.231471262548951673e-02	2.840312664546354449e-02	2.649332247250427153e-02	1.540746245418020410e-02
1.543682194999999956e+04	2.173228939166271800e-03	6.096423675586548629e-03	3.923194736420276829e-03	8.012319138802542762e-03	5.839090199636270961e-03	1.915895463215994132e-03	1.913966088229987483e-02	1.696643194313360303e-02	1.304323720671332620e-02	1.112734174349733207e-02	3.462095899308101354e-02	3.244773005391474174e-02	2.852453531749446491e-02	2.660863985427847078e-02	1.548129811078113871e-02
1.543073619999999937e+04	2.178895021361093587e-03	6.113236325527737769e-03	3.934341304166644182e-03	8.035005944446171888e-03	5.856110923085078301e-03	1.921769618918434119e-03	1.920259666831342082e-02	1.702370164695232724e-02	1.308936034278568306e-02	1.116759072386724894e-02	3.475619655487530157e-02	3.257730153351420799e-02	2.864296022934756381e-02	2.672119061042912969e-02	1.555359988656188075e-02
1.542465545000000020e+04	2.184301089610318769e-03	6.129326783777894194e-03	3.945025694167575425e-03	8.056753076568945460e-03	5.872451986958626691e-03	1.927426292791051265e-03	1.926335873940829280e-02	1.707905764979797403e-02	1.313403195563039860e-02	1.120660566283934734e-02	3.488772148268021178e-02	3.270342039306989301e-02	2.875839469890231759e-02	2.683096840611126632e-02	1.562436274327191899e-02
1.541857969000000048e+04	2.189447259509647026e-03	6.144695398848876167e-03	3.955248139339229141e-03	8.077560654147136754e-03	5.888113394637489728e-03	1.932865255298260587e-03	1.932194646722143472e-02	1.713249920771178769e-02	1.317725106837255855e-02	1.124438581307429796e-02	3.501552881443409371e-02	3.282608155492444668e-02	2.887083341558521754e-02	2.693796816028695695e-02	1.569358234721265899e-02
1.541250890000000072e+04	2.194333767939482538e-03	6.159342834192144123e-03	3.965009066252661585e-03	8.097429214102030981e-03	5.903095446162548443e-03	1.938086379909886858e-03	1.937836010298293887e-02	1.718402633504345633e-02	1.321901726879079475e-02	1.128093088888090789e-02	3.513961503073004256e-02	3.294528126279056002e-02	2.898027219653789843e-02	2.704218581662801157e-02	1.576125492774710368e-02
1.540644310000000041e+04	2.198960930148929904e-03	6.173269941676579053e-03	3.974309011527649149e-03	8.116359539913964305e-03	5.917398609765034401e-03	1.943089598237385252e-03	1.943260030158053264e-02	1.723363937143160274e-02	1.325933035990395359e-02	1.131624076166656834e-02	3.525997702083638607e-02	3.306101609068745617e-02	2.908670707915980702e-02	2.714361748092242177e-02	1.582737671925585343e-02
1.540038226000000031e+04	2.203329207531690148e-03	6.186477967237924425e-03	3.983148759706234276e-03	8.134352941122136027e-03	5.931023733590445879e-03	1.947874973884211602e-03	1.948466892946956741e-02	1.728133972193787726e-02	1.329819096223164299e-02	1.135031598834743138e-02	3.537661388092339099e-02	3.317328467339170084e-02	2.919013591368546656e-02	2.724226093980125496e-02	1.589194495145382358e-02
1.539432638000000043e+04	2.207439140983147308e-03	6.198968352996547804e-03	3.991529212013400496e-03	8.151410985085344452e-03	5.943971844102197144e-03	1.952442632088796648e-03	1.953456831250413583e-02	1.732712917152098853e-02	1.333559995950758803e-02	1.138315732741879138e-02	3.548952527075441288e-02	3.328208612977126557e-02	2.929055691775786507e-02	2.733811428566906843e-02	1.595495695825027704e-02
1.538827547000000050e+04	2.211291366110312850e-03	6.210742784357181634e-03	3.999451418246868784e-03	8.167535560854699561e-03	5.956244194744386711e-03	1.956792776497517927e-03	1.958230142395600559e-02	1.737101005784569274e-02	1.337155863959882396e-02	1.141476586310130603e-02	3.559871183283860874e-02	3.338742046672829589e-02	2.938796904848142710e-02	2.743117627198390918e-02	1.601641040888260314e-02
1.538222949999999946e+04	2.214886640694024855e-03	6.221803276427850804e-03	4.006916635733825949e-03	8.182728998169574997e-03	5.967842357475550141e-03	1.960925721741724193e-03	1.962787225162362925e-02	1.741298561092960440e-02	1.340606897519577845e-02	1.144514325345405426e-02	3.570417605446712939e-02	3.348928941377310453e-02	2.948237277803927858e-02	2.752144705629755439e-02	1.607630380284350013e-02
1.537618848000000071e+04	2.218225790533961961e-03	6.232152010586411439e-03	4.013926220052449478e-03	8.196993844083289016e-03	5.978768053549327055e-03	1.964841833496877577e-03	1.967128514855648325e-02	1.745305935802252129e-02	1.343913313797007181e-02	1.147429130447319423e-02	3.580592079930236538e-02	3.358769500876840342e-02	2.957376878871595394e-02	2.760892695521907636e-02	1.613463565074588213e-02
1.537015240000000085e+04	2.221309744091543026e-03	6.241791442495897568e-03	4.020481698404354542e-03	8.210333011390208435e-03	5.989023267298665409e-03	1.968541568894310867e-03	1.971254528501037440e-02	1.749123554091883137e-02	1.347075384251447683e-02	1.150221227362016596e-02	3.590395035957200109e-02	3.368264061548045807e-02	2.966215891707610353e-02	2.769361734818179266e-02	1.619140507456162670e-02
1.536412125000000015e+04	2.224139516292231167e-03	6.250724254639808408e-03	4.026584738347577241e-03	8.222749714114671593e-03	5.998610197822440426e-03	1.972025459474863185e-03	1.975165846966168981e-02	1.752751895336945864e-02	1.350093421502188140e-02	1.152890875554701822e-02	3.599827006504911775e-02	3.377413054875688658e-02	2.974754581040930934e-02	2.777552035093444616e-02	1.624661159538742794e-02
1.535809503000000041e+04	2.226716201496309333e-03	6.258953336041872539e-03	4.032237134545563206e-03	8.234247439725062012e-03	6.007531238228752679e-03	1.975294103683189473e-03	1.978863107283593270e-02	1.756191487133962337e-02	1.352967773679406016e-02	1.155438363311087069e-02	3.608888611193941665e-02	3.386216991044310731e-02	2.982993277589754411e-02	2.785463867221435463e-02	1.630025503910348394e-02
1.535207373000000007e+04	2.229040979999069583e-03	6.266481804849913240e-03	4.037440824850843657e-03	8.244829981063114821e-03	6.015789001064045238e-03	1.978348176213201581e-03	1.982347013934836200e-02	1.759442915934929241e-02	1.355698833449844876e-02	1.157864015828524717e-02	3.617580585225819989e-02	3.394676487225913031e-02	2.990932404740828665e-02	2.793097587119508507e-02	1.635233571290983789e-02
1.534605733999999939e+04	2.231115109910919436e-03	6.273312984925630276e-03	4.042197875014710839e-03	8.254501404474215431e-03	6.023386294563295995e-03	1.981188419548585156e-03	1.985618330186388059e-02	1.762506819195296115e-02	1.358287031693825031e-02	1.160168189738966515e-02	3.625903760536451637e-02	3.402792249545359693e-02	2.998572462043888609e-02	2.800453620089030093e-02	1.640285430350063578e-02
1.534004586000000018e+04	2.232939921601895250e-03	6.279450389510166097e-03	4.046510467908270847e-03	8.263266027174948070e-03	6.030326105573052820e-03	1.983815637664781972e-03	1.988677871551808307e-02	1.765383879391618782e-02	1.360732832600791697e-02	1.162351268834313500e-02	3.633859050592477824e-02	3.410565058432288299e-02	3.005914011641461214e-02	2.807532447874983017e-02	1.645181179040669517e-02
1.533403929000000062e+04	2.234516819517348707e-03	6.284897728878163781e-03	4.050380909360815074e-03	8.271128428445503888e-03	6.036611608928155182e-03	1.986230699567340108e-03	1.991526510501655245e-02	1.768074828549920374e-02	1.363036737613838867e-02	1.164413667657104856e-02	3.641447463486467695e-02	3.417995781534732824e-02	3.012957690598651317e-02	2.814334620641917306e-02	1.649920952984812450e-02
1.532803760999999940e+04	2.235847283604597280e-03	6.289658918640139706e-03	4.053811635035542427e-03	8.278093462912375355e-03	6.042246179307778076e-03	1.988434544272235649e-03	1.994165183338636460e-02	1.770580454978176732e-02	1.365199291474622489e-02	1.166355837047398925e-02	3.648670123194483472e-02	3.425085394834023744e-02	3.019704231330469502e-02	2.820860776903245937e-02	1.654504939855847012e-02
1.532204082000000017e+04	2.236932856293130656e-03	6.293738037216473069e-03	4.056805180923342413e-03	8.284166199977016642e-03	6.047233343683885987e-03	1.990428162760543573e-03	1.996594869690120067e-02	1.772901584060807001e-02	1.367221065968472760e-02	1.168178249692418402e-02	3.655528216866903157e-02	3.431834931237590092e-02	3.026154413145255850e-02	2.827111596869201493e-02	1.658933347176783091e-02
1.531604891999999927e+04	2.237775146509066171e-03	6.297139341255572620e-03	4.059364194746506449e-03	8.289351946398321180e-03	6.051576799889255009e-03	1.992212605142748560e-03	1.998816601516796576e-02	1.775039086865889959e-02	1.369102667391239314e-02	1.169881406876964458e-02	3.662023019744160834e-02	3.438245505093254217e-02	3.032309085618603572e-02	2.833087825104328716e-02	1.663206418227364258e-02
1.531006189000000086e+04	2.238375828874775153e-03	6.299867267619205236e-03	4.061491438744430083e-03	8.293656251315895123e-03	6.055280422441119970e-03	1.993788983696689887e-03	2.000831468009302283e-02	1.776993885121824768e-02	1.370844741247381759e-02	1.171465842877712771e-02	3.668155912925515072e-02	3.444318330038037557e-02	3.038169186163594548e-02	2.838790287793925560e-02	1.667324444916212789e-02
1.530407973999999922e+04	2.238736635352275850e-03	6.301926401954247026e-03	4.063189766601971176e-03	8.297084858958900244e-03	6.058348223606624394e-03	1.995158457004653219e-03	2.002640596445519339e-02	1.778766932910291754e-02	1.372447956250094636e-02	1.172932110549629314e-02	3.673928328574370406e-02	3.450054665039142821e-02	3.043735688378945703e-02	2.844219842678480381e-02	1.671287732128851067e-02
1.529810246000000006e+04	2.238859358986308723e-03	6.303321498546399226e-03	4.064462139560090503e-03	8.299643740730083818e-03	6.060784381743775096e-03	1.996322242183684592e-03	2.004245168436757929e-02	1.780359232538127057e-02	1.373913018582118006e-02	1.174280794363749547e-02	3.679341800563667997e-02	3.455455864665037125e-02	3.049009650709028074e-02	2.849377426490659615e-02	1.675096632126910068e-02
1.529213004000000001e+04	2.238745848479731237e-03	6.304057462274970103e-03	4.065311613795238865e-03	8.301339069109348046e-03	6.062593220629616808e-03	1.997281606834377943e-03	2.005646410764259924e-02	1.781771825916286800e-02	1.375240664536762913e-02	1.175512503853325119e-02	3.684397940175508646e-02	3.460523355327535522e-02	3.053992193948011635e-02	2.854264033264573841e-02	1.678751529411248722e-02
1.528616246999999930e+04	2.238398006038727628e-03	6.304139343167078358e-03	4.065741337128350730e-03	8.302177210497321824e-03	6.063779204458594196e-03	1.998037867330243467e-03	2.006845593999234678e-02	1.783005793395361915e-02	1.376431659682526842e-02	1.176627872949502496e-02	3.689098434104043367e-02	3.465258633500170604e-02	3.058684499787335531e-02	2.858880713054311185e-02	1.682252840104808689e-02
1.528019974999999977e+04	2.237817786438847656e-03	6.303572332564302827e-03	4.065754546125455171e-03	8.302164718947346866e-03	6.064346932508499211e-03	1.998592386383044039e-03	2.007844029639491157e-02	1.784062250995606391e-02	1.377486796383060874e-02	1.177627557744756470e-02	3.693445035489556494e-02	3.469663256845671728e-02	3.063087802233126211e-02	2.863228563594821807e-02	1.685601005850065337e-02
1.527424187999999958e+04	2.237007195352636035e-03	6.302361760728708573e-03	4.065354565376072538e-03	8.301308334236284781e-03	6.064301138883648745e-03	1.998946573507576208e-03	2.008643071614010789e-02	1.784942352078747185e-02	1.378406895541139932e-02	1.178512238190382311e-02	3.697439571308649975e-02	3.473738851773386371e-02	3.067203395235779118e-02	2.867308737885021497e-02	1.688796499694639186e-02
1.526828883999999925e+04	2.235968283448103167e-03	6.300513084389891549e-03	4.064544800941788383e-03	8.299614967981344682e-03	6.063646684533241515e-03	1.999101883591453133e-03	2.009244116643922606e-02	1.785647288299112290e-02	1.379192808204933451e-02	1.179282619845788138e-02	3.701083952098323249e-02	3.477487123753512932e-02	3.071032643659334094e-02	2.871122455300188780e-02	1.691839835454400642e-02
