Wavenumber	30C-20C	40C-20C	40C-30C	50C-20C	50C-30C	50C-40C	60C-20C	60C-30C	60C-40C	60C-50C	70C-20C	70C-30C	70C-40C	70C-50C	70C-60C
1.487451756000000023e+04	4.683470274932433064e-03	9.181334675358379660e-03	4.497864400425946596e-03	1.218421708417095906e-02	7.500746809238525992e-03	3.002882408812579396e-03	2.556663340000296658e-02	2.088316312507053352e-02	1.638529872464458692e-02	1.338241631583200753e-02	4.482905456011379575e-02	4.014558428518136268e-02	3.564771988475541609e-02	3.264483747594283669e-02	1.926242116011082917e-02
1.486888460999999916e+04	4.638759518285795469e-03	9.100470945975602799e-03	4.461711427689807330e-03	1.207556269370943514e-02	7.436803175423639667e-03	2.975091747733832337e-03	2.537989772818850104e-02	2.074113820990270557e-02	1.627942678221289824e-02	1.330433503447906590e-02	4.456428751551861495e-02	3.992552799723281948e-02	3.546381656954301215e-02	3.248872482180917981e-02	1.918438978733011391e-02
1.486325610000000052e+04	4.594297645838317512e-03	9.019974703677970107e-03	4.425677057839652595e-03	1.196744597462305604e-02	7.373148328784738526e-03	2.947471270945085930e-03	2.519351824415707458e-02	2.059922059831875707e-02	1.617354354047910447e-02	1.322607226953401854e-02	4.429927822077477789e-02	3.970498057493646038e-02	3.527930351709680779e-02	3.233183224615172185e-02	1.910575997661770331e-02
1.485763204000000042e+04	4.550086213685848591e-03	8.939849611497907578e-03	4.389763397812058987e-03	1.185987072655415864e-02	7.309784512868310047e-03	2.920021115056251060e-03	2.500750974055060416e-02	2.045742352686475557e-02	1.606766012905269658e-02	1.314763901399644552e-02	4.403405532377818732e-02	3.948396911009233873e-02	3.509420571228027974e-02	3.217418459722402868e-02	1.902654558322758316e-02
1.485201240999999936e+04	4.506126487446963924e-03	8.860098819855832808e-03	4.353972332408868884e-03	1.175284007542596459e-02	7.246713587979000670e-03	2.892741255570131786e-03	2.482188583397162279e-02	2.031575934652465887e-02	1.596178701411578998e-02	1.306904575854565820e-02	4.376864584052148760e-02	3.926251935307452368e-02	3.490854702066565479e-02	3.201580576509552301e-02	1.894676000654986481e-02
1.484639722000000074e+04	4.462419914330592596e-03	8.780725821493695626e-03	4.318305907163103030e-03	1.164635762126751267e-02	7.183937706936920076e-03	2.865631799773817046e-03	2.463666094785738753e-02	2.017424103352679493e-02	1.585593512636369190e-02	1.299030332658987485e-02	4.350307798012643251e-02	3.904065806579583991e-02	3.472235215863273688e-02	3.185672035885891984e-02	1.886641703226904498e-02
1.484078644999999960e+04	4.418967654215025243e-03	8.701733600183433892e-03	4.282765945968408650e-03	1.154042629570706940e-02	7.121458641492044161e-03	2.838692695523635512e-03	2.445184832931744656e-02	2.003288067510242132e-02	1.575011472913401267e-02	1.291142203361037716e-02	4.323737830710031038e-02	3.881841065288528514e-02	3.453564470691687649e-02	3.169695201139324098e-02	1.878552997778286382e-02
1.483518010999999933e+04	4.375771047084697773e-03	8.623125479024419671e-03	4.247354431939721897e-03	1.143504949999121778e-02	7.059278452906520007e-03	2.811924020966798110e-03	2.426746202694012727e-02	1.989169097985542950e-02	1.564433654791570760e-02	1.283241252694890949e-02	4.297157457481203674e-02	3.859580352772733897e-02	3.434844909578761707e-02	3.153652507482081896e-02	1.870411254787190947e-02
1.482957818000000043e+04	4.332831148811520927e-03	8.544904275965624352e-03	4.212073127154103425e-03	1.133022997248419456e-02	6.997398823672673629e-03	2.785325696518570204e-03	2.408351491333992483e-02	1.975068376452840391e-02	1.553861063737430048e-02	1.275328494085573028e-02	4.270569288045111128e-02	3.837286173163959035e-02	3.416078860448548693e-02	3.137546290796691673e-02	1.862217796711118645e-02
1.482398065999999926e+04	4.290149117837642467e-03	8.467073006552743031e-03	4.176923888715100563e-03	1.122597073087450159e-02	6.935821613036859123e-03	2.758897724321758560e-03	2.390002032974776480e-02	1.960987121191012234e-02	1.543294732319502177e-02	1.267404959887326321e-02	4.243976003048063883e-02	3.814961091264299636e-02	3.397268702392789580e-02	3.121378929960613724e-02	1.853973970073287403e-02
1.481838754999999946e+04	4.247726060333772979e-03	8.389634602018705700e-03	4.141908541684932721e-03	1.112227469403326979e-02	6.874548633699496814e-03	2.732640092014564093e-03	2.371699142558030687e-02	1.946926536524653389e-02	1.532735682356160117e-02	1.259471673154703708e-02	4.217380259027365269e-02	3.792607652993987971e-02	3.378416798825494699e-02	3.105152789624038290e-02	1.845681116469334582e-02
1.481279883999999947e+04	4.205562955407478321e-03	8.312591771986517497e-03	4.107028816579039177e-03	1.101914449823664099e-02	6.813581542829162674e-03	2.706552726250123497e-03	2.353444083101676604e-02	1.932887787560928772e-02	1.522184905903024854e-02	1.251529633278012504e-02	4.190784640435011449e-02	3.770228344894263617e-02	3.359525463236359699e-02	3.088870190611347349e-02	1.837340557333334845e-02
1.480721451999999954e+04	4.163660732435625622e-03	8.235947144732455594e-03	4.072286412296829972e-03	1.091658268511382784e-02	6.752921952678202222e-03	2.680635540381372250e-03	2.335238098486181607e-02	1.918872025242619045e-02	1.511643384012936048e-02	1.243579829974798823e-02	4.164191706764411999e-02	3.747825633520849437e-02	3.340596992291166439e-02	3.072533438253029214e-02	1.828953608278230392e-02
1.480163459999999941e+04	4.122020420390518081e-03	8.159703540208507189e-03	4.037683119817989108e-03	1.081459206676027573e-02	6.692571646369757654e-03	2.654888526551768546e-03	2.317082478393848316e-02	1.904880436354796508e-02	1.501112124372997597e-02	1.235623271717820743e-02	4.137604087574869860e-02	3.725402045535818052e-02	3.321633733554019141e-02	3.056144880898842286e-02	1.820521609181021544e-02
1.479605905999999959e+04	4.080642774168190268e-03	8.083863285665224274e-03	4.003220511497034007e-03	1.071317481005435585e-02	6.632532035886165578e-03	2.629311524389131571e-03	2.298978395384675133e-02	1.890914117967856106e-02	1.490592066818152706e-02	1.227660914379239548e-02	4.111024244006284550e-02	3.702959966589465524e-02	3.302637915439762123e-02	3.039706763000848966e-02	1.812045848621609417e-02
1.479048790000000008e+04	4.039528649230510193e-03	8.008428900748307266e-03	3.968900251517797073e-03	1.061233335321602050e-02	6.572804703985510311e-03	2.603904452467713238e-03	2.280927067680433434e-02	1.876974202757382415e-02	1.480084177605602708e-02	1.219693732358831384e-02	4.084454706661819895e-02	3.680501841738768876e-02	3.283611816586989168e-02	3.023221371340217845e-02	1.803527638981386461e-02
1.478492110999999932e+04	3.998678778436813575e-03	7.933402688294607930e-03	3.934723909857794355e-03	1.051206985839375774e-02	6.513391079956944163e-03	2.578667170099149808e-03	2.262929661533724657e-02	1.863061783690043299e-02	1.469589392704263864e-02	1.211722675694348883e-02	4.057897932381464290e-02	3.658030054537782932e-02	3.264557663552003497e-02	3.006690946542088516e-02	1.794968270847739633e-02
1.477935870000000068e+04	3.958093992890328316e-03	7.858787139361431140e-03	3.900693146471102823e-03	1.041238675292011084e-02	6.454292760029782527e-03	2.553599613558679704e-03	2.244987388194895350e-02	1.849177988905862519e-02	1.459108674258752236e-02	1.203748712902884266e-02	4.031356447069339710e-02	3.635547047780306879e-02	3.245477733133196596e-02	2.990117771777328626e-02	1.786369058874444360e-02
1.477380064999999922e+04	3.917774856582643961e-03	7.784584261355892432e-03	3.866809404773248471e-03	1.031328583152614498e-02	6.395510974943501015e-03	2.528701570170252544e-03	2.227101342399774586e-02	1.835323856741510190e-02	1.448642916264185343e-02	1.195772759247160089e-02	4.004832606879434737e-02	3.613055121221170340e-02	3.226374180743845493e-02	2.973504023726820239e-02	1.777731264479660150e-02
1.476824695000000065e+04	3.877721960858955541e-03	7.710796118236294683e-03	3.833074157377339142e-03	1.021476897824679514e-02	6.337047017387839598e-03	2.503972860010500456e-03	2.209272631736700770e-02	1.821500435650805216e-02	1.438193019913071302e-02	1.187795733912021257e-02	3.978328788806912569e-02	3.590556592721017015e-02	3.207249176983283101e-02	2.956851890982233055e-02	1.769056157070211799e-02
1.476269762000000082e+04	3.837936065799497920e-03	7.637425091581440117e-03	3.799489025781942197e-03	1.011683851448029470e-02	6.278902448680796777e-03	2.479413422898854580e-03	2.191502440204293189e-02	1.807708833624343397e-02	1.427759931046149178e-02	1.179818588756263720e-02	3.951847485928957487e-02	3.568053879349007695e-02	3.188104976770813476e-02	2.940163634480928018e-02	1.760345045724664298e-02
1.475715263000000050e+04	3.798417525902701708e-03	7.564472821386877821e-03	3.766055295484176113e-03	1.001949578501894894e-02	6.221078259116247233e-03	2.455022963632071120e-03	2.173791771762810521e-02	1.793950019172540350e-02	1.417344489624122739e-02	1.171842193260915627e-02	3.925390925405054798e-02	3.545549172814784628e-02	3.168943643266367016e-02	2.923441346903159904e-02	1.751599153642244278e-02
1.475161197999999968e+04	3.759166866296605181e-03	7.491941267536439408e-03	3.732774401239834228e-03	9.922742575023506262e-03	6.163575708726901081e-03	2.430801307487066854e-03	2.156141706900967236e-02	1.780225020271306718e-02	1.406947580147323296e-02	1.163867449398616610e-02	3.898961450054580502e-02	3.523044763424919984e-02	3.149767323300936561e-02	2.906687192552229876e-02	1.742819743153613266e-02
1.474607567999999992e+04	3.720184636464049510e-03	7.419832440650711569e-03	3.699647804186662059e-03	9.826580750300344114e-03	6.106396113836294604e-03	2.406748309649632545e-03	2.138553337914069624e-02	1.766534874267664673e-02	1.396570093848998467e-02	1.155895262884035213e-02	3.872561422646552537e-02	3.500542959000147586e-02	3.130578178581481380e-02	2.889903347616518126e-02	1.734008084732482913e-02
1.474054370999999992e+04	3.681471129549328258e-03	7.348147882262776043e-03	3.666676752713447784e-03	9.731011564068407782e-03	6.049540434519079524e-03	2.382863681805631739e-03	2.121027641898222404e-02	1.752880528943289579e-02	1.386212853671944800e-02	1.147926485491381626e-02	3.846193034967698016e-02	3.478045922012765190e-02	3.111378246741420411e-02	2.873091878560857237e-02	1.725165393069475611e-02
1.473501605999999992e+04	3.643026666697073146e-03	7.276889189675041225e-03	3.633862522977968079e-03	9.636036357059597768e-03	5.993009690362524622e-03	2.359147167384556543e-03	2.103565608270777099e-02	1.739262941601069784e-02	1.375876689303272976e-02	1.139961972564817322e-02	3.819858498490601856e-02	3.455555831820894541e-02	3.092169579523097733e-02	2.856254862784642079e-02	1.716292890219824757e-02
1.472949274999999943e+04	3.604851733240627132e-03	7.206058269005215233e-03	3.601206535764588101e-03	9.541656894322472771e-03	5.936805161081845639e-03	2.335598625317257537e-03	2.086168301242833506e-02	1.725683127918770793e-02	1.365562474342311983e-02	1.132002611810586229e-02	3.793560139318746804e-02	3.433074965994684091e-02	3.072954312418225281e-02	2.839394449886499527e-02	1.707391838075913298e-02
1.472397374999999920e+04	3.566946425014295985e-03	7.135656307807013154e-03	3.568709882792717170e-03	9.447873996065690727e-03	5.880927571051394742e-03	2.312217688258677573e-03	2.068836607566298252e-02	1.712141965064868654e-02	1.355270976785596937e-02	1.124049207959729180e-02	3.767300017032862436e-02	3.410605374531432837e-02	3.053734386252161120e-02	2.822512617426293363e-02	1.698463409466564183e-02
1.471845905999999923e+04	3.529311003998406027e-03	7.065684804951066766e-03	3.536373800952660740e-03	9.354688910084243969e-03	5.825377906085837942e-03	2.289004105133177203e-03	2.051571489004214849e-02	1.698640388604374246e-02	1.345003008509108172e-02	1.116102597995790452e-02	3.741080305610108153e-02	3.388149205210267551e-02	3.034511825115001477e-02	2.805611414601683756e-02	1.689508816605893304e-02
1.471294867999999951e+04	3.491945689565907618e-03	6.996145183458465922e-03	3.504199493892558304e-03	9.262102795588859905e-03	5.770157106022952287e-03	2.265957612130393983e-03	2.034373887438630651e-02	1.685179318482039890e-02	1.334759369092784059e-02	1.108163607879744661e-02	3.714903150312551250e-02	3.365708581355960488e-02	3.015288631966704658e-02	2.788692870753665259e-02	1.680529262873920598e-02
1.470744261000000006e+04	3.454850659029097548e-03	6.927038791093208248e-03	3.472188132064110699e-03	9.170116723917598467e-03	5.715266064888500919e-03	2.243077932824390219e-03	2.017244724892004737e-02	1.671759658989094982e-02	1.324540845782683912e-02	1.100233052500244890e-02	3.688770667549136351e-02	3.343285601646226596e-02	2.996066788439815526e-02	2.771758995157376504e-02	1.671525942657131614e-02
1.470194082999999955e+04	3.418025914763766354e-03	6.858366652026059301e-03	3.440340737262292947e-03	9.078731348024778741e-03	5.660705433261012387e-03	2.220364695998719440e-03	2.000184841641489478e-02	1.658382250165112842e-02	1.314348176438883548e-02	1.092311706839011604e-02	3.662684849972125400e-02	3.320882258495749112e-02	2.976848184769519817e-02	2.754811715169647873e-02	1.662500008330636270e-02
1.469644334999999955e+04	3.381471620525326044e-03	6.790130093291522201e-03	3.408658472766196157e-03	8.987947736153075601e-03	5.606476115627749557e-03	2.197817642861553400e-03	1.983195151555980709e-02	1.645047989503448105e-02	1.304182142226828489e-02	1.084400377940673149e-02	3.636647803569592607e-02	3.298500641517060350e-02	2.957634794240440734e-02	2.737853029954285394e-02	1.653452652013612245e-02
1.469095015000000058e+04	3.345187700415901827e-03	6.722329996538090741e-03	3.377142296122188914e-03	8.897766376008097583e-03	5.552578675592195756e-03	2.175436379470006842e-03	1.966276456101733947e-02	1.631757686060143764e-02	1.294043456447924872e-02	1.076499818500924188e-02	3.610661463111060343e-02	3.276142693069469813e-02	2.938428463457250922e-02	2.720884825510250238e-02	1.644385007009326050e-02
1.468546124000000054e+04	3.309174238397882828e-03	6.654967543414762321e-03	3.345793305016879493e-03	8.808188166352461101e-03	5.499013927954578274e-03	2.153220622937698780e-03	1.949429629815450232e-02	1.618512205975661949e-02	1.283932875473974000e-02	1.068610813180204122e-02	3.584727876227726540e-02	3.253810452387938257e-02	2.919231121886250307e-02	2.703909059592480429e-02	1.635298246412276307e-02
1.467997660999999971e+04	3.273431147492143756e-03	6.588043597365735027e-03	3.314612449873591271e-03	8.719213594536937006e-03	5.445782447044793251e-03	2.131169997171201980e-03	1.932655466100640512e-02	1.605312351351426137e-02	1.273851106364067010e-02	1.060734106646946812e-02	3.558848966671720321e-02	3.231505851922505945e-02	2.900044606935146818e-02	2.686927607218026620e-02	1.626193500571079809e-02
1.467449625000000015e+04	3.237958303769362944e-03	6.521558953266712311e-03	3.283600649497349366e-03	8.630843068562814302e-03	5.392884764793451358e-03	2.109284115296101991e-03	1.915954739211361835e-02	1.592158908834425540e-02	1.263798843884690604e-02	1.052870432355080405e-02	3.533026629053539341e-02	3.209230798676603047e-02	2.880870733726868110e-02	2.669942322197257911e-02	1.617071889842177507e-02
1.466902016000000003e+04	3.202755610979168138e-03	6.455514458376995085e-03	3.252758847397826947e-03	8.543077077696459992e-03	5.340321466717291854e-03	2.087562619319464907e-03	1.899328234633055820e-02	1.579052673535139006e-02	1.253776788795356312e-02	1.045020526863409821e-02	3.507262775823757894e-02	3.186987214725840734e-02	2.861711329986058039e-02	2.652955068054111548e-02	1.607934541190701727e-02
1.466354833999999937e+04	3.167822935280083241e-03	6.389910889949272643e-03	3.222087954669189402e-03	8.455916029604992890e-03	5.288093094324909649e-03	2.066005139655720246e-03	1.882776718400169108e-02	1.565994424872160784e-02	1.243785629405241844e-02	1.037185115439669819e-02	3.481559289938866708e-02	3.164776996410858384e-02	2.842568200943939444e-02	2.635967686978367419e-02	1.598782571538697600e-02
1.465808077000000048e+04	3.133159979451637794e-03	6.324748718281536508e-03	3.191588738829898714e-03	8.369359935555424623e-03	5.236199956103786829e-03	2.044611217273888115e-03	1.866300877013313958e-02	1.552984879068150179e-02	1.233826005185160307e-02	1.029364883457771496e-02	3.455917931099289353e-02	3.142601933154125227e-02	2.823443059271135702e-02	2.618981937543746891e-02	1.589617054085975395e-02
1.465261744999999974e+04	3.098766538824706401e-03	6.260028587013265200e-03	3.161262048188558799e-03	8.283409048435289024e-03	5.184642509610582622e-03	2.023380461422023824e-03	1.849901438518847252e-02	1.540024784636376612e-02	1.223898579817520732e-02	1.021560533675318350e-02	3.430340523635271727e-02	3.120463869752801087e-02	2.804337664933945207e-02	2.601999618791742824e-02	1.580439085116424475e-02
1.464715839000000051e+04	3.064642435120487618e-03	6.195751189301653555e-03	3.131108754181165937e-03	8.198063697925851018e-03	5.133421262805363400e-03	2.002312508624197462e-03	1.833579141590320830e-02	1.527114898078272068e-02	1.214004022660155474e-02	1.013772771797735728e-02	3.404828909000240378e-02	3.098364665488191269e-02	2.785253790070074675e-02	2.585022539207654929e-02	1.571249767409919201e-02
1.464170355999999992e+04	3.030787205580257743e-03	6.131916681620601384e-03	3.101129476040343641e-03	8.113323512147704863e-03	5.082536306567447121e-03	1.981406830527103480e-03	1.817334586410535024e-02	1.514255865852509250e-02	1.204142918248474886e-02	1.006002235195764538e-02	3.379384712303289129e-02	3.076305991745263355e-02	2.766193044141228990e-02	2.568052361088518643e-02	1.562050125892754104e-02
1.463625297999999930e+04	2.997200665001358011e-03	6.068525742395285832e-03	3.071325077393927822e-03	8.029188823100916889e-03	5.031988158099558878e-03	1.960663080705631056e-03	1.801168503560060877e-02	1.501448437059925076e-02	1.194315929320532294e-02	9.982496212499691879e-03	3.354009762684977136e-02	3.054289696184840988e-02	2.747157188445448206e-02	2.551090880374885100e-02	1.552841259124915912e-02
1.463080662999999913e+04	2.963882346609502533e-03	6.005578517736264582e-03	3.041696171126762049e-03	7.945659266945518523e-03	4.981776920336015990e-03	1.940080749209253941e-03	1.785081485797867032e-02	1.488693251136916779e-02	1.184523634024240574e-02	9.905155591033151796e-03	3.328705673310708435e-02	3.032317438649758529e-02	2.728147821537082324e-02	2.534139746616156930e-02	1.543624187512841750e-02
1.462536450999999943e+04	2.930831874566813128e-03	5.943075323611088367e-03	3.012243449044275240e-03	7.862734715999259577e-03	4.931902841432446449e-03	1.919659392388171210e-03	1.769074166721794003e-02	1.475990979265112690e-02	1.174766634360685166e-02	9.828006951218680454e-03	3.303474121170596467e-02	3.010390933713914807e-02	2.709166588809487283e-02	2.517200649570670162e-02	1.534399954448802117e-02
1.461992661000000044e+04	2.898048779897754307e-03	5.881016298067694853e-03	2.982967518169940546e-03	7.780414817063284472e-03	4.882366037165530165e-03	1.899398518995589619e-03	1.753147131961346056e-02	1.463342253971570625e-02	1.165045502154576570e-02	9.751056502550176086e-03	3.278316707502773597e-02	2.988511829512998166e-02	2.690215077696004112e-02	2.500275225796445150e-02	1.525169575541427541e-02
1.461449293000000034e+04	2.865532622513940197e-03	5.819401631699298860e-03	2.953869009185358663e-03	7.698699297081418313e-03	4.833166674567478116e-03	1.879297665382119453e-03	1.737300978113052313e-02	1.450747715861658294e-02	1.155360814943122427e-02	9.674310484049104819e-03	3.253235050554773716e-02	2.966681788303379697e-02	2.671294887384843830e-02	2.483365120846631885e-02	1.515934072441721403e-02
1.460906346999999914e+04	2.833282930378971248e-03	5.758231452468981493e-03	2.924948522090010244e-03	7.617587810187967379e-03	4.784304879808996130e-03	1.859356357718985886e-03	1.721536283248584903e-02	1.438207990210687778e-02	1.145713138001686754e-02	9.597775022297881653e-03	3.228230739105672487e-02	2.944902446067775362e-02	2.652407593858774337e-02	2.466471958086875749e-02	1.506694455857087583e-02
1.460363820999999916e+04	2.801299082607178192e-03	5.697505603348695935e-03	2.896206520741517743e-03	7.537079642833240112e-03	4.735780560226061919e-03	1.839574039484544177e-03	1.705853549340845612e-02	1.425723641080127793e-02	1.136102989005976019e-02	9.521455850575216012e-03	3.203305240729219239e-02	2.923175332468501073e-02	2.633554680394349298e-02	2.449597276445894881e-02	1.497451691388373279e-02
1.459821716000000015e+04	2.769580605900788528e-03	5.637224204589265375e-03	2.867643598688476847e-03	7.457174459178733672e-03	4.687593853277945144e-03	1.819950254589468297e-03	1.690253347240915083e-02	1.413295286650836230e-02	1.126530926781988545e-02	9.445359013230417156e-03	3.178460131848472731e-02	2.901502071258393878e-02	2.614737711389546193e-02	2.432742685930599363e-02	1.488206784607557648e-02
1.459280031000000054e+04	2.738126879230640132e-03	5.577387093017707742e-03	2.839260213787067610e-03	7.377871557564450594e-03	4.639744678333810463e-03	1.800484464546742852e-03	1.674736171944615770e-02	1.400923484021551757e-02	1.116997462642844996e-02	9.369490161881707108e-03	3.153696867810511922e-02	2.879884179887447909e-02	2.595958158508741148e-02	2.415909712054066863e-02	1.478960695865896152e-02
1.458738766000000032e+04	2.706937311032300147e-03	5.517994158252482323e-03	2.811056847220182175e-03	7.299170316132561759e-03	4.592233005100261611e-03	1.781176157880079436e-03	1.659302529371365839e-02	1.388608798268135824e-02	1.107503113546117607e-02	9.293854977581096632e-03	3.129016920726966633e-02	2.858323189623736965e-02	2.577217504901718748e-02	2.399099889113710804e-02	1.469714391355601141e-02
1.458197919000000002e+04	2.676011166668022107e-03	5.459045013943265856e-03	2.783033847275243750e-03	7.221069757065913530e-03	4.545058590397891424e-03	1.762024743122647674e-03	1.643952850889241618e-02	1.376351734222439407e-02	1.098048349494915032e-02	9.218458751826502651e-03	3.104421642715516488e-02	2.836820526048714278e-02	2.558517141321189903e-02	2.382314667008925135e-02	1.460468791826274870e-02
1.457657490999999936e+04	2.645347855989868546e-03	5.400539545378699874e-03	2.755191689388831328e-03	7.143569272051432384e-03	4.498221416061563838e-03	1.743029726672732510e-03	1.628687635685674429e-02	1.364152850086687574e-02	1.088633681147804441e-02	9.143307084805311902e-03	3.079912493672000429e-02	2.815377708073013574e-02	2.539858539134130441e-02	2.365555566466857190e-02	1.451224857986326000e-02
1.457117481000000043e+04	2.614946646879997422e-03	5.342477363476448582e-03	2.727530716596451160e-03	7.066667898714990015e-03	4.451721251834992593e-03	1.724190535238541433e-03	1.613507308665143233e-02	1.352012643977143491e-02	1.079259572317498375e-02	9.068405187936442319e-03	3.055490813683220744e-02	2.793996148995221002e-02	2.521243077335575886e-02	2.348824023811721742e-02	1.441983505018077510e-02
1.456577887999999984e+04	2.584806781486200661e-03	5.284858025784416186e-03	2.700051244298215525e-03	6.990364613378728664e-03	4.405557831892528003e-03	1.705506587594312479e-03	1.598412277753407523e-02	1.339931599604787457e-02	1.069926475174965905e-02	8.993758164155346568e-03	3.031157914455996638e-02	2.772677236307376572e-02	2.502672111877555020e-02	2.332121453118123772e-02	1.432745636702589115e-02
1.456038711999999941e+04	2.554927531961528886e-03	5.227681142965033556e-03	2.672753611003504670e-03	6.914658471929450989e-03	4.359730939967922103e-03	1.686977328964417433e-03	1.583402961812216056e-02	1.327910208616063167e-02	1.060634847515712700e-02	8.919371146192709571e-03	3.006915124334867337e-02	2.751422371138714448e-02	2.484147010038363981e-02	2.315449277141922238e-02	1.423512162522651281e-02
1.455499952999999914e+04	2.525308144051344184e-03	5.170946270974613457e-03	2.645638126923269273e-03	6.839548466874227628e-03	4.314240322822883444e-03	1.668602195899614171e-03	1.568479762464181082e-02	1.315948948059046664e-02	1.051385135366719736e-02	8.845249157767583192e-03	2.982763742989438110e-02	2.730232928584303692e-02	2.465669115891976765e-02	2.298808896302015348e-02	1.414283980525257028e-02
1.454961609999999928e+04	2.495947783318856056e-03	5.114652807673099322e-03	2.618705024354243266e-03	6.765033390387045764e-03	4.269085607068189708e-03	1.650380582713946442e-03	1.553643036744257327e-02	1.304048258412371722e-02	1.042177755976947395e-02	8.771396977055527511e-03	2.958704996901301981e-02	2.709110218569416376e-02	2.447239716133992049e-02	2.282201657862597405e-02	1.405061960157044654e-02
1.454423682999999983e+04	2.466845645638777312e-03	5.058800204248925514e-03	2.591954558610148202e-03	6.691112114099562191e-03	4.224266468460784879e-03	1.632311909850636678e-03	1.538893152645833678e-02	1.292208588081955947e-02	1.033013132220941127e-02	8.697819412358774593e-03	2.934740129143335874e-02	2.688055564579458143e-02	2.428860108718443322e-02	2.265628917733379655e-02	1.395846976497502195e-02
1.453886169999999947e+04	2.438000795209775695e-03	5.003387654174368954e-03	2.565386858964593259e-03	6.617783177309939646e-03	4.179782382100163951e-03	1.614395523135570693e-03	1.524230406944773047e-02	1.280430327423795478e-02	1.023891641527336152e-02	8.624520892137790828e-03	2.910870265798302936e-02	2.667070186277325367e-02	2.410531500380866041e-02	2.249091948067308971e-02	1.386639858853529889e-02
1.453349072999999953e+04	2.409412487506302353e-03	4.948414713301839407e-03	2.539002225795537054e-03	6.545045607481904393e-03	4.135633119975602040e-03	1.596630894180064986e-03	1.509655189165969025e-02	1.268713940415338789e-02	1.014813717835785084e-02	8.551506284177785855e-03	2.887096682684524296e-02	2.646155433933894061e-02	2.392255211354340355e-02	2.232592121936333857e-02	1.377441493518555271e-02
1.452812389000000076e+04	2.381079687925297811e-03	4.893880374709429909e-03	2.512800686784132098e-03	6.472897695896095982e-03	4.091818007970798171e-03	1.579017321186666073e-03	1.495167736584803939e-02	1.257059767792274158e-02	1.005779699113860948e-02	8.478779669951943404e-03	2.863420406193163334e-02	2.625312437400633553e-02	2.374032368722220343e-02	2.216130636603553736e-02	1.368252669608359395e-02
1.452276118999999926e+04	2.353001552451248340e-03	4.839783992529940460e-03	2.486782440078692119e-03	6.401338219952427272e-03	4.048336667501178932e-03	1.561554227422486812e-03	1.480768378971091329e-02	1.245468223725966495e-02	9.967899797180972826e-03	8.406345569758486014e-03	2.839842612163183053e-02	2.604542456918058219e-02	2.355864212910189007e-02	2.199708790167940325e-02	1.359074233192091724e-02
1.451740262000000075e+04	2.325177109248746654e-03	4.786124669392505943e-03	2.460947560143759288e-03	6.330365632568550616e-03	4.005188523319803962e-03	1.544240963176044673e-03	1.466457376069758498e-02	1.233939665144883832e-02	9.878449091305079033e-03	8.334208128129034360e-03	2.816364360605970105e-02	2.583846649681095439e-02	2.337751893666719510e-02	2.183327797349115043e-02	1.349906984536211607e-02
1.451204817999999977e+04	2.297605417345457979e-03	4.732901561709589727e-03	2.435296144364131748e-03	6.259978465952123483e-03	3.962373048606665504e-03	1.527076904242533756e-03	1.452234998671106045e-02	1.222474456936560247e-02	9.789448425001470722e-03	8.262371520758936966e-03	2.792986728129648669e-02	2.563226186395102871e-02	2.319696571958689696e-02	2.166988881534436320e-02	1.340751729458542624e-02
1.450669786999999997e+04	2.270285514143998568e-03	4.680113778511081624e-03	2.409828264367083056e-03	6.190175197644743471e-03	3.919889683500744904e-03	1.510061419133661847e-03	1.438101501704367596e-02	1.211072950289967740e-02	9.700901238532594340e-03	8.190839819398932492e-03	2.769710763901467310e-02	2.542682212487067453e-02	2.301699386050359147e-02	2.150693244136992963e-02	1.331609262197099713e-02
1.450135167000000001e+04	2.243216315104597930e-03	4.627760187143638987e-03	2.384543872039041057e-03	6.120953993528556458e-03	3.877737678423958528e-03	1.493193806384917471e-03	1.424057072005885383e-02	1.199735440495425590e-02	9.612810532915214839e-03	8.119616726530297368e-03	2.746537403274010997e-02	2.522215771763551204e-02	2.283761384559647098e-02	2.134442003921155351e-02	1.322480331268125614e-02
1.449600957999999991e+04	2.216396818499988958e-03	4.575839808733918324e-03	2.359442990233929366e-03	6.052313230651112930e-03	3.835916412151123972e-03	1.476473421917194606e-03	1.410101934151995404e-02	1.188462252301996508e-02	9.525179532786035713e-03	8.048706110868841107e-03	2.723467641979281442e-02	2.501827960129282546e-02	2.265883661105889610e-02	2.118236318914170149e-02	1.313365707827286039e-02
1.449067159999999967e+04	2.189826002508835773e-03	4.524351619466231156e-03	2.334525616957395383e-03	5.984251234294784422e-03	3.794425231785948649e-03	1.459899614828553266e-03	1.396236297354610037e-02	1.177253697103726460e-02	9.438011354079869214e-03	7.978111739251315948e-03	2.700502448819533732e-02	2.481519848568650155e-02	2.248067286872910617e-02	2.102077325390055290e-02	1.304266151464923695e-02
1.448533772999999928e+04	2.163502825723619127e-03	4.473294551396871793e-03	2.309791725673252666e-03	5.916766278947330898e-03	3.753263453223711771e-03	1.443471727550459105e-03	1.382460355627301504e-02	1.166110073054939592e-02	9.351309004876143249e-03	7.907837277325684144e-03	2.677642765838142078e-02	2.461292483265780165e-02	2.230313310698454898e-02	2.085966137943408988e-02	1.295182410210840573e-02
