Wavenumber	Major Gaussian	Minor Gaussian
1.666286883999999918e+04	2.569856169213765029e-01	3.668553056689232150e-01
1.665573537999999826e+04	2.504209984214712525e-01	3.671945154027014824e-01
1.664860825000000114e+04	2.439513209107879166e-01	3.675095582572902586e-01
1.664148745000000054e+04	2.375781425036844197e-01	3.678004359563906700e-01
1.663437297000000035e+04	2.313028707164074549e-01	3.680671555032415942e-01
1.662726480000000083e+04	2.251267743089917228e-01	3.683097286644753110e-01
1.662016292999999860e+04	2.190509860063467040e-01	3.685281719447584536e-01
1.661306735000000117e+04	2.130765053524929509e-01	3.687225065600004403e-01
1.660597806000000128e+04	2.072042099022327333e-01	3.688927581858724714e-01
1.659889504999999917e+04	2.014348414663517106e-01	3.690389574760321034e-01
1.659181829999999900e+04	1.957690099919595916e-01	3.691611398624476958e-01
1.658474782000000050e+04	1.902072287357486069e-01	3.692593448661902755e-01
1.657768359000000055e+04	1.847498695954610803e-01	3.693336170996610601e-01
1.657062559999999939e+04	1.793971987191852469e-01	3.693840055072469264e-01
1.656357384000000093e+04	1.741493719374930527e-01	3.694105635186007985e-01
1.655652832000000126e+04	1.690064527831751928e-01	3.694133490369350681e-01
1.654948901000000114e+04	1.639683721603170663e-01	3.693924244575920723e-01
1.654245591000000059e+04	1.590349834444292065e-01	3.693478565161445459e-01
1.653542901999999958e+04	1.542060436192396189e-01	3.692797164104909546e-01
1.652840831999999864e+04	1.494812036578470615e-01	3.691880794635449825e-01
1.652139381000000139e+04	1.448600397221407876e-01	3.690730254675769206e-01
1.651438547000000108e+04	1.403420299581064623e-01	3.689346381177057155e-01
1.650738331000000107e+04	1.359265907977867949e-01	3.687730058697631930e-01
1.650038729999999850e+04	1.316130358889152641e-01	3.685882204279965491e-01
1.649339745000000039e+04	1.274006302328753726e-01	3.683803785437336775e-01
1.648641374999999971e+04	1.232885561590665036e-01	3.681495805480846650e-01
1.647943618000000060e+04	1.192759240323818942e-01	3.678959303505846545e-01
1.647246473999999944e+04	1.153617931748353864e-01	3.676195364628574991e-01
1.646549942000000010e+04	1.115451578347704809e-01	3.673205109389796608e-01
1.645854021999999895e+04	1.078249619407476850e-01	3.669989701154213746e-01
1.645158712000000014e+04	1.042000864675965838e-01	3.666550331878608571e-01
1.644464012000000002e+04	1.006693742352988558e-01	3.662888240050335975e-01
1.643769919999999911e+04	9.723161240621833179e-02	3.659004690355722178e-01
1.643076437000000078e+04	9.388556087040898779e-02	3.654901000285570856e-01
1.642383560999999827e+04	9.062992575522769989e-02	3.650578505998797185e-01
1.641691291999999885e+04	8.746338703157892358e-02	3.646038590528004053e-01
1.640999628999999914e+04	8.438458718748001464e-02	3.641282665286143527e-01
1.640308569999999963e+04	8.139213485287277727e-02	3.636312167888859359e-01
1.639618115000000034e+04	7.848462077541550064e-02	3.631128582987250830e-01
1.638928264000000127e+04	7.566061141419966329e-02	3.625733428859287399e-01
1.638239016000000083e+04	7.291864780321220818e-02	3.620128248504143609e-01
1.637550368999999955e+04	7.025724881540916511e-02	3.614314607473216867e-01
1.636862322999999924e+04	6.767492540642627841e-02	3.608294118433212905e-01
1.636174877000000015e+04	6.517017125114467346e-02	3.602068415994011952e-01
1.635488031000000046e+04	6.274147268544717770e-02	3.595639173576385961e-01
1.634801783000000069e+04	6.038730038382956328e-02	3.589008074853279329e-01
1.634116133000000082e+04	5.810612575522843687e-02	3.582176850558148051e-01
1.633431079999999929e+04	5.589641255034549783e-02	3.575147249615204803e-01
1.632746623999999974e+04	5.375662559828987830e-02	3.567921058416799185e-01
1.632062763000000086e+04	5.168522336378134768e-02	3.560500068655086392e-01
1.631379497000000083e+04	4.968067235042419871e-02	3.552886118905159152e-01
1.630696824999999990e+04	4.774143958061859844e-02	3.545081062156139051e-01
1.630014745000000039e+04	4.586599478540796110e-02	3.537086763710570181e-01
1.629333258999999998e+04	4.405282556124717058e-02	3.528905159852536721e-01
1.628652363999999943e+04	4.230041440137212450e-02	3.520538150991850412e-01
1.627972060000000056e+04	4.060726189409512993e-02	3.511987695625949368e-01
1.627292345000000023e+04	3.897187500995423493e-02	3.503255748962000315e-01
1.626613220999999976e+04	3.739278293282610049e-02	3.494344339049285098e-01
1.625934684999999990e+04	3.586851683547478270e-02	3.485255449808576933e-01
1.625256735999999910e+04	3.439762789955203015e-02	3.475991110170135179e-01
1.624579375000000073e+04	3.297868760319746378e-02	3.466553396134904874e-01
1.623902599999999984e+04	3.161027806223052489e-02	3.456944361108374997e-01
1.623226410000000033e+04	3.029100170073471127e-02	3.447166089639386310e-01
1.622550806000000011e+04	2.901948358632666994e-02	3.437220712934999090e-01
1.621875784999999996e+04	2.779436085389325878e-02	3.427110320131804833e-01
1.621201346999999987e+04	2.661429676313003742e-02	3.416837060038129814e-01
1.620527492999999959e+04	2.547797705896274328e-02	3.406403113074617517e-01
1.619854219000000012e+04	2.438410070120385076e-02	3.395810596696111072e-01
1.619181526999999915e+04	2.333139878543142448e-02	3.385061735682642348e-01
1.618509415000000081e+04	2.231861845282629916e-02	3.374158705404678993e-01
1.617837881999999991e+04	2.134453157132508092e-02	3.363103709224186111e-01
1.617166928999999982e+04	2.040793616933080090e-02	3.351898995879691312e-01
1.616496552999999949e+04	1.950764831038467872e-02	3.340546758875362898e-01
1.615826754000000074e+04	1.864251224934318149e-02	3.329049252149179350e-01
1.615157531999999992e+04	1.781139621309770979e-02	3.317408740383026022e-01
1.614488885999999911e+04	1.701319139969354952e-02	3.305627480612421953e-01
1.613820815000000039e+04	1.624681345671741967e-02	3.293707738418257813e-01
1.613153318000000036e+04	1.551120254871065675e-02	3.281651787304847301e-01
1.612486393999999927e+04	1.480532338483451713e-02	3.269461908081932600e-01
1.611820044000000053e+04	1.412816720000126258e-02	3.257140425444003395e-01
1.611154264999999941e+04	1.347874557521185242e-02	3.244689596615314420e-01
1.610489057999999932e+04	1.285609849402065061e-02	3.232111758658268164e-01
1.609824421000000075e+04	1.225928730042805462e-02	3.219409197490954999e-01
1.609160354999999981e+04	1.168740018470362622e-02	3.206584260713528090e-01
1.608496857000000091e+04	1.113954581938452100e-02	3.193639222732175820e-01
1.607833928000000014e+04	1.061486005859171161e-02	3.180576438660445149e-01
1.607171565999999984e+04	1.011249984829787861e-02	3.167398207661416554e-01
1.606509771000000001e+04	9.631647030824707495e-03	3.154106870396566342e-01
1.605848543000000063e+04	9.171506405543658827e-03	3.140704769599892421e-01
1.605187880000000041e+04	8.731304152195603838e-03	3.127194208402295783e-01
1.604527781999999934e+04	8.310290314726220470e-03	3.113577530839931051e-01
1.603868247999999949e+04	7.907736411829674808e-03	3.099857060399253128e-01
1.603209276999999929e+04	7.522935814225452378e-03	3.086035119647612679e-01
1.602550869000000057e+04	7.155203943508476813e-03	3.072114050920147221e-01
1.601893022000000019e+04	6.803876226370068891e-03	3.058096152433397164e-01
1.601235736999999972e+04	6.468310459572647851e-03	3.043983783875467974e-01
1.600579011999999966e+04	6.147883226881170789e-03	3.029779238028117438e-01
1.599922847000000002e+04	5.841992125704880377e-03	3.015484847188074635e-01
1.599267240999999922e+04	5.550053852614404530e-03	3.001102918162097954e-01
1.598612194000000090e+04	5.271504738784322554e-03	2.986635775316256458e-01
1.597957703000000038e+04	5.005798661975108081e-03	2.972085671590886657e-01
1.597303770000000077e+04	4.752409942367510388e-03	2.957454965420542869e-01
1.596650393000000076e+04	4.510829228679956102e-03	2.942745920526869674e-01
1.595997572000000036e+04	4.280565502969754452e-03	2.927960838956785716e-01
1.595345305000000008e+04	4.061144181458062156e-03	2.913101970576666977e-01
1.594693591999999990e+04	3.852108107910060582e-03	2.898171603199998780e-01
1.594042432000000008e+04	3.653016085962301328e-03	2.883171994121468407e-01
1.593391826000000037e+04	3.463443390799527365e-03	2.868105438691864739e-01
1.592741770999999972e+04	3.282979592202058330e-03	2.852974131047100737e-01
1.592092266999999993e+04	3.111230215600213882e-03	2.837780325478695964e-01
1.591443313999999918e+04	2.947815396569063509e-03	2.822526267063874550e-01
1.590794909999999982e+04	2.792369009853613426e-03	2.807214143884710356e-01
1.590147055999999975e+04	2.644539495375482826e-03	2.791846204413511723e-01
1.589499750999999924e+04	2.503988231428404179e-03	2.776424639296968810e-01
1.588852993000000060e+04	2.370389452830282476e-03	2.760951603895976381e-01
1.588206782000000021e+04	2.243430483585576347e-03	2.745429289635064607e-01
1.587561117000000013e+04	2.122810705769875850e-03	2.729859852102100581e-01
1.586915998000000036e+04	2.008241574979928706e-03	2.714245458706292524e-01
1.586271423999999934e+04	1.899445874058875664e-03	2.698588240083171219e-01
1.585627393999999913e+04	1.796157546451870131e-03	2.682890313720341369e-01
1.584983907999999974e+04	1.698121483115997213e-03	2.667153808112769364e-01
1.584340964999999960e+04	1.605092848341656275e-03	2.651380813670682346e-01
1.583698564000000079e+04	1.516836904831487002e-03	2.635573406644681760e-01
1.583056704999999965e+04	1.433128799774662822e-03	2.619733673523440554e-01
1.582415386000000035e+04	1.353752836998898959e-03	2.603863636722712482e-01
1.581774608000000080e+04	1.278502787248922022e-03	2.587965377833450487e-01
1.581134368999999970e+04	1.207180826875134090e-03	2.572040888851153673e-01
1.580494669000000067e+04	1.139597830366257747e-03	2.556092195772753928e-01
1.579855507000000034e+04	1.075572717390499986e-03	2.540121283852694312e-01
1.579216883000000053e+04	1.014932369061429494e-03	2.524130147181071759e-01
1.578578794999999991e+04	9.575110518179836888e-04	2.508120713325834861e-01
1.577941243000000031e+04	9.031505162075511217e-04	2.492094943235634852e-01
1.577304226999999992e+04	8.516995194995312076e-04	2.476054781047934972e-01
1.576667746000000079e+04	8.030134869283800944e-04	2.460002128584884429e-01
1.576031797999999981e+04	7.569542744808610037e-04	2.443938844915828634e-01
1.575396384000000035e+04	7.133902027642675600e-04	2.427866847212682699e-01
1.574761503000000084e+04	6.721954414979373817e-04	2.411787984323189582e-01
1.574127153999999973e+04	6.332499295524747149e-04	2.395704086970631974e-01
1.573493336000000090e+04	5.964391450225159548e-04	2.379616967559199103e-01
1.572860049000000072e+04	5.616539358361406341e-04	2.363528445402604539e-01
1.572227291999999943e+04	5.287901884341335420e-04	2.347440295771490992e-01
1.571595065000000068e+04	4.977487296908044215e-04	2.331354300514228428e-01
1.570963365999999951e+04	4.684349763802102924e-04	2.315272171566247206e-01
1.570332194999999956e+04	4.407589364681316888e-04	2.299195652560867831e-01
1.569701552000000083e+04	4.146349148158970680e-04	2.283126467821827432e-01
1.569071435000000019e+04	3.899812559847756592e-04	2.267066271214377149e-01
1.568441844999999921e+04	3.667203699598074848e-04	2.251016773420916606e-01
1.567812780000000021e+04	3.447783275731890174e-04	2.234979588884586088e-01
1.567184238999999980e+04	3.240848552080578902e-04	2.218956337636589227e-01
1.566556222999999954e+04	3.045731968507073241e-04	2.202948670672731646e-01
1.565928730999999971e+04	2.861798308669659527e-04	2.186958167857567803e-01
1.565301761000000079e+04	2.688443682027239694e-04	2.170986363343855030e-01
1.564675312999999915e+04	2.525094947405821517e-04	2.155034821914894039e-01
1.564049387000000024e+04	2.371207723488263127e-04	2.139105087892546053e-01
1.563423982000000069e+04	2.226264865072581916e-04	2.123198659610410766e-01
1.562799097000000074e+04	2.089775490916891923e-04	2.107317014823043844e-01
1.562174731000000065e+04	1.961273776113606248e-04	2.091461610642448288e-01
1.561550885000000017e+04	1.840318168512826056e-04	2.075633934198514441e-01
1.560927556000000004e+04	1.726489102507656765e-04	2.059835350329142778e-01
1.560304745999999977e+04	1.619389651092699878e-04	2.044067329797240040e-01
1.559682452000000012e+04	1.518642673714034003e-04	2.028331195800301967e-01
1.559060675000000083e+04	1.423891410996809114e-04	2.012628351852165653e-01
1.558439413000000059e+04	1.334797383490504794e-04	1.996960104672220460e-01
1.557818666999999914e+04	1.251040407299121326e-04	1.981327815676353910e-01
1.557198435000000063e+04	1.172316869287128488e-04	1.965732749640850263e-01
1.556578715999999986e+04	1.098339480920906792e-04	1.950176175613065888e-01
1.555959511000000020e+04	1.028836555590272262e-04	1.934659391746307300e-01
1.555340818000000036e+04	9.635506737899697570e-05	1.919183599887794023e-01
1.554722637000000032e+04	9.022385386802720775e-05	1.903750030985194297e-01
1.554104968000000008e+04	8.446700405761115645e-05	1.888359894834961972e-01
1.553487809000000016e+04	7.906274283251594028e-05	1.873014330407209438e-01
1.552871160000000054e+04	7.399050501129485517e-05	1.857714505534210914e-01
1.552255019999999968e+04	6.923084730923423596e-05	1.842461542215431403e-01
1.551639388999999937e+04	6.476540730329137584e-05	1.827256566265799964e-01
1.551024265999999989e+04	6.057683305748251139e-05	1.812100657839997853e-01
1.550409650999999940e+04	5.664874530001398265e-05	1.796994900865293010e-01
1.549795542000000023e+04	5.296566803471474332e-05	1.781940309327500471e-01
1.549181940000000031e+04	4.951301189868011226e-05	1.766937950051538364e-01
1.548568843000000015e+04	4.627699274683423749e-05	1.751988795674292998e-01
1.547956250999999975e+04	4.324461749660532962e-05	1.737093847115009360e-01
1.547344163999999910e+04	4.040363071803681160e-05	1.722254084537015728e-01
1.546732580000000053e+04	3.774246714532360940e-05	1.707470419134549389e-01
1.546121499000000040e+04	3.525023293090258971e-05	1.692743790187745678e-01
1.545510921000000053e+04	3.291666006711818605e-05	1.678075116432927172e-01
1.544900844999999936e+04	3.073206929081036346e-05	1.663465272227006575e-01
1.544291268999999920e+04	2.868733920360835578e-05	1.648915088020253827e-01
1.543682194999999956e+04	2.677389197181741411e-05	1.634425469602314163e-01
1.543073619999999937e+04	2.498363471459928714e-05	1.619997183573467781e-01
1.542465545000000020e+04	2.330896084795083673e-05	1.605631071745663441e-01
1.541857969000000048e+04	2.174270532887257444e-05	1.591327908589369455e-01
1.541250890000000072e+04	2.027812398715629426e-05	1.577088425593248522e-01
1.540644310000000041e+04	1.890888163761611198e-05	1.562913428442490316e-01
1.540038226000000031e+04	1.762900844939749282e-05	1.548803586249450914e-01
1.539432638000000043e+04	1.643289761550068728e-05	1.534759619058299329e-01
1.538827547000000050e+04	1.531527966735266616e-05	1.520782250514975675e-01
1.538222949999999946e+04	1.427119459731627240e-05	1.506872092715066391e-01
1.537618848000000071e+04	1.329598863831074920e-05	1.493029831127097862e-01
1.537015240000000085e+04	1.238528625126567275e-05	1.479256086217523580e-01
1.536412125000000015e+04	1.153497777067146603e-05	1.465551459879710916e-01
1.535809503000000041e+04	1.074120536913295544e-05	1.451916558151920833e-01
1.535207373000000007e+04	1.000034577479320148e-05	1.438351945910414376e-01
1.534605733999999939e+04	9.308998126221115749e-06	1.424858169882399495e-01
1.534004586000000018e+04	8.663972048088171692e-06	1.411435781072135909e-01
1.533403929000000062e+04	8.062274085569956392e-06	1.398085312226641230e-01
1.532803760999999940e+04	7.501094361127336409e-06	1.384807233834222662e-01
1.532204082000000017e+04	6.977799645157945185e-06	1.371602043183711428e-01
1.531604891999999927e+04	6.489920837894111456e-06	1.358470219755760489e-01
1.531006189000000086e+04	6.035141774988310584e-06	1.345412181858308132e-01
1.530407973999999922e+04	5.611293955729586908e-06	1.332428396100942547e-01
1.529810246000000006e+04	5.216343923874329132e-06	1.319519268237435983e-01
1.529213004000000001e+04	4.848386737411843184e-06	1.306685187268366855e-01
1.528616246999999930e+04	4.505638218429941264e-06	1.293926525608762312e-01
1.528019974999999977e+04	4.186428160866329982e-06	1.281243660472394519e-01
1.527424187999999958e+04	3.889192781839051286e-06	1.268636952383702110e-01
1.526828883999999925e+04	3.612467352295876527e-06	1.256106703357188492e-01
1.526234064000000035e+04	3.354882492957860295e-06	1.243653262588635400e-01
1.525639725999999973e+04	3.115155619447637318e-06	1.231276900338210828e-01
1.525045869999999923e+04	2.892087761757129065e-06	1.218977913066286584e-01
1.524452495000000090e+04	2.684557166695201380e-06	1.206756560856507704e-01
1.523859600999999930e+04	2.491515243051949074e-06	1.194613109011097157e-01
1.523267187999999987e+04	2.311981626657591173e-06	1.182547807343998780e-01
1.522675253999999950e+04	2.145039385214445702e-06	1.170560849970804090e-01
1.522083798999999999e+04	1.989832219988005991e-06	1.158652456954433474e-01
1.521492822999999953e+04	1.845560030350507971e-06	1.146822833403614572e-01
1.520902324000000044e+04	1.711474939266601802e-06	1.135072129969307564e-01
1.520312303000000065e+04	1.586879139577940353e-06	1.123400542818094316e-01
1.519722759000000042e+04	1.471120586703084901e-06	1.111808214022030616e-01
1.519133690999999999e+04	1.363590557900706995e-06	1.100295271895011945e-01
1.518545097999999962e+04	1.263720884443754863e-06	1.088861831178211392e-01
1.517956981000000087e+04	1.170981656506127431e-06	1.077508031716547104e-01
1.517369338000000062e+04	1.084877969432494178e-06	1.066233941816620151e-01
1.516782167999999911e+04	1.004948323561468879e-06	1.055039636253035373e-01
1.516195471999999972e+04	9.307625424695333525e-07	1.043925214737387447e-01
1.515609249000000091e+04	8.619192169956770582e-07	1.032890725843171598e-01
1.515023497999999927e+04	7.980441169851803876e-07	1.021936205683552923e-01
1.514438219000000026e+04	7.387885145199162043e-07	1.011061696617509137e-01
1.513853410000000076e+04	6.838272139864299580e-07	1.000267191635294262e-01
1.513269072000000051e+04	6.328574831510498424e-07	9.895527271397840108e-02
1.512685203999999976e+04	5.855971068008886437e-07	9.789182905363993936e-02
1.512101806000000033e+04	5.417832999586754111e-07	9.683638757314877443e-02
1.511518875999999909e+04	5.011711980409279820e-07	9.578894289832487474e-02
1.510936413999999968e+04	4.635329572280602877e-07	9.474949214524679142e-02
1.510354420000000027e+04	4.286564659242495987e-07	9.371803128367262037e-02
1.509772892999999931e+04	3.963442422136567517e-07	9.269455340161703027e-02
1.509191832000000068e+04	3.664125210465850615e-07	9.167905052683705813e-02
1.508611238000000048e+04	3.386904244997530125e-07	9.067151710363303974e-02
1.508031107999999949e+04	3.130188104885582321e-07	8.967193958679053889e-02
1.507451444000000083e+04	2.892498891016131895e-07	8.868031204719099836e-02
1.506872243999999955e+04	2.672460624474125134e-07	8.769662065204299195e-02
1.506293506999999954e+04	2.468794495692297624e-07	8.672085232900948737e-02
1.505715234000000055e+04	2.280312444789054641e-07	8.575299639020540765e-02
1.505137422999999944e+04	2.105909322803974204e-07	8.479303615092682878e-02
1.504560074999999961e+04	1.944559111842630965e-07	8.384095898984984807e-02
1.503983187999999973e+04	1.795307744626432768e-07	8.289674639868192807e-02
1.503406761000000006e+04	1.657269317714663853e-07	8.196038065776985182e-02
1.502830796000000009e+04	1.529621734578441339e-07	8.103184800422098821e-02
1.502255290000000059e+04	1.411600518298165008e-07	8.011112571563400175e-02
1.501680242999999973e+04	1.302496596644898815e-07	7.919819508618229642e-02
1.501105654999999933e+04	1.201651761265642396e-07	7.829303655239955306e-02
1.500531524999999965e+04	1.108454971599217533e-07	7.739562815366822501e-02
1.499957853000000068e+04	1.022339400146281613e-07	7.650594870014744420e-02
1.499384638000000086e+04	9.427790229751782869e-08	7.562397466377604460e-02
1.498811880000000019e+04	8.692860460483952282e-08	7.474968329705979075e-02
1.498239578000000074e+04	8.014079468911892393e-08	7.388304957271654705e-02
1.497667730999999912e+04	7.387251294483739894e-08	7.302404775736888454e-02
1.497096339000000080e+04	6.808486912456631144e-08	7.217265291213768863e-02
1.496525401000000056e+04	6.274180360645008032e-08	7.132883790490814058e-02
1.495954917000000023e+04	5.780990586862248598e-08	7.049257640691447557e-02
1.495384886999999981e+04	5.325821541405727146e-08	6.966384140101192224e-02
1.494815308999999979e+04	4.905803285691369766e-08	6.884260232636781052e-02
1.494246183000000019e+04	4.518278884741636888e-08	6.802883090986114323e-02
1.493677510000000075e+04	4.160788078870799149e-08	6.722249965034174379e-02
1.493109287000000040e+04	3.831050181818958396e-08	6.642357477485225092e-02
1.492541515000000072e+04	3.526955988246262074e-08	6.563202759765310312e-02
1.491974193000000014e+04	3.246551843934600357e-08	6.484782604016561813e-02
1.491407320000000072e+04	2.988029589583764063e-08	6.407093749399057903e-02
1.490840897000000041e+04	2.749716804309785223e-08	6.330133154168680887e-02
1.490274921999999970e+04	2.530064809893143951e-08	6.253897314896515736e-02
1.489709395000000040e+04	2.327641746920910020e-08	6.178382950263184431e-02
1.489144314999999915e+04	2.141122853384573324e-08	6.103586595504902068e-02
1.488579682999999932e+04	1.969283608767144745e-08	6.029505001570767408e-02
1.488015495999999985e+04	1.810990573207603533e-08	5.956134348193299621e-02
1.487451756000000023e+04	1.665197284158228709e-08	5.883471423272734757e-02
1.486888460999999916e+04	1.530935368469768498e-08	5.811512450984418487e-02
1.486325610000000052e+04	1.407310145896538029e-08	5.740253746287444364e-02
1.485763204000000042e+04	1.293495289622410205e-08	5.669691835464367446e-02
1.485201240999999936e+04	1.188726735121541372e-08	5.599822827335257380e-02
1.484639722000000074e+04	1.092299225160989161e-08	5.530643167422812784e-02
1.484078644999999960e+04	1.003560851219010173e-08	5.462148893301770752e-02
1.483518010999999933e+04	9.219100666160663549e-09	5.394336375152677943e-02
1.482957818000000043e+04	8.467910050178666450e-09	5.327201584602115486e-02
1.482398065999999926e+04	7.776907821031711760e-09	5.260740703600914198e-02
1.481838754999999946e+04	7.141359662150389564e-09	5.194949880457411240e-02
1.481279883999999947e+04	6.556895121054147131e-09	5.129825115149432013e-02
1.480721451999999954e+04	6.019481445790344301e-09	5.065362380948556370e-02
1.480163459999999941e+04	5.525399751720006164e-09	5.001557853237058315e-02
1.479605905999999959e+04	5.071216788833257775e-09	4.938407336277043230e-02
1.479048790000000008e+04	4.653767681936169824e-09	4.875906838863278137e-02
1.478492110999999932e+04	4.270133038021171301e-09	4.814052232995173763e-02
1.477935870000000068e+04	3.917622306694915608e-09	4.752839588940468984e-02
1.477380064999999922e+04	3.593753118073822433e-09	4.692264623492752029e-02
1.476824695000000065e+04	3.296238007171721224e-09	4.632323146601026453e-02
1.476269762000000082e+04	3.022970227411577272e-09	4.573011269888235808e-02
1.475715263000000050e+04	2.772005938450184823e-09	4.514324549575525480e-02
1.475161197999999968e+04	2.541555629881791581e-09	4.456258847851170268e-02
1.474607567999999992e+04	2.329971062635069182e-09	4.398810111853425353e-02
1.474054370999999992e+04	2.135732908447752116e-09	4.341973960720112158e-02
1.473501605999999992e+04	1.957442373560477171e-09	4.285746106827848650e-02
1.472949274999999943e+04	1.793812305846421519e-09	4.230122552074020575e-02
1.472397374999999920e+04	1.643656157530852373e-09	4.175098780204433008e-02
1.471845905999999923e+04	1.505882538192301325e-09	4.120670568513608301e-02
1.471294867999999951e+04	1.379486877751338785e-09	4.066833682160463093e-02
1.470744261000000006e+04	1.263544656432204002e-09	4.013583875158598102e-02
1.470194082999999955e+04	1.157204780792847332e-09	3.960916700875508761e-02
1.469644334999999955e+04	1.059684809592920358e-09	3.908827994051575216e-02
1.469095015000000058e+04	9.702644502778513010e-10	3.857313297325584006e-02
1.468546124000000054e+04	8.882816990018113572e-10	3.806368430653293139e-02
1.467997660999999971e+04	8.131274415149743995e-10	3.755989020870641876e-02
1.467449625000000015e+04	7.442416188411772294e-10	3.706170693002707600e-02
1.466902016000000003e+04	6.811094583971925086e-10	3.656909160567953926e-02
1.466354833999999937e+04	6.232577484194839621e-10	3.608200133148307953e-02
1.465808077000000048e+04	5.702513591701843310e-10	3.560039141998826151e-02
1.465261744999999974e+04	5.216906228609772938e-10	3.512421896905289914e-02
1.464715839000000051e+04	4.772083706967380833e-10	3.465344191925092548e-02
1.464170355999999992e+04	4.364669607900778357e-10	3.418801477293556546e-02
1.463625297999999930e+04	3.991566119095219283e-10	3.372789634045829377e-02
1.463080662999999913e+04	3.649925165351249838e-10	3.327304204550948080e-02
1.462536450999999943e+04	3.337132586990657263e-10	3.282340904281509653e-02
1.461992661000000044e+04	3.050787445331440581e-10	3.237895369708779919e-02
1.461449293000000034e+04	2.788685991066622141e-10	3.193963324250408825e-02
1.460906346999999914e+04	2.548805198182056499e-10	3.150540495022029208e-02
1.460363820999999916e+04	2.329287426258459901e-10	3.107622456187947302e-02
1.459821716000000015e+04	2.128429106677183867e-10	3.065205027320913600e-02
1.459280031000000054e+04	1.944666266543728429e-10	3.023283876338455148e-02
1.458738766000000032e+04	1.776564353063286336e-10	2.981854757041551771e-02
1.458197919000000002e+04	1.622806804176828978e-10	2.940913279659795182e-02
1.457657490999999936e+04	1.482186893256041052e-10	2.900455292044976444e-02
1.457117481000000043e+04	1.353597372965795938e-10	2.860476499661902816e-02
1.456577887999999984e+04	1.236022952235485640e-10	2.820972620056745941e-02
1.456038711999999941e+04	1.128532970338690266e-10	2.781939455370822586e-02
1.455499952999999914e+04	1.030274228632554228e-10	2.743372817638324926e-02
1.454961609999999928e+04	9.404644883443398391e-11	2.705268458969305526e-02
1.454423682999999983e+04	8.583869978072425223e-11	2.667622215244153452e-02
1.453886169999999947e+04	7.833846556535766686e-11	2.630429796249655894e-02
1.453349072999999953e+04	7.148559277939513020e-11	2.593687202129547550e-02
1.452812389000000076e+04	6.522490847439651937e-11	2.557390103073395662e-02
1.452276118999999926e+04	5.950592138214064163e-11	2.521534457439641996e-02
1.451740262000000075e+04	5.428236343565448262e-11	2.486116102524449714e-02
1.451204817999999977e+04	4.951187274181508895e-11	2.451130957534611993e-02
1.450669786999999997e+04	4.515565863476069839e-11	2.416574956030807103e-02
1.450135167000000001e+04	4.117819100620597710e-11	2.382443919435962149e-02
1.449600957999999991e+04	3.754696017115508628e-11	2.348733815772431968e-02
1.449067159999999967e+04	3.423220833763923761e-11	2.315440628656145056e-02
1.448533772999999928e+04	3.120670016801064735e-11	2.282560357711994545e-02
1.448000794999999925e+04	2.844550225639609896e-11	2.250088897844068278e-02
1.447468226999999933e+04	2.592581669871649357e-11	2.218022346012984286e-02
1.446936067000000003e+04	2.362677228306294828e-11	2.186356636016076674e-02
1.446404317000000083e+04	2.152929384821823362e-11	2.155087958569877615e-02
1.445872974000000067e+04	1.961591480835829468e-11	2.124212227843537068e-02
1.445342037999999957e+04	1.787067338943285145e-11	2.093725555688181680e-02
1.444811510000000089e+04	1.627897635401190643e-11	2.063624128804614211e-02
1.444281387999999970e+04	1.482747211752108773e-11	2.033903982798987084e-02
1.443751672999999937e+04	1.350396310117781504e-11	2.004561342921572231e-02
1.443222363000000041e+04	1.229729229101619787e-11	1.975592287943472164e-02
1.442693457999999919e+04	1.119726746321590519e-11	1.946993029056800703e-02
1.442164957999999933e+04	1.019457412267160028e-11	1.918759797361657693e-02
1.441636861999999928e+04	9.280699311975031352e-12	1.890888791686423653e-02
1.441109170000000086e+04	8.447867047268746899e-12	1.863376285673761998e-02
1.440581881000000067e+04	7.688972197069697493e-12	1.836218522447325904e-02
1.440054996000000028e+04	6.997527524245698682e-12	1.809411869677054335e-02
1.439528512000000046e+04	6.367603115457859969e-12	1.782952513888823309e-02
1.439002431000000070e+04	5.793789786629968334e-12	1.756836917018382918e-02
1.438476750999999967e+04	5.271143937121362058e-12	1.731061362730211550e-02
1.437951471999999922e+04	4.795154282724294817e-12	1.705622257529983143e-02
1.437426593999999932e+04	4.361702456843264889e-12	1.680516029834692310e-02
1.436902115000000049e+04	3.967027802161201860e-12	1.655739036271513046e-02
1.436378037000000040e+04	3.607701023414272806e-12	1.631287845877603740e-02
1.435854357999999957e+04	3.280589854618029982e-12	1.607158862320847217e-02
1.435331077000000005e+04	2.982837063251145590e-12	1.583348561689615352e-02
1.434808194999999978e+04	2.711836926581017332e-12	1.559853534362909411e-02
1.434285709999999926e+04	2.465210839767453351e-12	1.536670259050279715e-02
1.433763623000000007e+04	2.240790613969983290e-12	1.513795372530110477e-02
1.433241933000000063e+04	2.036597871648763385e-12	1.491225446501060099e-02
1.432720638999999937e+04	1.850828533046903126e-12	1.468957078088825412e-02
1.432199741999999969e+04	1.681838260804651569e-12	1.446986973730836519e-02
1.431679239000000052e+04	1.528126622506668963e-12	1.425311695653212231e-02
1.431159132999999929e+04	1.388327533410486699e-12	1.403928081070853970e-02
1.430639420000000064e+04	1.261193899125536030e-12	1.382832702204183327e-02
