Wavenumber	40C-20C	45C-20C	45C-40C	50C-20C	50C-40C	50C-45C
1.543073619999999937e+04	1.076390335891036498e-02	1.497258494939521234e-02	4.208681590484847357e-03	1.976801569291058991e-02	9.004112334000224926e-03	4.795430743515377570e-03
1.542465545000000020e+04	1.069860028082134096e-02	1.490184390313473162e-02	4.203243622313390659e-03	1.967723004142529764e-02	8.978629760603956678e-03	4.775386138290566018e-03
1.541857969000000048e+04	1.063363447703549736e-02	1.483117697661345824e-02	4.197542499577960884e-03	1.958648404087101613e-02	8.952849563835518776e-03	4.755307064257557892e-03
1.541250890000000072e+04	1.056900023787499254e-02	1.476058027764920455e-02	4.191580039774212008e-03	1.949577379329003879e-02	8.926773555415046246e-03	4.735193515640834239e-03
1.540644310000000041e+04	1.050469242944065962e-02	1.469005059225328425e-02	4.185358162812624627e-03	1.940509625031502927e-02	8.900403820874369654e-03	4.715045658061745026e-03
1.540038226000000031e+04	1.044070553331703788e-02	1.461958433258335466e-02	4.178878799266316779e-03	1.931444786190979201e-02	8.873742328592754136e-03	4.694863529326437357e-03
1.539432638000000043e+04	1.037703449384060062e-02	1.454917846188420738e-02	4.172143968043606765e-03	1.922382576580770885e-02	8.846791271967108239e-03	4.674647303923501473e-03
1.538827547000000050e+04	1.031367449955226945e-02	1.447883025672143387e-02	4.165155757169164419e-03	1.913322748318409261e-02	8.819552983631823162e-03	4.654397226462658743e-03
1.538222949999999946e+04	1.025062045782694498e-02	1.440853672068036218e-02	4.157916262853417200e-03	1.904265016402596766e-02	8.792029706199022687e-03	4.634113443345605488e-03
1.537618848000000071e+04	1.018786782974405447e-02	1.433829550957495258e-02	4.150427679830898109e-03	1.895209177928826316e-02	8.764223949544208692e-03	4.613796269713310583e-03
1.537015240000000085e+04	1.012541199949669457e-02	1.426810422913378507e-02	4.142692229637090495e-03	1.886155021692732803e-02	8.736138217430633457e-03	4.593445987793542962e-03
1.536412125000000015e+04	1.006324848154925566e-02	1.419796066288676883e-02	4.134712181337513170e-03	1.877102357587200065e-02	8.707775094322744991e-03	4.573062912985231820e-03
1.535809503000000041e+04	1.000137302050672916e-02	1.412786288398780454e-02	4.126489863481075382e-03	1.868051031100893822e-02	8.679137290502209057e-03	4.552647427021133675e-03
1.535207373000000007e+04	9.939781382455076253e-03	1.405780901822953344e-02	4.118027635774457185e-03	1.859000892785439563e-02	8.650227545399319373e-03	4.532199909624862189e-03
1.534605733999999939e+04	9.878469456161567686e-03	1.398779735604288588e-02	4.109327899881318191e-03	1.849951812748526492e-02	8.621048671323697232e-03	4.511720771442379041e-03
1.534004586000000018e+04	9.817433352011850634e-03	1.391782646473319063e-02	4.100393112721339994e-03	1.840903695219908709e-02	8.591603600187236456e-03	4.491210487465896462e-03
1.533403929000000062e+04	9.756669296847722550e-03	1.384789506812189597e-02	4.091225771274173417e-03	1.831856463058434414e-02	8.561895333736621594e-03	4.470669562462448177e-03
1.532803760999999940e+04	9.696173430497112555e-03	1.377800180964780519e-02	4.081828379150692632e-03	1.822810027126446630e-02	8.531926840767353748e-03	4.450098461616661116e-03
1.532204082000000017e+04	9.635942208200257153e-03	1.370814571418844940e-02	4.072203505988192251e-03	1.813764346079192735e-02	8.501701252591670199e-03	4.429497746603477948e-03
1.531604891999999927e+04	9.575972195039764157e-03	1.363832595152132676e-02	4.062353756481562606e-03	1.804719395823563277e-02	8.471221763195868615e-03	4.408868006714306009e-03
1.531006189000000086e+04	9.516259864728079942e-03	1.356854159947394611e-02	4.052281734745866171e-03	1.795675138853389252e-02	8.440491523805812579e-03	4.388209789059946409e-03
1.530407973999999922e+04	9.456802097090113990e-03	1.349879222300683079e-02	4.041990125916716803e-03	1.786631599321354680e-02	8.409513896123432808e-03	4.367523770206716005e-03
1.529810246000000006e+04	9.397595676490191896e-03	1.342907728796080558e-02	4.031481611470613680e-03	1.777588787110410962e-02	8.378292194613917721e-03	4.346810583143304041e-03
1.529213004000000001e+04	9.338637490345566561e-03	1.335939639058926487e-02	4.020758900243698308e-03	1.768546727596735646e-02	8.346829785621789899e-03	4.326070885378091591e-03
1.528616246999999930e+04	9.279924527157618064e-03	1.328974925415088437e-02	4.009824726993266308e-03	1.759505461240992719e-02	8.315130085252309122e-03	4.305305358259042814e-03
1.528019974999999977e+04	9.221453972477824945e-03	1.322013584233611150e-02	3.998681869858286553e-03	1.750465058353878334e-02	8.283196611060958392e-03	4.284514741202671839e-03
1.527424187999999958e+04	9.163223107829146508e-03	1.315055623937839979e-02	3.987333131549253284e-03	1.741425603577535786e-02	8.251032927946211348e-03	4.263699796396958064e-03
1.526828883999999925e+04	9.105229114357987763e-03	1.308101041315196111e-02	3.975781298793973351e-03	1.732387165120165273e-02	8.218642536843664970e-03	4.242861238049691619e-03
1.526234064000000035e+04	9.047469558905507636e-03	1.301149879603993864e-02	3.964029237134431005e-03	1.723349870261987882e-02	8.186029143714371181e-03	4.221999906579940176e-03
1.525639725999999973e+04	8.989941807692011788e-03	1.294202158089027832e-02	3.952079773198266532e-03	1.714313813882469006e-02	8.153196331132678276e-03	4.201116557934411744e-03
1.525045869999999923e+04	8.932643510860552305e-03	1.287257930218278779e-02	3.939935791322235481e-03	1.705279134030886212e-02	8.120147829448309817e-03	4.180212038126074336e-03
1.524452495000000090e+04	8.875572309572601903e-03	1.280317248243151296e-02	3.927600172858911054e-03	1.696245965977399850e-02	8.086887350201396596e-03	4.159287177342485542e-03
1.523859600999999930e+04	8.818726027270032408e-03	1.273380186310596462e-02	3.915075835835932216e-03	1.687214472280972044e-02	8.053418695539688033e-03	4.138342859703755816e-03
1.523267187999999987e+04	8.762102571052629574e-03	1.266446828484515952e-02	3.902365713792529944e-03	1.678184827235834620e-02	8.019745701305716623e-03	4.117379987513186679e-03
1.522675253999999950e+04	8.705699739746233790e-03	1.259517245043280387e-02	3.889472710686570078e-03	1.669157186010405969e-02	7.985872120357825898e-03	4.096399409671255820e-03
1.522083798999999999e+04	8.649515604570681693e-03	1.252591539013492294e-02	3.876399785564241252e-03	1.660131745272948323e-02	7.951801848158801533e-03	4.075402062594560282e-03
1.521492822999999953e+04	8.593548315465840415e-03	1.245669822495105994e-02	3.863149909485219524e-03	1.651108712394762368e-02	7.917538808481783263e-03	4.054388898996563739e-03
1.520902324000000044e+04	8.537795910949066980e-03	1.238752192955783205e-02	3.849726018608765066e-03	1.642088274554602545e-02	7.883086834596958470e-03	4.033360815988193404e-03
1.520312303000000065e+04	8.482256789316938717e-03	1.231838791530524835e-02	3.836131125988309631e-03	1.633070674769214470e-02	7.848449958375205981e-03	4.012318832386896350e-03
1.519722759000000042e+04	8.426929234274627145e-03	1.224929744188718583e-02	3.822368207612558688e-03	1.624056135207786744e-02	7.813632117803240296e-03	3.991263910190681607e-03
1.519133690999999999e+04	8.371811603059414741e-03	1.218025184896318058e-02	3.808440245903765842e-03	1.615044887400698959e-02	7.778637270947574844e-03	3.970197025043809003e-03
1.518545097999999962e+04	8.316902324886119025e-03	1.211125255359833675e-02	3.794350228712217721e-03	1.606037171924862283e-02	7.743469394362503810e-03	3.949119165650286090e-03
1.517956981000000087e+04	8.262200085158308283e-03	1.204230128223282570e-02	3.780101197074517416e-03	1.597033268718323074e-02	7.708132602024922453e-03	3.928031404950405037e-03
1.517369338000000062e+04	8.207703358201964838e-03	1.197339948200730475e-02	3.765696123805339912e-03	1.588033420237575100e-02	7.672630844173786158e-03	3.906934720368446246e-03
1.516782167999999911e+04	8.153410779188768887e-03	1.190454878720748066e-02	3.751138008018711778e-03	1.579037892364711093e-02	7.636968144458342045e-03	3.885830136439630267e-03
1.516195471999999972e+04	8.099321233331360781e-03	1.183575113415330504e-02	3.736429900821944261e-03	1.570046989462035858e-02	7.601148661288997799e-03	3.864718760467053538e-03
1.515609249000000091e+04	8.045433484555081227e-03	1.176700828975595081e-02	3.721574805200869585e-03	1.561060992793410207e-02	7.565176443379020843e-03	3.843601638178151259e-03
1.515023497999999927e+04	7.991746359780796394e-03	1.169832208365666204e-02	3.706575723875865647e-03	1.552080190858812214e-02	7.529055548807325748e-03	3.822479824931460102e-03
1.514438219000000026e+04	7.938258838725550937e-03	1.162969452315830432e-02	3.691435684432753384e-03	1.543104894444073671e-02	7.492790105715185778e-03	3.801354421282432394e-03
1.513853410000000076e+04	7.884969778167619237e-03	1.156112743915850560e-02	3.676157660990886367e-03	1.534135390333314641e-02	7.456384125165527177e-03	3.780226464174640810e-03
1.513269072000000051e+04	7.831878366799313596e-03	1.149262307013471096e-02	3.660744703335397365e-03	1.525172017708982530e-02	7.419841810290511708e-03	3.759097106955114342e-03
1.512685203999999976e+04	7.778983667543357128e-03	1.142418347363854947e-02	3.645199806095192341e-03	1.516215091191937259e-02	7.383167244376015459e-03	3.737967438280823118e-03
1.512101806000000033e+04	7.726284889393350563e-03	1.135581087580374293e-02	3.629525986410392369e-03	1.507264946578637521e-02	7.346364576393024648e-03	3.716838589982632279e-03
1.511518875999999909e+04	7.673781114902133993e-03	1.128750731757030557e-02	3.613726202668171572e-03	1.498321894548111655e-02	7.309437830578982553e-03	3.695711627910810981e-03
1.510936413999999968e+04	7.621471660130052506e-03	1.121927512132767091e-02	3.597803461197618402e-03	1.489386281761810593e-02	7.272391157488053426e-03	3.674587696290435024e-03
1.510354420000000027e+04	7.569355891837534211e-03	1.115111665431488264e-02	3.581760762477348425e-03	1.480458459916667024e-02	7.235228707329136033e-03	3.653467944851787608e-03
1.509772892999999931e+04	7.517433136983303621e-03	1.108303420944667383e-02	3.565601072463370214e-03	1.471538770144548147e-02	7.197954564462177851e-03	3.632353491998807637e-03
1.509191832000000068e+04	7.465702771583426767e-03	1.101503012045043639e-02	3.549327348867009624e-03	1.462627558100132452e-02	7.160572809417897755e-03	3.611245460550888131e-03
1.508611238000000048e+04	7.414164396662772938e-03	1.094710699377665630e-02	3.532942597113883365e-03	1.453725204373895741e-02	7.123087647076184470e-03	3.590145049962301105e-03
1.508031107999999949e+04	7.362817304072927227e-03	1.087926700461169793e-02	3.516449700538770706e-03	1.444832032241072373e-02	7.085503018337796499e-03	3.569053317799025793e-03
1.507451444000000083e+04	7.311661273460182131e-03	1.081151294766388715e-02	3.499851674203705021e-03	1.435948445404233720e-02	7.047823180582155067e-03	3.547971506378450046e-03
1.506872243999999955e+04	7.260695773743608417e-03	1.074384718263614313e-02	3.483151408892534717e-03	1.427074789776085206e-02	7.010052124017243647e-03	3.526900715124708929e-03
1.506293506999999954e+04	7.209920405032474444e-03	1.067627221714551045e-02	3.466351812113036002e-03	1.418211429901083953e-02	6.972193893978365087e-03	3.505842081865329085e-03
1.505715234000000055e+04	7.159334983418488840e-03	1.060879082119960126e-02	3.449455837781112422e-03	1.409358764002523190e-02	6.934252656606743059e-03	3.484796818825630638e-03
1.505137422999999944e+04	7.108939101696062912e-03	1.054140544167732341e-02	3.432466339981260495e-03	1.400517147190233347e-02	6.896232370206270557e-03	3.463766030225010062e-03
1.504560074999999961e+04	7.058732652983484845e-03	1.047411890063619511e-02	3.415386247652710261e-03	1.391686983082261742e-02	6.858137177839132570e-03	3.442750930186422309e-03
1.503983187999999973e+04	7.008715306184840066e-03	1.040693369378142830e-02	3.398218387596588230e-03	1.382868631770450829e-02	6.819971011519668225e-03	3.421752623923079994e-03
1.503406761000000006e+04	6.958886853910425940e-03	1.033985245526787555e-02	3.380965601357449613e-03	1.374062470817491444e-02	6.781737854264488496e-03	3.400772252907038884e-03
1.502830796000000009e+04	6.909247382095598522e-03	1.027287818800712293e-02	3.363630805911524413e-03	1.365268925523950572e-02	6.743441873143907195e-03	3.379811067232382782e-03
1.502255290000000059e+04	6.859796578557210422e-03	1.020601333138818761e-02	3.346216752830977192e-03	1.356488346542537166e-02	6.705086886868161233e-03	3.358870134037184041e-03
1.501680242999999973e+04	6.810534422592884329e-03	1.013926069030345045e-02	3.328726267710566122e-03	1.347721131856993715e-02	6.666676895977052819e-03	3.337950628266486697e-03
1.501105654999999933e+04	6.761460924099182979e-03	1.007262308418965802e-02	3.311162160090475037e-03	1.338967680725525189e-02	6.628215883156068911e-03	3.317053723065593873e-03
1.500531524999999965e+04	6.712576037405597329e-03	1.000610322954851444e-02	3.293527192142917115e-03	1.330228378257514860e-02	6.589707745169551267e-03	3.296180553026634152e-03
1.499957853000000068e+04	6.663879830952505745e-03	9.939703970267936561e-03	3.275824139315430816e-03	1.321503625680420929e-02	6.551156425851703546e-03	3.275332286536272730e-03
1.499384638000000086e+04	6.615372315878519094e-03	9.873428044309261187e-03	3.258055728430742093e-03	1.312793809699603492e-02	6.512565781117515828e-03	3.254510052686773736e-03
1.498811880000000019e+04	6.567053614682689944e-03	9.807278313622845578e-03	3.240224698940155634e-03	1.304099332720771304e-02	6.473939712525023094e-03	3.233715013584867459e-03
1.498239578000000074e+04	6.518923790884936786e-03	9.741257531372130019e-03	3.222333740487193232e-03	1.295420582271059051e-02	6.435282031825653726e-03	3.212948291338460494e-03
1.497667730999999912e+04	6.470982932965128887e-03	9.675368456251824678e-03	3.204385523286695792e-03	1.286757946031050898e-02	6.396596527345380090e-03	3.192211004058684298e-03
1.497096339000000080e+04	6.423231236740163663e-03	9.609613966034505350e-03	3.186382729294341687e-03	1.278111826778029203e-02	6.357887031040128367e-03	3.171504301745786680e-03
1.496525401000000056e+04	6.375668836643449966e-03	9.543996825676796802e-03	3.168327989033346836e-03	1.269482611909763387e-02	6.319157282454183899e-03	3.150829293420837063e-03
1.495954917000000023e+04	6.328295971829003830e-03	9.478519916040317739e-03	3.150223944211313909e-03	1.260870703530599102e-02	6.280411063476987188e-03	3.130187119265673279e-03
1.495384886999999981e+04	6.281112901177721142e-03	9.413186117171921941e-03	3.132073215994200799e-03	1.252276503118036205e-02	6.241652130002640908e-03	3.109578914008440109e-03
1.494815308999999979e+04	6.234119737543154793e-03	9.347998078172561898e-03	3.113878340629407104e-03	1.243700381255898740e-02	6.202884075015832610e-03	3.089005734386425506e-03
1.494246183000000019e+04	6.187316777852294725e-03	9.282958674323500692e-03	3.095641896471205967e-03	1.235142737777202016e-02	6.164110599919725431e-03	3.068468703448519463e-03
1.493677510000000075e+04	6.140704417608701393e-03	9.218070890050444888e-03	3.077366472441743495e-03	1.226603986392119788e-02	6.125335446312496490e-03	3.047968973870752996e-03
1.493109287000000040e+04	6.094282740765170903e-03	9.153337247534004684e-03	3.059054506768833781e-03	1.218084479503422912e-02	6.086562054269058220e-03	3.027507547500224439e-03
1.492541515000000072e+04	6.048052174510355761e-03	9.088760718277924533e-03	3.040708543767568772e-03	1.209584628172798160e-02	6.047794107217625836e-03	3.007085563450057064e-03
1.491974193000000014e+04	6.002012996805382306e-03	9.024344037434926802e-03	3.022331040629544496e-03	1.201104811899991048e-02	6.009035122194528178e-03	2.986704081564983682e-03
1.491407320000000072e+04	5.956165499674211106e-03	8.960089931008878572e-03	3.003924431334667466e-03	1.192645408529616896e-02	5.970288585621957855e-03	2.966364154287290389e-03
1.490840897000000041e+04	5.910510149235270738e-03	8.896001340784893963e-03	2.985491191549623224e-03	1.184206823880070564e-02	5.931558089565434899e-03	2.946066898015811675e-03
1.490274921999999970e+04	5.865047181110513708e-03	8.832080856933162416e-03	2.967033675822648708e-03	1.175789417048595659e-02	5.892846989375442879e-03	2.925813313552794170e-03
1.489709395000000040e+04	5.819777003254728021e-03	8.768331283120746333e-03	2.948554279866018313e-03	1.167393574825737607e-02	5.854158745002648045e-03	2.905604465136629733e-03
1.489144314999999915e+04	5.774699953430544042e-03	8.704755296090660455e-03	2.930055342660116413e-03	1.159019666881033750e-02	5.815496715379793458e-03	2.885441372719677045e-03
1.488579682999999932e+04	5.729816537814527710e-03	8.641355782203936908e-03	2.911539244389409198e-03	1.150668090099577628e-02	5.776864363181248574e-03	2.865325118791839376e-03
1.488015495999999985e+04	5.685126952943021783e-03	8.578135162464840813e-03	2.893008209521819030e-03	1.142339179679396910e-02	5.738264843850947317e-03	2.845256634329128287e-03
1.487451756000000023e+04	5.640631799618940623e-03	8.515096401481819788e-03	2.874464601862879165e-03	1.134033342054686921e-02	5.699701620927928591e-03	2.825237019065049426e-03
1.486888460999999916e+04	5.596331368519766314e-03	8.452241997403096840e-03	2.855910628883330526e-03	1.125750921839806934e-02	5.661177849878303026e-03	2.805267220994972499e-03
1.486325610000000052e+04	5.552226036178817270e-03	8.389574541829820931e-03	2.837348505651003661e-03	1.117492275599650531e-02	5.622696719817688038e-03	2.785348214166684377e-03
1.485763204000000042e+04	5.508316340737264005e-03	8.327096828654637073e-03	2.818780487917373068e-03	1.109257786212228258e-02	5.584261521385018578e-03	2.765481033467645511e-03
1.485201240999999936e+04	5.464602590104540580e-03	8.264811297066715357e-03	2.800208706962174776e-03	1.101047789470210175e-02	5.545875304597561173e-03	2.745666597635386397e-03
1.484639722000000074e+04	5.421085329667507668e-03	8.202720697182780407e-03	2.781635367515272739e-03	1.092862661819093972e-02	5.507541288523432055e-03	2.725905921008159316e-03
1.484078644999999960e+04	5.377764874849748356e-03	8.140827424185460848e-03	2.763062549335712492e-03	1.084702732597320890e-02	5.469262451123460544e-03	2.706199901787748052e-03
1.483518010999999933e+04	5.334641775398323016e-03	8.079134180922174779e-03	2.744492405523851764e-03	1.076568371392291890e-02	5.431041938524595880e-03	2.686549533000744117e-03
1.482957818000000043e+04	5.291716351442508903e-03	8.017643315238881518e-03	2.725926963796372615e-03	1.068459900683838698e-02	5.392882655395878078e-03	2.666955691599505462e-03
1.482398065999999926e+04	5.248989078141620690e-03	7.956357370077916935e-03	2.707368291936296245e-03	1.060377668380386995e-02	5.354787605662249261e-03	2.647419313725953016e-03
1.481838754999999946e+04	5.206460430311324328e-03	7.895278861799505388e-03	2.688818431488181060e-03	1.052322018602636078e-02	5.316759755715036451e-03	2.627941324226855391e-03
1.481279883999999947e+04	5.164130806181478628e-03	7.834410170649619420e-03	2.670279364468140793e-03	1.044293277243335538e-02	5.278801966251876754e-03	2.608522601783735961e-03
1.480721451999999954e+04	5.122000603547782749e-03	7.773753649975047308e-03	2.651753046427264560e-03	1.036291766376163520e-02	5.240917060213852452e-03	2.589164013786587892e-03
1.480163459999999941e+04	5.080070369155996468e-03	7.713311841894623933e-03	2.633241472738627464e-03	1.028317832717948882e-02	5.203107958023492352e-03	2.569866485284864888e-03
1.479605905999999959e+04	5.038340421631988530e-03	7.653086934280052545e-03	2.614746512648064014e-03	1.020371776000494890e-02	5.165377338372960370e-03	2.550630825724896356e-03
1.479048790000000008e+04	4.996811227372235931e-03	7.593081302465873317e-03	2.596270075093637386e-03	1.012453920441221816e-02	5.127727977039982232e-03	2.531457901946344846e-03
1.478492110999999932e+04	4.955483174696094506e-03	7.533297183836551447e-03	2.577814009140456941e-03	1.004564571818972879e-02	5.090162543493634284e-03	2.512348534353177343e-03
1.477935870000000068e+04	4.914356796161901964e-03	7.473736999556099270e-03	2.559380203394197306e-03	9.967040599373283571e-03	5.052683803211381608e-03	2.493303599817184302e-03
1.477380064999999922e+04	4.873432397587196263e-03	7.414402817816412306e-03	2.540970420229216042e-03	9.888726677965760381e-03	5.015294280378564118e-03	2.474323860149348075e-03
1.476824695000000065e+04	4.832710354798000485e-03	7.355296783207156130e-03	2.522586428409155646e-03	9.810706882608197232e-03	4.977996527810196747e-03	2.455410099401041102e-03
1.476269762000000082e+04	4.792191257320464748e-03	7.296421326442224797e-03	2.504230069121760049e-03	9.732984517588035012e-03	4.940793260267570264e-03	2.436563191145810214e-03
1.475715263000000050e+04	4.751875322830577397e-03	7.237778314091121434e-03	2.485902991260544037e-03	9.655562140491291689e-03	4.903686817660714292e-03	2.417783826400170255e-03
1.475161197999999968e+04	4.711762982347808548e-03	7.179369898526452576e-03	2.467606916178644028e-03	9.578442684233641480e-03	4.866679701885832932e-03	2.399072785707188904e-03
1.474607567999999992e+04	4.671854731259528215e-03	7.121198302569499428e-03	2.449343571309971213e-03	9.501629172930653455e-03	4.829774441671125240e-03	2.380430870361154028e-03
1.474054370999999992e+04	4.632150840836908590e-03	7.063265399083064333e-03	2.431114558246155744e-03	9.425124166815027071e-03	4.792973325978118482e-03	2.361858767731962738e-03
1.473501605999999992e+04	4.592651647702665485e-03	7.005573132595262209e-03	2.412921484892596724e-03	9.348930318976426956e-03	4.756278671273761471e-03	2.343357186381164747e-03
1.472949274999999943e+04	4.553357693814687190e-03	6.948123724834158466e-03	2.394766031019471275e-03	9.273050646966929378e-03	4.719692953152242187e-03	2.324926922132770912e-03
1.472397374999999920e+04	4.514269155971716019e-03	6.890918841168776343e-03	2.376649685197060324e-03	9.197487431923015433e-03	4.683218275951299414e-03	2.306568590754239090e-03
1.471845905999999923e+04	4.475386416135488515e-03	6.833960424157629193e-03	2.358574008022140678e-03	9.122243319521692456e-03	4.646856903386203941e-03	2.288282895364063263e-03
1.471294867999999951e+04	4.436709846199513724e-03	6.777250379552932774e-03	2.340540533353419050e-03	9.047320905361224547e-03	4.610611059161710823e-03	2.270070525808291773e-03
1.470744261000000006e+04	4.398239807615694774e-03	6.720790575968534075e-03	2.322550768352839301e-03	8.972722734576360493e-03	4.574482926960665718e-03	2.251932158607826417e-03
1.470194082999999955e+04	4.359976512262619258e-03	6.664582640622803561e-03	2.304606128360184303e-03	8.898451031979590781e-03	4.538474519716971523e-03	2.233868391356787220e-03
1.469644334999999955e+04	4.321920370644372761e-03	6.608628470830098939e-03	2.286708100185726178e-03	8.824508377956060551e-03	4.502588007311687790e-03	2.215879907125961612e-03
1.469095015000000058e+04	4.284071574284176176e-03	6.552929620782570186e-03	2.268858046498394010e-03	8.750896898223836651e-03	4.466825323939660475e-03	2.197967277441266465e-03
1.468546124000000054e+04	4.246430510753868709e-03	6.497487911992044091e-03	2.251057401238175382e-03	8.677619070573312082e-03	4.431188559819443373e-03	2.180131158581267992e-03
1.467997660999999971e+04	4.208997418056741047e-03	6.442304925128497506e-03	2.233307507071756459e-03	8.604677053358468497e-03	4.395679635301727450e-03	2.162372128229970991e-03
1.467449625000000015e+04	4.171772523115541143e-03	6.387382203788198598e-03	2.215609680672657456e-03	8.532072954809497012e-03	4.360300431693955869e-03	2.144690751021298414e-03
1.466902016000000003e+04	4.134756108933511365e-03	6.332721353949757881e-03	2.197965245016246516e-03	8.459808964569340284e-03	4.325052855635828919e-03	2.127087610619582403e-03
1.466354833999999937e+04	4.097948445585669619e-03	6.278323942593949658e-03	2.180375497008280039e-03	8.387887219748174639e-03	4.289938774162505020e-03	2.109563277154224981e-03
1.465808077000000048e+04	4.061349656416229220e-03	6.224191299939851180e-03	2.162841643523621959e-03	8.316309543458366010e-03	4.254959887042136790e-03	2.092118243518514831e-03
1.465261744999999974e+04	4.024959986871901735e-03	6.170324916983434965e-03	2.145364930111533230e-03	8.245077970464014666e-03	4.220117983592112931e-03	2.074753053480579701e-03
1.464715839000000051e+04	3.988779734857166026e-03	6.116726343311059549e-03	2.127946608453893523e-03	8.174194612185738812e-03	4.185414877328572786e-03	2.057468268874679262e-03
1.464170355999999992e+04	3.952808919965772327e-03	6.063396697117282713e-03	2.110587777151510386e-03	8.103661008717674002e-03	4.150852088751901675e-03	2.040264311600391289e-03
1.463625297999999930e+04	3.917047878923302084e-03	6.010337547727437335e-03	2.093289668804135251e-03	8.033479296016388105e-03	4.116431417093086020e-03	2.023141748288950770e-03
1.463080662999999913e+04	3.881496671076348909e-03	5.957550034608263129e-03	2.076053363531914220e-03	7.963651040771440454e-03	4.082154369695091545e-03	2.006101006163177325e-03
1.462536450999999943e+04	3.846155473534004082e-03	5.905035453496885328e-03	2.058879979962881246e-03	7.894178015663916304e-03	4.048022542129912221e-03	1.989142562167030975e-03
1.461992661000000044e+04	3.811024384337498988e-03	5.852794964556238405e-03	2.041770580218739417e-03	7.825061813371010644e-03	4.014037429033511656e-03	1.972266848814772239e-03
1.461449293000000034e+04	3.776103552179038009e-03	5.800829785352016460e-03	2.024726233172978451e-03	7.756304101894123670e-03	3.980200549715085662e-03	1.955474316542107210e-03
1.460906346999999914e+04	3.741393110805513178e-03	5.749141093705747302e-03	2.007747982900234124e-03	7.687906496088067754e-03	3.946513385282554576e-03	1.938765402382320452e-03
1.460363820999999916e+04	3.706893052031284830e-03	5.697729838611741149e-03	1.990836786580456319e-03	7.619870307454628539e-03	3.912977255423343709e-03	1.922140468842887390e-03
1.459821716000000015e+04	3.672603544413229754e-03	5.646597215178510154e-03	1.973993670765280400e-03	7.552197172669812553e-03	3.879593628256582799e-03	1.905599957491302399e-03
1.459280031000000054e+04	3.638524614328345758e-03	5.595744189764034066e-03	1.957219575435688308e-03	7.484888425216960905e-03	3.846363810888615148e-03	1.889144235452926840e-03
1.458738766000000032e+04	3.604656336467896433e-03	5.545171784094755918e-03	1.940515447626859485e-03	7.417945471414437442e-03	3.813289134946541009e-03	1.872773687319681524e-03
1.458197919000000002e+04	3.570998645853334930e-03	5.494880794821917214e-03	1.923882148968582284e-03	7.351369419223301865e-03	3.780370773369966936e-03	1.856488624401384652e-03
1.457657490999999936e+04	3.537551649757234018e-03	5.444872259657198427e-03	1.907320609899964409e-03	7.285161695325247100e-03	3.747610045568013082e-03	1.840289435668048673e-03
1.457117481000000043e+04	3.504315315613400900e-03	5.395146991420608773e-03	1.890831675807207873e-03	7.219323428338243059e-03	3.715008112724842160e-03	1.824176436917634286e-03
1.456577887999999984e+04	3.471289596435018360e-03	5.345705765477222482e-03	1.874416169042204122e-03	7.153855696941047171e-03	3.682566100506028811e-03	1.808149931463824689e-03
1.456038711999999941e+04	3.438474491445756009e-03	5.296549410811264569e-03	1.858074919365508559e-03	7.088759650507932275e-03	3.650285159062176266e-03	1.792210239696667706e-03
1.455499952999999914e+04	3.405869983964075753e-03	5.247678717388792879e-03	1.841808733424717126e-03	7.024036386489938139e-03	3.618166402525862385e-03	1.776357669101145259e-03
1.454961609999999928e+04	3.373475981355903569e-03	5.199094346276935535e-03	1.825618364921031966e-03	6.959686831384023775e-03	3.586210850028120206e-03	1.760592485107088240e-03
1.454423682999999983e+04	3.341292436034766500e-03	5.150797011218816168e-03	1.809504575184049668e-03	6.895711981226543275e-03	3.554419545191776775e-03	1.744914970007727106e-03
1.453886169999999947e+04	3.309319165777740296e-03	5.102787209223715731e-03	1.793468043445975435e-03	6.832112544756248351e-03	3.522793378978508055e-03	1.729325335532532620e-03
1.453349072999999953e+04	3.277556210953984361e-03	5.055065757120936337e-03	1.777509546166951976e-03	6.768889654204322814e-03	3.491333443250338453e-03	1.713823897083386477e-03
1.452812389000000076e+04	3.246003300025397664e-03	5.007632989056098882e-03	1.761629689030701218e-03	6.706043802195468112e-03	3.460040502170070448e-03	1.698410813139369230e-03
1.452276118999999926e+04	3.214660382651356174e-03	4.960489557513735048e-03	1.745829174862378874e-03	6.643575902958668428e-03	3.428915520307312254e-03	1.683086345444933379e-03
1.451740262000000075e+04	3.183527275210751989e-03	4.913635900894417624e-03	1.730108625683665635e-03	6.581486586961979995e-03	3.397959311751228006e-03	1.667850686067562371e-03
1.451204817999999977e+04	3.152603837017927541e-03	4.867072508636844513e-03	1.714468671618916973e-03	6.519776552204089443e-03	3.367172715186161902e-03	1.652704043567244929e-03
1.450669786999999997e+04	3.121889911376060645e-03	4.820799832822009884e-03	1.698909921445949239e-03	6.458446447113332101e-03	3.336556535737271456e-03	1.637646614291322217e-03
1.450135167000000001e+04	3.091385211833375807e-03	4.774818116865881673e-03	1.683432905032505866e-03	6.397496643478210732e-03	3.306111431644834925e-03	1.622678526612329059e-03
1.449600957999999991e+04	3.061089551841776613e-03	4.729127741713832350e-03	1.668038189872055738e-03	6.336927695307966596e-03	3.275838143466189983e-03	1.607799953594134246e-03
1.449067159999999967e+04	3.031002728943913566e-03	4.683729051688179101e-03	1.652726322744265536e-03	6.276740108051320766e-03	3.245737379107407200e-03	1.593011056363141664e-03
