Wavenumber	Minor Gaussian	Major Gaussian
1.666286883999999918e+04	1.917957193644272695e-01	3.891232372646342141e-01
1.665573537999999826e+04	1.862173034524815252e-01	3.888490828560467460e-01
1.664860825000000114e+04	1.807428508879485030e-01	3.885536215570255525e-01
1.664148745000000054e+04	1.753729459478599872e-01	3.882369601000366099e-01
1.663437297000000035e+04	1.701080339788009765e-01	3.878992079638404755e-01
1.662726480000000083e+04	1.649484332225445993e-01	3.875404776981178911e-01
1.662016292999999860e+04	1.598943388360131168e-01	3.871608848783700263e-01
1.661306735000000117e+04	1.549458269829351309e-01	3.867605480602897550e-01
1.660597806000000128e+04	1.501028657456837112e-01	3.863395893421716631e-01
1.659889504999999917e+04	1.453653053780699367e-01	3.858981331893884814e-01
1.659181829999999900e+04	1.407328832589857248e-01	3.854363062396319317e-01
1.658474782000000050e+04	1.362052542017639922e-01	3.849542398950859812e-01
1.657768359000000055e+04	1.317819554645635882e-01	3.844520663586170617e-01
1.657062559999999939e+04	1.274624373702032964e-01	3.839299211665712641e-01
1.656357384000000093e+04	1.232460609807424917e-01	3.833879425020199072e-01
1.655652832000000126e+04	1.191321139173033838e-01	3.828262727685278199e-01
1.654948901000000114e+04	1.151197794511300276e-01	3.822450537854311658e-01
1.654245591000000059e+04	1.112081819630043045e-01	3.816444322467739680e-01
1.653542901999999958e+04	1.073963730044413395e-01	3.810245574069451857e-01
1.652840831999999864e+04	1.036833250243981291e-01	3.803855791804344744e-01
1.652139381000000139e+04	1.000679571788460481e-01	3.797276516193054952e-01
1.651438547000000108e+04	9.654911822511087760e-02	3.790509292220717308e-01
1.650738331000000107e+04	9.312561595536138215e-02	3.783555716406513114e-01
1.650038729999999850e+04	8.979618630114337419e-02	3.776417368011694142e-01
1.649339745000000039e+04	8.655953630330599780e-02	3.769095887960270952e-01
1.648641374999999971e+04	8.341431868471280153e-02	3.761592918457219992e-01
1.647943618000000060e+04	8.035914113227629607e-02	3.753910110912723197e-01
1.647246473999999944e+04	7.739258309381984169e-02	3.746049158324187833e-01
1.646549942000000010e+04	7.451318584515863319e-02	3.738011762386600489e-01
1.645854021999999895e+04	7.171946443059673548e-02	3.729799655509734024e-01
1.645158712000000014e+04	6.900989888577890863e-02	3.721414565020418896e-01
1.644464012000000002e+04	6.638295352297980678e-02	3.712858259835563057e-01
1.643769919999999911e+04	6.383706446058541595e-02	3.704132501705012515e-01
1.643076437000000078e+04	6.137066127370685575e-02	3.695239106898725034e-01
1.642383560999999827e+04	5.898214790396404117e-02	3.686179870250457236e-01
1.641691291999999885e+04	5.666992353799487486e-02	3.676956628114129710e-01
1.640999628999999914e+04	5.443237469875253365e-02	3.667571219237657498e-01
1.640308569999999963e+04	5.226787837082262633e-02	3.658025483003730094e-01
1.639618115000000034e+04	5.017481393123714162e-02	3.648321300229833142e-01
1.638928264000000127e+04	4.815155876426949200e-02	3.638460566225246162e-01
1.638239016000000083e+04	4.619648776661636896e-02	3.628445175598871697e-01
1.637550368999999955e+04	4.430797600032022887e-02	3.618277020549811041e-01
1.636862322999999924e+04	4.248440902207661907e-02	3.607958034533463865e-01
1.636174877000000015e+04	4.072417637948431285e-02	3.597490148030660362e-01
1.635488031000000046e+04	3.902567877546558178e-02	3.586875318013413305e-01
1.634801783000000069e+04	3.738732235765594020e-02	3.576115481177721822e-01
1.634116133000000082e+04	3.580753026126878846e-02	3.565212615245183514e-01
1.633431079999999929e+04	3.428473678413236636e-02	3.554168691973897398e-01
1.632746623999999974e+04	3.281739345685541487e-02	3.542985708439997938e-01
1.632062763000000086e+04	3.140396392908439971e-02	3.531665637622088960e-01
1.631379497000000083e+04	3.004293380880150230e-02	3.520210493248399630e-01
1.630696824999999990e+04	2.873280544113170076e-02	3.508622280170571317e-01
1.630014745000000039e+04	2.747209935596513566e-02	3.496902992814389655e-01
1.629333258999999998e+04	2.625936432727803832e-02	3.485054701108916686e-01
1.628652363999999943e+04	2.509316182406792425e-02	3.473079394842171763e-01
1.627972060000000056e+04	2.397208141972109047e-02	3.460979121236018030e-01
1.627292345000000023e+04	2.289473279863152300e-02	3.448755897040834406e-01
1.626613220999999976e+04	2.185975600939045818e-02	3.436411815741582942e-01
1.625934684999999990e+04	2.086580795359530352e-02	3.423948884743181487e-01
1.625256735999999910e+04	1.991157403053806299e-02	3.411369150688230989e-01
1.624579375000000073e+04	1.899576800942717747e-02	3.398674700884904420e-01
1.623902599999999984e+04	1.811712552968617121e-02	3.385867569585795933e-01
1.623226410000000033e+04	1.727441011169719709e-02	3.372949811565792433e-01
1.622550806000000011e+04	1.646641432868853339e-02	3.359923521942122515e-01
1.621875784999999996e+04	1.569195279464676018e-02	3.346790720203734470e-01
1.621201346999999987e+04	1.494987081446477913e-02	3.333553484287499757e-01
1.620527492999999959e+04	1.423904171687741076e-02	3.320213912945138568e-01
1.619854219000000012e+04	1.355836076736206645e-02	3.306774005836410901e-01
1.619181526999999915e+04	1.290675666900074209e-02	3.293235881259446440e-01
1.618509415000000081e+04	1.228318119400791456e-02	3.279601576928132811e-01
1.617837881999999991e+04	1.168661426350264300e-02	3.265873148946163984e-01
1.617166928999999982e+04	1.111606445543110444e-02	3.252052692858829475e-01
1.616496552999999949e+04	1.057056370985651368e-02	3.238142219793733179e-01
1.615826754000000074e+04	1.004917318203350091e-02	3.224143799852425274e-01
1.615157531999999992e+04	9.550980305235958617e-03	3.210059500583908876e-01
1.614488885999999911e+04	9.075097850605643932e-03	3.195891365298447750e-01
1.613820815000000039e+04	8.620664473558832877e-03	3.181641433349799430e-01
1.613153318000000036e+04	8.186844402713512256e-03	3.167311739748089883e-01
1.612486393999999927e+04	7.772827105218732546e-03	3.152904314778136596e-01
1.611820044000000053e+04	7.377828088770925843e-03	3.138421227223432419e-01
1.611154264999999941e+04	7.001084945319462766e-03	3.123864453706451383e-01
1.610489057999999932e+04	6.641861704329492071e-03	3.109236052190064159e-01
1.609824421000000075e+04	6.299444393940091882e-03	3.094538008892327441e-01
1.609160354999999981e+04	5.973143865276336027e-03	3.079772369853158165e-01
1.608496857000000091e+04	5.662291808091924825e-03	3.064941085484450545e-01
1.607833928000000014e+04	5.366244237838367105e-03	3.050046188096195987e-01
1.607171565999999984e+04	5.084377700716102497e-03	3.035089635383677042e-01
1.606509771000000001e+04	4.816091099045509416e-03	3.020073422138794261e-01
1.605848543000000063e+04	4.560804267570248843e-03	3.004999535307770198e-01
1.605187880000000041e+04	4.317956786115140395e-03	2.989869907740803079e-01
1.604527781999999934e+04	4.087009043036474512e-03	2.974686509059873973e-01
1.603868247999999949e+04	3.867440601971831090e-03	2.959451276903820038e-01
1.603209276999999929e+04	3.658750109610892521e-03	2.944166139371309221e-01
1.602550869000000057e+04	3.460455100641865803e-03	2.928833038059449057e-01
1.601893022000000019e+04	3.272090599219973188e-03	2.913453857951125991e-01
1.601235736999999972e+04	3.093210102816221132e-03	2.898030543786064839e-01
1.600579011999999966e+04	2.923383379256930432e-03	2.882564959511457747e-01
1.599922847000000002e+04	2.762197382228724889e-03	2.867059005107774339e-01
1.599267240999999922e+04	2.609254962816757398e-03	2.851514545880771689e-01
1.598612194000000090e+04	2.464174888442532615e-03	2.835933459448310434e-01
1.597957703000000038e+04	2.326590497617847010e-03	2.820317540266253920e-01
1.597303770000000077e+04	2.196150950665584026e-03	2.804668690032948719e-01
1.596650393000000076e+04	2.072518851283283638e-03	2.788988702886033288e-01
1.595997572000000036e+04	1.955371046204508120e-03	2.773279408380456279e-01
1.595345305000000008e+04	1.844397420061098976e-03	2.757542575272927121e-01
1.594693591999999990e+04	1.739301174304919845e-03	2.741780007548245135e-01
1.594042432000000008e+04	1.639797861985271485e-03	2.725993471975258209e-01
1.593391826000000037e+04	1.545615429152560460e-03	2.710184770577958036e-01
1.592741770999999972e+04	1.456492923342163999e-03	2.694355594684919586e-01
1.592092266999999993e+04	1.372181119003234445e-03	2.678507694682481510e-01
1.591443313999999918e+04	1.292441650834410963e-03	2.662642807149944169e-01
1.590794909999999982e+04	1.217046400322925256e-03	2.646762605622421938e-01
1.590147055999999975e+04	1.145777713123389933e-03	2.630868822745098257e-01
1.589499750999999924e+04	1.078427430157144571e-03	2.614963127738665905e-01
1.588852993000000060e+04	1.014796680663480975e-03	2.599047150452371557e-01
1.588206782000000021e+04	9.546958249900563921e-04	2.583122555014709665e-01
1.587561117000000013e+04	8.979438005227599563e-04	2.567190965936723690e-01
1.586915998000000036e+04	8.443679732885760918e-04	2.551254017231646687e-01
1.586271423999999934e+04	7.938036363009934922e-04	2.535313302910793265e-01
1.585627393999999913e+04	7.460937875603052471e-04	2.519370401470498178e-01
1.584983907999999974e+04	7.010888895727011936e-04	2.503426900545210887e-01
1.584340964999999960e+04	6.586464227470963714e-04	2.487484347260295603e-01
1.583698564000000079e+04	6.186306758408870567e-04	2.471544272827279620e-01
1.583056704999999965e+04	5.809125217735718830e-04	2.455608217261465442e-01
1.582415386000000035e+04	5.453689675964920386e-04	2.439677654789298711e-01
1.581774608000000080e+04	5.118831771275324542e-04	2.423754117903400840e-01
1.581134368999999970e+04	4.803438837302998138e-04	2.407839048216843802e-01
1.580494669000000067e+04	4.506454137849314552e-04	2.391933920585116724e-01
1.579855507000000034e+04	4.226872936731843359e-04	2.376040168457120849e-01
1.579216883000000053e+04	3.963741137432386877e-04	2.360159233503736076e-01
1.578578794999999991e+04	3.716151819749843421e-04	2.344292490932443351e-01
1.577941243000000031e+04	3.483244752899108433e-04	2.328441348878011186e-01
1.577304226999999992e+04	3.264203446924330253e-04	2.312607198580931001e-01
1.576667746000000079e+04	3.058252866173344331e-04	2.296791389457917276e-01
1.576031797999999981e+04	2.864657622700516205e-04	2.280995229077620590e-01
1.575396384000000035e+04	2.682721335941551160e-04	2.265220082452538419e-01
1.574761503000000084e+04	2.511783300793267318e-04	2.249467247759103783e-01
1.574127153999999973e+04	2.351217454940346418e-04	2.233738006000496323e-01
1.573493336000000090e+04	2.200430746167351070e-04	2.218033620967910791e-01
1.572860049000000072e+04	2.058861781490755564e-04	2.202355363952538114e-01
1.572227291999999943e+04	1.925978850245646740e-04	2.186704464153633454e-01
1.571595065000000068e+04	1.801278933066353201e-04	2.171082158155417663e-01
1.570963365999999951e+04	1.684285721726665132e-04	2.155489615760950717e-01
1.570332194999999956e+04	1.574549083943803472e-04	2.139928038811961530e-01
1.569701552000000083e+04	1.471643367190150048e-04	2.124398611666196424e-01
1.569071435000000019e+04	1.375165892726461301e-04	2.108902452020156304e-01
1.568441844999999921e+04	1.284736585306821754e-04	2.093440733942172616e-01
1.567812780000000021e+04	1.199995942417068407e-04	2.078014540316645564e-01
1.567184238999999980e+04	1.120604592067424906e-04	2.062624961254782563e-01
1.566556222999999954e+04	1.046242347247455605e-04	2.047273118345196152e-01
1.565928730999999971e+04	9.766067330794291177e-05	2.031960066716209101e-01
1.565301761000000079e+04	9.114122366417766029e-05	2.016686819797837704e-01
1.564675312999999915e+04	8.503897362702695034e-05	2.001454422450748005e-01
1.564049387000000024e+04	7.932854167717744728e-05	1.986263902045100893e-01
1.563423982000000069e+04	7.398598853399065761e-05	1.971116244277912044e-01
1.562799097000000074e+04	6.898875112166657098e-05	1.956012417589572117e-01
1.562174731000000065e+04	6.431556942397697479e-05	1.940953373201673160e-01
1.561550885000000017e+04	5.994643037068488869e-05	1.925940093235433970e-01
1.560927556000000004e+04	5.586245913674879073e-05	1.910973446302911272e-01
1.560304745999999977e+04	5.204591811334297464e-05	1.896054403999183069e-01
1.559682452000000012e+04	4.848008131879115462e-05	1.881183800847423260e-01
1.559060675000000083e+04	4.514923368001159742e-05	1.866362550074867066e-01
1.558439413000000059e+04	4.203857564176683098e-05	1.851591476252116564e-01
1.557818666999999914e+04	3.913420393286334842e-05	1.836871458363820153e-01
1.557198435000000063e+04	3.642303256994928757e-05	1.822203287216114798e-01
1.556578715999999986e+04	3.389276670176263157e-05	1.807587760671149346e-01
1.555959511000000020e+04	3.153186066122588838e-05	1.793025706878531578e-01
1.555340818000000036e+04	2.932945645212686875e-05	1.778517866587645824e-01
1.554722637000000032e+04	2.727536383823358468e-05	1.764065010972640513e-01
1.554104968000000008e+04	2.536001439911874948e-05	1.749667894464670137e-01
1.553487809000000016e+04	2.357442039873703011e-05	1.735327208421184597e-01
1.552871160000000054e+04	2.191015340854060635e-05	1.721043674443467064e-01
1.552255019999999968e+04	2.035930311313021332e-05	1.706817974571845642e-01
1.551639388999999937e+04	1.891445246975151153e-05	1.692650797694809084e-01
1.551024265999999989e+04	1.756864402796160809e-05	1.678542793460552074e-01
1.550409650999999940e+04	1.631535754675254266e-05	1.664494618389972258e-01
1.549795542000000023e+04	1.514847815211490536e-05	1.650506867362489249e-01
1.549181940000000031e+04	1.406228195514542105e-05	1.636580187796866093e-01
1.548568843000000015e+04	1.305140172756546322e-05	1.622715143088207246e-01
1.547956250999999975e+04	1.211081444255849862e-05	1.608912326392703263e-01
1.547344163999999910e+04	1.123581695255727625e-05	1.595172315088821124e-01
1.546732580000000053e+04	1.042200417108114185e-05	1.581495626235795149e-01
1.546121499000000040e+04	9.665256567886835998e-06	1.567882806473226420e-01
1.545510921000000053e+04	8.961719845322202850e-06	1.554334386976540250e-01
1.544900844999999936e+04	8.307787732888221902e-06	1.540850861504570457e-01
1.544291268999999920e+04	7.700087097438244123e-06	1.527432686954126595e-01
1.543682194999999956e+04	7.135468320885289167e-06	1.514080393315417883e-01
1.543073619999999937e+04	6.610982924694911118e-06	1.500794385902972372e-01
1.542465545000000020e+04	6.123879310433166349e-06	1.487575142996734046e-01
1.541857969000000048e+04	5.671585218022566225e-06	1.474423084518857729e-01
1.541250890000000072e+04	5.251697624676213407e-06	1.461338594587177353e-01
1.540644310000000041e+04	4.861975389716433781e-06	1.448322129171812633e-01
1.540038226000000031e+04	4.500323109829119685e-06	1.435374022477020617e-01
1.539432638000000043e+04	4.164787054268485906e-06	1.422494659210374879e-01
1.538827547000000050e+04	3.853544647432990005e-06	1.409684431026474449e-01
1.538222949999999946e+04	3.564893660949919323e-06	1.396943631039981315e-01
1.537618848000000071e+04	3.297248484939151666e-06	1.384272623320453866e-01
1.537015240000000085e+04	3.049129708046620204e-06	1.371671716096004301e-01
1.536412125000000015e+04	2.819158252507586835e-06	1.359141204326423380e-01
1.535809503000000041e+04	2.606049206287014677e-06	1.346681390464284644e-01
1.535207373000000007e+04	2.408604959359781900e-06	1.334292543036202094e-01
1.534605733999999939e+04	2.225709897634763883e-06	1.321974917705764641e-01
1.534004586000000018e+04	2.056325296765323041e-06	1.309728777731598293e-01
1.533403929000000062e+04	1.899483928734807985e-06	1.297554373373951686e-01
1.532803760999999940e+04	1.754284883030549290e-06	1.285451901802064090e-01
1.532204082000000017e+04	1.619890182455819458e-06	1.273421588307095953e-01
1.531604891999999927e+04	1.495520058963907439e-06	1.261463645592674487e-01
1.531006189000000086e+04	1.380448705977372171e-06	1.249578234312662267e-01
1.530407973999999922e+04	1.274001639244602696e-06	1.237765562733012387e-01
1.529810246000000006e+04	1.175551292542523269e-06	1.226025787349656893e-01
1.529213004000000001e+04	1.084514255631383115e-06	1.214359053049818005e-01
1.528616246999999930e+04	1.000348286407273780e-06	1.202765493255441159e-01
1.528019974999999977e+04	9.225496414955764587e-07	1.191245249333599682e-01
1.527424187999999958e+04	8.506502994367832163e-07	1.179798451042700508e-01
1.526828883999999925e+04	7.842153094772802958e-07	1.168425178571134149e-01
1.526234064000000035e+04	7.228410905127649103e-07	1.157125558474920296e-01
1.525639725999999973e+04	6.661526274860146604e-07	1.145899649191980674e-01
1.525045869999999923e+04	6.138020163224424255e-07	1.134747536439705412e-01
1.524452495000000090e+04	5.654662964770908354e-07	1.123669276423378688e-01
1.523859600999999930e+04	5.208458910117147625e-07	1.112664933537465123e-01
1.523267187999999987e+04	4.796628884572663848e-07	1.101734561565241299e-01
1.522675253999999950e+04	4.416594082941527535e-07	1.090878167250158848e-01
1.522083798999999999e+04	4.065964658801606071e-07	1.080095784242444817e-01
1.521492822999999953e+04	3.742525008677889295e-07	1.069387436010990344e-01
1.520902324000000044e+04	3.444220536395448606e-07	1.058753100078470011e-01
1.520312303000000065e+04	3.169148829386492729e-07	1.048192798486894811e-01
1.519722759000000042e+04	2.915546355497013196e-07	1.037706507618637863e-01
1.519133690999999999e+04	2.681779639017693073e-07	1.027294194690477197e-01
1.518545097999999962e+04	2.466335979795915428e-07	1.016955817897187142e-01
1.517956981000000087e+04	2.267815457875928495e-07	1.006691361349356245e-01
1.517369338000000062e+04	2.084921138965463621e-07	9.965007476714819734e-02
1.516782167999999911e+04	1.916453073523058266e-07	9.863839085141812291e-02
1.516195471999999972e+04	1.761301450069337053e-07	9.763408012002749992e-02
1.515609249000000091e+04	1.618438972371999832e-07	9.663713399465227727e-02
1.515023497999999927e+04	1.486915469888662451e-07	9.564754307994627336e-02
1.514438219000000026e+04	1.365852481477661167e-07	9.466529885026218893e-02
1.513853410000000076e+04	1.254437408392283639e-07	9.369038862331031947e-02
1.513269072000000051e+04	1.151919660312868022e-07	9.272280393736828663e-02
1.512685203999999976e+04	1.057605158890538720e-07	9.176253220190749849e-02
1.512101806000000033e+04	9.708527200334312605e-08	9.080956170700697772e-02
1.511518875999999909e+04	8.910697102293998730e-08	8.986387673108590934e-02
1.510936413999999968e+04	8.177090280160674234e-08	8.892546408854153095e-02
1.510354420000000027e+04	7.502654197207240424e-08	8.799430984288300617e-02
1.509772892999999931e+04	6.882722691948642245e-08	8.707039773716540587e-02
1.509191832000000068e+04	6.312988479391311520e-08	8.615371083536518815e-02
1.508611238000000048e+04	5.789478043506390766e-08	8.524423465755369411e-02
1.508031107999999949e+04	5.308521279449353498e-08	8.434194778337054943e-02
1.507451444000000083e+04	4.866736376801482008e-08	8.344683593561029455e-02
1.506872243999999955e+04	4.461000785766336891e-08	8.255887796772146126e-02
1.506293506999999954e+04	4.088435691012038966e-08	8.167805368131662858e-02
1.505715234000000055e+04	3.746387886846418908e-08	8.080434528898340629e-02
1.505137422999999944e+04	3.432409669817470974e-08	7.993772984510875979e-02
1.504560074999999961e+04	3.144246630820860885e-08	7.907818832418891941e-02
1.503983187999999973e+04	2.879819773433071454e-08	7.822569663463201095e-02
1.503406761000000006e+04	2.637214187377106569e-08	7.738023164172863622e-02
1.502830796000000009e+04	2.414667054432234590e-08	7.654177402558794141e-02
1.502255290000000059e+04	2.210552871032093751e-08	7.571029661482080175e-02
1.501680242999999973e+04	2.023375977080447227e-08	7.488577609981814098e-02
1.501105654999999933e+04	1.851759327939565076e-08	7.406818862850787777e-02
1.500531524999999965e+04	1.694435063401069752e-08	7.325750841215339371e-02
1.499957853000000068e+04	1.550236617274372024e-08	7.245371058336046166e-02
1.499384638000000086e+04	1.418090316668483295e-08	7.165676838407641913e-02
1.498811880000000019e+04	1.297008629758059503e-08	7.086665597986900600e-02
1.498239578000000074e+04	1.186082995482417592e-08	7.008334569114733903e-02
1.497667730999999912e+04	1.084477880336560878e-08	6.930680941134612083e-02
1.497096339000000080e+04	9.914252018338200008e-09	6.853701996028971344e-02
1.496525401000000056e+04	9.062186834862465275e-09	6.777394837980765807e-02
1.495954917000000023e+04	8.282092985284202970e-09	6.701756663964242300e-02
1.495384886999999981e+04	7.568005812817963178e-09	6.626784628561968593e-02
1.494815308999999979e+04	6.914442504113410709e-09	6.552475585234543431e-02
1.494246183000000019e+04	6.316368664887217154e-09	6.478826613514243604e-02
1.493677510000000075e+04	5.769160990198991144e-09	6.405834881714310425e-02
1.493109287000000040e+04	5.268570007159527929e-09	6.333497008889220348e-02
1.492541515000000072e+04	4.810697614813389055e-09	6.261810092746857015e-02
1.491974193000000014e+04	4.391963577776697357e-09	6.190770941633984281e-02
1.491407320000000072e+04	4.009081867971927499e-09	6.120376333333463897e-02
1.490840897000000041e+04	3.659038188022641924e-09	6.050623261350673160e-02
1.490274921999999970e+04	3.339064963673127372e-09	5.981508317631890198e-02
1.489709395000000040e+04	3.046624506463760283e-09	5.913028311899826139e-02
1.489144314999999915e+04	2.779388687020909448e-09	5.845179903726605009e-02
1.488579682999999932e+04	2.535223361726351100e-09	5.777959964261087517e-02
1.488015495999999985e+04	2.312170055339010281e-09	5.711364861888482830e-02
1.487451756000000023e+04	2.108435329833750232e-09	5.645391532135091150e-02
1.486888460999999916e+04	1.922373840902966895e-09	5.580036413756348651e-02
1.486325610000000052e+04	1.752478161553418931e-09	5.515296042383614067e-02
1.485763204000000042e+04	1.597367631384437122e-09	5.451167159957074487e-02
1.485201240999999936e+04	1.455776562980413319e-09	5.387646143037647800e-02
1.484639722000000074e+04	1.326546382684715324e-09	5.324729687894548535e-02
1.484078644999999960e+04	1.208615355304498829e-09	5.262414133189632914e-02
1.483518010999999933e+04	1.101011920328664063e-09	5.200696133167678759e-02
1.482957818000000043e+04	1.002846023602685026e-09	5.139571992136836298e-02
1.482398065999999926e+04	9.133033190659752009e-10	5.079038218209697836e-02
1.481838754999999946e+04	8.316384857220553736e-10	5.019091301075290223e-02
1.481279883999999947e+04	7.571693636837841569e-10	4.959727607126233895e-02
1.480721451999999954e+04	6.892718557679043648e-10	4.900943489867992664e-02
1.480163459999999941e+04	6.273752889428006905e-10	4.842735498404749511e-02
1.479605905999999959e+04	5.709573848097682028e-10	4.785099854296733651e-02
1.479048790000000008e+04	5.195407554819950406e-10	4.728032976313440577e-02
1.478492110999999932e+04	4.726888238470200199e-10	4.671531168728372541e-02
1.477935870000000068e+04	4.300026415132739785e-10	4.615590927071379357e-02
1.477380064999999922e+04	3.911173297529694755e-10	4.560208433731719607e-02
1.476824695000000065e+04	3.556995237135134718e-10	4.505379965606642889e-02
1.476269762000000082e+04	3.234447912108148403e-10	4.451102084915352364e-02
1.475715263000000050e+04	2.940747157527199981e-10	4.397370854722495309e-02
1.475161197999999968e+04	2.673351542183967346e-10	4.344182626692128651e-02
1.474607567999999992e+04	2.429940327914918084e-10	4.291533838920960631e-02
1.474054370999999992e+04	2.208393001477122462e-10	4.239420637170410178e-02
1.473501605999999992e+04	2.006774023444309355e-10	4.187839260408413034e-02
1.472949274999999943e+04	1.823317493283186871e-10	4.136786220984958740e-02
1.472397374999999920e+04	1.656409961131016096e-10	4.086257563204103577e-02
1.471845905999999923e+04	1.504580011390293050e-10	4.036249607831293718e-02
1.471294867999999951e+04	1.366485016511329213e-10	3.986758671484000316e-02
1.470744261000000006e+04	1.240900056564963693e-10	3.937781067287042525e-02
1.470194082999999955e+04	1.126707378466323746e-10	3.889312930179503192e-02
1.469644334999999955e+04	1.022888187962454333e-10	3.841350660135370992e-02
1.469095015000000058e+04	9.285128913678585169e-11	3.793890394168739771e-02
1.468546124000000054e+04	8.427344508607208646e-11	3.746928530402088980e-02
1.467997660999999971e+04	7.647803629314203721e-11	3.700461294539751644e-02
1.467449625000000015e+04	6.939465331135349340e-11	3.654484915742280821e-02
1.466902016000000003e+04	6.295914247434049640e-11	3.608995709810867980e-02
1.466354833999999937e+04	5.711304539575261884e-11	3.563989993780208865e-02
1.465808077000000048e+04	5.180308295105209207e-11	3.519463924414433648e-02
1.465261744999999974e+04	4.698074255254483353e-11	3.475413827714089049e-02
1.464715839000000051e+04	4.260184560106178906e-11	3.431836111922199201e-02
1.464170355999999992e+04	3.862612950432255996e-11	3.388726870917904699e-02
1.463625297999999930e+04	3.501697079945390089e-11	3.346082601160841469e-02
1.463080662999999913e+04	3.174100033012995438e-11	3.303899488906811982e-02
1.462536450999999943e+04	2.876785657908980936e-11	3.262173884069562851e-02
1.461992661000000044e+04	2.606990130074951425e-11	3.220902066344600440e-02
1.461449293000000034e+04	2.362198888723669945e-11	3.180080399010098979e-02
1.460906346999999914e+04	2.140123971548373542e-11	3.139705251551982990e-02
1.460363820999999916e+04	1.938683193657171676e-11	3.099772853669217551e-02
1.459821716000000015e+04	1.755983721353646663e-11	3.060279665610652483e-02
1.459280031000000054e+04	1.590303358895311399e-11	3.021222008673662973e-02
1.458738766000000032e+04	1.440076359244664040e-11	2.982596286061340099e-02
1.458197919000000002e+04	1.303878616788865460e-11	2.944398768803629246e-02
1.457657490999999936e+04	1.180416264350814557e-11	2.906625951105927877e-02
1.457117481000000043e+04	1.068512748774561720e-11	2.869274195761638280e-02
1.456577887999999984e+04	9.670988232479224884e-12	2.832339877955730723e-02
1.456038711999999941e+04	8.752030565574052906e-12	2.795819452973753380e-02
1.455499952999999914e+04	7.919428129043286743e-12	2.759709386319430732e-02
1.454961609999999928e+04	7.165161160917450815e-12	2.724006088111800492e-02
1.454423682999999983e+04	6.481946613649593164e-12	2.688706047472273764e-02
1.453886169999999947e+04	5.863167745532757243e-12	2.653805635615422154e-02
1.453349072999999953e+04	5.302820589911536582e-12	2.619301496438398991e-02
1.452812389000000076e+04	4.795448685982075692e-12	2.585189964173498223e-02
1.452276118999999926e+04	4.336102522146177930e-12	2.551467643589943116e-02
1.451740262000000075e+04	3.920287630102796310e-12	2.518131025509369805e-02
1.451204817999999977e+04	3.543925768194208145e-12	2.485176677444595958e-02
1.450669786999999997e+04	3.203316070334924581e-12	2.452601180000513192e-02
1.450135167000000001e+04	2.895099492597720406e-12	2.420401007358350884e-02
1.449600957999999991e+04	2.616229962078847968e-12	2.388572771060370678e-02
1.449067159999999967e+04	2.363944381116832834e-12	2.357113096531257557e-02
1.448533772999999928e+04	2.135736681998311938e-12	2.326018623347464800e-02
1.448000794999999925e+04	1.929333490401781308e-12	2.295285890804887180e-02
1.447468226999999933e+04	1.742674678229786436e-12	2.264911628038437583e-02
1.446936067000000003e+04	1.573891495422374542e-12	2.234892408250580345e-02
1.446404317000000083e+04	1.421291201544268637e-12	2.205225046628806612e-02
1.445872974000000067e+04	1.283338140969204574e-12	2.175906094398476903e-02
1.445342037999999957e+04	1.158641512216130499e-12	2.146932288433283861e-02
1.444811510000000089e+04	1.045941254086410156e-12	2.118300434979704730e-02
1.444281387999999970e+04	9.440951185788699379e-13	2.090007194597368403e-02
1.443751672999999937e+04	8.520689488266399825e-13	2.062049406167077228e-02
1.443222363000000041e+04	7.689255243269439543e-13	2.034423766817628626e-02
1.442693457999999919e+04	6.938163966697232022e-13	2.007127097461904042e-02
1.442164957999999933e+04	6.259732510711978486e-13	1.980156235643379392e-02
1.441636861999999928e+04	5.647003188286151659e-13	1.953507985537189864e-02
1.441109170000000086e+04	5.093678410409668804e-13	1.927179220167857601e-02
1.440581881000000067e+04	4.594056678620451214e-13	1.901166780621361269e-02
1.440054996000000028e+04	4.142979535646512833e-13	1.875467624472099137e-02
1.439528512000000046e+04	3.735775535620152702e-13	1.850078532695266509e-02
1.439002431000000070e+04	3.368221670399608081e-13	1.824996547397244109e-02
1.438476750999999967e+04	3.036494382418783713e-13	1.800218536530351354e-02
1.437951471999999922e+04	2.737136216601564689e-13	1.775741482804319912e-02
1.437426593999999932e+04	2.467019834718679437e-13	1.751562386817873129e-02
1.436902115000000049e+04	2.223315972833963812e-13	1.727678176628490159e-02
1.436378037000000040e+04	2.003468006007000049e-13	1.704085981611515310e-02
1.435854357999999957e+04	1.805162596037557369e-13	1.680782768238973587e-02
1.435331077000000005e+04	1.626308875659994527e-13	1.657765569146921192e-02
1.434808194999999978e+04	1.465017466766149174e-13	1.635031523839556786e-02
1.434285709999999926e+04	1.319579773090190355e-13	1.612577660104591928e-02
1.433763623000000007e+04	1.188452549488661076e-13	1.590401154967526279e-02
1.433241933000000063e+04	1.070240770275332390e-13	1.568499118624802277e-02
1.432720638999999937e+04	9.636840726536370833e-14	1.546868681941249504e-02
1.432199741999999969e+04	8.676442417304855407e-14	1.525507078017099803e-02
1.431679239000000052e+04	7.810924422696841380e-14	1.504411395692010871e-02
1.431159132999999929e+04	7.031004382934161572e-14	1.483578987297537281e-02
1.430639420000000064e+04	6.328289231046189491e-14	1.463006942985171401e-02
