peakcenter	17289.8119463758-20°C	17277.150453038626-40°C	17271.260566842393-45°C	17262.46575968384-50°C
1.356908738000000085e+04	8.124808072729669799e-04	6.209491535173037756e-04	6.186781866413661006e-04	5.829264973272182482e-04
1.356443839999999909e+04	7.978812596130316608e-04	6.095615167143968562e-04	6.073299735200240199e-04	5.721875488528841910e-04
1.355979275000000052e+04	7.835329677995735327e-04	5.983744148434525997e-04	5.961816451198374226e-04	5.616386784931614402e-04
1.355515042999999969e+04	7.694318607050215772e-04	5.873845094503841536e-04	5.852298729514715699e-04	5.512767029236052396e-04
1.355051144999999997e+04	7.555739572131861537e-04	5.765885364006209180e-04	5.744714026285224371e-04	5.410985098036105159e-04
1.354587578000000030e+04	7.419552173226626668e-04	5.659831898175535399e-04	5.639029382084675360e-04	5.311009483417631445e-04
1.354124344999999994e+04	7.285718376195567374e-04	5.555653521370451610e-04	5.535213714467156860e-04	5.212810461568104280e-04
1.353661441999999988e+04	7.154198697509366522e-04	5.453317969358953410e-04	5.433234856578721692e-04	5.116357291221938037e-04
1.353198871999999938e+04	7.024956241732596566e-04	5.352795031337342696e-04	5.333062688228793142e-04	5.021621175158879789e-04
1.352736631999999918e+04	6.897952987883817231e-04	5.254053659268003102e-04	5.234666255292698672e-04	4.928572535463845994e-04
1.352274724000000060e+04	6.773152867462527756e-04	5.157064361347883305e-04	5.138016154822414895e-04	4.837183269079450018e-04
1.351813145000000077e+04	6.650519008808278894e-04	5.061797058747942099e-04	5.043082399264770931e-04	4.747424727926584332e-04
1.351351896999999917e+04	6.530016431779109461e-04	4.968223179019443060e-04	4.949836502538800930e-04	4.659269691266361706e-04
1.350890978999999970e+04	6.411609892486440409e-04	4.876313980587746702e-04	4.858249810383730855e-04	4.572690786815757427e-04
1.350430390000000079e+04	6.295264692899051572e-04	4.786041181284599088e-04	4.768294126686554979e-04	4.487661082842218864e-04
1.349970129000000088e+04	6.180946673166292770e-04	4.697376951611842780e-04	4.679941706761513859e-04	4.404154081645476697e-04
1.349510197999999946e+04	6.068622930516725600e-04	4.610294471206722536e-04	4.593165811847517779e-04	4.322144243413235192e-04
1.349050595000000067e+04	5.958260084154651942e-04	4.524766582570948241e-04	4.507939367566211712e-04	4.241605718135914630e-04
1.348591320000000087e+04	5.849825754327895840e-04	4.440766937424768849e-04	4.424236106236583018e-04	4.162513425105219210e-04
1.348132372000000032e+04	5.743287824506332915e-04	4.358269424001895670e-04	4.342029996179276726e-04	4.084842513417264852e-04
1.347673752000000059e+04	5.638615133020319836e-04	4.277248701954618985e-04	4.261295774725644761e-04	4.008568865434598990e-04
1.347215458000000035e+04	5.535776315330500057e-04	4.197679305350217392e-04	4.182008054377255491e-04	3.933668252146369404e-04
1.346757490999999936e+04	5.434741166862853707e-04	4.119536696881926545e-04	4.104142373282368200e-04	3.860117325462142411e-04
1.346299849999999969e+04	5.335479504780208260e-04	4.042796386339445112e-04	4.027674316818489596e-04	3.787892788220172135e-04
1.345842534999999953e+04	5.237961832825652154e-04	3.967434444328984890e-04	3.952580029486978206e-04	3.716971877612154727e-04
1.345385546000000068e+04	5.142159108758223010e-04	3.893427321658734347e-04	3.878836034931171868e-04	3.647332195017683842e-04
1.344928881999999976e+04	5.048042533817058896e-04	3.820751686161466022e-04	3.806419073333711729e-04	3.578951552335896558e-04
1.344472542000000067e+04	4.955583764773303229e-04	3.749384586027269275e-04	3.735306264163678973e-04	3.511808125572233653e-04
1.344016527999999926e+04	4.864755499762404324e-04	3.679303901086773861e-04	3.665475555842823011e-04	3.445880879214980458e-04
1.343560836999999992e+04	4.775529868463740521e-04	3.610487099920739115e-04	3.596904487280635165e-04	3.381148396832149225e-04
1.343105470000000059e+04	4.687880227179545096e-04	3.542912624450079051e-04	3.529571567520969140e-04	3.317590183501497344e-04
1.342650425999999970e+04	4.601779960972282829e-04	3.476558965162031170e-04	3.463455354261567179e-04	3.255185795725918600e-04
1.342195706000000064e+04	4.517203247939491329e-04	3.411405249766724071e-04	3.398535040400585384e-04	3.193915394977200222e-04
1.341741308000000026e+04	4.434124115261584356e-04	3.347430515302854404e-04	3.334789728742663440e-04	3.133759063027803963e-04
1.341287233000000015e+04	4.352517549466126002e-04	3.284614562870518143e-04	3.272199283664270399e-04	3.074697605615763310e-04
1.340833479000000079e+04	4.272358393421351675e-04	3.222937107701137984e-04	3.210743484225870290e-04	3.016711753118663615e-04
1.340380047999999988e+04	4.193622591229980161e-04	3.162378736731014496e-04	3.150402978301118564e-04	2.959783060745650165e-04
1.339926936999999998e+04	4.116285600080806352e-04	3.102919686209253038e-04	3.091158064573712038e-04	2.903892759217482867e-04
1.339474148000000059e+04	4.040324121355111267e-04	3.044541172629764108e-04	3.032990018675899425e-04	2.849023005811380680e-04
1.339021680000000015e+04	3.965714714946801805e-04	2.987224326596859820e-04	2.975880030886021797e-04	2.795155882046116824e-04
1.338569532000000072e+04	3.892434318964056294e-04	2.930950592104331043e-04	2.919809603966601547e-04	2.742273768931366971e-04
1.338117704000000049e+04	3.820460401999429645e-04	2.875701842878546836e-04	2.864760669081350378e-04	2.690359456169441111e-04
1.337666194999999971e+04	3.749770633582459752e-04	2.821460128811043781e-04	2.810715333138738363e-04	2.639395903759878242e-04
1.337215005999999994e+04	3.680343350085354460e-04	2.768208032994828090e-04	2.757656234531090443e-04	2.589366577355279100e-04
1.336764135999999962e+04	3.612156923367822138e-04	2.715928186794685888e-04	2.705566059955726542e-04	2.540254992533365970e-04
1.336313585000000057e+04	3.545190224097810876e-04	2.664603624871323719e-04	2.654427898148858131e-04	2.492045048256492684e-04
1.335863351999999941e+04	3.479422314142324051e-04	2.614217548862532415e-04	2.604225004419418550e-04	2.444720804770627036e-04
1.335413436000000002e+04	3.414832596539098741e-04	2.564753441973382608e-04	2.554940914819535131e-04	2.398266591163183861e-04
1.334963839000000007e+04	3.351401229909515634e-04	2.516195385692554000e-04	2.506559761701772078e-04	2.352667302665613130e-04
1.334514559000000008e+04	3.289108125019537046e-04	2.468527291006535366e-04	2.459065507727855064e-04	2.307907678573903874e-04
1.334065596000000005e+04	3.227933798860488715e-04	2.421733551995214210e-04	2.412442597080830518e-04	2.263972915968106160e-04
1.333616949000000022e+04	3.167858947712194487e-04	2.375798718590003023e-04	2.366675629411246805e-04	2.220848362318972281e-04
1.333168619000000035e+04	3.108864845426909281e-04	2.330707800712473055e-04	2.321749662860300354e-04	2.178519800931008328e-04
1.332720605000000069e+04	3.050932803265837107e-04	2.286445854838433072e-04	2.277649802130687093e-04	2.136973062709448005e-04
1.332272905999999966e+04	2.994044440002169316e-04	2.242998190233303998e-04	2.234361403965298579e-04	2.096194219712643541e-04
1.331825523000000067e+04	2.938181924746859812e-04	2.200350553885638424e-04	2.191870261397675158e-04	2.056169758611951196e-04
1.331378455000000031e+04	2.883327464293404052e-04	2.158488738581559592e-04	2.150162213259183429e-04	2.016886212754112953e-04
1.330931701000000066e+04	2.829463559393161185e-04	2.117398778352179412e-04	2.109223338907156918e-04	1.978330345540549719e-04
1.330485261999999966e+04	2.776573235082846697e-04	2.077067123683264301e-04	2.069040132785393159e-04	1.940489314723437247e-04
1.330039135999999962e+04	2.724639438810221937e-04	2.037480182088387216e-04	2.029599046683702246e-04	1.903350241248177844e-04
1.329593325000000004e+04	2.673645860514551101e-04	1.998624943013673123e-04	1.990887112338061862e-04	1.866900795469717553e-04
1.329147825999999986e+04	2.623575885751670746e-04	1.960488179566953135e-04	1.952891146098120582e-04	1.831128448180060022e-04
1.328702641000000040e+04	2.574413735586550552e-04	1.923057316722759174e-04	1.915598613926580490e-04	1.796021284979344127e-04
1.328257768000000033e+04	2.526143445958225976e-04	1.886319653497434514e-04	1.878996856441590951e-04	1.761567276578980058e-04
1.327813207999999941e+04	2.478749641736527885e-04	1.850262952039175175e-04	1.843073675827120535e-04	1.727754831263623601e-04
1.327368959999999970e+04	2.432216985433684208e-04	1.814875017631140824e-04	1.807816917385613451e-04	1.694572400909781051e-04
1.326925022999999965e+04	2.386530395929065021e-04	1.780143864917123797e-04	1.773214635146283774e-04	1.662008636824666651e-04
1.326481398000000081e+04	2.341675244881154239e-04	1.746057866790662490e-04	1.739255240197534107e-04	1.630052529251419598e-04
1.326038083000000006e+04	2.297636842876057885e-04	1.712605363513411720e-04	1.705927111253195282e-04	1.598693040824799368e-04
1.325595080000000053e+04	2.254401139161917294e-04	1.679775194066843104e-04	1.673219124026831164e-04	1.567919604636804683e-04
1.325152385999999933e+04	2.211953828191548066e-04	1.647556017219213033e-04	1.641119974820477940e-04	1.537721487728032851e-04
1.324710002999999961e+04	2.170281322091778737e-04	1.615937049648691912e-04	1.609618915897705386e-04	1.508088482902660444e-04
1.324267929999999978e+04	2.129369971488783830e-04	1.584907474077252914e-04	1.578705165818058195e-04	1.479010353893252380e-04
1.323826166000000012e+04	2.089206357182387644e-04	1.554456660489723365e-04	1.548368129830200626e-04	1.450477042663949126e-04
1.323384711000000061e+04	2.049777375010386862e-04	1.524574230138085729e-04	1.518597463633714268e-04	1.422478729310621467e-04
1.322943564999999944e+04	2.011070137476150637e-04	1.495249980606770462e-04	1.489382998720886568e-04	1.395005761768094727e-04
1.322502727000000050e+04	1.973071885026925947e-04	1.466473818355708866e-04	1.460714675169867715e-04	1.368048592558283817e-04
1.322062197000000015e+04	1.935770158191328215e-04	1.438235888853051656e-04	1.432582671287437428e-04	1.341597900646565068e-04
1.321621975000000020e+04	1.899152704267651826e-04	1.410526505576169363e-04	1.404977332872743600e-04	1.315644524857975044e-04
1.321182061000000067e+04	1.863207474166288778e-04	1.383336147356965427e-04	1.377889170569938904e-04	1.290179461332428932e-04
1.320742453000000023e+04	1.827922460193621165e-04	1.356655335483139926e-04	1.351308737429406180e-04	1.265193748381409809e-04
1.320303153000000020e+04	1.793286175914007104e-04	1.330474996310136607e-04	1.325226990153129071e-04	1.240678806010125229e-04
1.319864158999999927e+04	1.759287010889968076e-04	1.304785973092021604e-04	1.299634802759601989e-04	1.216625978707023561e-04
1.319425470999999925e+04	1.725913707767263940e-04	1.279579386458181301e-04	1.274523325701634507e-04	1.193026872959058608e-04
1.318987089000000014e+04	1.693155197365541289e-04	1.254846509452926025e-04	1.249883861373456801e-04	1.169873240172610436e-04
1.318549013000000014e+04	1.661000595774895063e-04	1.230578765104126018e-04	1.225707861686138654e-04	1.147156974344847188e-04
1.318111240999999973e+04	1.629439058589272590e-04	1.206767616236108530e-04	1.201986818295293363e-04	1.124870008882320155e-04
1.317673775000000023e+04	1.598460211871596121e-04	1.183404890391776790e-04	1.178712586291498043e-04	1.103004620677409329e-04
1.317236613000000034e+04	1.568053572501208845e-04	1.160482342292167761e-04	1.155876948313275552e-04	1.081553020525021207e-04
1.316799755999999979e+04	1.538209044340696442e-04	1.137992027850235949e-04	1.133471987142465118e-04	1.060507703127555205e-04
1.316363201999999910e+04	1.508916498020548044e-04	1.115925987159667085e-04	1.111489769892729169e-04	1.039861150377169996e-04
1.315926951999999983e+04	1.480166178139604458e-04	1.094276551138125843e-04	1.089922653486887980e-04	1.019606118249921650e-04
1.315491006000000016e+04	1.451948426156855244e-04	1.073036132474015079e-04	1.068763076394768657e-04	9.997354411340468215e-05
1.315055362000000059e+04	1.424253620728642639e-04	1.052197180629816845e-04	1.048003513806936655e-04	9.802419897150090532e-05
1.314620021000000088e+04	1.397072495785718215e-04	1.031752421016252606e-04	1.027636715895989203e-04	9.611188946709020694e-05
1.314184982999999920e+04	1.370395877952940329e-04	1.011694657122009876e-04	1.007655510697256878e-04	9.423593615148403155e-05
1.313750245999999970e+04	1.344214630016479729e-04	9.920167279248701987e-05	9.880527616816090397e-05	9.239566307435307302e-05
1.313315812000000005e+04	1.318520010836357148e-04	9.727117782238700757e-05	9.688216370530080559e-05	9.059042306114897759e-05
1.312881677999999920e+04	1.293303133500888608e-04	9.537728512334400744e-05	9.499552038976060147e-05	8.881955960927534618e-05
1.312447846000000027e+04	1.268555554416622190e-04	9.351933309937605465e-05	9.314468689004170025e-05	8.708244825458247729e-05
1.312014314999999988e+04	1.244268800945888586e-04	9.169665873389150140e-05	9.132900246697761017e-05	8.537846336871028553e-05
1.311581084000000010e+04	1.220434547961209533e-04	8.990861083862940032e-05	8.954781817185032623e-05	8.370699054488926392e-05
1.311148152999999911e+04	1.197044668933649981e-04	8.815455386569512547e-05	8.780050064358697751e-05	8.206743015695246927e-05
1.310715522000000055e+04	1.174091176131616688e-04	8.643386339983828227e-05	8.608642761812750099e-05	8.045919314084330819e-05
1.310283191000000079e+04	1.151566218413128647e-04	8.474592597578799245e-05	8.440498774629297447e-05	7.888170082013419018e-05
1.309851159000000007e+04	1.129462028349945542e-04	8.309013510118339301e-05	8.275557663187490176e-05	7.733438118593653646e-05
1.309419426000000021e+04	1.107771024222723507e-04	8.146589888299784078e-05	8.113760442853786600e-05	7.581667602065768655e-05
1.308987990999999965e+04	1.086485705482550921e-04	7.987263218017837433e-05	7.955048802252809206e-05	7.432803356110612115e-05
1.308556854999999996e+04	1.065598799099400974e-04	7.830976754284956181e-05	7.799366192949707820e-05	7.286791871598167320e-05
1.308126016999999956e+04	1.045103060131176919e-04	7.677674026856804107e-05	7.646656340828317168e-05	7.143579909998589881e-05
1.307695476000000053e+04	1.024991370948111799e-04	7.527299581795092020e-05	7.496863984779858286e-05	7.003115195992521444e-05
1.307265233000000080e+04	1.005256829994096102e-04	7.379799643190587037e-05	7.349935535845169871e-05	6.865347035164895406e-05
1.306835287000000062e+04	9.858925629416946830e-05	7.235120699680570855e-05	7.205817669188560354e-05	6.730224993344774474e-05
1.306405637999999999e+04	9.668918604473192941e-05	7.093210532914810446e-05	7.064458348567805121e-05	6.597699856962423929e-05
1.305976284999999916e+04	9.482480860823002831e-05	6.954017528207986790e-05	6.925806139645059305e-05	6.467722988918249666e-05
1.305547227999999996e+04	9.299547628526303291e-05	6.817491319304437775e-05	6.789810852234758152e-05	6.340246930396099530e-05
1.305118468000000030e+04	9.120055673841774492e-05	6.683582742986345603e-05	6.656423495068601744e-05	6.215225358049260654e-05
1.304690001999999913e+04	8.943941207001836148e-05	6.552242277109925723e-05	6.525594719900648275e-05	6.092611625461106655e-05
1.304261832999999933e+04	8.771144012401763568e-05	6.423423119996774877e-05	6.397277888893683094e-05	5.972361637757610589e-05
1.303833957999999984e+04	8.601602497620149752e-05	6.297077496815329102e-05	6.271425395377453664e-05	5.854430403114088726e-05
1.303406377000000066e+04	8.435257363389724061e-05	6.173159395055193152e-05	6.147991388651094004e-05	5.738774586155158245e-05
1.302979090999999971e+04	8.272050720546396993e-05	6.051623904087934325e-05	6.026931116098433675e-05	5.625351890990504716e-05
1.302552099000000089e+04	8.111924924023175912e-05	5.932426345585527943e-05	5.908200056993639254e-05	5.514120249399206649e-05
1.302125401000000056e+04	7.954823719585620934e-05	5.815523126503131010e-05	5.791754772139130769e-05	5.405038616662099805e-05
1.301698996000000079e+04	7.800691476724768011e-05	5.700871166825473643e-05	5.677552333839424491e-05	5.298066437285773087e-05
1.301272883999999976e+04	7.649473908470207973e-05	5.588428434010409013e-05	5.565550858239308614e-05	5.193164143429051057e-05
1.300847064999999930e+04	7.501117677093194843e-05	5.478153648279150288e-05	5.455709211755567555e-05	5.090292879628317835e-05
1.300421538999999939e+04	7.355570378510255280e-05	5.370006269886849445e-05	5.347986998386178005e-05	4.989414490674731409e-05
1.299996305000000029e+04	7.212780194216478311e-05	5.263946239514334912e-05	5.242344301112923487e-05	4.890491279240197111e-05
1.299571362000000045e+04	7.072696233193291832e-05	5.159934231435050892e-05	5.138741934064034481e-05	4.793486241833426183e-05
1.299146711999999934e+04	6.935269477860253899e-05	5.057932354380912645e-05	5.037142140605085856e-05	4.698363722126720803e-05
1.298722351999999955e+04	6.800450162110432213e-05	4.957902204117707796e-05	4.937506653577615701e-05	4.605087594584243200e-05
1.298298284000000058e+04	6.668190993200832993e-05	4.859807253788782393e-05	4.839799076210141350e-05	4.513623493368024657e-05
1.297874507000000085e+04	6.538444566097749162e-05	4.763610934011048182e-05	4.743982969774463581e-05	4.423937021751081017e-05
1.297451019000000088e+04	6.411164030530400052e-05	4.669277127452510132e-05	4.650022346208363403e-05	4.335994213220291653e-05
1.297027822000000015e+04	6.286304565104713557e-05	4.576771260155226720e-05	4.557882755109137054e-05	4.249762548600556991e-05
1.296604915000000074e+04	6.163821245814751900e-05	4.486058720617542894e-05	4.467529709058431982e-05	4.165209481989656369e-05
1.296182296999999926e+04	6.043669958732601928e-05	4.397105535637022721e-05	4.378929356785428125e-05	4.082303070680984194e-05
1.295759968999999910e+04	5.925807938905320709e-05	4.309878768097185253e-05	4.292048879364096129e-05	4.001012345654507456e-05
1.295337930000000051e+04	5.810192619995552179e-05	4.224345664390833022e-05	4.206855641009139309e-05	3.921306516756256817e-05
1.294916179000000011e+04	5.696782205247305459e-05	4.140474076447736514e-05	4.123317609422829326e-05	3.843155365887584480e-05
1.294494715999999971e+04	5.585535915557532247e-05	4.058232644181139986e-05	4.041403537505819854e-05	3.766529416788362111e-05
1.294073542000000089e+04	5.476413952169265379e-05	3.977590766678270869e-05	3.961082934650298067e-05	3.691399907929960049e-05
1.293652655000000050e+04	5.369376453058147779e-05	3.898517830186112317e-05	3.882325297793565524e-05	3.617738073103152988e-05
1.293232056000000011e+04	5.264385035397183888e-05	3.820984347170162227e-05	3.805101245930568062e-05	3.545516202434015752e-05
1.292811743999999999e+04	5.161401499937698882e-05	3.744960998190855741e-05	3.729381565800920313e-05	3.474706749610838422e-05
1.292391718000000037e+04	5.060388341613981136e-05	3.670419008495412423e-05	3.655137586972929199e-05	3.405282682570422203e-05
1.291971980000000076e+04	4.961309438905797865e-05	3.597330655636900358e-05	3.582341687422446367e-05	3.337217956029785572e-05
1.291552527000000009e+04	4.864128140739767313e-05	3.525667857253597334e-05	3.510965886953470148e-05	3.270486196123263890e-05
1.291133360999999968e+04	4.768809616022721623e-05	3.455403903514829778e-05	3.440983572704378412e-05	3.205062313607068351e-05
1.290714480000000003e+04	4.675318746205183368e-05	3.386511902155582370e-05	3.372367950400693775e-05	3.140921055692105735e-05
1.290295885000000089e+04	4.583621717148033602e-05	3.318965951345035899e-05	3.305093212516874862e-05	3.078038097994478968e-05
1.289877575000000070e+04	4.493684881822031289e-05	3.252740300752854184e-05	3.239133702699375817e-05	3.016389263265132991e-05
1.289459549999999945e+04	4.405475417332471103e-05	3.187809834968422011e-05	3.174464397239283266e-05	2.955950971314043175e-05
1.289041808999999921e+04	4.318960884298874358e-05	3.124149748344847355e-05	3.111060581216061464e-05	2.896699936173065775e-05
1.288624352999999974e+04	4.234109839964234323e-05	3.061735995488778405e-05	3.048898297167297442e-05	2.838613585242592632e-05
1.288207179999999971e+04	4.150890802163091094e-05	3.000544528377305472e-05	2.987953585271342451e-05	2.781669349127236873e-05
1.287790291000000070e+04	4.069273459076396649e-05	2.940552185561496891e-05	2.928203368961569119e-05	2.725845489045142329e-05
1.287373686000000089e+04	3.989227842908866703e-05	2.881736083660961409e-05	2.869624848865916139e-05	2.671120530363650336e-05
1.286957363000000078e+04	3.910724152077408688e-05	2.824073486416085318e-05	2.812195372384959036e-05	2.617473140693398774e-05
1.286541323999999986e+04	3.833733876681276107e-05	2.767542630793728685e-05	2.755893256452090543e-05	2.564882898344643863e-05
1.286125567000000046e+04	3.758228280612960941e-05	2.712121611453191663e-05	2.700696676503280006e-05	2.513329254337939468e-05
1.285710092000000077e+04	3.684179520254959601e-05	2.657789201806150025e-05	2.646584484211219436e-05	2.462792296151556428e-05
1.285294899000000078e+04	3.611560255022712977e-05	2.604524567325858060e-05	2.593535921947314867e-05	2.413252480858233597e-05
1.284879988000000048e+04	3.540343638727626286e-05	2.552307258639060917e-05	2.541530615895927508e-05	2.364690628575759511e-05
1.284465358000000015e+04	3.470503144219442974e-05	2.501117082453156100e-05	2.490548447500629550e-05	2.317087802321416291e-05
1.284051008999999976e+04	3.402012898087494719e-05	2.450934346408893870e-05	2.440569797317190207e-05	2.270425535603117238e-05
1.283636940999999933e+04	3.334847495886347145e-05	2.401739722994417642e-05	2.391575409474211894e-05	2.224685705729226952e-05
1.283223154000000068e+04	3.268981994048725644e-05	2.353514243090577823e-05	2.343546385239355954e-05	2.179850527691828773e-05
1.282809646000000066e+04	3.204391592466428358e-05	2.306239063161072436e-05	2.296463951153841668e-05	2.135902337635657892e-05
1.282396419000000060e+04	3.141052566628466992e-05	2.259896147028411873e-05	2.250310138024035840e-05	2.092824226550314701e-05
1.281983472000000074e+04	3.078941159060562542e-05	2.214467453889801469e-05	2.205066972241868047e-05	2.050599285299466799e-05
1.281570802999999978e+04	3.018033907067781119e-05	2.169935178013831384e-05	2.160716714502299623e-05	2.009210827406299090e-05
1.281158414000000084e+04	2.958308365780763495e-05	2.126282276801932797e-05	2.117242385700597113e-05	1.968642879708033626e-05
1.280746304000000055e+04	2.899742060624592837e-05	2.083491704317265187e-05	2.074627003588335429e-05	1.928879469872070128e-05
1.280334471999999914e+04	2.842312935118308033e-05	2.041546738392426412e-05	2.032853908541134341e-05	1.889904930344812070e-05
1.279922919000000002e+04	2.785999614379745627e-05	2.000431172512269454e-05	1.991906954649495679e-05	1.851704076521994765e-05
1.279511643000000004e+04	2.730780707264737872e-05	1.960128805747499918e-05	1.951770001738781899e-05	1.814261732724287274e-05
1.279100645000000077e+04	2.676635620437623088e-05	1.920624036685186878e-05	1.912427506859687933e-05	1.777563283928332820e-05
1.278689925000000039e+04	2.623544001753154472e-05	1.881901456567894852e-05	1.873864119091294837e-05	1.741594297648734594e-05
1.278279480999999942e+04	2.571485620496967401e-05	1.843945761743324646e-05	1.836064592348522436e-05	1.706340442567835675e-05
1.277869314999999915e+04	2.520441124129572805e-05	1.806742305017840333e-05	1.799014334463335240e-05	1.671788000557542151e-05
1.277459425000000010e+04	2.470391017004715958e-05	1.770276350629986460e-05	1.762698665219468230e-05	1.637923174597756166e-05
1.277049811000000045e+04	2.421316412521382658e-05	1.734533622210457477e-05	1.727103362053607094e-05	1.604732597636894539e-05
1.276640473999999995e+04	2.373198887290685235e-05	1.699500195902346782e-05	1.692214553609902933e-05	1.572203233201818618e-05
1.276231411999999909e+04	2.326020007117345247e-05	1.665162154883711480e-05	1.658018375685139351e-05	1.540322054537026738e-05
1.275822624999999971e+04	2.279761914168262039e-05	1.631506016567076380e-05	1.624501396661707573e-05	1.509076441202694208e-05
1.275414113999999972e+04	2.234407189167008848e-05	1.598518631709318303e-05	1.591650517028454876e-05	1.478454085276762110e-05
1.275005877999999939e+04	2.189938511551319463e-05	1.566186936862457984e-05	1.559452722852176597e-05	1.448442761472672312e-05
1.274597916000000077e+04	2.146338886262724296e-05	1.534498119103833131e-05	1.527895249823861936e-05	1.419030480010998972e-05
1.274190228999999999e+04	2.103591845484521932e-05	1.503439762223237296e-05	1.496965728835604360e-05	1.390205622210138314e-05
1.273782814999999937e+04	2.061680913680805907e-05	1.472999457626328179e-05	1.466651798493933594e-05	1.361956579281643347e-05
1.273375676000000021e+04	2.020590331220040726e-05	1.443165329692421228e-05	1.436941628294393140e-05	1.334272239822110556e-05
1.272968809999999939e+04	1.980304225930221802e-05	1.413925433734079623e-05	1.407823319077190839e-05	1.307141431038966855e-05
1.272562217000000055e+04	1.940807223013945974e-05	1.385268198634014983e-05	1.379285343823024852e-05	1.280553329448429735e-05
1.272155897000000004e+04	1.902084232209054365e-05	1.357182271918533605e-05	1.351316393366339958e-05	1.254497317028273879e-05
1.271749849999999969e+04	1.864120442745738720e-05	1.329656515788787986e-05	1.323905372439996416e-05	1.228962977468698506e-05
1.271344074999999975e+04	1.826901227539152285e-05	1.302679937384247813e-05	1.297041330226761976e-05	1.203940031422163926e-05
1.270938572999999997e+04	1.790412414305560373e-05	1.276241884998850530e-05	1.270713655753990410e-05	1.179418518447043545e-05
1.270533342000000084e+04	1.754639826365923854e-05	1.250331715014386681e-05	1.244911746214074975e-05	1.155388488009304893e-05
1.270128383000000031e+04	1.719569817794541669e-05	1.224939179355588842e-05	1.219625392799031351e-05	1.131840358788096034e-05
1.269723695000000043e+04	1.685188823007010748e-05	1.200054098914456486e-05	1.194844455486017156e-05	1.108764615724371592e-05
1.269319278999999915e+04	1.651483698689118365e-05	1.175666610850985444e-05	1.170559109301183642e-05	1.086152039299562409e-05
1.268915133000000060e+04	1.618441298450600826e-05	1.151766860503904335e-05	1.146759537517544420e-05	1.063993419798461295e-05
1.268511256999999932e+04	1.586048889005605003e-05	1.128345302302667137e-05	1.123436231304495918e-05	1.042279836273705944e-05
1.268107652000000053e+04	1.554294052234938173e-05	1.105392628513318461e-05	1.100579918768260041e-05	1.021002590394063784e-05
1.267704317000000083e+04	1.523164444203603792e-05	1.082899594789657062e-05	1.078181391232801468e-05	1.000153044672380531e-05
1.267301251000000047e+04	1.492647955795693929e-05	1.060857136125912277e-05	1.056231618704136573e-05	9.797227299200453747e-06
1.266898454999999922e+04	1.462732855451492291e-05	1.039256469648930645e-05	1.034721852227245055e-05	9.597034404549599496e-06
1.266495927999999913e+04	1.433407482232698950e-05	1.018088872672788525e-05	1.013643402871500278e-05	9.400870283364861930e-06
1.266093670000000020e+04	1.404660468221643063e-05	9.973458430948873064e-06	9.929878014499214615e-06	9.208655519775614230e-06
1.265691681000000062e+04	1.376480658190451171e-05	9.770190411329927077e-06	9.727467404988071091e-06	9.020312220914971472e-06
1.265289960000000065e+04	1.348857037674829942e-05	9.571002372402366123e-06	9.529120224104061860e-06	8.835763533873104543e-06
1.264888507000000027e+04	1.321778869322071165e-05	9.375814102311023505e-06	9.334756571427801699e-06	8.654934554423721998e-06
1.264487321999999949e+04	1.295235617046829392e-05	9.184546923290953243e-06	9.144298074968396946e-06	8.477751817324409789e-06
1.264086404000000039e+04	1.269216878130435201e-05	8.997123200471434921e-06	8.957667402025266073e-06	8.304142840877088439e-06
1.263685754000000088e+04	1.243712574934504567e-05	8.813467720828640673e-06	8.774789632285659230e-06	8.134037403799469307e-06
1.263285370999999941e+04	1.218712691752433360e-05	8.633505795545459957e-06	8.595590368193340480e-06	7.967365787010490322e-06
1.262885253999999986e+04	1.194207404739646474e-05	8.457164194372340888e-06	8.419996665340293723e-06	7.804059638777201724e-06
1.262485404000000017e+04	1.170187197295183137e-05	8.284371973436348722e-06	8.247937856740101333e-06	7.644052740798527911e-06
1.262085820000000058e+04	1.146642611707605403e-05	8.115058686115472487e-06	8.079343771270879810e-06	7.487279350913505689e-06
1.261686503000000084e+04	1.123564486234186329e-05	7.949156086606469027e-06	7.914146429993795733e-06	7.333675780210921792e-06
1.261287449999999990e+04	1.100943603872945849e-05	7.786595602987881872e-06	7.752277529937609139e-06	7.183178052983359199e-06
1.260888664000000063e+04	1.078771261578444969e-05	7.627312426633911606e-06	7.593672516103610411e-06	7.035725692436275179e-06
1.260490142000000014e+04	1.057038586785532807e-05	7.471240598716596467e-06	7.438265688852895735e-06	6.891257171400449387e-06
1.260091885000000002e+04	1.035737095765246157e-05	7.318317020283374235e-06	7.285994196900107089e-06	6.749713624323117888e-06
1.259693893000000025e+04	1.014858409940335088e-05	7.168479412248668038e-06	7.136796005969948249e-06	6.611036958341255513e-06
1.259296166000000085e+04	9.943943090895565417e-06	7.021666695998307987e-06	6.990610277765270068e-06	6.475170205269783893e-06
1.258898702000000048e+04	9.743366285110674336e-06	6.877818254321698846e-06	6.847376634042585025e-06	6.342056837353983368e-06
1.258501502000000073e+04	9.546775108718565719e-06	6.736875736260944489e-06	6.707036953733806680e-06	6.211642437134198448e-06
1.258104565999999977e+04	9.354091966303681446e-06	6.598781551862028739e-06	6.569533874109039619e-06	6.083873304057926926e-06
1.257707892999999967e+04	9.165240261080815598e-06	6.463478886063663731e-06	6.434810804596169329e-06	5.958696467119685129e-06
