Wavenumber	40C-20C	45C-20C	45C-40C	50C-20C	50C-40C	50C-45C
1.537618848000000071e+04	1.152000000000000246e-02	1.163999999999998369e-02	1.199999999999812328e-04	1.728999999999999981e-02	5.769999999999997353e-03	5.650000000000016120e-03
1.537015240000000085e+04	1.141999999999999960e-02	1.145000000000000184e-02	3.000000000000224709e-05	1.640000000000001179e-02	4.980000000000012195e-03	4.950000000000009948e-03
1.536412125000000015e+04	1.122000000000000774e-02	1.129000000000000836e-02	7.000000000000061728e-05	1.551000000000000989e-02	4.290000000000002145e-03	4.220000000000001528e-03
1.535809503000000041e+04	1.096999999999999365e-02	1.123000000000000387e-02	2.600000000000102229e-04	1.480000000000000759e-02	3.830000000000013949e-03	3.570000000000003726e-03
1.535207373000000007e+04	1.069000000000000505e-02	1.126000000000000612e-02	5.700000000000010614e-04	1.440999999999999226e-02	3.719999999999987206e-03	3.149999999999986144e-03
1.534605733999999939e+04	1.042999999999999483e-02	1.139999999999999347e-02	9.699999999999986411e-04	1.439999999999999614e-02	3.970000000000001306e-03	3.000000000000002665e-03
1.534004586000000018e+04	1.021999999999999298e-02	1.166000000000000369e-02	1.440000000000010716e-03	1.478999999999999759e-02	4.570000000000004614e-03	3.129999999999993898e-03
1.533403929000000062e+04	1.005999999999999950e-02	1.196999999999999453e-02	1.909999999999995035e-03	1.546999999999999764e-02	5.409999999999998144e-03	3.500000000000003109e-03
1.532803760999999940e+04	9.950000000000000511e-03	1.229999999999999150e-02	2.349999999999990985e-03	1.629999999999999505e-02	6.349999999999994538e-03	4.000000000000003553e-03
1.532204082000000017e+04	9.879999999999999893e-03	1.258000000000000784e-02	2.700000000000007949e-03	1.711000000000000021e-02	7.230000000000000315e-03	4.529999999999992366e-03
1.531604891999999927e+04	9.829999999999991522e-03	1.275999999999999357e-02	2.930000000000002047e-03	1.775000000000000189e-02	7.920000000000010365e-03	4.990000000000008318e-03
1.531006189000000086e+04	9.790000000000007030e-03	1.280000000000000582e-02	3.009999999999998788e-03	1.812000000000001110e-02	8.330000000000004068e-03	5.320000000000005280e-03
1.530407973999999922e+04	9.789999999999993152e-03	1.270999999999999908e-02	2.920000000000005924e-03	1.818999999999999784e-02	8.400000000000004685e-03	5.479999999999998761e-03
1.529810246000000006e+04	9.849999999999997646e-03	1.252999999999999947e-02	2.680000000000001825e-03	1.801999999999999436e-02	8.169999999999996709e-03	5.489999999999994884e-03
1.529213004000000001e+04	9.999999999999995004e-03	1.231999999999999762e-02	2.320000000000002616e-03	1.768999999999999739e-02	7.690000000000002389e-03	5.369999999999999774e-03
1.528616246999999930e+04	1.028000000000001135e-02	1.215000000000000802e-02	1.869999999999996665e-03	1.733000000000001206e-02	7.050000000000000711e-03	5.180000000000004046e-03
1.528019974999999977e+04	1.070999999999999730e-02	1.210999999999999577e-02	1.399999999999998468e-03	1.704999999999999571e-02	6.339999999999998415e-03	4.939999999999999947e-03
1.527424187999999958e+04	1.125999999999999224e-02	1.221999999999999476e-02	9.600000000000025180e-04	1.689000000000000223e-02	5.630000000000009996e-03	4.670000000000007478e-03
1.526828883999999925e+04	1.192000000000000004e-02	1.251000000000000723e-02	5.900000000000071854e-04	1.686999999999999611e-02	4.949999999999996070e-03	4.359999999999988884e-03
1.526234064000000035e+04	1.258000000000000784e-02	1.288999999999999868e-02	3.099999999999908384e-04	1.692000000000000448e-02	4.339999999999996638e-03	4.030000000000005800e-03
1.525639725999999973e+04	1.313999999999999890e-02	1.327000000000000401e-02	1.300000000000051115e-04	1.694999999999999285e-02	3.809999999999993947e-03	3.679999999999988836e-03
1.525045869999999923e+04	1.351000000000000811e-02	1.355000000000000648e-02	3.999999999999837019e-05	1.689000000000000223e-02	3.379999999999994120e-03	3.339999999999995750e-03
1.524452495000000090e+04	1.360999999999999710e-02	1.361999999999999322e-02	9.999999999996123101e-06	1.665999999999999426e-02	3.049999999999997158e-03	3.040000000000001035e-03
1.523859600999999930e+04	1.337000000000000688e-02	1.340000000000000913e-02	3.000000000000224709e-05	1.626000000000001056e-02	2.890000000000003677e-03	2.860000000000001430e-03
1.523267187999999987e+04	1.281999999999999806e-02	1.289999999999999480e-02	7.999999999999674039e-05	1.574000000000000399e-02	2.920000000000005924e-03	2.840000000000009184e-03
1.522675253999999950e+04	1.199999999999999678e-02	1.220000000000000251e-02	2.000000000000057288e-04	1.521999999999999742e-02	3.220000000000000639e-03	3.019999999999994911e-03
1.522083798999999999e+04	1.101000000000000589e-02	1.141000000000000347e-02	3.999999999999975797e-04	1.479000000000001147e-02	3.780000000000005578e-03	3.380000000000007998e-03
1.521492822999999953e+04	9.969999999999992757e-03	1.067999999999999505e-02	7.100000000000022959e-04	1.457999999999999574e-02	4.610000000000002984e-03	3.900000000000000688e-03
1.520902324000000044e+04	8.989999999999997993e-03	1.017999999999999461e-02	1.189999999999996616e-03	1.464999999999999636e-02	5.659999999999998366e-03	4.470000000000001750e-03
1.520312303000000065e+04	8.189999999999988956e-03	1.002000000000000113e-02	1.830000000000012172e-03	1.500999999999999557e-02	6.820000000000006612e-03	4.989999999999994440e-03
1.519722759000000042e+04	7.629999999999997895e-03	1.023999999999999910e-02	2.610000000000001208e-03	1.558999999999999275e-02	7.959999999999994857e-03	5.349999999999993650e-03
1.519133690999999999e+04	7.320000000000007057e-03	1.083000000000000629e-02	3.509999999999999232e-03	1.628999999999999893e-02	8.969999999999991869e-03	5.459999999999992637e-03
1.518545097999999962e+04	7.259999999999988685e-03	1.167999999999999594e-02	4.420000000000007256e-03	1.697999999999999510e-02	9.720000000000006413e-03	5.299999999999999156e-03
1.517956981000000087e+04	7.379999999999997673e-03	1.264999999999999458e-02	5.269999999999996909e-03	1.754000000000000004e-02	1.016000000000000236e-02	4.890000000000005453e-03
1.517369338000000062e+04	7.589999999999999525e-03	1.355000000000000648e-02	5.960000000000006959e-03	1.785000000000000475e-02	1.026000000000000523e-02	4.299999999999998268e-03
1.516782167999999911e+04	7.830000000000003624e-03	1.424999999999999878e-02	6.419999999999995155e-03	1.789999999999999925e-02	1.006999999999999562e-02	3.650000000000000466e-03
1.516195471999999972e+04	8.029999999999995475e-03	1.464999999999999636e-02	6.620000000000000884e-03	1.771000000000000352e-02	9.680000000000008042e-03	3.060000000000007159e-03
1.515609249000000091e+04	8.120000000000002216e-03	1.470000000000000473e-02	6.580000000000002514e-03	1.731000000000000594e-02	9.190000000000003721e-03	2.610000000000001208e-03
1.515023497999999927e+04	8.099999999999996092e-03	1.442999999999999838e-02	6.330000000000002292e-03	1.682000000000000162e-02	8.720000000000005524e-03	2.390000000000003233e-03
1.514438219000000026e+04	7.940000000000002611e-03	1.391000000000000569e-02	5.970000000000003082e-03	1.628000000000000280e-02	8.340000000000000191e-03	2.369999999999997109e-03
1.513853410000000076e+04	7.669999999999996265e-03	1.321999999999999564e-02	5.549999999999999378e-03	1.575000000000000011e-02	8.080000000000003846e-03	2.530000000000004468e-03
1.513269072000000051e+04	7.339999999999999303e-03	1.249999999999999722e-02	5.159999999999997922e-03	1.528999999999999804e-02	7.949999999999998734e-03	2.790000000000000813e-03
1.512685203999999976e+04	6.949999999999997846e-03	1.178999999999999493e-02	4.839999999999997082e-03	1.486999999999999433e-02	7.919999999999996487e-03	3.079999999999999405e-03
1.512101806000000033e+04	6.569999999999992513e-03	1.116999999999999937e-02	4.600000000000006861e-03	1.448999999999998900e-02	7.919999999999996487e-03	3.319999999999989626e-03
1.511518875999999909e+04	6.209999999999993303e-03	1.064999999999999281e-02	4.439999999999999503e-03	1.411999999999999367e-02	7.910000000000000364e-03	3.470000000000000862e-03
1.510936413999999968e+04	5.890000000000006342e-03	1.022000000000000686e-02	4.330000000000000515e-03	1.375000000000001221e-02	7.860000000000005871e-03	3.530000000000005356e-03
1.510354420000000027e+04	5.640000000000006120e-03	9.890000000000009894e-03	4.250000000000003775e-03	1.338000000000000300e-02	7.739999999999996882e-03	3.489999999999993108e-03
1.509772892999999931e+04	5.450000000000010392e-03	9.640000000000009672e-03	4.189999999999999281e-03	1.302999999999999992e-02	7.579999999999989524e-03	3.389999999999990243e-03
1.509191832000000068e+04	5.310000000000009157e-03	9.489999999999998437e-03	4.179999999999989280e-03	1.274000000000000132e-02	7.429999999999992166e-03	3.250000000000002887e-03
1.508611238000000048e+04	5.209999999999992415e-03	9.450000000000000067e-03	4.240000000000007652e-03	1.251999999999998947e-02	7.309999999999997056e-03	3.069999999999989404e-03
1.508031107999999949e+04	5.110000000000003428e-03	9.540000000000006808e-03	4.430000000000003380e-03	1.236000000000000987e-02	7.250000000000006439e-03	2.820000000000003060e-03
1.507451444000000083e+04	5.000000000000004441e-03	9.770000000000000906e-03	4.769999999999996465e-03	1.227999999999999925e-02	7.279999999999994809e-03	2.509999999999998344e-03
1.506872243999999955e+04	4.850000000000007083e-03	1.013000000000000012e-02	5.279999999999993032e-03	1.224000000000000088e-02	7.389999999999993796e-03	2.110000000000000764e-03
1.506293506999999954e+04	4.629999999999995230e-03	1.056999999999999607e-02	5.940000000000000835e-03	1.217999999999999639e-02	7.550000000000001155e-03	1.610000000000000320e-03
1.505715234000000055e+04	4.350000000000006639e-03	1.102999999999999814e-02	6.679999999999991500e-03	1.209000000000000352e-02	7.739999999999996882e-03	1.060000000000005382e-03
1.505137422999999944e+04	4.039999999999988045e-03	1.142999999999999572e-02	7.390000000000007674e-03	1.196999999999999453e-02	7.930000000000006488e-03	5.399999999999988143e-04
1.504560074999999961e+04	3.720000000000001084e-03	1.168999999999999206e-02	7.969999999999990981e-03	1.181999999999999718e-02	8.099999999999996092e-03	1.300000000000051115e-04
1.503983187999999973e+04	3.449999999999994738e-03	1.176000000000000656e-02	8.310000000000011822e-03	1.170999999999999819e-02	8.260000000000003451e-03	-5.000000000000837108e-05
1.503406761000000006e+04	3.299999999999997380e-03	1.163000000000000145e-02	8.330000000000004068e-03	1.169000000000000594e-02	8.390000000000008562e-03	6.000000000000449418e-05
1.502830796000000009e+04	3.310000000000007381e-03	1.131999999999999673e-02	8.009999999999989351e-03	1.183000000000000718e-02	8.519999999999999796e-03	5.100000000000104450e-04
1.502255290000000059e+04	3.529999999999998417e-03	1.087999999999999384e-02	7.349999999999995426e-03	1.215999999999999720e-02	8.629999999999998783e-03	1.280000000000003357e-03
1.501680242999999973e+04	3.930000000000002935e-03	1.038999999999999646e-02	6.459999999999993525e-03	1.266000000000000458e-02	8.730000000000001648e-03	2.270000000000008122e-03
1.501105654999999933e+04	4.509999999999993181e-03	9.939999999999997449e-03	5.430000000000004268e-03	1.329000000000000320e-02	8.780000000000010019e-03	3.350000000000005751e-03
1.500531524999999965e+04	5.209999999999999354e-03	9.600000000000004363e-03	4.390000000000005009e-03	1.394999999999999712e-02	8.739999999999997771e-03	4.349999999999992761e-03
1.499957853000000068e+04	5.909999999999998588e-03	9.399999999999991696e-03	3.489999999999993108e-03	1.450999999999999512e-02	8.599999999999996536e-03	5.110000000000003428e-03
1.499384638000000086e+04	6.560000000000003328e-03	9.350000000000004141e-03	2.790000000000000813e-03	1.488999999999999352e-02	8.329999999999990190e-03	5.539999999999989377e-03
1.498811880000000019e+04	7.050000000000000711e-03	9.400000000000005573e-03	2.350000000000004863e-03	1.498000000000000720e-02	7.930000000000006488e-03	5.580000000000001625e-03
1.498239578000000074e+04	7.320000000000000118e-03	9.490000000000005376e-03	2.170000000000005258e-03	1.476000000000000228e-02	7.440000000000002167e-03	5.269999999999996909e-03
1.497667730999999912e+04	7.359999999999998488e-03	9.559999999999999054e-03	2.200000000000000566e-03	1.425999999999999490e-02	6.899999999999996414e-03	4.699999999999995848e-03
1.497096339000000080e+04	7.159999999999999698e-03	9.549999999999995992e-03	2.389999999999996294e-03	1.354999999999999954e-02	6.389999999999999847e-03	4.000000000000003553e-03
1.496525401000000056e+04	6.810000000000003550e-03	9.450000000000007006e-03	2.640000000000003455e-03	1.275000000000000439e-02	5.940000000000000835e-03	3.299999999999997380e-03
1.495954917000000023e+04	6.359999999999997600e-03	9.249999999999994338e-03	2.889999999999996738e-03	1.196999999999999453e-02	5.609999999999996934e-03	2.720000000000000195e-03
1.495384886999999981e+04	5.920000000000001650e-03	8.980000000000001870e-03	3.060000000000000220e-03	1.132999999999999285e-02	5.409999999999991205e-03	2.349999999999990985e-03
1.494815308999999979e+04	5.590000000000004687e-03	8.699999999999999400e-03	3.109999999999994713e-03	1.090000000000000691e-02	5.310000000000002218e-03	2.200000000000007505e-03
1.494246183000000019e+04	5.400000000000002021e-03	8.469999999999998364e-03	3.069999999999996343e-03	1.070999999999999730e-02	5.309999999999995279e-03	2.239999999999998936e-03
1.493677510000000075e+04	5.409999999999998144e-03	8.340000000000000191e-03	2.930000000000002047e-03	1.073000000000000342e-02	5.320000000000005280e-03	2.390000000000003233e-03
1.493109287000000040e+04	5.589999999999997748e-03	8.320000000000001006e-03	2.730000000000003257e-03	1.090999999999999609e-02	5.319999999999998341e-03	2.589999999999995084e-03
1.492541515000000072e+04	5.920000000000001650e-03	8.410000000000000808e-03	2.489999999999999158e-03	1.118000000000000244e-02	5.260000000000000786e-03	2.770000000000001628e-03
1.491974193000000014e+04	6.319999999999999230e-03	8.580000000000004290e-03	2.260000000000005060e-03	1.144000000000000572e-02	5.120000000000006490e-03	2.860000000000001430e-03
1.491407320000000072e+04	6.720000000000003748e-03	8.770000000000000018e-03	2.049999999999996270e-03	1.163000000000000145e-02	4.909999999999997700e-03	2.860000000000001430e-03
1.490840897000000041e+04	7.049999999999993772e-03	8.929999999999993499e-03	1.879999999999999727e-03	1.168999999999999900e-02	4.640000000000005231e-03	2.760000000000005504e-03
1.490274921999999970e+04	7.260000000000002562e-03	9.000000000000001055e-03	1.739999999999998492e-03	1.162000000000000532e-02	4.360000000000002762e-03	2.620000000000004270e-03
1.489709395000000040e+04	7.320000000000000118e-03	8.940000000000003499e-03	1.620000000000003382e-03	1.140000000000000041e-02	4.080000000000000293e-03	2.459999999999996911e-03
1.489144314999999915e+04	7.249999999999999500e-03	8.739999999999997771e-03	1.489999999999998270e-03	1.106999999999999651e-02	3.819999999999997009e-03	2.329999999999998739e-03
1.488579682999999932e+04	7.050000000000000711e-03	8.410000000000000808e-03	1.360000000000000098e-03	1.066000000000000281e-02	3.610000000000002096e-03	2.250000000000001998e-03
1.488015495999999985e+04	6.770000000000005180e-03	7.990000000000004043e-03	1.219999999999998863e-03	1.021000000000000379e-02	3.439999999999998614e-03	2.219999999999999751e-03
1.487451756000000023e+04	6.469999999999996587e-03	7.529999999999995031e-03	1.059999999999998443e-03	9.779999999999997029e-03	3.310000000000000442e-03	2.250000000000001998e-03
1.486888460999999916e+04	6.150000000000002687e-03	7.069999999999999896e-03	9.199999999999972089e-04	9.379999999999999449e-03	3.229999999999996763e-03	2.309999999999999554e-03
1.486325610000000052e+04	5.870000000000000218e-03	6.690000000000001501e-03	8.200000000000012834e-04	9.060000000000005549e-03	3.190000000000005331e-03	2.370000000000004048e-03
1.485763204000000042e+04	5.619999999999999996e-03	6.389999999999999847e-03	7.699999999999998512e-04	8.829999999999997573e-03	3.209999999999997577e-03	2.439999999999997726e-03
1.485201240999999936e+04	5.380000000000002836e-03	6.210000000000000242e-03	8.299999999999974065e-04	8.680000000000000215e-03	3.299999999999997380e-03	2.469999999999999973e-03
1.484639722000000074e+04	5.140000000000005675e-03	6.130000000000003502e-03	9.899999999999978262e-04	8.600000000000003475e-03	3.459999999999997800e-03	2.469999999999999973e-03
1.484078644999999960e+04	4.879999999999995453e-03	6.139999999999999625e-03	1.260000000000004172e-03	8.559999999999998166e-03	3.680000000000002713e-03	2.419999999999998541e-03
1.483518010999999933e+04	4.589999999999996860e-03	6.229999999999999427e-03	1.640000000000002567e-03	8.529999999999995919e-03	3.939999999999999059e-03	2.299999999999996492e-03
1.482957818000000043e+04	4.279999999999999083e-03	6.360000000000004539e-03	2.080000000000005456e-03	8.469999999999998364e-03	4.189999999999999281e-03	2.109999999999993825e-03
1.482398065999999926e+04	3.969999999999994367e-03	6.529999999999994142e-03	2.559999999999999776e-03	8.349999999999996314e-03	4.380000000000001947e-03	1.820000000000002172e-03
1.481838754999999946e+04	3.689999999999998836e-03	6.729999999999999871e-03	3.040000000000001035e-03	8.160000000000000586e-03	4.470000000000001750e-03	1.430000000000000715e-03
1.481279883999999947e+04	3.479999999999996985e-03	6.949999999999997846e-03	3.470000000000000862e-03	7.910000000000000364e-03	4.430000000000003380e-03	9.600000000000025180e-04
1.480721451999999954e+04	3.380000000000001059e-03	7.210000000000001130e-03	3.830000000000000071e-03	7.640000000000000957e-03	4.259999999999999898e-03	4.299999999999998268e-04
1.480163459999999941e+04	3.389999999999997182e-03	7.499999999999999722e-03	4.110000000000002540e-03	7.369999999999994611e-03	3.979999999999997429e-03	-1.300000000000051115e-04
1.479605905999999959e+04	3.529999999999998417e-03	7.830000000000003624e-03	4.300000000000005207e-03	7.170000000000002760e-03	3.640000000000004343e-03	-6.600000000000008638e-04
1.479048790000000008e+04	3.770000000000002516e-03	8.170000000000003648e-03	4.400000000000001132e-03	7.069999999999999896e-03	3.299999999999997380e-03	-1.100000000000003753e-03
1.478492110999999932e+04	4.080000000000000293e-03	8.509999999999996734e-03	4.429999999999996441e-03	7.099999999999995204e-03	3.019999999999994911e-03	-1.410000000000001530e-03
1.477935870000000068e+04	4.410000000000004194e-03	8.789999999999999203e-03	4.379999999999995008e-03	7.249999999999999500e-03	2.839999999999995306e-03	-1.539999999999999702e-03
1.477380064999999922e+04	4.689999999999999725e-03	8.969999999999998808e-03	4.279999999999999083e-03	7.470000000000004414e-03	2.780000000000004690e-03	-1.499999999999994393e-03
1.476824695000000065e+04	4.900000000000001577e-03	9.010000000000004117e-03	4.110000000000002540e-03	7.720000000000004636e-03	2.820000000000003060e-03	-1.289999999999999480e-03
1.476269762000000082e+04	5.010000000000000564e-03	8.869999999999995943e-03	3.859999999999995379e-03	7.929999999999999549e-03	2.919999999999998985e-03	-9.399999999999963940e-04
1.475715263000000050e+04	5.020000000000003626e-03	8.540000000000005920e-03	3.520000000000002294e-03	8.030000000000002414e-03	3.009999999999998788e-03	-5.100000000000035061e-04
1.475161197999999968e+04	4.939999999999999947e-03	8.019999999999999352e-03	3.079999999999999405e-03	7.969999999999997919e-03	3.029999999999997973e-03	-5.000000000000143219e-05
1.474607567999999992e+04	4.809999999999994835e-03	7.349999999999995426e-03	2.540000000000000591e-03	7.759999999999996068e-03	2.950000000000001232e-03	4.100000000000006417e-04
1.474054370999999992e+04	4.650000000000001354e-03	6.589999999999998637e-03	1.939999999999997282e-03	7.409999999999999920e-03	2.759999999999998566e-03	8.200000000000012834e-04
1.473501605999999992e+04	4.510000000000000120e-03	5.799999999999999600e-03	1.289999999999999480e-03	6.989999999999996216e-03	2.479999999999996096e-03	1.189999999999996616e-03
1.472949274999999943e+04	4.430000000000003380e-03	5.090000000000004243e-03	6.600000000000008638e-04	6.600000000000001699e-03	2.169999999999998319e-03	1.509999999999997455e-03
1.472397374999999920e+04	4.409999999999997256e-03	4.489999999999993996e-03	7.999999999999674039e-05	6.300000000000000044e-03	1.890000000000002789e-03	1.810000000000006048e-03
1.471845905999999923e+04	4.439999999999999503e-03	4.069999999999997231e-03	-3.700000000000022715e-04	6.170000000000001872e-03	1.730000000000002369e-03	2.100000000000004641e-03
1.471294867999999951e+04	4.499999999999997058e-03	3.819999999999997009e-03	-6.800000000000000488e-04	6.240000000000002489e-03	1.740000000000005431e-03	2.420000000000005480e-03
1.470744261000000006e+04	4.580000000000000737e-03	3.759999999999999454e-03	-8.200000000000012834e-04	6.520000000000004958e-03	1.940000000000004221e-03	2.760000000000005504e-03
1.470194082999999955e+04	4.660000000000004416e-03	3.860000000000002318e-03	-8.000000000000020983e-04	6.980000000000000093e-03	2.319999999999995677e-03	3.119999999999997775e-03
1.469644334999999955e+04	4.699999999999995848e-03	4.060000000000001108e-03	-6.399999999999947398e-04	7.570000000000000340e-03	2.870000000000004492e-03	3.509999999999999232e-03
1.469095015000000058e+04	4.719999999999995033e-03	4.330000000000000515e-03	-3.899999999999945177e-04	8.230000000000001203e-03	3.510000000000006171e-03	3.900000000000000688e-03
1.468546124000000054e+04	4.689999999999999725e-03	4.599999999999999922e-03	-8.999999999999980238e-05	8.879999999999999005e-03	4.189999999999999281e-03	4.279999999999999083e-03
1.467997660999999971e+04	4.650000000000001354e-03	4.870000000000006268e-03	2.200000000000049138e-04	9.510000000000004561e-03	4.860000000000003206e-03	4.639999999999998292e-03
1.467449625000000015e+04	4.590000000000003799e-03	5.100000000000000366e-03	5.099999999999965672e-04	1.007000000000000256e-02	5.479999999999998761e-03	4.970000000000002194e-03
1.466902016000000003e+04	4.539999999999995428e-03	5.299999999999999156e-03	7.600000000000037281e-04	1.055999999999999994e-02	6.020000000000004514e-03	5.260000000000000786e-03
1.466354833999999937e+04	4.519999999999996243e-03	5.469999999999995699e-03	9.499999999999994560e-04	1.098999999999999977e-02	6.470000000000003526e-03	5.520000000000004070e-03
1.465808077000000048e+04	4.510000000000000120e-03	5.600000000000000810e-03	1.090000000000000691e-03	1.136000000000000204e-02	6.850000000000001921e-03	5.760000000000001230e-03
1.465261744999999974e+04	4.520000000000003182e-03	5.709999999999999798e-03	1.189999999999996616e-03	1.166999999999999982e-02	7.149999999999996636e-03	5.960000000000000020e-03
1.464715839000000051e+04	4.560000000000001552e-03	5.789999999999996538e-03	1.229999999999994986e-03	1.190999999999999698e-02	7.349999999999995426e-03	6.120000000000000440e-03
1.464170355999999992e+04	4.590000000000003799e-03	5.839999999999997971e-03	1.249999999999994171e-03	1.204999999999999821e-02	7.459999999999994413e-03	6.210000000000000242e-03
1.463625297999999930e+04	4.589999999999996860e-03	5.819999999999998785e-03	1.230000000000001925e-03	1.203999999999999515e-02	7.449999999999998290e-03	6.219999999999996365e-03
1.463080662999999913e+04	4.570000000000001145e-03	5.739999999999998576e-03	1.169999999999997431e-03	1.187999999999999820e-02	7.309999999999997056e-03	6.139999999999999625e-03
1.462536450999999943e+04	4.510000000000003589e-03	5.570000000000002033e-03	1.059999999999998443e-03	1.153999999999999818e-02	7.029999999999994587e-03	5.969999999999996143e-03
1.461992661000000044e+04	4.389999999999998070e-03	5.310000000000002218e-03	9.200000000000041478e-04	1.100999999999999895e-02	6.620000000000000884e-03	5.699999999999996736e-03
1.461449293000000034e+04	4.219999999999998058e-03	4.949999999999999539e-03	7.300000000000014810e-04	1.030999999999999625e-02	6.089999999999998193e-03	5.359999999999996712e-03
1.460906346999999914e+04	3.979999999999997429e-03	4.510000000000000120e-03	5.300000000000026912e-04	9.500000000000001499e-03	5.520000000000004070e-03	4.990000000000001379e-03
1.460363820999999916e+04	3.689999999999998836e-03	3.979999999999997429e-03	2.899999999999985922e-04	8.609999999999999598e-03	4.920000000000000762e-03	4.630000000000002169e-03
1.459821716000000015e+04	3.349999999999998812e-03	3.400000000000000244e-03	5.000000000000143219e-05	7.710000000000001574e-03	4.360000000000002762e-03	4.310000000000001330e-03
1.459280031000000054e+04	2.980000000000000010e-03	2.780000000000001220e-03	-1.999999999999987899e-04	6.860000000000001513e-03	3.880000000000001503e-03	4.080000000000000293e-03
1.458738766000000032e+04	2.589999999999998553e-03	2.139999999999999541e-03	-4.499999999999990119e-04	6.070000000000002477e-03	3.480000000000003924e-03	3.930000000000002935e-03
1.458197919000000002e+04	2.200000000000004036e-03	1.510000000000000925e-03	-6.900000000000031108e-04	5.390000000000002428e-03	3.189999999999998392e-03	3.880000000000001503e-03
1.457657490999999936e+04	1.839999999999997887e-03	9.200000000000006783e-04	-9.199999999999972089e-04	4.800000000000002182e-03	2.960000000000004294e-03	3.880000000000001503e-03
1.457117481000000043e+04	1.520000000000000517e-03	4.100000000000006417e-04	-1.109999999999999876e-03	4.299999999999998268e-03	2.779999999999997751e-03	3.889999999999997626e-03
1.456577887999999984e+04	1.279999999999999888e-03	0.000000000000000000e+00	-1.279999999999999888e-03	3.870000000000001911e-03	2.590000000000002023e-03	3.870000000000001911e-03
1.456038711999999941e+04	1.119999999999999468e-03	-2.699999999999994071e-04	-1.389999999999998875e-03	3.509999999999995762e-03	2.389999999999996294e-03	3.779999999999995169e-03
1.455499952999999914e+04	1.069999999999998036e-03	-3.900000000000014566e-04	-1.459999999999999493e-03	3.199999999999997985e-03	2.129999999999999949e-03	3.589999999999999442e-03
1.454961609999999928e+04	1.119999999999995999e-03	-3.300000000000004319e-04	-1.449999999999996431e-03	2.959999999999997355e-03	1.840000000000001357e-03	3.289999999999997787e-03
1.454423682999999983e+04	1.279999999999999888e-03	-9.999999999999939493e-05	-1.379999999999999283e-03	2.800000000000000405e-03	1.520000000000000517e-03	2.899999999999999800e-03
1.453886169999999947e+04	1.499999999999997863e-03	2.500000000000002220e-04	-1.249999999999997641e-03	2.729999999999996319e-03	1.229999999999998456e-03	2.479999999999996096e-03
1.453349072999999953e+04	1.759999999999997677e-03	6.800000000000000488e-04	-1.079999999999997629e-03	2.749999999999998973e-03	9.900000000000012956e-04	2.069999999999998924e-03
1.452812389000000076e+04	2.040000000000000147e-03	1.150000000000001715e-03	-8.899999999999984313e-04	2.870000000000001023e-03	8.300000000000008760e-04	1.719999999999999307e-03
1.452276118999999926e+04	2.259999999999998122e-03	1.569999999999998480e-03	-6.899999999999996414e-04	3.050000000000000627e-03	7.900000000000025058e-04	1.480000000000002147e-03
1.451740262000000075e+04	2.419999999999998541e-03	1.909999999999998505e-03	-5.100000000000000366e-04	3.259999999999999010e-03	8.400000000000004685e-04	1.350000000000000505e-03
1.451204817999999977e+04	2.469999999999999973e-03	2.120000000000000356e-03	-3.499999999999996170e-04	3.459999999999997800e-03	9.899999999999978262e-04	1.339999999999997443e-03
1.450669786999999997e+04	2.409999999999998949e-03	2.190000000000000974e-03	-2.199999999999979750e-04	3.599999999999999034e-03	1.190000000000000085e-03	1.409999999999998060e-03
1.450135167000000001e+04	2.260000000000001591e-03	2.139999999999999541e-03	-1.200000000000020495e-04	3.660000000000000059e-03	1.399999999999998468e-03	1.520000000000000517e-03
1.449600957999999991e+04	2.029999999999997085e-03	2.009999999999997899e-03	-1.999999999999918510e-05	3.609999999999998627e-03	1.580000000000001542e-03	1.600000000000000727e-03
1.449067159999999967e+04	1.750000000000001554e-03	1.840000000000001357e-03	8.999999999999980238e-05	3.460000000000001269e-03	1.709999999999999715e-03	1.619999999999999912e-03
1.448533772999999928e+04	1.470000000000002555e-03	1.680000000000000937e-03	2.099999999999983824e-04	3.220000000000000639e-03	1.749999999999998085e-03	1.539999999999999702e-03
1.448000794999999925e+04	1.239999999999998048e-03	1.579999999999998073e-03	3.400000000000000244e-04	2.949999999999997763e-03	1.709999999999999715e-03	1.369999999999999690e-03
1.447468226999999933e+04	1.090000000000000691e-03	1.590000000000001135e-03	5.000000000000004441e-04	2.680000000000001825e-03	1.590000000000001135e-03	1.090000000000000691e-03
1.446936067000000003e+04	1.069999999999998036e-03	1.719999999999999307e-03	6.500000000000012712e-04	2.489999999999999158e-03	1.420000000000001122e-03	7.699999999999998512e-04
1.446404317000000083e+04	1.159999999999997838e-03	1.989999999999998714e-03	8.300000000000008760e-04	2.399999999999999356e-03	1.240000000000001518e-03	4.100000000000006417e-04
1.445872974000000067e+04	1.369999999999999690e-03	2.369999999999997109e-03	9.999999999999974187e-04	2.439999999999997726e-03	1.069999999999998036e-03	7.000000000000061728e-05
1.445342037999999957e+04	1.689999999999997060e-03	2.859999999999997961e-03	1.170000000000000900e-03	2.629999999999996924e-03	9.399999999999998634e-04	-2.300000000000010369e-04
1.444811510000000089e+04	2.079999999999998517e-03	3.419999999999999429e-03	1.340000000000000913e-03	2.949999999999997763e-03	8.699999999999992462e-04	-4.700000000000016664e-04
