Wavenumber	874.3768121211048-40C-874.3768121211048-20C	874.3768121211048-45C-874.3768121211048-20C	874.3768121211048-45C-874.3768121211048-40C	874.3768121211048-50C-874.3768121211048-20C	874.3768121211048-50C-874.3768121211048-40C	874.3768121211048-50C-874.3768121211048-45C
1.524452495000000090e+04	9.662172314935740802e-03	1.287607318682774948e-02	3.213900871892008682e-03	1.635356743760481291e-02	6.691395122669072104e-03	3.477494250777063423e-03
1.523859600999999930e+04	9.643482698848057644e-03	1.285284163401613500e-02	3.209358935168077354e-03	1.632632298959911521e-02	6.682840290751057566e-03	3.473481355582980212e-03
1.523267187999999987e+04	9.624107748298471599e-03	1.282869631058333737e-02	3.204588562284865771e-03	1.629791759147453112e-02	6.673809843176059520e-03	3.469221280891193748e-03
1.522675253999999950e+04	9.604056093501844860e-03	1.280364832521564689e-02	3.199592231713802026e-03	1.626836486478080990e-02	6.664308771278965038e-03	3.464716539565163012e-03
1.522083798999999999e+04	9.583336490862320867e-03	1.277770895238949933e-02	3.194372461527178464e-03	1.623767863561094427e-02	6.654342144748623400e-03	3.459969683221444936e-03
1.521492822999999953e+04	9.561957757336439490e-03	1.275088955068681695e-02	3.188931793350377464e-03	1.620587283881913532e-02	6.643915081482695828e-03	3.454983288132318364e-03
1.520902324000000044e+04	9.539928690975377212e-03	1.272320146268980656e-02	3.183272771714429350e-03	1.617296139883626915e-02	6.633032707860891941e-03	3.449759936146462591e-03
1.520312303000000065e+04	9.517258251038510086e-03	1.269465624099887224e-02	3.177397989960362157e-03	1.613895849793994808e-02	6.621700246901437992e-03	3.444302256941075835e-03
1.519722759000000042e+04	9.493955370735940313e-03	1.266526541293876151e-02	3.171310042202821200e-03	1.610387829679568727e-02	6.609922926059746962e-03	3.438612883856925762e-03
1.519133690999999999e+04	9.470029025019963131e-03	1.263504056535744158e-02	3.165011540337478446e-03	1.606773503479137777e-02	6.597706009771414637e-03	3.432694469433936191e-03
1.518545097999999962e+04	9.445488227223144961e-03	1.260399334025322227e-02	3.158505113030077305e-03	1.603054302474135606e-02	6.585054797518211100e-03	3.426549684488133796e-03
1.517956981000000087e+04	9.420342112320428951e-03	1.257213554021997803e-02	3.151793427899549083e-03	1.599231677945914254e-02	6.571974667138713588e-03	3.420181239239164506e-03
1.517369338000000062e+04	9.394599722470892145e-03	1.253947885681763741e-02	3.144879134346745264e-03	1.595307068602472289e-02	6.558470963553830746e-03	3.413591829207085482e-03
1.516782167999999911e+04	9.368270169538756020e-03	1.250603507598438413e-02	3.137764906445628110e-03	1.591281925166572464e-02	6.544549082126968620e-03	3.406784175681340510e-03
1.516195471999999972e+04	9.341362683532875022e-03	1.247181613991585336e-02	3.130453456382978339e-03	1.587157717881387820e-02	6.530214495281003173e-03	3.399761038898024834e-03
1.515609249000000091e+04	9.313886430047255138e-03	1.243683391506993086e-02	3.122947485022675718e-03	1.582935908581559192e-02	6.515472655768336785e-03	3.392525170745661067e-03
1.515023497999999927e+04	9.285850593796649011e-03	1.240110029795551960e-02	3.115249704158870592e-03	1.578617963388537215e-02	6.500329040088723143e-03	3.385079335929852551e-03
1.514438219000000026e+04	9.257264424963704275e-03	1.236462727420795105e-02	3.107362849244246772e-03	1.574205359856749309e-02	6.484789173603788814e-03	3.377426324359542043e-03
1.513853410000000076e+04	9.228137090208393678e-03	1.232742672843270548e-02	3.099289638224311805e-03	1.569699563966425737e-02	6.468858549455863693e-03	3.369568911231551889e-03
1.513269072000000051e+04	9.198477916356542772e-03	1.228951075519206515e-02	3.091032838835522378e-03	1.565102067763204929e-02	6.452542761275506522e-03	3.361509922439984144e-03
1.512685203999999976e+04	9.168296140873485878e-03	1.225089134038293004e-02	3.082595199509444162e-03	1.560414350781116899e-02	6.435847366937683112e-03	3.353252167428238950e-03
1.512101806000000033e+04	9.137601058874789128e-03	1.221158054893362044e-02	3.073979490058831310e-03	1.555637902773977788e-02	6.418777968864988748e-03	3.344798478806157438e-03
1.511518875999999909e+04	9.106401862997021146e-03	1.217159031967630922e-02	3.065188456679288076e-03	1.550774198789516001e-02	6.401340124898138861e-03	3.336151668218850785e-03
1.510936413999999968e+04	9.074707851154870109e-03	1.213093273133675210e-02	3.056224880181881987e-03	1.545824731481994230e-02	6.383539463665072189e-03	3.327314583483190202e-03
1.510354420000000027e+04	9.042528321325640772e-03	1.208961986787672471e-02	3.047091546551083940e-03	1.540790994767962663e-02	6.365381626353985856e-03	3.318290079802901915e-03
1.509772892999999931e+04	9.009872512257169341e-03	1.204766374221437342e-02	3.037791229957204076e-03	1.535674474514452104e-02	6.346872232887351695e-03	3.309081002930147619e-03
1.509191832000000068e+04	8.976749654022453395e-03	1.200507636091435737e-02	3.028326706891903974e-03	1.530476656395768353e-02	6.328016909935230139e-03	3.299690203043326164e-03
1.508611238000000048e+04	8.943169082056418029e-03	1.196186987089556397e-02	3.018700788839145943e-03	1.525199043815082811e-02	6.308821356094410082e-03	3.290120567255264139e-03
1.508031107999999949e+04	8.909139888486183878e-03	1.191805611079574390e-02	3.008916222309560018e-03	1.519843103105313065e-02	6.289291142566946768e-03	3.280374920257386750e-03
1.507451444000000083e+04	8.874671442264628340e-03	1.187364728025890048e-02	2.998975837994272142e-03	1.514410345293039362e-02	6.269432010665765276e-03	3.270456172671493134e-03
1.506872243999999955e+04	8.839772860929712150e-03	1.182865525986469268e-02	2.988882398934980533e-03	1.508902242975555807e-02	6.249249568825845924e-03	3.260367169890865391e-03
1.506293506999999954e+04	8.804453299590064841e-03	1.178309198300846183e-02	2.978638683418396993e-03	1.503320275756485358e-02	6.228749457974788739e-03	3.250110774556391746e-03
1.505715234000000055e+04	8.768722014785401697e-03	1.173696951853407666e-02	2.968247503748674965e-03	1.497665940406499308e-02	6.207937389279591378e-03	3.239689885530916413e-03
1.505137422999999944e+04	8.732588055184731246e-03	1.169029967153592531e-02	2.957711616351194062e-03	1.491940701934243996e-02	6.186818964157708711e-03	3.229107347806514650e-03
1.504560074999999961e+04	8.696060630076760112e-03	1.164309445894494421e-02	2.947033828868184102e-03	1.486146051883716068e-02	6.165399888760400571e-03	3.218366059892216469e-03
1.503983187999999973e+04	8.659148732057142528e-03	1.159536562213417388e-02	2.936216890077031350e-03	1.480283448536401369e-02	6.143685753306871167e-03	3.207468863229839817e-03
1.503406761000000006e+04	8.621861384415813179e-03	1.154712494632609276e-02	2.925263561910279586e-03	1.474354356081536421e-02	6.121682176399551034e-03	3.196418614489271448e-03
1.502830796000000009e+04	8.584207774132920910e-03	1.149838443295611579e-02	2.914176658823194876e-03	1.468360265843977885e-02	6.099394884306857945e-03	3.185218225483663068e-03
1.502255290000000059e+04	8.546196728895540107e-03	1.144915562277106641e-02	2.902958893875526303e-03	1.462302613050934369e-02	6.076829401613803583e-03	3.173870507738277280e-03
1.501680242999999973e+04	8.507837234739273891e-03	1.139945026560172658e-02	2.891613030862452693e-03	1.456182859163114574e-02	6.053991356891871845e-03	3.162378326029419151e-03
1.501105654999999933e+04	8.469138241047564908e-03	1.134928006808124529e-02	2.880141827033680380e-03	1.450002460869797422e-02	6.030886367650409308e-03	3.150744540616728928e-03
1.500531524999999965e+04	8.430108590321228057e-03	1.129865660247164616e-02	2.868548012150418103e-03	1.443762858841858565e-02	6.007519998097357594e-03	3.138971985946939491e-03
1.499957853000000068e+04	8.390757151042531337e-03	1.124759147884942662e-02	2.856834327806895280e-03	1.437465498936257163e-02	5.983897838320040297e-03	3.127063510513145017e-03
1.499384638000000086e+04	8.351092679955707254e-03	1.119609616641493999e-02	2.845003486459232733e-03	1.431111810164741038e-02	5.960025421691703129e-03	3.115021935232470396e-03
1.498811880000000019e+04	8.311123957511268312e-03	1.114418216919341176e-02	2.833058211682143446e-03	1.424703226354426255e-02	5.935908306032994242e-03	3.102850094350850796e-03
1.498239578000000074e+04	8.270859647805356429e-03	1.109186084413660289e-02	2.821001196331246463e-03	1.418241163697681051e-02	5.911551989171454080e-03	3.090550792840207617e-03
1.497667730999999912e+04	8.230308365301058915e-03	1.103914348762274900e-02	2.808835122321690081e-03	1.411727031409337751e-02	5.886961948792318600e-03	3.078126826470628519e-03
1.497096339000000080e+04	8.189478745027990725e-03	1.098604142671775336e-02	2.796562681689762631e-03	1.405162243005007167e-02	5.862143685022080941e-03	3.065581003332318311e-03
1.496525401000000056e+04	8.148379299220631644e-03	1.093256583274300475e-02	2.784186533522373108e-03	1.398548193257284633e-02	5.837102633352214687e-03	3.052916099829841579e-03
1.495954917000000023e+04	8.107018558707337896e-03	1.087872790510191479e-02	2.771709346394576889e-03	1.391886280914428342e-02	5.811844250436945525e-03	3.040134904042368635e-03
1.495384886999999981e+04	8.065405000738254393e-03	1.082453877741324649e-02	2.759133776674992100e-03	1.385177897096920990e-02	5.786373970230955510e-03	3.027240193555963410e-03
1.494815308999999979e+04	8.023546900036863938e-03	1.077000932337549011e-02	2.746462423338626169e-03	1.378424401241588881e-02	5.760697112379024876e-03	3.014234689040398707e-03
1.494246183000000019e+04	7.981452619468212828e-03	1.071515053521530925e-02	2.733697915747096419e-03	1.371627167944841630e-02	5.734819059980203471e-03	3.001121144233107052e-03
1.493677510000000075e+04	7.939130538788793934e-03	1.065997343109414963e-02	2.720842892305355698e-03	1.364787575526728997e-02	5.708745216478496032e-03	2.987902324173140334e-03
1.493109287000000040e+04	7.896588680044509811e-03	1.060448856657065370e-02	2.707899886526143884e-03	1.357906945453367376e-02	5.682480774489163944e-03	2.974580887963020059e-03
1.492541515000000072e+04	7.853835301703457339e-03	1.054870680913707476e-02	2.694871507433617419e-03	1.350986638339041201e-02	5.656031081686954676e-03	2.961159574253337257e-03
1.491974193000000014e+04	7.810878450477343193e-03	1.049263875381206690e-02	2.681760303334723705e-03	1.344027981492392637e-02	5.629401364446583178e-03	2.947641061111859473e-03
1.491407320000000072e+04	7.767726108609852853e-03	1.043629491506911644e-02	2.668568806459263587e-03	1.337032292694904229e-02	5.602596818339189433e-03	2.934028011879925846e-03
1.490840897000000041e+04	7.724386346226637390e-03	1.037968592580863075e-02	2.655299579581993363e-03	1.330000904912934795e-02	5.575622702902710559e-03	2.920323123320717196e-03
1.490274921999999970e+04	7.680866938638716834e-03	1.032282203752257765e-02	2.641955098883860820e-03	1.322935104218257024e-02	5.548484103543853407e-03	2.906529004659992588e-03
1.489709395000000040e+04	7.637175746900343176e-03	1.026571361721669018e-02	2.628537870316347003e-03	1.315836191491061985e-02	5.521186168010276674e-03	2.892648297693929671e-03
1.489144314999999915e+04	7.593320487104454619e-03	1.020837084599420658e-02	2.615050358889751958e-03	1.308705444971330206e-02	5.493733962608847443e-03	2.878683603719095485e-03
1.488579682999999932e+04	7.549308962023590364e-03	1.015080402185892378e-02	2.601495059835333412e-03	1.301544157903505167e-02	5.466132617011461303e-03	2.864637557176127891e-03
1.488015495999999985e+04	7.505148592844540500e-03	1.009302294720229587e-02	2.587874354357755369e-03	1.294353562337489244e-02	5.438387030530351940e-03	2.850512676172596571e-03
1.487451756000000023e+04	7.460847120593382120e-03	1.003503784628935469e-02	2.574190725695972570e-03	1.287134943267777970e-02	5.410502312084397580e-03	2.836311586388425010e-03
1.486888460999999916e+04	7.416411901658009898e-03	9.976858443520239539e-03	2.560446541862229641e-03	1.279889523931442702e-02	5.382483337656417122e-03	2.822036795794187480e-03
1.486325610000000052e+04	7.371850297593782186e-03	9.918494473319758309e-03	2.546644175725976122e-03	1.272618529242389163e-02	5.354334994830109440e-03	2.807690819104133317e-03
1.485763204000000042e+04	7.327169755448094401e-03	9.859955785501535452e-03	2.532786030053441051e-03	1.265323198940005583e-02	5.326062233951961433e-03	2.793276203898520382e-03
1.485201240999999936e+04	7.282377410462219369e-03	9.801251824766939180e-03	2.518874414304719811e-03	1.258004722725981905e-02	5.297669816797599684e-03	2.778795402492879874e-03
1.484639722000000074e+04	7.237480561989535766e-03	9.742392254173046218e-03	2.504911692183510452e-03	1.250664317955763744e-02	5.269162617568101670e-03	2.764250925384591218e-03
1.484078644999999960e+04	7.192486194622906004e-03	9.683386327470976107e-03	2.490900132848070103e-03	1.243303151381931759e-02	5.240545319196411589e-03	2.749645186348341486e-03
1.483518010999999933e+04	7.147401457248563073e-03	9.624243517082034516e-03	2.476842059833471443e-03	1.235922417461657319e-02	5.211822717368010116e-03	2.734980657534538673e-03
1.482957818000000043e+04	7.102233181327050060e-03	9.564972882306899127e-03	2.462739700979849067e-03	1.228523259531263956e-02	5.182999413985589499e-03	2.720259713005740432e-03
1.482398065999999926e+04	7.056988281858481149e-03	9.505583595174948996e-03	2.448595313316467847e-03	1.221106835410810248e-02	5.154080072249621336e-03	2.705484758933153489e-03
1.481838754999999946e+04	7.011673596632170269e-03	9.446084729605022656e-03	2.434411132972852387e-03	1.213674291097863872e-02	5.125069314346468452e-03	2.690658181373616065e-03
1.481279883999999947e+04	6.966295804383709767e-03	9.386485153834812911e-03	2.420189349451103145e-03	1.206226747315511383e-02	5.095971668771404062e-03	2.675782319320300917e-03
1.480721451999999954e+04	6.920861504909288364e-03	9.326793635470551069e-03	2.405932130561262705e-03	1.198765312616459355e-02	5.066791621255305189e-03	2.660859490694042484e-03
1.480163459999999941e+04	6.875377381858824299e-03	9.267019055397889005e-03	2.391641673539064705e-03	1.191291110126970615e-02	5.037533719410881849e-03	2.645892045871817144e-03
1.479605905999999959e+04	6.829849795133985380e-03	9.207169872134109145e-03	2.377320077000123766e-03	1.183805210572360517e-02	5.008202310589619788e-03	2.630882233589496022e-03
1.479048790000000008e+04	6.784285187708537224e-03	9.147254656324786681e-03	2.362969468616249458e-03	1.176308699091850596e-02	4.978801803209968735e-03	2.615832334593719277e-03
1.478492110999999932e+04	6.738689840705421041e-03	9.087281768792254688e-03	2.348591928086833647e-03	1.168802634971806420e-02	4.949336509012643159e-03	2.600744580925809513e-03
1.477935870000000068e+04	6.693070118707560023e-03	9.027259683121895140e-03	2.334189564414335116e-03	1.161288092009824663e-02	4.919810801390686605e-03	2.585621236976351489e-03
1.477380064999999922e+04	6.647432059664094839e-03	8.967196446114378272e-03	2.319764386450283433e-03	1.153766090967840718e-02	4.890228850014312345e-03	2.570464463564028912e-03
1.476824695000000065e+04	6.601781702208431302e-03	8.907100108224152990e-03	2.305318406015721688e-03	1.146237653432737036e-02	4.860594832118939057e-03	2.555276426103217369e-03
1.476269762000000082e+04	6.556125250562497286e-03	8.846978940828802151e-03	2.290853690266304865e-03	1.138703829059354439e-02	4.830913040031047101e-03	2.540059349764742236e-03
1.475715263000000050e+04	6.510468416346129605e-03	8.786840569540765866e-03	2.276372153194636261e-03	1.131165586969452852e-02	4.801187453348398915e-03	2.524815300153762654e-03
1.475161197999999968e+04	6.464817076250184424e-03	8.726692840028471565e-03	2.261875763778287141e-03	1.123623924219932513e-02	4.771422165949140703e-03	2.509546402170853563e-03
1.474607567999999992e+04	6.419177107828299977e-03	8.666543601962076182e-03	2.247366494133776205e-03	1.116079838753447628e-02	4.741621279706176306e-03	2.494254785572400102e-03
1.474054370999999992e+04	6.373554059534033978e-03	8.606400274059788913e-03	2.232846214525754935e-03	1.108534274833158223e-02	4.711788688797548252e-03	2.478942474271793317e-03
1.473501605999999992e+04	6.327953480215815774e-03	8.546270278120736419e-03	2.218316797904920645e-03	1.100988177452275063e-02	4.681928294306934857e-03	2.463611496402014212e-03
1.472949274999999943e+04	6.282381084275943939e-03	8.486161256980886969e-03	2.203780172704943030e-03	1.093442519710650235e-02	4.652044112830558409e-03	2.448263940125615379e-03
1.472397374999999920e+04	6.236842091573664704e-03	8.426080203884168951e-03	2.189238112310504247e-03	1.085898193526052546e-02	4.622139843686860761e-03	2.432901731376356513e-03
1.471845905999999923e+04	6.191341887447122244e-03	8.366034332828151815e-03	2.174692445381029571e-03	1.078356118863315824e-02	4.592219301186035996e-03	2.417526855805006425e-03
1.471294867999999951e+04	6.145885775221873043e-03	8.306030752196786465e-03	2.160144976974913422e-03	1.070817202774207097e-02	4.562286252520197927e-03	2.402141275545284504e-03
1.470744261000000006e+04	6.100478976200425507e-03	8.246076464682831897e-03	2.145597488482406390e-03	1.063282339379548191e-02	4.532344417595056407e-03	2.386746929112650017e-03
1.470194082999999955e+04	6.055126464852528950e-03	8.186178149527077036e-03	2.131051684674548086e-03	1.055752382481933357e-02	4.502397359966804624e-03	2.371345675292256538e-03
1.469644334999999955e+04	6.009833381155727655e-03	8.126342706973859603e-03	2.116509325818131948e-03	1.048228213992792937e-02	4.472448758772201716e-03	2.355939432954069768e-03
1.469095015000000058e+04	5.964604536140449831e-03	8.066576605168566949e-03	2.101972069028117118e-03	1.040710661821332705e-02	4.442502082072877223e-03	2.340530013044760105e-03
1.468546124000000054e+04	5.919444906320254357e-03	8.006886533272448286e-03	2.087441626952193929e-03	1.033200581994067266e-02	4.412560913620418301e-03	2.325119286668224372e-03
1.467997660999999971e+04	5.874359222023648602e-03	7.947278857485893383e-03	2.072919635462244781e-03	1.025698790233333865e-02	4.382628680309690050e-03	2.309709044847445270e-03
1.467449625000000015e+04	5.829352132435610540e-03	7.887759838990062583e-03	2.058407706554452044e-03	1.018206089351150409e-02	4.352708761075893551e-03	2.294301054521441507e-03
1.466902016000000003e+04	5.784428287824050496e-03	7.828335742665906705e-03	2.043907454841856208e-03	1.010723282933238126e-02	4.322804541508330767e-03	2.278897086666474558e-03
1.466354833999999937e+04	5.739592257403339920e-03	7.769012728480625268e-03	2.029420471077285348e-03	1.003251161667212052e-02	4.292919359268780599e-03	2.263498888191495251e-03
1.465808077000000048e+04	5.694848365965982095e-03	7.709796635187823877e-03	2.014948269221841781e-03	9.957904760789108856e-03	4.263056394823126760e-03	2.248108125601284979e-03
1.465261744999999974e+04	5.650201021917010402e-03	7.650693414291392935e-03	2.000492392374382533e-03	9.883419911849752881e-03	4.233218889932742479e-03	2.232726497558359946e-03
1.464715839000000051e+04	5.605654634877547948e-03	7.591709021141097857e-03	1.986054386263549909e-03	9.809064727916420867e-03	4.203410093038872919e-03	2.217355706775323010e-03
1.464170355999999992e+04	5.561213208246190004e-03	7.532848875307789765e-03	1.971635667061599761e-03	9.734846194527687485e-03	4.173632986281497481e-03	2.201997319219897720e-03
1.463625297999999930e+04	5.516881073579706085e-03	7.474118832990640088e-03	1.957237759410934003e-03	9.660771850517373832e-03	4.143890776937667747e-03	2.186653017526733744e-03
1.463080662999999913e+04	5.472662157362247898e-03	7.415524215900796967e-03	1.942862058538549069e-03	9.586848563516298105e-03	4.114186406154050207e-03	2.171324347615501138e-03
1.462536450999999943e+04	5.428560470033084312e-03	7.357070458915988820e-03	1.928509988882904508e-03	9.513083346555990805e-03	4.084522876522906493e-03	2.156012887640001985e-03
1.461992661000000044e+04	5.384579862436626035e-03	7.298762787357849363e-03	1.914182924921223328e-03	9.439482950931669253e-03	4.054903088495043217e-03	2.140720163573819890e-03
1.461449293000000034e+04	5.340724188264089900e-03	7.240606432235629358e-03	1.899882243971539458e-03	9.366054137747197722e-03	4.025329949483107822e-03	2.125447705511568364e-03
1.460906346999999914e+04	5.296997223143723454e-03	7.182606522983830954e-03	1.885609299840107500e-03	9.292803542530377048e-03	3.995806319386653593e-03	2.110197019546546093e-03
1.460363820999999916e+04	5.253402504487150737e-03	7.124767874892773412e-03	1.871365370405622675e-03	9.219737406582755729e-03	3.966334902095604992e-03	2.094969531689982317e-03
1.459821716000000015e+04	5.209943734144819455e-03	7.067095523199611040e-03	1.857151789054791585e-03	9.146862251516209297e-03	3.936918517371389842e-03	2.079766728316598257e-03
1.459280031000000054e+04	5.166624376606785557e-03	7.009594190011694814e-03	1.842969813404909257e-03	9.074184205839878892e-03	3.907559829233093335e-03	2.064590015828184077e-03
1.458738766000000032e+04	5.123447900402113703e-03	6.952268604531998408e-03	1.828820704129884706e-03	9.001709409431558201e-03	3.878261509029444498e-03	2.049440804899559793e-03
1.458197919000000002e+04	5.080417539172328578e-03	6.895123185788470943e-03	1.814705646616142365e-03	8.929443612362742561e-03	3.849026073190413982e-03	2.034320426574271617e-03
1.457657490999999936e+04	5.037536690478891521e-03	6.838162572136624595e-03	1.800625881657733074e-03	8.857392844339777305e-03	3.819856153860885783e-03	2.019230272203152710e-03
1.457117481000000043e+04	4.994808517959605648e-03	6.781391092917365970e-03	1.786582574957760322e-03	8.785562746573973014e-03	3.790754228614367366e-03	2.004171653656607044e-03
1.456577887999999984e+04	4.952236111604439717e-03	6.724812981172077764e-03	1.772576869567638047e-03	8.713958840599323602e-03	3.761722728994883885e-03	1.989145859427245838e-03
1.456038711999999941e+04	4.909822566843458774e-03	6.668432478728544832e-03	1.758609911885086058e-03	8.642586661241635076e-03	3.732764094398176302e-03	1.974154182513090244e-03
1.455499952999999914e+04	4.867570905585167501e-03	6.612253731265751305e-03	1.744682825680583804e-03	8.571451623822837901e-03	3.703880718237670400e-03	1.959197892557086595e-03
1.454961609999999928e+04	4.825483998667633168e-03	6.556280685106365136e-03	1.730796686438731968e-03	8.500558893348289513e-03	3.675074894680656346e-03	1.944278208241924377e-03
1.454423682999999983e+04	4.783564723245616740e-03	6.500517296423362346e-03	1.716952573177745606e-03	8.429913649333230230e-03	3.646348926087613490e-03	1.929396352909867884e-03
1.453886169999999947e+04	4.741815729455138573e-03	6.444967220799149160e-03	1.703151491344010587e-03	8.359520692454137925e-03	3.617704962998999352e-03	1.914553471654988764e-03
1.453349072999999953e+04	4.700239907254443600e-03	6.389634434308590766e-03	1.689394527054147166e-03	8.289385231474624000e-03	3.589145324220180400e-03	1.899750797166033234e-03
1.452812389000000076e+04	4.658839688626629366e-03	6.334522304930485792e-03	1.675682616303856426e-03	8.219511706381531918e-03	3.560672017754902552e-03	1.884989401451046126e-03
1.452276118999999926e+04	4.617617745486624764e-03	6.279634521265564651e-03	1.662016775778939887e-03	8.149904965395794038e-03	3.532287219909169274e-03	1.870270444130229387e-03
1.451740262000000075e+04	4.576576526096477748e-03	6.224974475476006963e-03	1.648397949379529215e-03	8.080569482728158781e-03	3.503992956631681033e-03	1.855595007252151818e-03
1.451204817999999977e+04	4.535718486936620580e-03	6.170545571908686577e-03	1.634827084972065997e-03	8.011509749806716707e-03	3.475791262870096127e-03	1.840964177898030130e-03
1.450669786999999997e+04	4.495046016014258433e-03	6.116351124958389895e-03	1.621305108944131462e-03	7.942730145725471896e-03	3.447684129711213463e-03	1.826379020767082001e-03
1.450135167000000001e+04	4.454561282299544095e-03	6.062394158319578397e-03	1.607832876020034302e-03	7.874234682297781562e-03	3.419673399998237467e-03	1.811840523978203166e-03
1.449600957999999991e+04	4.414266540437750130e-03	6.008677810948402642e-03	1.594411270510652512e-03	7.806027519201164805e-03	3.391760978763414675e-03	1.797349708252762163e-03
1.449067159999999967e+04	4.374163978457523694e-03	5.955205134156038582e-03	1.581041155698514888e-03	7.738112706487464132e-03	3.363948728029940438e-03	1.782907572331425550e-03
1.448533772999999928e+04	4.334255718385384565e-03	5.901979092372132418e-03	1.567723373986747853e-03	7.670494185478562987e-03	3.336238467093178423e-03	1.768515093106430569e-03
1.448000794999999925e+04	4.294543668161350525e-03	5.849002365518270879e-03	1.554458697356920355e-03	7.603175537533257700e-03	3.308631869371907175e-03	1.754173172014986820e-03
1.447468226999999933e+04	4.255029895617538915e-03	5.796277847791068971e-03	1.541247952173530056e-03	7.536160617710740278e-03	3.281130722093201363e-03	1.739882769919671307e-03
1.446936067000000003e+04	4.215716182089119385e-03	5.743808052117126139e-03	1.528091870028006755e-03	7.469452797929310855e-03	3.253736615840191471e-03	1.725644745812184716e-03
1.446404317000000083e+04	4.176604541618379046e-03	5.691595802946970012e-03	1.514991261328590966e-03	7.403055847540994383e-03	3.226451305922615337e-03	1.711460044594024371e-03
1.445872974000000067e+04	4.137696557551823889e-03	5.639643350739197841e-03	1.501946793187373952e-03	7.336972807377942912e-03	3.199276249826119023e-03	1.697329456638745071e-03
1.445342037999999957e+04	4.098993973257200954e-03	5.587953160374378378e-03	1.488959187117177424e-03	7.271206992132900684e-03	3.172213018875699730e-03	1.683253831758522306e-03
1.444811510000000089e+04	4.060498543061988666e-03	5.536527712293808426e-03	1.476029169231819760e-03	7.205761737650922746e-03	3.145263194588934080e-03	1.669234025357114320e-03
1.444281387999999970e+04	4.022211743003819423e-03	5.485369116020301361e-03	1.463157373016481938e-03	7.140639908985949719e-03	3.118428165982130296e-03	1.655270792965648358e-03
1.443751672999999937e+04	3.984135206863199941e-03	5.434479692595747119e-03	1.450344485732547178e-03	7.075844641555802811e-03	3.091709434692602870e-03	1.641364948960055692e-03
1.443222363000000041e+04	3.946270293524916165e-03	5.383861396441995753e-03	1.437591102917079589e-03	7.011378605139695699e-03	3.065108311614779535e-03	1.627517208697699946e-03
1.442693457999999919e+04	3.908618447927865794e-03	5.333516297665886682e-03	1.424897849738020889e-03	6.947244617833454525e-03	3.038626169905588731e-03	1.613728320167567842e-03
1.442164957999999933e+04	3.871181056954695748e-03	5.283446389471813109e-03	1.412265332517117361e-03	6.883445400860527252e-03	3.012264343905831504e-03	1.599999011388714143e-03
1.441636861999999928e+04	3.833959379804565901e-03	5.233653494956766114e-03	1.399694115152200213e-03	6.819983459698352249e-03	2.986024079893786348e-03	1.586329964741586135e-03
1.441109170000000086e+04	3.796954690358960924e-03	5.184139457465953074e-03	1.387184767106992150e-03	6.756861326564360046e-03	2.959906636205399122e-03	1.572721869098406972e-03
1.440581881000000067e+04	3.760168136916987661e-03	5.134905952906882246e-03	1.374737815989894585e-03	6.694081321143097521e-03	2.933913184226109860e-03	1.559175368236215276e-03
1.440054996000000028e+04	3.723600952362467187e-03	5.085954770968157540e-03	1.362353818605690353e-03	6.631645909101636233e-03	2.908044956739169046e-03	1.545691138133478693e-03
1.439528512000000046e+04	3.687254038088706720e-03	5.037287258108619215e-03	1.350033220019912494e-03	6.569556991609271090e-03	2.882302953520564370e-03	1.532269733500651876e-03
1.439002431000000070e+04	3.651128588405706116e-03	4.988905153434797929e-03	1.337776565029091813e-03	6.507816971477370371e-03	2.856688383071664256e-03	1.518911818042572442e-03
1.438476750999999967e+04	3.615225468999427524e-03	4.940809756482268320e-03	1.325584287482840795e-03	6.446427691445167849e-03	2.831202222445740324e-03	1.505617934962899529e-03
1.437951471999999922e+04	3.579545631486821117e-03	4.893002482268645620e-03	1.313456850781824503e-03	6.385391142270938764e-03	2.805845510784117647e-03	1.492388660002293144e-03
1.437426593999999932e+04	3.544089975666939868e-03	4.845484676826591897e-03	1.301394701159652029e-03	6.324709227360513636e-03	2.780619251693573768e-03	1.479224550533921739e-03
1.436902115000000049e+04	3.508859216246993859e-03	4.798257438481117951e-03	1.289398222234124092e-03	6.264383534385175104e-03	2.755524318138181245e-03	1.466126095904057153e-03
1.436378037000000040e+04	3.473854286958734730e-03	4.751322159506698312e-03	1.277467872547963582e-03	6.204416027078118318e-03	2.730561740119383587e-03	1.453093867571420006e-03
1.435854357999999957e+04	3.439075803878973575e-03	4.704679806657919086e-03	1.265604002778945511e-03	6.144808126161393699e-03	2.705732322282420124e-03	1.440128319503474613e-03
1.435331077000000005e+04	3.404524402952729262e-03	4.658331373529221373e-03	1.253806970576492111e-03	6.085561287039858644e-03	2.681036884087129382e-03	1.427229913510637271e-03
1.434808194999999978e+04	3.370200804242926007e-03	4.612277966832480092e-03	1.242077162589554085e-03	6.026677110214408162e-03	2.656476305971482155e-03	1.414399143381928070e-03
1.434285709999999926e+04	3.336105483452009995e-03	4.566520365671466325e-03	1.230414882219456330e-03	5.968156777779318883e-03	2.632051294327308888e-03	1.401636412107852558e-03
1.433763623000000007e+04	3.302239066475233520e-03	4.521059550887713066e-03	1.218820484412479546e-03	5.910001730189308120e-03	2.607762663714074600e-03	1.388942179301595053e-03
1.433241933000000063e+04	3.268602002851058591e-03	4.475896266823348180e-03	1.207294263972289589e-03	5.852213105801820636e-03	2.583611102950762045e-03	1.376316838978472457e-03
