Wavenumber	Major Gaussian	Minor Gaussian
1.430639420000000064e+04	6.315540238291983636e-14	1.349782714931819193e-02
1.430120102000000043e+04	5.685046326792835565e-14	1.330623557821788636e-02
1.429601178000000073e+04	5.116963498920528483e-14	1.311710569278152008e-02
1.429082646999999997e+04	4.605168579241594436e-14	1.293041042528509169e-02
1.428564508999999998e+04	4.144134390509935378e-14	1.274612327722378542e-02
1.428046764000000076e+04	3.728871296605860586e-14	1.256421794841502092e-02
1.427529409999999916e+04	3.354874088122244958e-14	1.238466764738268416e-02
1.427012448000000040e+04	3.018078934597968913e-14	1.220744683728846279e-02
1.426495876999999928e+04	2.714817195154746029e-14	1.203252948991695610e-02
1.425979696999999942e+04	2.441779236518765807e-14	1.185989012475064351e-02
1.425463906999999926e+04	2.195978580002616749e-14	1.168950313155983807e-02
1.424948507000000063e+04	1.974721613944335188e-14	1.152134343919279137e-02
1.424433496000000014e+04	1.775578287573743451e-14	1.135538585463702864e-02
1.423918873999999960e+04	1.596357348248744502e-14	1.119160571536894667e-02
1.423404639999999927e+04	1.435082398501062993e-14	1.102997824455023181e-02
1.422890795000000071e+04	1.289971928214467045e-14	1.087047949574024806e-02
1.422377337000000080e+04	1.159418905981699466e-14	1.071308479081859409e-02
1.421864265999999952e+04	1.041975169332032210e-14	1.055777028135477386e-02
1.421351582000000053e+04	9.363353318308408860e-15	1.040451231586615906e-02
1.420839284000000043e+04	8.413226648655850687e-15	1.025328714625792920e-02
1.420327371999999923e+04	7.558769074406078976e-15	1.010407152527586887e-02
1.419815846000000056e+04	6.790426511036254013e-15	9.956842401598194406e-03
1.419304703999999947e+04	6.099588115680868731e-15	9.811576354717275322e-03
1.418793946999999935e+04	5.478500578607594310e-15	9.668251024420402434e-03
1.418283574000000044e+04	4.920177193568891857e-15	9.526843680199174880e-03
1.417773584999999912e+04	4.418326228943514916e-15	9.387332071575292536e-03
1.417263978999999927e+04	3.967280434834391244e-15	9.249693873304550007e-03
1.416754756000000089e+04	3.561937391270826647e-15	9.113907231893546984e-03
1.416245915000000059e+04	3.197702109363344175e-15	8.979950224715113269e-03
1.415737456000000020e+04	2.870438450813046237e-15	8.847801392671841847e-03
1.415229378999999972e+04	2.576422961039925378e-15	8.717439467854184651e-03
1.414721681999999964e+04	2.312303074644758937e-15	8.588842869663793414e-03
1.414214366999999947e+04	2.075063461346980002e-15	8.461991227143354777e-03
1.413707430999999997e+04	1.861988242106347394e-15	8.336863106625907668e-03
1.413200876000000062e+04	1.670635734408537184e-15	8.213438511598985386e-03
1.412694699000000037e+04	1.498807205837554827e-15	8.091696413363292165e-03
1.412188902000000053e+04	1.344526320510344343e-15	7.971617186953593517e-03
1.411683482999999978e+04	1.206014025659369696e-15	7.853180437766211705e-03
1.411178442999999970e+04	1.081671000350917378e-15	7.736366670484269396e-03
1.410673780000000079e+04	9.700581628439472644e-16	7.621155882069961460e-03
1.410169493999999941e+04	8.698818953788965001e-16	7.507528724908845916e-03
1.409665584999999919e+04	7.799789966918084411e-16	7.395466034335936717e-03
1.409162053000000014e+04	6.993036445281845390e-16	7.284948827871257949e-03
1.408658895999999913e+04	6.269153773000754140e-16	7.175957874057943379e-03
1.408156115999999929e+04	5.619693864183184138e-16	7.068474994087508428e-03
1.407653709999999955e+04	5.037057189793516804e-16	6.962481118341720503e-03
1.407151678999999967e+04	4.514418910253191514e-16	6.857958216538746939e-03
1.406650021999999990e+04	4.045643909187711197e-16	6.754888016842710077e-03
1.406148739000000023e+04	3.625220623237142843e-16	6.653252636477557415e-03
1.405647830000000067e+04	3.248197189893325810e-16	6.553034368490894164e-03
1.405147293999999965e+04	2.910124427598500165e-16	6.454215484760408156e-03
1.404647129999999925e+04	2.607005988411245444e-16	6.356778441615304649e-03
1.404147338999999920e+04	2.335253644278868786e-16	6.260706260509770436e-03
1.403647919000000002e+04	2.091643289627635173e-16	6.165981559394899392e-03
1.403148870999999963e+04	1.873281218497452807e-16	6.072587705094648416e-03
1.402650194000000010e+04	1.677568254999802322e-16	5.980507857510144847e-03
1.402151886999999988e+04	1.502170921899319441e-16	5.889725355400316116e-03
1.401653951000000052e+04	1.344995075488932354e-16	5.800224072203995912e-03
1.401156384000000071e+04	1.204160010017605083e-16	5.711987510138262329e-03
1.400659187000000020e+04	1.077978574350084988e-16	5.624999877647694421e-03
1.400162358999999924e+04	9.649360837776649793e-17	5.539245195601940827e-03
1.399665898999999990e+04	8.636733533332482872e-17	5.454707657938265113e-03
1.399169807000000037e+04	7.729710202827930803e-17	5.371371797230028305e-03
1.398674083000000064e+04	6.917350525155469727e-17	5.289222307541419088e-03
1.398178725999999915e+04	6.189838239835945122e-17	5.208243881052239399e-03
1.397683735999999953e+04	5.538369442992855746e-17	5.128421538367616307e-03
1.397189112999999998e+04	4.955047399852812605e-17	5.049740458365768563e-03
1.396694856000000073e+04	4.432788756832281969e-17	4.972185821327745024e-03
1.396200964000000022e+04	3.965241585826277741e-17	4.895742972228055677e-03
1.395707438000000002e+04	3.546711977998104908e-17	4.820397722675805185e-03
1.395214276000000064e+04	3.172092241524485931e-17	4.746135581153427749e-03
1.394721478999999999e+04	2.836805554351512236e-17	4.672942667931450841e-03
1.394229046000000017e+04	2.536747643080395014e-17	4.600804955782445381e-03
1.393736976999999933e+04	2.268240277175567459e-17	4.529708719594733105e-03
1.393245269999999982e+04	2.027985787975759758e-17	4.459640100656228970e-03
1.392753926999999931e+04	1.813030748438304847e-17	4.390585962479277501e-03
1.392262946000000011e+04	1.620726771601728351e-17	4.322532749615256610e-03
1.391772328000000016e+04	1.448702046228705616e-17	4.255467475281205642e-03
1.391282070000000022e+04	1.294830235691820265e-17	4.189376754573584036e-03
1.390792173999999977e+04	1.157208028247011830e-17	4.124248028852117373e-03
1.390302639000000090e+04	1.034129551882625226e-17	4.060068476713200175e-03
1.389813464999999997e+04	9.240671300637933148e-18	3.996825554004854002e-03
1.389324649999999929e+04	8.256521471268234680e-18	3.934506603801219901e-03
1.388836195000000043e+04	7.376595721965382435e-18	3.873099497128239255e-03
1.388348099999999977e+04	6.589922116404365951e-18	3.812592112952301656e-03
1.387860362999999961e+04	5.886673765365138187e-18	3.752972224528073036e-03
1.387372984999999971e+04	5.258057092707667716e-18	3.694228113699525844e-03
1.386885964000000058e+04	4.696196097782761360e-18	3.636347836209252726e-03
1.386399301999999989e+04	4.194045160584330514e-18	3.579320060127986342e-03
1.385912996000000021e+04	3.745292897531803233e-18	3.523132999188155392e-03
1.385427047999999922e+04	3.344295413303104792e-18	3.467775583536329698e-03
1.384941455999999926e+04	2.985998553552040278e-18	3.413236414566675741e-03
1.384456220000000030e+04	2.665881372700257306e-18	3.359504455370034785e-03
1.383971340000000055e+04	2.379898680113635836e-18	3.306568796946318580e-03
1.383486815999999999e+04	2.124431295910525432e-18	3.254418657130293564e-03
1.383002645999999913e+04	1.896240581914719204e-18	3.203043168805741123e-03
1.382518829999999980e+04	1.692430561767920854e-18	3.152431809210335268e-03
1.382035368999999992e+04	1.510411252175009469e-18	3.102574281360575333e-03
1.381552261999999973e+04	1.347865466543780057e-18	3.053460202904673560e-03
1.381069507999999951e+04	1.202721047160795165e-18	3.005079318601949420e-03
1.380587106999999924e+04	1.073125358437653664e-18	2.957421597158777296e-03
1.380105059000000074e+04	9.574218563947844176e-19	2.910477126306264782e-03
1.379623363000000063e+04	8.541292587130063653e-19	2.864236016436204433e-03
1.379142017999999916e+04	7.619233620906085981e-19	2.818688500303132873e-03
1.378661025999999947e+04	6.796209644700629386e-19	2.773825209600419648e-03
1.378180384000000049e+04	6.061636245983242367e-19	2.729636423637444263e-03
1.377700093000000015e+04	5.406059920060169602e-19	2.686112911068874471e-03
1.377220152000000053e+04	4.821029235599128251e-19	2.643245370452120598e-03
1.376740560999999980e+04	4.298993126570011533e-19	2.601024704329541262e-03
1.376261319999999978e+04	3.833204251438967217e-19	2.559441925595517305e-03
1.375782428000000073e+04	3.417633132780459733e-19	2.518488071570014822e-03
1.375303883999999925e+04	3.046893229208325981e-19	2.478154292773751630e-03
1.374825689000000057e+04	2.716174056308159677e-19	2.438432016672614604e-03
1.374347841999999946e+04	2.421177158886009722e-19	2.399312609487557445e-03
1.373870342999999957e+04	2.158063890234821693e-19	2.360787627396157638e-03
1.373393190999999933e+04	1.923405391260629489e-19	2.322848651696243598e-03
1.372916386000000057e+04	1.714140075475480793e-19	2.285487449105615652e-03
1.372439926999999989e+04	1.527533623497693526e-19	2.248695811647112141e-03
1.371963813999999911e+04	1.361144979369944146e-19	2.212465712313072506e-03
1.371488047999999981e+04	1.212794954634800804e-19	2.176789298423795812e-03
1.371012625999999909e+04	1.080536885462489892e-19	2.141658518455298067e-03
1.370537550000000010e+04	9.626344229870591626e-20	2.107065793162158761e-03
1.370062817999999970e+04	8.575366474076324535e-20	2.073003346732554038e-03
1.369588429999999971e+04	7.638597843950090523e-20	2.039463648048705884e-03
1.369114386999999988e+04	6.803689879651243291e-20	2.006439330002514950e-03
1.368640685999999914e+04	6.059616046799253262e-20	1.973922842780315070e-03
1.368167329000000063e+04	5.396544897430712819e-20	1.941907077296087161e-03
1.367694314999999915e+04	4.805699498422824433e-20	1.910384809960634367e-03
1.367221643000000040e+04	4.279249347625796629e-20	1.879348912147424085e-03
1.366749313000000075e+04	3.810209762202187352e-20	1.848792413338131877e-03
1.366277325000000019e+04	3.392349826036096069e-20	1.818708432058393446e-03
1.365805678000000080e+04	3.020110735056495967e-20	1.789090112624579709e-03
1.365334372000000076e+04	2.688535255438242860e-20	1.759930751655546877e-03
1.364863406000000032e+04	2.393201537705365983e-20	1.731223671488337640e-03
1.364392780999999923e+04	2.130167375631259568e-20	1.702962402567231208e-03
1.363922494999999981e+04	1.895915733446251444e-20	1.675140379983427194e-03
1.363452548999999999e+04	1.687312126014109062e-20	1.647751302867014270e-03
1.362982942000000003e+04	1.501560911153873047e-20	1.620788835424340126e-03
1.362513673000000017e+04	1.336169775519139540e-20	1.594246726936546016e-03
1.362044743000000017e+04	1.188917570854364023e-20	1.568118921367749746e-03
1.361576151000000027e+04	1.057823699039554150e-20	1.542399330227922334e-03
1.361107897000000048e+04	9.411230833922738390e-21	1.517082000948040150e-03
1.360639978999999948e+04	8.372421194762490471e-21	1.492160953320602335e-03
1.360172399000000041e+04	7.447792665564313005e-21	1.467630498969551590e-03
1.359705155000000013e+04	6.624847375525469684e-21	1.443484814380070628e-03
1.359238247000000047e+04	5.892452711373481369e-21	1.419718258777419133e-03
1.358771674999999959e+04	5.240689182491368515e-21	1.396325265974108316e-03
1.358305438999999933e+04	4.660718880246610945e-21	1.373300343546062950e-03
1.357839537000000018e+04	4.144666036901714397e-21	1.350637975466617005e-03
1.357373970000000008e+04	3.685518136038673572e-21	1.328332866300247894e-03
1.356908738000000085e+04	3.277027441566319964e-21	1.306379742118134396e-03
1.356443839999999909e+04	2.913628304940061389e-21	1.284773353335767233e-03
1.355979275000000052e+04	2.590363958307469075e-21	1.263508522830579820e-03
1.355515042999999969e+04	2.302820778970173900e-21	1.242580189795265732e-03
1.355051144999999997e+04	2.047068839754420516e-21	1.221983405473896483e-03
1.354587578000000030e+04	1.819606666577812970e-21	1.201713112081958384e-03
1.354124344999999994e+04	1.617319500159308263e-21	1.181764582654095839e-03
1.353661441999999988e+04	1.437431153680706763e-21	1.162132853410160864e-03
1.353198871999999938e+04	1.277472848526644997e-21	1.142813325922739653e-03
1.352736631999999918e+04	1.135244751301679532e-21	1.123801213323938168e-03
1.352274724000000060e+04	1.008790267893283805e-21	1.105092000621549480e-03
1.351813145000000077e+04	8.963665149849914908e-22	1.086681032563117716e-03
1.351351896999999917e+04	7.964235297971591810e-22	1.068563917957149117e-03
1.350890978999999970e+04	7.075811944164504782e-22	1.050736206750781674e-03
1.350430390000000079e+04	6.286113912301665119e-22	1.033193511674155261e-03
1.349970129000000088e+04	5.584213310894347237e-22	1.015931507445811365e-03
1.349510197999999946e+04	4.960390858818574408e-22	9.989460399243228674e-04
1.349050595000000067e+04	4.405993524238900037e-22	9.822328643118224002e-04
1.348591320000000087e+04	3.913325758861005535e-22	9.657878688853791882e-04
1.348132372000000032e+04	3.475540561742378550e-22	9.496069637400565916e-04
1.347673752000000059e+04	3.086549027120264121e-22	9.336861861401141507e-04
1.347215458000000035e+04	2.740932656695675881e-22	9.180215248877478338e-04
1.346757490999999936e+04	2.433874404682476686e-22	9.026091279337952484e-04
1.346299849999999969e+04	2.161088711827595681e-22	8.874451294500965278e-04
1.345842534999999953e+04	1.918765017298893159e-22	8.725257514399719586e-04
1.345385546000000068e+04	1.703514706143435784e-22	8.578472686462309269e-04
1.344928881999999976e+04	1.512324193262700193e-22	8.434059765334927204e-04
1.344472542000000067e+04	1.342514077833784511e-22	8.291982239744999286e-04
1.344016527999999926e+04	1.191703162154878637e-22	8.152205037903972754e-04
1.343560836999999992e+04	1.057772862067090616e-22	8.014692054521115614e-04
1.343105470000000059e+04	9.388410706293688665e-23	7.879408915132454913e-04
1.342650425999999970e+04	8.332341996060053741e-23	7.746321135229281788e-04
1.342195706000000064e+04	7.394651079263667155e-23	7.615395302730560301e-04
1.341741308000000026e+04	6.562114149049653306e-23	7.486597620734645976e-04
1.341287233000000015e+04	5.822984237765854265e-23	7.359895629063773707e-04
1.340833479000000079e+04	5.166817110786084604e-23	7.235256497174671463e-04
1.340380047999999988e+04	4.584337293165122924e-23	7.112648960746553121e-04
1.339926936999999998e+04	4.067296408469026265e-23	6.992040854088099437e-04
1.339474148000000059e+04	3.608371361697910090e-23	6.873401808508757677e-04
1.339021680000000015e+04	3.201052450829395827e-23	6.756701096036749456e-04
1.338569532000000072e+04	2.839556576811558108e-23	6.641908440835136377e-04
1.338117704000000049e+04	2.518747101045824146e-23	6.528994261031702967e-04
1.337666194999999971e+04	2.234060426756589624e-23	6.417929155144098041e-04
1.337215005999999994e+04	1.981444106663904849e-23	6.308684636495633276e-04
1.336764135999999962e+04	1.757297565852936616e-23	6.201232143805908469e-04
1.336313585000000057e+04	1.558423497284742222e-23	6.095543771831482115e-04
1.335863351999999941e+04	1.381981975037757741e-23	5.991591789154867426e-04
1.335413436000000002e+04	1.225451115540102018e-23	5.889348876513009288e-04
1.334963839000000007e+04	1.086592456158649323e-23	5.788788786829101880e-04
1.334514559000000008e+04	9.634171113489396209e-24	5.689884758358674339e-04
1.334065596000000005e+04	8.541598004865780667e-24	5.592610869390148226e-04
1.333616949000000022e+04	7.572530190981048902e-24	5.496941363644929253e-04
1.333168619000000035e+04	6.713055753336309380e-24	5.402851286718801660e-04
1.332720605000000069e+04	5.950820624968013027e-24	5.310315628169716895e-04
1.332272905999999966e+04	5.274858800069320641e-24	5.219309753014289045e-04
1.331825523000000067e+04	4.675439419639237946e-24	5.129809793418527424e-04
1.331378455000000031e+04	4.143922782957273841e-24	5.041791830810529208e-04
1.330931701000000066e+04	3.672641241967518434e-24	4.955232307168409150e-04
1.330485261999999966e+04	3.254791957254006724e-24	4.870108398271738017e-04
1.330039135999999962e+04	2.884335172516626010e-24	4.786397047925713597e-04
1.329593325000000004e+04	2.555914618493558431e-24	4.704076290637633712e-04
1.329147825999999986e+04	2.264773908967071177e-24	4.623123565604962855e-04
1.328702641000000040e+04	2.006696158997275435e-24	4.543517558923967719e-04
1.328257768000000033e+04	1.777937657141971767e-24	4.465236556218451646e-04
1.327813207999999941e+04	1.575178669930409907e-24	4.388259697337456699e-04
1.327368959999999970e+04	1.395473217814887193e-24	4.312566085010843516e-04
1.326925022999999965e+04	1.236208097356474834e-24	4.238135140763758585e-04
1.326481398000000081e+04	1.095066007718460772e-24	4.164946927675808232e-04
1.326038083000000006e+04	9.699906177688591080e-25	4.092981314540294078e-04
1.325595080000000053e+04	8.591592111988372876e-25	4.022219120088706829e-04
1.325152385999999933e+04	7.609540182000899680e-25	3.952640654240798250e-04
1.324710002999999961e+04	6.739414778545713773e-25	3.884227311534977473e-04
1.324267929999999978e+04	5.968496827262637458e-25	3.816960296981511641e-04
1.323826166000000012e+04	5.285508325093315361e-25	3.750821104915641382e-04
1.323384711000000061e+04	4.680450848946500285e-25	3.685791660938492415e-04
1.322943564999999944e+04	4.144459230325239722e-25	3.621854162267758130e-04
1.322502727000000050e+04	3.669672531050494398e-25	3.558990932590430276e-04
1.322062197000000015e+04	3.249122812810111072e-25	3.497184708134144608e-04
1.321621975000000020e+04	2.876632890013513810e-25	3.436418485548487270e-04
1.321182061000000067e+04	2.546726891966108374e-25	3.376675518333382931e-04
1.320742453000000023e+04	2.254549654630094684e-25	3.317939048259689648e-04
1.320303153000000020e+04	1.995800347715627431e-25	3.260193105606308517e-04
1.319864158999999927e+04	1.766664656714305723e-25	3.203421436672104967e-04
1.319425470999999925e+04	1.563763257553230540e-25	3.147608299746391751e-04
1.318987089000000014e+04	1.384101263018383524e-25	3.092738192346310795e-04
1.318549013000000014e+04	1.225024630970289296e-25	3.038795847899420657e-04
1.318111240999999973e+04	1.084180893259431818e-25	2.985765992172543159e-04
1.317673775000000023e+04	9.594868152163994826e-26	2.933634068722483935e-04
1.317236613000000034e+04	8.490953894754860405e-26	2.882385266470201702e-04
1.316799755999999979e+04	7.513709558859829336e-26	2.832005355649194517e-04
1.316363201999999910e+04	6.648637404438699687e-26	2.782479981048860342e-04
1.315926951999999983e+04	5.882899882326731008e-26	2.733795350833573691e-04
1.315491006000000016e+04	5.205122418348185352e-26	2.685937770336764650e-04
1.315055362000000059e+04	4.605226488408459625e-26	2.638893541126845492e-04
1.314620021000000088e+04	4.074289028555680176e-26	2.592649502294105545e-04
1.314184982999999920e+04	3.604405027306524364e-26	2.547192586624491919e-04
1.313750245999999970e+04	3.188571229045122455e-26	2.502509724520789159e-04
1.313315812000000005e+04	2.820588981726248654e-26	2.458588459437334147e-04
1.312881677999999920e+04	2.494964562266222888e-26	2.415416024063580429e-04
1.312447846000000027e+04	2.206836781527084454e-26	2.372980348566207267e-04
1.312014314999999988e+04	1.951898793307891923e-26	2.331269253954880525e-04
1.311581084000000010e+04	1.726337162973771544e-26	2.290270754924682620e-04
1.311148152999999911e+04	1.526775920105785219e-26	2.249973149243576971e-04
1.310715522000000055e+04	1.350225970932781367e-26	2.210364916489167037e-04
1.310283191000000079e+04	1.194040895204683369e-26	2.171434715444318020e-04
1.309851159000000007e+04	1.055877477037994458e-26	2.133171293692348927e-04
1.309419426000000021e+04	9.336617045509928925e-27	2.095563665082849681e-04
1.308987990999999965e+04	8.255573571449526124e-27	2.058600929951637996e-04
1.308556854999999996e+04	7.299395285268638041e-27	2.022272530342778300e-04
1.308126016999999956e+04	6.453694872202827639e-27	1.986567904821354407e-04
1.307695476000000053e+04	5.705738698622442465e-27	1.951476661509036787e-04
1.307265233000000080e+04	5.044260098305214261e-27	1.916988734476776494e-04
1.306835287000000062e+04	4.459284673345991761e-27	1.883094055331261524e-04
1.306405637999999999e+04	3.941986835441254054e-27	1.849782794701487136e-04
1.305976284999999916e+04	3.484555417937036341e-27	1.817045202157703434e-04
1.305547227999999996e+04	3.080079524959556848e-27	1.784871758943608582e-04
1.305118468000000030e+04	2.722444714783512852e-27	1.753253169392398464e-04
1.304690001999999913e+04	2.406237727752311974e-27	1.722179993086568009e-04
1.304261832999999933e+04	2.126673432899310859e-27	1.691643373992275570e-04
1.303833957999999984e+04	1.879514270625155377e-27	1.661634167927142889e-04
1.303406377000000066e+04	1.661013296743967753e-27	1.632143591233628965e-04
1.302979090999999971e+04	1.467856119910266757e-27	1.603163066573740287e-04
1.302552099000000089e+04	1.297109828705255606e-27	1.574684016872092559e-04
1.302125401000000056e+04	1.146180479020799138e-27	1.546698069597614289e-04
1.301698996000000079e+04	1.012773304997895302e-27	1.519196921265388142e-04
1.301272883999999976e+04	8.948589275693121232e-28	1.492172466577285485e-04
1.300847064999999930e+04	7.906424124871116712e-28	1.465616729226240579e-04
1.300421538999999939e+04	6.985362581319147583e-28	1.439521859983773785e-04
1.299996305000000029e+04	6.171363069652408659e-28	1.413880075018819778e-04
1.299571362000000045e+04	5.452008480466396033e-28	1.388683717825017294e-04
1.299146711999999934e+04	4.816322875155116044e-28	1.363925430660986734e-04
1.298722351999999955e+04	4.254593172990039846e-28	1.339597683312153647e-04
1.298298284000000058e+04	3.758237511600557959e-28	1.315693354347032885e-04
1.297874507000000085e+04	3.319663998320213419e-28	1.292205265824946086e-04
1.297451019000000088e+04	2.932159632931008400e-28	1.269126303752413120e-04
1.297027822000000015e+04	2.589792880558380252e-28	1.246449686410383453e-04
1.296604915000000074e+04	2.287317100332793400e-28	1.224168578860433199e-04
1.296182296999999926e+04	2.020094212638619345e-28	1.202276258815983381e-04
1.295759968999999910e+04	1.784025311867417350e-28	1.180766215860475386e-04
1.295337930000000051e+04	1.575485897644206191e-28	1.159631942589458713e-04
1.294916179000000011e+04	1.391272271081778168e-28	1.138867039138265739e-04
1.294494715999999971e+04	1.228553144769274910e-28	1.118465259468781305e-04
1.294073542000000089e+04	1.084826315895267199e-28	1.098420505645265205e-04
1.293652655000000050e+04	9.578792653092103005e-29	1.078726636752591178e-04
1.293232056000000011e+04	8.457575155896268669e-29	1.059377752924386458e-04
1.292811743999999999e+04	7.467332172924086864e-29	1.040367957843220967e-04
1.292391718000000037e+04	6.592794908792562469e-29	1.021691453142306366e-04
1.291971980000000076e+04	5.820476172480525359e-29	1.003342666867675098e-04
1.291552527000000009e+04	5.138448884346616717e-29	9.853159000589873371e-05
1.291133360999999968e+04	4.536182360419757919e-29	9.676057625048046747e-05
1.290714480000000003e+04	4.004365935825347896e-29	9.502067826449072318e-05
1.290295885000000089e+04	3.534777116730745267e-29	9.331137037820888493e-05
1.289877575000000070e+04	3.120148842163414544e-29	9.163212732205636027e-05
1.289459549999999945e+04	2.754061889544138072e-29	8.998243651777351336e-05
1.289041808999999921e+04	2.430844408800322635e-29	8.836178991221870025e-05
1.288624352999999974e+04	2.145487290601150433e-29	8.676969551854608594e-05
1.288207179999999971e+04	1.893563590224381931e-29	8.520565805151030447e-05
1.287790291000000070e+04	1.671164653230428065e-29	8.366920168369988003e-05
1.287373686000000089e+04	1.474837231136168958e-29	8.215985460269069470e-05
1.286957363000000078e+04	1.301530327234572683e-29	8.067714567408233489e-05
1.286541323999999986e+04	1.148550792537410962e-29	7.922062574789798662e-05
1.286125567000000046e+04	1.013518492502639272e-29	7.778983904451112585e-05
1.285710092000000077e+04	8.943320822908315690e-30	7.638434434262704996e-05
1.285294899000000078e+04	7.891357341055974403e-30	7.500370768084011668e-05
1.284879988000000048e+04	6.962905153339993845e-30	7.364750224487976750e-05
1.284465358000000015e+04	6.143489099175800360e-30	7.231530507102332196e-05
1.284051008999999976e+04	5.420329042366665221e-30	7.100670347035282896e-05
1.283636940999999933e+04	4.782139719762765756e-30	6.972129156699766964e-05
1.283223154000000068e+04	4.218956269546364160e-30	6.845867019183644907e-05
1.282809646000000066e+04	3.721977818505376838e-30	6.721844083066928321e-05
1.282396419000000060e+04	3.283438582970084136e-30	6.600022356532631799e-05
1.281983472000000074e+04	2.896478738674180469e-30	6.480363584648701737e-05
1.281570802999999978e+04	2.555041523935617049e-30	6.362829879444951780e-05
1.281158414000000084e+04	2.253783091911532099e-30	6.247385121029091581e-05
1.280746304000000055e+04	1.987983506565929973e-30	6.133992941761401397e-05
1.280334471999999914e+04	1.753476354451051753e-30	6.022617592680619284e-05
1.279922919000000002e+04	1.546584885133474869e-30	5.913224460306492378e-05
1.279511643000000004e+04	1.364062144900433898e-30	5.805778716412500983e-05
1.279100645000000077e+04	1.203043506923093381e-30	5.700246903591503418e-05
1.278689925000000039e+04	1.061000023432028468e-30	5.596595858473357341e-05
1.278279480999999942e+04	9.356990147527656922e-31	5.494792479167151267e-05
1.277869314999999915e+04	8.251711519473756989e-31	5.394805208742166884e-05
1.277459425000000010e+04	7.276772904499325696e-31	5.296602042017449713e-05
1.277049811000000045e+04	6.416831387408461458e-31	5.200152000725025115e-05
1.276640473999999995e+04	5.658348456028628139e-31	5.105424854198010402e-05
1.276231411999999909e+04	4.989371465534734712e-31	5.012390189536717380e-05
1.275822624999999971e+04	4.399356717363403804e-31	4.921018570309316657e-05
1.275414113999999972e+04	3.879001424596412128e-31	4.831281271312247503e-05
1.275005877999999939e+04	3.420094367542905676e-31	4.743149609905391380e-05
1.274597916000000077e+04	3.015390720925658362e-31	4.656595396444201956e-05
1.274190228999999999e+04	2.658500136914094190e-31	4.571591339407876788e-05
1.273782814999999937e+04	2.343781916366157888e-31	4.488109985966907647e-05
1.273375676000000021e+04	2.066262520570636037e-31	4.406125165133180263e-05
1.272968809999999939e+04	1.821551333396099363e-31	4.325610340950966133e-05
1.272562217000000055e+04	1.605776312806322510e-31	4.246539830981440580e-05
1.272155897000000004e+04	1.415521579865829530e-31	4.168888385854955966e-05
1.271749849999999969e+04	1.247773780354926838e-31	4.092631182317379594e-05
1.271344074999999975e+04	1.099874398711255054e-31	4.017743633432304138e-05
1.270938572999999997e+04	9.694790784450803758e-32	3.944201937012591151e-05
1.270533342000000084e+04	8.545190076529517611e-32	3.871982153968399874e-05
1.270128383000000031e+04	7.531702978127707089e-32	3.801061289845994050e-05
1.269723695000000043e+04	6.638237334944635094e-32	3.731416389225523814e-05
1.269319278999999915e+04	5.850604395337922110e-32	3.663025230028375346e-05
1.268915133000000060e+04	5.156284640614674293e-32	3.595865464048897679e-05
1.268511256999999932e+04	4.544240667358322981e-32	3.529915463532947275e-05
1.268107652000000053e+04	4.004739647187946026e-32	3.465154126982749260e-05
1.267704317000000083e+04	3.529195646123888441e-32	3.401560390512366102e-05
1.267301251000000047e+04	3.110037508156950161e-32	3.339113556774175808e-05
1.266898454999999922e+04	2.740590804756657625e-32	3.277793590527115742e-05
1.266495927999999913e+04	2.414968127093579984e-32	3.217580493131021364e-05
1.266093670000000020e+04	2.127979031266201674e-32	3.158454760304777408e-05
1.265691681000000062e+04	1.875046814055196257e-32	3.100397220330413652e-05
1.265289960000000065e+04	1.652135547116468626e-32	3.043388887966262552e-05
1.264888507000000027e+04	1.455687393488630347e-32	2.987411247797603546e-05
1.264487321999999949e+04	1.282565481037154760e-32	2.932446100709514456e-05
1.264086404000000039e+04	1.130003822109039100e-32	2.878475425282136759e-05
1.263685754000000088e+04	9.955646084894850965e-33	2.825481777668497626e-05
1.263285370999999941e+04	8.770979905046673002e-33	2.773447748021846230e-05
1.262885253999999986e+04	7.727088204521206406e-33	2.722356231595701202e-05
1.262485404000000017e+04	6.807269472571567613e-33	2.672190672218933594e-05
1.262085820000000058e+04	5.996796241533415829e-33	2.622934546667230713e-05
1.261686503000000084e+04	5.282690308860268735e-33	2.574571861895716526e-05
1.261287449999999990e+04	4.653505160416933260e-33	2.527086421354812629e-05
1.260888664000000063e+04	4.099160716468439889e-33	2.480463020920244200e-05
1.260490142000000014e+04	3.610763718639038889e-33	2.434686016218512488e-05
1.260091885000000002e+04	3.180480985004338767e-33	2.389740497703029905e-05
1.259693893000000025e+04	2.801407198705416628e-33	2.345611696575143957e-05
1.259296166000000085e+04	2.467456326116002497e-33	2.302285098461999456e-05
1.258898702000000048e+04	2.173263178767425063e-33	2.259746227049272223e-05
1.258501502000000073e+04	1.914101724694731323e-33	2.217981179655539848e-05
1.258104565999999977e+04	1.685806196104767901e-33	2.176976185518311808e-05
1.257707892999999967e+04	1.484704994183911602e-33	2.136717611096254125e-05
1.257311483000000044e+04	1.307563166907982247e-33	2.097192162615554257e-05
1.256915336000000025e+04	1.151530022311228417e-33	2.058386776112877084e-05
1.256519451999999910e+04	1.014093555363466543e-33	2.020288613620786934e-05
1.256123830000000089e+04	8.930399838266699891e-34	1.982884965705259802e-05
1.255728470000000016e+04	7.864190057464970914e-34	1.946163440129888055e-05
1.255333371000000079e+04	6.925119398787136139e-34	1.910111768956082397e-05
