Wavenumber	20°C	40°C	45°C	50°C
1.613153318000000036e+04	2.907154099390762414e-01	3.139324266768864780e-01	3.177050887080433705e-01	3.249180183775225439e-01
1.612486393999999927e+04	2.891171634764727605e-01	3.121183415200517453e-01	3.158837761837516855e-01	3.230632585830324199e-01
1.611820044000000053e+04	2.875254689234864047e-01	3.103142319795693660e-01	3.140733947414875993e-01	3.212199508111141522e-01
1.611154264999999941e+04	2.859398501116237057e-01	3.085195764912533334e-01	3.122733917994489627e-01	3.193875303159646184e-01
1.610489057999999932e+04	2.843598654718083041e-01	3.067338877853125201e-01	3.104832491702240183e-01	3.175654669233358707e-01
1.609824421000000075e+04	2.827850906636507067e-01	3.049566934792274364e-01	3.087024636357305063e-01	3.157532452831728897e-01
1.609160354999999981e+04	2.812151321480023669e-01	3.031875516717498220e-01	3.069305626211309423e-01	3.139503808505921811e-01
1.608496857000000091e+04	2.796496099297048343e-01	3.014260317229454644e-01	3.051670849771956351e-01	3.121564003565370227e-01
1.607833928000000014e+04	2.780881757897032958e-01	2.996717350361287613e-01	3.034116018304345852e-01	3.103708630474579788e-01
1.607171565999999984e+04	2.765304960750037400e-01	2.979242759109841376e-01	3.016636974450639386e-01	3.085933412390838293e-01
1.606509771000000001e+04	2.749762628093714301e-01	2.961832942552504178e-01	2.999229819770738437e-01	3.068234333129249425e-01
1.605848543000000063e+04	2.734251883003085970e-01	2.944484497246561694e-01	2.981890856357392039e-01	3.050607577983472929e-01
1.605187880000000041e+04	2.718769997897007573e-01	2.927194159513825666e-01	2.964616529444979998e-01	3.033049475601954925e-01
1.604527781999999934e+04	2.703314481751604159e-01	2.909958904906987942e-01	2.947403527061380757e-01	3.015556599490238909e-01
1.603868247999999949e+04	2.687883003193547449e-01	2.892775864053933610e-01	2.930248696143663012e-01	2.998125682923538093e-01
1.603209276999999929e+04	2.672473407497252817e-01	2.875642343455426242e-01	2.913149063530460214e-01	2.980753640467417864e-01
1.602550869000000057e+04	2.657083733569713391e-01	2.858555845963675623e-01	2.896101856562820487e-01	2.963437589065867073e-01
1.601893022000000019e+04	2.641712137538323457e-01	2.841513987494224680e-01	2.879104420140401466e-01	2.946174763943325559e-01
1.601235736999999972e+04	2.626357003423070435e-01	2.824514621304822226e-01	2.862154340835921795e-01	2.928962644814226968e-01
1.600579011999999966e+04	2.611016796856386879e-01	2.807555677237509317e-01	2.845249286678898648e-01	2.911798793304026800e-01
1.599922847000000002e+04	2.595690175938526467e-01	2.790635285877268168e-01	2.828387131080170591e-01	2.894680978930062043e-01
1.599267240999999922e+04	2.580375915299512046e-01	2.773751695773942205e-01	2.811565870388919586e-01	2.877607095508938895e-01
1.598612194000000090e+04	2.565072947085889066e-01	2.756903319884200232e-01	2.794783670251247409e-01	2.860575208332735708e-01
1.597957703000000038e+04	2.549780261893904165e-01	2.740088627645392294e-01	2.778038758172588496e-01	2.843583445242431895e-01
1.597303770000000077e+04	2.534497090193351676e-01	2.723306345601311240e-01	2.761329623373774411e-01	2.826630199539604815e-01
1.596650393000000076e+04	2.519222686684447488e-01	2.706555221197475269e-01	2.744654781586727266e-01	2.809713891398866181e-01
1.595997572000000036e+04	2.503956465267277998e-01	2.689834172080703412e-01	2.728012923753265762e-01	2.792833118842500961e-01
1.595345305000000008e+04	2.488697900422407183e-01	2.673142178801981572e-01	2.711402809225411104e-01	2.775986549473538068e-01
1.594693591999999990e+04	2.473446615777895874e-01	2.656478382624153922e-01	2.694823363109609682e-01	2.759173019291294437e-01
1.594042432000000008e+04	2.458202309109062678e-01	2.639842004140378062e-01	2.678273595263180873e-01	2.742391450595110802e-01
1.593391826000000037e+04	2.442964817860431570e-01	2.623232415481620006e-01	2.661752672109299889e-01	2.725640924869483506e-01
1.592741770999999972e+04	2.427733974056208999e-01	2.606648982765390477e-01	2.645259759895050022e-01	2.708920523918341150e-01
1.592092266999999993e+04	2.412509763775073646e-01	2.590091240592032884e-01	2.628794198227670242e-01	2.692229505872513751e-01
1.591443313999999918e+04	2.397292252619345199e-01	2.573558811219399112e-01	2.612355419624240449e-01	2.675567223658287808e-01
1.590794909999999982e+04	2.382081534605775819e-01	2.557051349614389291e-01	2.595942894832082293e-01	2.658933069625651346e-01
1.590147055999999975e+04	2.366877845383306422e-01	2.540568666840442025e-01	2.579556255455383584e-01	2.642326599876332338e-01
1.589499750999999924e+04	2.351681441038533937e-01	2.524110598878370193e-01	2.563195163463241055e-01	2.625747402040237155e-01
1.588852993000000060e+04	2.336492617700904051e-01	2.507677028452058310e-01	2.546859332833954492e-01	2.609195117259006658e-01
1.588206782000000021e+04	2.321311778324493813e-01	2.491267957627489871e-01	2.530548601649049156e-01	2.592669513264609926e-01
1.587561117000000013e+04	2.306139358709296816e-01	2.474883428012532027e-01	2.514262852687254579e-01	2.576170403941951403e-01
1.586915998000000036e+04	2.290975871059319768e-01	2.458523568113675228e-01	2.498002060417763293e-01	2.559697696964532421e-01
1.586271423999999934e+04	2.275821853680337625e-01	2.442188539257934832e-01	2.481766237164548528e-01	2.543251339273803202e-01
1.585627393999999913e+04	2.260677891285087227e-01	2.425878557771357358e-01	2.465555455065219503e-01	2.526831339346101712e-01
1.584983907999999974e+04	2.245544635445252124e-01	2.409593917156152287e-01	2.449369868023308916e-01	2.510437789440937983e-01
1.584340964999999960e+04	2.230422754605677071e-01	2.393334934418876458e-01	2.433209658271536235e-01	2.494070811487766604e-01
1.583698564000000079e+04	2.215312954750204288e-01	2.377101972500398064e-01	2.417075058571749313e-01	2.477730579585688542e-01
1.583056704999999965e+04	2.200216000189173793e-01	2.360895462692256253e-01	2.400966374400933245e-01	2.461417342479201020e-01
1.582415386000000035e+04	2.185132640368834256e-01	2.344715826151216875e-01	2.384883905843552254e-01	2.445131344465263368e-01
1.581774608000000080e+04	2.170063724943763483e-01	2.328563597459919754e-01	2.368828070311438661e-01	2.428872949674676374e-01
1.581134368999999970e+04	2.155010060238421732e-01	2.312439270715859196e-01	2.352799249459080755e-01	2.412642487054146856e-01
1.580494669000000067e+04	2.139972524509206608e-01	2.296343423171554599e-01	2.336797911985583620e-01	2.396440374722966227e-01
1.579855507000000034e+04	2.124951995167957408e-01	2.280276637266243356e-01	2.320824536032461416e-01	2.380267041393852590e-01
1.579216883000000053e+04	2.109949393655181915e-01	2.264239548675200941e-01	2.304879656852980296e-01	2.364122974641168218e-01
1.578578794999999991e+04	2.094965612915298536e-01	2.248232768777788937e-01	2.288963789628672973e-01	2.348008642752192898e-01
1.577941243000000031e+04	2.080001609408319296e-01	2.232256983005820594e-01	2.273077527154392374e-01	2.331924593630910481e-01
1.577304226999999992e+04	2.065058354219276304e-01	2.216312898518904839e-01	2.257221487722972098e-01	2.315871402027855352e-01
1.576667746000000079e+04	2.050136807822210139e-01	2.200401217274768617e-01	2.241396288245609270e-01	2.299849642324090782e-01
1.576031797999999981e+04	2.035237918444221250e-01	2.184522634320202050e-01	2.225602542445730414e-01	2.283859886700321251e-01
1.575396384000000035e+04	2.020362714135140458e-01	2.168677935854764760e-01	2.209840958306231451e-01	2.267902803788479915e-01
1.574761503000000084e+04	2.005512184028399314e-01	2.152867872599536769e-01	2.194112212027422848e-01	2.251979031059897218e-01
1.574127153999999973e+04	1.990687323765882588e-01	2.137093208194313088e-01	2.178416996065988820e-01	2.236089223455436648e-01
1.573493336000000090e+04	1.975889134090783039e-01	2.121354717636174392e-01	2.162756017490253813e-01	2.220234051714078116e-01
1.572860049000000072e+04	1.961118642819423830e-01	2.105653210560950173e-01	2.147130021061578187e-01	2.204414225734028787e-01
1.572227291999999943e+04	1.946376856866188221e-01	2.089989480149135048e-01	2.131539738303812603e-01	2.188630443003879156e-01
1.571595065000000068e+04	1.931664807670343820e-01	2.074364351342791180e-01	2.115985935401961116e-01	2.172883437088483916e-01
1.570963365999999951e+04	1.916983480219481839e-01	2.058778605379794624e-01	2.100469337997410424e-01	2.157173901482677403e-01
1.570332194999999956e+04	1.902333905036519002e-01	2.043233077409343790e-01	2.084990728274294380e-01	2.141502587895905418e-01
1.569701552000000083e+04	1.887717110507871610e-01	2.027728605748801982e-01	2.069550894375720429e-01	2.125870255033386613e-01
1.569071435000000019e+04	1.873134075636648799e-01	2.012265981714235763e-01	2.054150580353681088e-01	2.110277617912882930e-01
1.568441844999999921e+04	1.858585844912055973e-01	1.996846071356856156e-01	2.038790607328129223e-01	2.094725470527479538e-01
1.567812780000000021e+04	1.844073388571089711e-01	1.981469667209306285e-01	2.023471725753793471e-01	2.079214536259062496e-01
1.567184238999999980e+04	1.829597694381231709e-01	1.966137585525642162e-01	2.008194712189433628e-01	2.063745565846850094e-01
1.566556222999999954e+04	1.815159789636727194e-01	1.950850689434237561e-01	1.992960392317889018e-01	2.048319360692443525e-01
1.565928730999999971e+04	1.800760648287796362e-01	1.935609790486757242e-01	1.977769542777356448e-01	2.032936673449288467e-01
1.565301761000000079e+04	1.786401213545832922e-01	1.920415672565669030e-01	1.962622914888737247e-01	2.017598232034479300e-01
1.564675312999999915e+04	1.772082465966253462e-01	1.905269163839456992e-01	1.947521306315745104e-01	2.002304812187018501e-01
1.564049387000000024e+04	1.757805376799513597e-01	1.890171087278587625e-01	1.932465511688523929e-01	1.987057187461872820e-01
1.563423982000000069e+04	1.743570884665691934e-01	1.875122235914903623e-01	1.917456297862027148e-01	1.971856104163251799e-01
1.562799097000000074e+04	1.729379917942422684e-01	1.860123396449118172e-01	1.902494427384386344e-01	1.956702305100788686e-01
1.562174731000000065e+04	1.715233394262279387e-01	1.845175348634597867e-01	1.887580657820813468e-01	1.941596528895912777e-01
1.561550885000000017e+04	1.701132265195595961e-01	1.830278912390727319e-01	1.872715788711658280e-01	1.926539557539140857e-01
1.560927556000000004e+04	1.687077380131668802e-01	1.815434803919730999e-01	1.857900517940294649e-01	1.911532070894278734e-01
1.560304745999999977e+04	1.673069689155021467e-01	1.800643849931983509e-01	1.843135655458522371e-01	1.896574863180316706e-01
1.559682452000000012e+04	1.659110017188097363e-01	1.785906749026227869e-01	1.828421885075225128e-01	1.881668601660611284e-01
1.559060675000000083e+04	1.645199266194045662e-01	1.771224285135719057e-01	1.813759977461970874e-01	1.866814042411667207e-01
1.558439413000000059e+04	1.631338257679736115e-01	1.756597161170597998e-01	1.799150624017401556e-01	1.852011862008534349e-01
1.557818666999999914e+04	1.617527866620914745e-01	1.742026140299743897e-01	1.784594577900879830e-01	1.837262800403148821e-01
1.557198435000000063e+04	1.603768887320533298e-01	1.727511904321752945e-01	1.770092512526386663e-01	1.822567517541814341e-01
1.556578715999999986e+04	1.590062122466162631e-01	1.713055147577100812e-01	1.755645115308344384e-01	1.807926688338166721e-01
1.555959511000000020e+04	1.576408404592639090e-01	1.698656599489431762e-01	1.741253110171009089e-01	1.793341025485143680e-01
1.555340818000000036e+04	1.562808485446888496e-01	1.684316907818600162e-01	1.726917140820867225e-01	1.778811161152167031e-01
1.554722637000000032e+04	1.549263146215969500e-01	1.670036754844878568e-01	1.712637886823039357e-01	1.764337764611022819e-01
1.554104968000000008e+04	1.535773153044351080e-01	1.655816810385361271e-01	1.698416016610041490e-01	1.749921494608661365e-01
1.553487809000000016e+04	1.522339213410568159e-01	1.641657685756749419e-01	1.684252141383348889e-01	1.735562952625172017e-01
1.552871160000000054e+04	1.508962063353500582e-01	1.627560025659766652e-01	1.670146906970110534e-01	1.721262775977552284e-01
1.552255019999999968e+04	1.495642401871043747e-01	1.613524438969293207e-01	1.656100924562567134e-01	1.707021567602976797e-01
1.551639388999999937e+04	1.482380934199995226e-01	1.599551544287501625e-01	1.642114816257786991e-01	1.692839942219506455e-01
1.551024265999999989e+04	1.469178328491770047e-01	1.585641924234075240e-01	1.628189169277190484e-01	1.678718479900831451e-01
1.550409650999999940e+04	1.456035258818046962e-01	1.571796170704003459e-01	1.614324581231355027e-01	1.664657771965439848e-01
1.549795542000000023e+04	1.442952340920606313e-01	1.558014817127086893e-01	1.600521592254944558e-01	1.650658352144010466e-01
1.549181940000000031e+04	1.429930238884162264e-01	1.544298450787235100e-01	1.586780797456720238e-01	1.636720810616417443e-01
1.548568843000000015e+04	1.416969537281164704e-01	1.530647578090031380e-01	1.573102711942685750e-01	1.622845657105483064e-01
1.547956250999999975e+04	1.404070847464373717e-01	1.517062736476152973e-01	1.559487882884978416e-01	1.609033434537128771e-01
1.547344163999999910e+04	1.391234764859856921e-01	1.503544449385235959e-01	1.545936844388543785e-01	1.595284673258346719e-01
1.546732580000000053e+04	1.378461827276228346e-01	1.490093182305399777e-01	1.532450073389542977e-01	1.581599846277506050e-01
1.546121499000000040e+04	1.365752598799775674e-01	1.476709431080693580e-01	1.519028078147256211e-01	1.567979459038905399e-01
1.545510921000000053e+04	1.353107627610987129e-01	1.463393677438442342e-01	1.505671353649226385e-01	1.554424004174993490e-01
1.544900844999999936e+04	1.340527425430732555e-01	1.450146367302584394e-01	1.492380359822633451e-01	1.540933939381899376e-01
1.544291268999999920e+04	1.328012468004342028e-01	1.436967911262246322e-01	1.479155521953110231e-01	1.527509687825100992e-01
1.543682194999999956e+04	1.315563297576796409e-01	1.423858792436934750e-01	1.465997338915080994e-01	1.514151747998626618e-01
1.543073619999999937e+04	1.303180338398703120e-01	1.410819372160547203e-01	1.452906188133956666e-01	1.500860495732219135e-01
1.542465545000000020e+04	1.290864080967672467e-01	1.397850083950249733e-01	1.439882520243624398e-01	1.487636381789838314e-01
1.541857969000000048e+04	1.278614959551012120e-01	1.384951304497306912e-01	1.426926729564967355e-01	1.474479800371037985e-01
1.541250890000000072e+04	1.266433373215905822e-01	1.372123375772122122e-01	1.414039176243349072e-01	1.461391111563423995e-01
1.540644310000000041e+04	1.254319786004736426e-01	1.359366710478089324e-01	1.401220292181268867e-01	1.448370748925709717e-01
1.540038226000000031e+04	1.242274546668090673e-01	1.346681602181639958e-01	1.388470390250887421e-01	1.435419025708118967e-01
1.539432638000000043e+04	1.230298048998901272e-01	1.334068394119071743e-01	1.375789833877587576e-01	1.422536307080917439e-01
1.538827547000000050e+04	1.218390691214254473e-01	1.321527436392881671e-01	1.363178994044112191e-01	1.409722966472948813e-01
1.538222949999999946e+04	1.206552777906659268e-01	1.309058982669328020e-01	1.350638145378824928e-01	1.396979279976590937e-01
1.537618848000000071e+04	1.194784677580025822e-01	1.296663356063114114e-01	1.338167632943773888e-01	1.384305595805302991e-01
1.537015240000000085e+04	1.183086704788787469e-01	1.284340824970605921e-01	1.325767747350681258e-01	1.371702207393084572e-01
1.536412125000000015e+04	1.171459159712666953e-01	1.272091644716171199e-01	1.313438766614570263e-01	1.359169395908948474e-01
1.535809503000000041e+04	1.159902347406253365e-01	1.259916077800447287e-01	1.301180976521566224e-01	1.346707450956347307e-01
1.535207373000000007e+04	1.148416539364892769e-01	1.247814353379644303e-01	1.288994629824947169e-01	1.334316629085795791e-01
1.534605733999999939e+04	1.137001993085267199e-01	1.235786687838112824e-01	1.276879966925701382e-01	1.321997174804740716e-01
1.534004586000000018e+04	1.125658971015779802e-01	1.223833304728114829e-01	1.264837235945287519e-01	1.309749340984566190e-01
1.533403929000000062e+04	1.114387721458514890e-01	1.211954414620154130e-01	1.252866672424006456e-01	1.297573368213239264e-01
1.532803760999999940e+04	1.103188441487372579e-01	1.200150175986408746e-01	1.240968459870143425e-01	1.285469444650894633e-01
1.532204082000000017e+04	1.092061352148213926e-01	1.188420774425144044e-01	1.229142809578338408e-01	1.273437787208920591e-01
1.531604891999999927e+04	1.081006660756297227e-01	1.176766382902443703e-01	1.217389920561625649e-01	1.261478600793264349e-01
1.531006189000000086e+04	1.070024524458032117e-01	1.165187123301843347e-01	1.205709940744690012e-01	1.249592038799722110e-01
1.530407973999999922e+04	1.059115142359263184e-01	1.153683163527437217e-01	1.194103064882982290e-01	1.237778302749404924e-01
1.529810246000000006e+04	1.048278663691963875e-01	1.142254620654841041e-01	1.182569436866884316e-01	1.226037542862582347e-01
1.529213004000000001e+04	1.037515224971633926e-01	1.130901600073728475e-01	1.171109189174431714e-01	1.214369898192374370e-01
1.528616246999999930e+04	1.026824950151730143e-01	1.119624195622571650e-01	1.159722442991667352e-01	1.202775496738305305e-01
1.528019974999999977e+04	1.016207968530822847e-01	1.108422508455453592e-01	1.148409327254069218e-01	1.191254474830014676e-01
1.527424187999999958e+04	1.005664396722888848e-01	1.097296628001583202e-01	1.137169959417946852e-01	1.179806957545694868e-01
1.526828883999999925e+04	9.951943037459901054e-02	1.086246595090486211e-01	1.126004408180106831e-01	1.168433020724228971e-01
1.526234064000000035e+04	9.847977993923116846e-02	1.075272495182760246e-01	1.114912787656565374e-01	1.157132786885825410e-01
1.525639725999999973e+04	9.744749288616780247e-02	1.064374347140433080e-01	1.103895144975628739e-01	1.145906310718255439e-01
1.525045869999999923e+04	9.642257605875101389e-02	1.053552195898356247e-01	1.092951553915515045e-01	1.134753674459868661e-01
1.524452495000000090e+04	9.540503340184673664e-02	1.042806057316805479e-01	1.082082059150027004e-01	1.123674931086343365e-01
1.523859600999999930e+04	9.439486942973500383e-02	1.032135954772998021e-01	1.071286713236657834e-01	1.112670141996375123e-01
1.523267187999999987e+04	9.339208749988954505e-02	1.021541900912672496e-01	1.060565558156539578e-01	1.101739358194125801e-01
1.522675253999999950e+04	9.239668647709070592e-02	1.011023862371889237e-01	1.049918589585311091e-01	1.090882583844241666e-01
1.522083798999999999e+04	9.140866752069386203e-02	1.000581831456401199e-01	1.039345829419186795e-01	1.080099850207103529e-01
1.521492822999999953e+04	9.042803068231461405e-02	9.902157901817644492e-02	1.028847289384321739e-01	1.069391178535998993e-01
1.520902324000000044e+04	8.945477163697326817e-02	9.799256756833536752e-02	1.018422935977682520e-01	1.058756544299006425e-01
1.520312303000000065e+04	8.848888996846188126e-02	9.697114677820591055e-02	1.008072779150693404e-01	1.048195967635724146e-01
1.519722759000000042e+04	8.753038091697294687e-02	9.595731017168546151e-02	9.977967839022171270e-02	1.037709423164993316e-01
1.519133690999999999e+04	8.657923872553242861e-02	9.495105034903754404e-02	9.875949060591110440e-02	1.027296876470116249e-01
1.518545097999999962e+04	8.563545665657879002e-02	9.395235900191543921e-02	9.774670924164099994e-02	1.016958284233166893e-01
1.517956981000000087e+04	8.469903018179819609e-02	9.296123028740881089e-02	9.674133149553791611e-02	1.006693629164814169e-01
1.517369338000000062e+04	8.376994900938203314e-02	9.197765238803513876e-02	9.574334852293399367e-02	9.965028325926209019e-02
1.516782167999999911e+04	8.284820352557585588e-02	9.100161432521185201e-02	9.475275234436046634e-02	9.863858249672546874e-02
1.516195471999999972e+04	8.193378630805772667e-02	9.003310756182941743e-02	9.376953747381558402e-02	9.763425625017251031e-02
1.515609249000000091e+04	8.102668586313496735e-02	8.907211936812080288e-02	9.279369418451784146e-02	9.663729583854950567e-02
1.515023497999999927e+04	8.012688981544469069e-02	8.811863619564382077e-02	9.182521193074558163e-02	9.564769177149326507e-02
1.514438219000000026e+04	7.923438644363488270e-02	8.717264530276382095e-02	9.086408099845003083e-02	9.466543543551034223e-02
1.513853410000000076e+04	7.834916011631497257e-02	8.623412991486828494e-02	8.991028758713794089e-02	9.369051406705115881e-02
1.513269072000000051e+04	7.747119890487871863e-02	8.530307729204336664e-02	8.896382200668083440e-02	9.272291912933432190e-02
1.512685203999999976e+04	7.660048700318110304e-02	8.437947069106696563e-02	8.802467050848537811e-02	9.176263796242338511e-02
1.512101806000000033e+04	7.573700927921790671e-02	8.346329418892843577e-02	8.709282018668110248e-02	9.080965879227899384e-02
1.511518875999999909e+04	7.488074684535486747e-02	8.255452798054631336e-02	8.616825419457384283e-02	8.986396583805691951e-02
1.510936413999999968e+04	7.403168299466431068e-02	8.165315467505340763e-02	8.525095814762539970e-02	8.892554585944432988e-02
1.510354420000000027e+04	7.318980022316043388e-02	8.075915613522449688e-02	8.434091690908926409e-02	8.799438486942497140e-02
1.509772892999999931e+04	7.235507881591832224e-02	7.987251197309308548e-02	8.343811305695512937e-02	8.707046656439233756e-02
1.509191832000000068e+04	7.152749833729442341e-02	7.899320112903214508e-02	8.254252848930704323e-02	8.615377396524998010e-02
1.508611238000000048e+04	7.070704046172014701e-02	7.812120487849778805e-02	8.165414748702688741e-02	8.524429255233412217e-02
1.508031107999999949e+04	6.989368049938170235e-02	7.725649782352773942e-02	8.077294753548741602e-02	8.434200086858334444e-02
1.507451444000000083e+04	6.908740010222960692e-02	7.639906139571907284e-02	7.989891308134748626e-02	8.344688460297407240e-02
1.506872243999999955e+04	6.828817463335981608e-02	7.554887042708678668e-02	7.903202184740604208e-02	8.255892257772930176e-02
1.506293506999999954e+04	6.749598022015210197e-02	7.470590064511987982e-02	7.817225246865987243e-02	8.167809456567352855e-02
1.505715234000000055e+04	6.671079506642900447e-02	7.387013006973272566e-02	7.731958591893939303e-02	8.080438275286228045e-02
1.505137422999999944e+04	6.593259265100198663e-02	7.304153177253128182e-02	7.647399812393496088e-02	7.993776416920546357e-02
1.504560074999999961e+04	6.516134988964271402e-02	7.222008256240541879e-02	7.563546882147581529e-02	7.907821976665523056e-02
1.503983187999999973e+04	6.439703906905079600e-02	7.140575439495899790e-02	7.480397279396684695e-02	7.822572543282974022e-02
1.503406761000000006e+04	6.363963325974072993e-02	7.059852013331679998e-02	7.397948574607761396e-02	7.738025801387050928e-02
1.502830796000000009e+04	6.288910887118784321e-02	6.979835627288949462e-02	7.316198709019482160e-02	7.654179817225847948e-02
1.502255290000000059e+04	6.214543520922063968e-02	6.900523180732251460e-02	7.235144857153631703e-02	7.571031872034951482e-02
1.501680242999999973e+04	6.140858496943599892e-02	6.821911941151054259e-02	7.154784569059138843e-02	7.488579633357791976e-02
1.501105654999999933e+04	6.067853029340920801e-02	6.743999123692524800e-02	7.075115340837204170e-02	7.406820714610114209e-02
1.500531524999999965e+04	5.995524152863119377e-02	6.666781758538725677e-02	6.996134478887101882e-02	7.325752535650403852e-02
1.499957853000000068e+04	5.923868978376738842e-02	6.590256963400228929e-02	6.917839378464174516e-02	7.245372608572663020e-02
1.499384638000000086e+04	5.852884442297473511e-02	6.514421675806596201e-02	6.840227249780253538e-02	7.165678256497957921e-02
1.498811880000000019e+04	5.782567557788849399e-02	6.439272921171274033e-02	6.763295392193915956e-02	7.086666894995530264e-02
1.498239578000000074e+04	5.712915168456070281e-02	6.364807549451451107e-02	6.687040924626712346e-02	7.008335755197729611e-02
1.497667730999999912e+04	5.643924075126482282e-02	6.291022370322467416e-02	6.611460923775459853e-02	6.930682025612493191e-02
1.497096339000000080e+04	5.575591156237147406e-02	6.217914281803081644e-02	6.536552555854491242e-02	6.853702987454174389e-02
1.496525401000000056e+04	5.507913127866963243e-02	6.145480013415532267e-02	6.462312813438376990e-02	6.777395744199449235e-02
1.495954917000000023e+04	5.440886784236807772e-02	6.073716383296099558e-02	6.388738778834154863e-02	6.701757492173540665e-02
1.495384886999999981e+04	5.374508877855270483e-02	6.002620169841464681e-02	6.315827492555106670e-02	6.626785385362550518e-02
1.494815308999999979e+04	5.308775891050831336e-02	5.932187866665475373e-02	6.243575701839814557e-02	6.552476276678792511e-02
1.494246183000000019e+04	5.243684503019311466e-02	5.862416182656655927e-02	6.171980373412237070e-02	6.478827245151110026e-02
1.493677510000000075e+04	5.179231467901433683e-02	5.793301911506081037e-02	6.101038559855669063e-02	6.405835458630410040e-02
1.493109287000000040e+04	5.115413051923958787e-02	5.724841327835799437e-02	6.030746779614946235e-02	6.333497535746221430e-02
1.492541515000000072e+04	5.052225941343258669e-02	5.657031160621048965e-02	5.961102016096805900e-02	6.261810573816617431e-02
1.491974193000000014e+04	4.989666564648321395e-02	5.589867866146938646e-02	5.892100971305530566e-02	6.190771380830342036e-02
1.491407320000000072e+04	4.927731321448786811e-02	5.523347873225497445e-02	5.823740317451140541e-02	6.120376734241650407e-02
1.490840897000000041e+04	4.866416799130197229e-02	5.457467815854129267e-02	5.756016936097703429e-02	6.050623627254492209e-02
1.490274921999999970e+04	4.805719230264820369e-02	5.392223950167285285e-02	5.688927318834505198e-02	5.981508651538387095e-02
1.489709395000000040e+04	4.745635037531056172e-02	5.327612739638857425e-02	5.622468168706664521e-02	5.913028616562276962e-02
1.489144314999999915e+04	4.686160510598662982e-02	5.263630507714861517e-02	5.556636043058241214e-02	5.845180181665474151e-02
1.488579682999999932e+04	4.627292123517988409e-02	5.200273779063313562e-02	5.491427704575694430e-02	5.777960217783423974e-02
1.488015495999999985e+04	4.569025909280361591e-02	5.137538606329178359e-02	5.426839428350786060e-02	5.711365093105488094e-02
1.487451756000000023e+04	4.511358396798531567e-02	5.075421578505494996e-02	5.362868039757112681e-02	5.645391742978624061e-02
1.486888460999999916e+04	4.454285680049040186e-02	5.013918818636564634e-02	5.299509882586046772e-02	5.580036605993732995e-02
1.486325610000000052e+04	4.397803937947605130e-02	4.953026543291433326e-02	5.236761394913425072e-02	5.515296217631429632e-02
1.485763204000000042e+04	4.341909529418321728e-02	4.892741165208319004e-02	5.174619215052610188e-02	5.451167319693837887e-02
1.485201240999999936e+04	4.286598495102874468e-02	4.833058755819846092e-02	5.113079627564208474e-02	5.387646288615303980e-02
1.484639722000000074e+04	4.231867154709101353e-02	4.773975689372551845e-02	5.052139227167742885e-02	5.324729820549187198e-02
1.484078644999999960e+04	4.177711517454253676e-02	4.715488006626043782e-02	4.991794262598722026e-02	5.262414254051168278e-02
1.483518010999999933e+04	4.124127867898532557e-02	4.657592047115226980e-02	4.932041288702105480e-02	5.200696243268870811e-02
1.482957818000000043e+04	4.071112187781256858e-02	4.600283824592360515e-02	4.872876522001801103e-02	5.139572092421439142e-02
1.482398065999999926e+04	4.018660637225148630e-02	4.543559546696097906e-02	4.814296376914778408e-02	5.079038309540030022e-02
1.481838754999999946e+04	3.966769361723989501e-02	4.487415406401784601e-02	4.756297250570842156e-02	5.019091384239138254e-02
1.481279883999999947e+04	3.915434401709440987e-02	4.431847483964075629e-02	4.698875421426254584e-02	4.959727682843170782e-02
1.480721451999999954e+04	3.864651788550858141e-02	4.376851850531902205e-02	4.642027156185057207e-02	4.900943558795178845e-02
1.480163459999999941e+04	3.814417724578536562e-02	4.322424763110129659e-02	4.585748911389434662e-02	4.842735561142277878e-02
1.479605905999999959e+04	3.764728131568664121e-02	4.268562175337537595e-02	4.530036827602743066e-02	4.785099911392471511e-02
1.479048790000000008e+04	3.715579104025572982e-02	4.215260228358114897e-02	4.474887236862784556e-02	4.728033028267515647e-02
1.478492110999999932e+04	3.666966640400257799e-02	4.162514959454782087e-02	4.420296361358990594e-02	4.671531215997254405e-02
1.477935870000000068e+04	3.618886906379077673e-02	4.110322587569752162e-02	4.366260608894138862e-02	4.615590970071643123e-02
1.477380064999999922e+04	3.571335801314525632e-02	4.058679042637262230e-02	4.312776085639911244e-02	4.560208472843452210e-02
1.476824695000000065e+04	3.524309309206407476e-02	4.007580346239721092e-02	4.259838990055078017e-02	4.505380001176595428e-02
1.476269762000000082e+04	3.477803661814717062e-02	3.957022789089743170e-02	4.207445796971033547e-02	4.451102117259831542e-02
1.475715263000000050e+04	3.431814666417664500e-02	3.907002200233147121e-02	4.155592500322945887e-02	4.397370884129966906e-02
1.475161197999999968e+04	3.386338381362316574e-02	3.857514681118937722e-02	4.104275373695136925e-02	4.344182653425644053e-02
1.474607567999999992e+04	3.341370942310615405e-02	3.808556416947805195e-02	4.053490775031683840e-02	4.291533863220364092e-02
1.474054370999999992e+04	3.296908238979499861e-02	3.760123324563797303e-02	4.003234781335813369e-02	4.239420659254340001e-02
1.473501605999999992e+04	3.252946245008572768e-02	3.712211411268798861e-02	3.953503560699941910e-02	4.187839280476153558e-02
1.472949274999999943e+04	3.209481170974960718e-02	3.664816941835728065e-02	3.904293545874006066e-02	4.136786239218134126e-02
