fwhm	874.3768121211048-20°C	874.3768121211048-40°C	874.3768121211048-45°C	874.3768121211048-50°C
1.355979275000000052e+04	7.835329688013293941e-04	1.234514139389141429e-03	1.422870436746330198e-03	1.651522671760553970e-03
1.355515042999999969e+04	7.694318616912800696e-04	1.213961317249398356e-03	1.399781505929613206e-03	1.625454053994950356e-03
1.355051144999999997e+04	7.555739581841682375e-04	1.193735228789310869e-03	1.377049882781925232e-03	1.599777309061091533e-03
1.354587578000000030e+04	7.419552182785843150e-04	1.173830884650814898e-03	1.354670260747092196e-03	1.574486789276719010e-03
1.354124344999999994e+04	7.285718385606335980e-04	1.154243620450502066e-03	1.332637692172194575e-03	1.549577245308799865e-03
1.353661441999999988e+04	7.154198706773801444e-04	1.134968539406552498e-03	1.310946961682220736e-03	1.525043118104598382e-03
1.353198871999999938e+04	7.024956250852771884e-04	1.116001103608319769e-03	1.289593251369258861e-03	1.500879291052329692e-03
1.352736631999999918e+04	6.897952996861803771e-04	1.097336590283970979e-03	1.268571529078713371e-03	1.477080398258942941e-03
1.352274724000000060e+04	6.773152876300364902e-04	1.078970543740166233e-03	1.247877057259578473e-03	1.453641400414978392e-03
1.351813145000000077e+04	6.650519017507983263e-04	1.060898370766723752e-03	1.227504937380945356e-03	1.430557069142619417e-03
1.351351896999999917e+04	6.530016440342674899e-04	1.043115737547432907e-03	1.207450557264606525e-03	1.407822493763679012e-03
1.350890978999999970e+04	6.411609900915824986e-04	1.025618252673217694e-03	1.187709233956183537e-03	1.385432676850248835e-03
1.350430390000000079e+04	6.295264701196192757e-04	1.008401586563561960e-03	1.168276348362799538e-03	1.363382686797409747e-03
1.349970129000000088e+04	6.180946681333096592e-04	9.914614706908492659e-04	1.149147344482744516e-03	1.341667657062987299e-03
1.349510197999999946e+04	6.068622938555081822e-04	9.747938046900597600e-04	1.130317850538414045e-03	1.320282923883261657e-03
1.349050595000000067e+04	5.958260092066441655e-04	9.583943994539848629e-04	1.111783388929204466e-03	1.299223697067245246e-03
1.348591320000000087e+04	5.849825762114943756e-04	9.422591966939670820e-04	1.093539624278259004e-03	1.278485341703774645e-03
1.348132372000000032e+04	5.743287832170455073e-04	9.263841597689314146e-04	1.075582240192255682e-03	1.258063238294189739e-03
1.347673752000000059e+04	5.638615140563322517e-04	9.107653770494060323e-04	1.057907056270909665e-03	1.237952915915077568e-03
1.347215458000000035e+04	5.535776322754148342e-04	8.953988896146942425e-04	1.040509833256659210e-03	1.218149830677608264e-03
1.346757490999999936e+04	5.434741174168884487e-04	8.802808949281382090e-04	1.023386503619415962e-03	1.198649628181173510e-03
1.346299849999999969e+04	5.335479511970358428e-04	8.654075771976294310e-04	1.006532979633966915e-03	1.179447925201192919e-03
1.345842534999999953e+04	5.237961839901627160e-04	8.507752070530090818e-04	9.899452663293406302e-04	1.160540438366800594e-03
1.345385546000000068e+04	5.142159115721694693e-04	8.363801071229401418e-04	9.736194226137635408e-04	1.141922940016074171e-03
1.344928881999999976e+04	5.048042540669685002e-04	8.222186206403471606e-04	9.575515257353797716e-04	1.123591217737253097e-03
1.344472542000000067e+04	4.955583771516725239e-04	8.082871435044013770e-04	9.417377076965515337e-04	1.105541115946845256e-03
1.344016527999999926e+04	4.864755506398246916e-04	7.945822130512589839e-04	9.261742561769768615e-04	1.087768651264245465e-03
1.343560836999999992e+04	4.775529874993585003e-04	7.811002655760624020e-04	9.108573393057920646e-04	1.070269698368108780e-03
1.343105470000000059e+04	4.687880233604963562e-04	7.678379073771463481e-04	8.957833135106276542e-04	1.053040341589115379e-03
1.342650425999999970e+04	4.601779967294835987e-04	7.547917342641004669e-04	8.809485186208489528e-04	1.036076641007492452e-03
1.342195706000000064e+04	4.517203254160697063e-04	7.419584474809400249e-04	8.663494097081147474e-04	1.019374783233735005e-03
1.341741308000000026e+04	4.434124121382963801e-04	7.293347108620027190e-04	8.519823947072677813e-04	1.002930895776297723e-03
1.341287233000000015e+04	4.352517555489172647e-04	7.169173195769203404e-04	8.378440264620221588e-04	9.867412668374314546e-04
1.340833479000000079e+04	4.272358399347528650e-04	7.047030328146184188e-04	8.239308123873392104e-04	9.708021275524344280e-04
1.340380047999999988e+04	4.193622597060739214e-04	6.926887635726332966e-04	8.102394306753808078e-04	9.551098996907242573e-04
1.339926936999999998e+04	4.116285605817590013e-04	6.808713368442535470e-04	7.967664548961853575e-04	9.396608802042526231e-04
1.339474148000000059e+04	4.040324126999324120e-04	6.692477540303828215e-04	7.835086553970950279e-04	9.244515867576770215e-04
1.339021680000000015e+04	3.965714720499830545e-04	6.578149816514958226e-04	7.704627585585941633e-04	9.094784818396802655e-04
1.338569532000000072e+04	3.892434324427282736e-04	6.465700308597710760e-04	7.576255374652274320e-04	8.947380767475561839e-04
1.338117704000000049e+04	3.820460407374202537e-04	6.355099811239332125e-04	7.449938390418547668e-04	8.802269628557441491e-04
1.337666194999999971e+04	3.749770638870132179e-04	6.246319299185518334e-04	7.325645266956945468e-04	8.659417458383398278e-04
1.337215005999999994e+04	3.680343355287227463e-04	6.139330646544301304e-04	7.203345625726571789e-04	8.518791402818977994e-04
1.336764135999999962e+04	3.612156928485197303e-04	6.034105657712515421e-04	7.083008969040680827e-04	8.380358425904022848e-04
1.336313585000000057e+04	3.545190229131981114e-04	5.930616782960817157e-04	6.964605498480308044e-04	8.244086251334583433e-04
1.335863351999999941e+04	3.479422319094556794e-04	5.828836646198378661e-04	6.848105575572461384e-04	8.109942742842877680e-04
1.335413436000000002e+04	3.414832601410629437e-04	5.728738278367215926e-04	6.733479989257111671e-04	7.977896212477701612e-04
1.334963839000000007e+04	3.351401234701584611e-04	5.630295763521739327e-04	6.620700696959265020e-04	7.847916275710994320e-04
1.334514559000000008e+04	3.289108129733355357e-04	5.533482685284129947e-04	6.509739045988956847e-04	7.719971802943858272e-04
1.334065596000000005e+04	3.227933803497253862e-04	5.438273453087787319e-04	6.400567293061933030e-04	7.594032670858915637e-04
1.333616949000000022e+04	3.167858952273081745e-04	5.344642641765559674e-04	6.293157848348214555e-04	7.470068891874411627e-04
1.333168619000000035e+04	3.108864849913087420e-04	5.252565614412215171e-04	6.187483990611989271e-04	7.348051440178401299e-04
1.332720605000000069e+04	3.050932807678460260e-04	5.162017682727672221e-04	6.083518904654207230e-04	7.227951141548599702e-04
1.332272905999999966e+04	2.994044444342360716e-04	5.072974529343189350e-04	5.981236166139447920e-04	7.109739233257180184e-04
1.331825523000000067e+04	2.938181929015738899e-04	4.985412590980492454e-04	5.880610182697513458e-04	6.993387874974497150e-04
1.331378455000000031e+04	2.883327468492070749e-04	4.899308258174653753e-04	5.781615275294588055e-04	6.878869087781888441e-04
1.330931701000000066e+04	2.829463563522702403e-04	4.814638277712502074e-04	5.684226140851227722e-04	6.766155289182461006e-04
1.330485261999999966e+04	2.776573239144322787e-04	4.731380117651147704e-04	5.588418273028752112e-04	6.655219781166321494e-04
1.330039135999999962e+04	2.724639442804694875e-04	4.649511022634271245e-04	5.494166876018341398e-04	6.546035493477378930e-04
1.329593325000000004e+04	2.673645864443057927e-04	4.569009307505042766e-04	5.401448353980406718e-04	6.438576709179681667e-04
1.329147825999999986e+04	2.623575889615231693e-04	4.489852708405242141e-04	5.310238413138166150e-04	6.332816866452107120e-04
1.328702641000000040e+04	2.574413739386182602e-04	4.412020184244060659e-04	5.220514137220425661e-04	6.228730964630546912e-04
1.328257768000000033e+04	2.526143449694923343e-04	4.335490305799808005e-04	5.132252132100051725e-04	6.126293413824815881e-04
1.327813207999999941e+04	2.478749645411279360e-04	4.260242482472439409e-04	5.045429940322530707e-04	6.025479676219528758e-04
1.327368959999999970e+04	2.432216989047445517e-04	4.186256090800912107e-04	4.960025036828059116e-04	5.926265101418165537e-04
1.326925022999999965e+04	2.386530399482794868e-04	4.113510822426301992e-04	4.876015230571510272e-04	5.828625392887172704e-04
1.326481398000000081e+04	2.341675248375793170e-04	4.041986999454812222e-04	4.793379029550264318e-04	5.732537033158139218e-04
1.326038083000000006e+04	2.297636846312527473e-04	3.971664757547308704e-04	4.712094697745395754e-04	5.637976188131552276e-04
1.325595080000000053e+04	2.254401142541133960e-04	3.902525164047827085e-04	4.632141547714111688e-04	5.544920210937087732e-04
1.325152385999999933e+04	2.211953831514411697e-04	3.834548792542853517e-04	4.553498293294356582e-04	5.453345725944773329e-04
1.324710002999999961e+04	2.170281325359178651e-04	3.767717279716448534e-04	4.476144850479855963e-04	5.363230725353530575e-04
1.324267929999999978e+04	2.129369974701588201e-04	3.702012080426377114e-04	4.400060898073118710e-04	5.274552894253946994e-04
1.323826166000000012e+04	2.089206360341459227e-04	3.637414935558050573e-04	4.325226419125614255e-04	5.187290241249117037e-04
1.323384711000000061e+04	2.049777378116577839e-04	3.573908010591409141e-04	4.251621862110603850e-04	5.101421287127885784e-04
1.322943564999999944e+04	2.011070140530300994e-04	3.511473739596892825e-04	4.179227960894974251e-04	5.016924855739211125e-04
1.322502727000000050e+04	1.973071888029854257e-04	3.450094683481773686e-04	4.108025570761772221e-04	4.933779883023390852e-04
1.322062197000000015e+04	1.935770161143844648e-04	3.389753809294232989e-04	4.037995992767473541e-04	4.851965796150590408e-04
1.321621975000000020e+04	1.899152707170563841e-04	3.330434341619568092e-04	3.969120802026954750e-04	4.771462313774959543e-04
1.321182061000000067e+04	1.863207477020380253e-04	3.272119759052661528e-04	3.901381844096676009e-04	4.692249442341988783e-04
1.320742453000000023e+04	1.827922462999671371e-04	3.214793532039158792e-04	3.834760930716995435e-04	4.614307120573107705e-04
1.320303153000000020e+04	1.793286178672783384e-04	3.158439903869954550e-04	3.769240747841042004e-04	4.537616282250458858e-04
1.319864158999999927e+04	1.759287013602219886e-04	3.103042843900324812e-04	3.704803639601487119e-04	4.462157434059599152e-04
1.319425470999999925e+04	1.725913710433735042e-04	3.048586824353670876e-04	3.641432511590196749e-04	4.387911712968801167e-04
1.318987089000000014e+04	1.693155199986967857e-04	2.995056554053386025e-04	3.579110521930942840e-04	4.314860525385292678e-04
1.318549013000000014e+04	1.661000598351998090e-04	2.942436975144436867e-04	3.517821077906231348e-04	4.242985543698448250e-04
1.318111240999999973e+04	1.629439061122761687e-04	2.890713025490391640e-04	3.457547559458347755e-04	4.172268382288460138e-04
1.317673775000000023e+04	1.598460214362170328e-04	2.839870346228364753e-04	3.398274144074880454e-04	4.102691565757470493e-04
1.317236613000000034e+04	1.568053574949557715e-04	2.789894333246332233e-04	3.339984701917117472e-04	4.034237233104286178e-04
1.316799755999999979e+04	1.538209046747501124e-04	2.740770952447739396e-04	3.282663746535160196e-04	3.966888253979652208e-04
1.316363201999999910e+04	1.508916500386473696e-04	2.692486050502358600e-04	3.226295631394126011e-04	3.900627285582814602e-04
1.315926951999999983e+04	1.480166180465315154e-04	2.645026026442669101e-04	3.170865333956613048e-04	3.835437694378695628e-04
1.315491006000000016e+04	1.451948428443001506e-04	2.598377377031536222e-04	3.116357925642971715e-04	3.771302933854725351e-04
1.315055362000000059e+04	1.424253622975857911e-04	2.552526598413122605e-04	3.062758456937458309e-04	3.708206409319753571e-04
1.314620021000000088e+04	1.397072497994638924e-04	2.507460713652873651e-04	3.010052574344976783e-04	3.646132204458952760e-04
1.314184982999999920e+04	1.370395880124184742e-04	2.463166840069108492e-04	2.958226015274714976e-04	3.585064487505880935e-04
1.313750245999999970e+04	1.344214632150653101e-04	2.419632095644964941e-04	2.907264498561728692e-04	3.524987382232914958e-04
1.313315812000000005e+04	1.318520012934067717e-04	2.376844198617003622e-04	2.857154426674524692e-04	3.465885796133767673e-04
1.312881677999999920e+04	1.293303135562726722e-04	2.334790567379327439e-04	2.807881832321125568e-04	3.407744178879085358e-04
1.312447846000000027e+04	1.268555556443174131e-04	2.293459302666394305e-04	2.759433529077022040e-04	3.350547879821819943e-04
1.312014314999999988e+04	1.244268802937726541e-04	2.252838401723762012e-04	2.711796191289764127e-04	3.294282063025701784e-04
1.311581084000000010e+04	1.220434549918901897e-04	2.212916053307869939e-04	2.664956699854193595e-04	3.238932115408806349e-04
1.311148152999999911e+04	1.197044670857753355e-04	2.173680724666049110e-04	2.618902244707024709e-04	3.184483768371934326e-04
1.310715522000000055e+04	1.174091178022681169e-04	2.135121062861776518e-04	2.573620209532732081e-04	3.130922962110325937e-04
1.310283191000000079e+04	1.151566220271693761e-04	2.097225892196900973e-04	2.529098169082412482e-04	3.078235842834117298e-04
1.309851159000000007e+04	1.129462030176544039e-04	2.059984126183197627e-04	2.485323786024038069e-04	3.026408641002591897e-04
1.309419426000000021e+04	1.107771026017877430e-04	2.023384940246985501e-04	2.442285014189953885e-04	2.975427912233622515e-04
1.308987990999999965e+04	1.086485707246780146e-04	1.987417596705820283e-04	2.399969893192906850e-04	2.925280294523311059e-04
1.308556854999999996e+04	1.065598800833210332e-04	1.952071693080023541e-04	2.358366840869425120e-04	2.875952855167798424e-04
1.308126016999999956e+04	1.045103061835068938e-04	1.917336826159109827e-04	2.317464258383950503e-04	2.827432623142387574e-04
1.307695476000000053e+04	1.024991372622579113e-04	1.883202760363890177e-04	2.277250728497799389e-04	2.779706824275677396e-04
1.307265233000000080e+04	1.005256831639621045e-04	1.849659579801131394e-04	2.237715195160168446e-04	2.732763094921198429e-04
1.306835287000000062e+04	9.858925645587580998e-05	1.816697368766459085e-04	2.198846587419505522e-04	2.686589035967625874e-04
1.306405637999999999e+04	9.668918620363917279e-05	1.784306446598097847e-04	2.160634096433812089e-04	2.641172541972684512e-04
1.305976284999999916e+04	9.482480876438429264e-05	1.752477211957458210e-04	2.123066992157799174e-04	2.596501583749114342e-04
1.305547227999999996e+04	9.299547643871011217e-05	1.721200291299985151e-04	2.086134798800306405e-04	2.552564417244607576e-04
1.305118468000000030e+04	9.120055688920234891e-05	1.690466530443929835e-04	2.049827285367183765e-04	2.509349572881029744e-04
1.304690001999999913e+04	8.943941221818448169e-05	1.660266637005438771e-04	2.014134043443187197e-04	2.466845353221242465e-04
1.304261832999999933e+04	8.771144026960911455e-05	1.630591889044707727e-04	1.979045324834230446e-04	2.425040830535934023e-04
1.303833957999999984e+04	8.601602511926083577e-05	1.601433287013960863e-04	1.944551039544932145e-04	2.383924653907070141e-04
1.303406377000000066e+04	8.435257377446660015e-05	1.572782184146770314e-04	1.910641501175649299e-04	2.343485937256388572e-04
1.302979090999999971e+04	8.272050734358495701e-05	1.544630136498063302e-04	1.877307250173859102e-04	2.303714049452327216e-04
1.302552099000000089e+04	8.111924937594508554e-05	1.516968702734733680e-04	1.844538817057140320e-04	2.264598332135179376e-04
1.302125401000000056e+04	7.954823732920192282e-05	1.489789642559017106e-04	1.812326957539127641e-04	2.226128380444325038e-04
1.301698996000000079e+04	7.800691489826561153e-05	1.463084785060165714e-04	1.780662496845187735e-04	2.188293857486692826e-04
1.301272883999999976e+04	7.649473921343092155e-05	1.436846154092373659e-04	1.749536478569922455e-04	2.151084672415763362e-04
1.300847064999999930e+04	7.501117689741014917e-05	1.411065901023735958e-04	1.718940085280679997e-04	2.114490885968046171e-04
1.300421538999999939e+04	7.355570390936784270e-05	1.385736302841384282e-04	1.688864636521361434e-04	2.078502708365262582e-04
1.299996305000000029e+04	7.212780206425416056e-05	1.360849702252383327e-04	1.659301517891778848e-04	2.043110414676567986e-04
1.299571362000000045e+04	7.072696245188317844e-05	1.336398567774914141e-04	1.630242252568153737e-04	2.008304430587020989e-04
1.299146711999999934e+04	6.935269489644937913e-05	1.312375660035371204e-04	1.601678699332945491e-04	1.974075570055356104e-04
1.298722351999999955e+04	6.800450173688312794e-05	1.288773574466970306e-04	1.573602509173545186e-04	1.940414384530718308e-04
1.298298284000000058e+04	6.668191004575371456e-05	1.265585305264711193e-04	1.546005796065926105e-04	1.907311967048365561e-04
1.297874507000000085e+04	6.538444577272397337e-05	1.242803793898308808e-04	1.518880600291180492e-04	1.874759309252232097e-04
1.297451019000000088e+04	6.411164041508540649e-05	1.220422045994696176e-04	1.492219027469385360e-04	1.842747468054208937e-04
1.297027822000000015e+04	6.286304575889652038e-05	1.198433391503405266e-04	1.466013558781909041e-04	1.811267938473267824e-04
1.296604915000000074e+04	6.163821256409746292e-05	1.176831110794986719e-04	1.440256605868778326e-04	1.780312119561742817e-04
1.296182296999999926e+04	6.043669969140865535e-05	1.155608595515911837e-04	1.414940702534792062e-04	1.749871544674794265e-04
1.295759968999999910e+04	5.925807949130026177e-05	1.134759444713999128e-04	1.390058619722798908e-04	1.719938020081508950e-04
1.295337930000000051e+04	5.810192630039801004e-05	1.114277262335116572e-04	1.365603124166254816e-04	1.690503335009412077e-04
1.294916179000000011e+04	5.696782215114148316e-05	1.094155758536813984e-04	1.341567099376321677e-04	1.661559407266928576e-04
1.294494715999999971e+04	5.585535925249991349e-05	1.074388794494821753e-04	1.317943599420250708e-04	1.633098348302203793e-04
1.294073542000000089e+04	5.476413961690316861e-05	1.054970376789959332e-04	1.294725842552327862e-04	1.605112455936109407e-04
1.293652655000000050e+04	5.369376462410686460e-05	1.035894472269359727e-04	1.271906990026671431e-04	1.577593947950338687e-04
1.293232056000000011e+04	5.264385044584080195e-05	1.017155283165714240e-04	1.249480475244321947e-04	1.550535359060450664e-04
1.292811743999999999e+04	5.161401508961775805e-05	9.987470170000460623e-05	1.227439728770502423e-04	1.523929209610056456e-04
1.292391718000000037e+04	5.060388350478025075e-05	9.806639780054153674e-05	1.205778287818795044e-04	1.497768137737415727e-04
1.291971980000000076e+04	4.961309447612515260e-05	9.629006914461916305e-05	1.184489945475550711e-04	1.472045079961768711e-04
1.291552527000000009e+04	4.864128149291880188e-05	9.454515614253756290e-05	1.163568340861711792e-04	1.446752776279844105e-04
1.291133360999999968e+04	4.768809624422840196e-05	9.283112927030784324e-05	1.143007464842849354e-04	1.421884381436259418e-04
1.290714480000000003e+04	4.675318754455927341e-05	9.114745130510991443e-05	1.122801207475727366e-04	1.397432918119522404e-04
1.290295885000000089e+04	4.583621725251962371e-05	8.949360599161606405e-05	1.102943701999835270e-04	1.373391693153284347e-04
1.289877575000000070e+04	4.493684889781660881e-05	8.786907763253620459e-05	1.083429080134753363e-04	1.349754001664424776e-04
1.289459549999999945e+04	4.405475425150263334e-05	8.627336297923720839e-05	1.064251614967955627e-04	1.326513300207431156e-04
1.289041808999999921e+04	4.318960891977272071e-05	8.470596332843000227e-05	1.045405626191912244e-04	1.303663092184360179e-04
1.288624352999999974e+04	4.234109847505627505e-05	8.316639568132143075e-05	1.026885614438703752e-04	1.281197090906660379e-04
1.288207179999999971e+04	4.150890809569843985e-05	8.165417401336076957e-05	1.008686036189637426e-04	1.259108946810625447e-04
1.287790291000000070e+04	4.069273466350829441e-05	8.016883127667027000e-05	9.908015686150992629e-05	1.237392568917595353e-04
1.287373686000000089e+04	3.989227850053252155e-05	7.870990446322547406e-05	9.732269300751176936e-05	1.216041907302289703e-04
1.286957363000000078e+04	3.910724159093981612e-05	7.727693137972228528e-05	9.559568412969162668e-05	1.195050905948079838e-04
1.286541323999999986e+04	3.833733883572250985e-05	7.586947123678352363e-05	9.389862736547615284e-05	1.174413804681357862e-04
1.286125567000000046e+04	3.758228287380514988e-05	7.448707699175228180e-05	9.223101160046858350e-05	1.154124734408333434e-04
1.285710092000000077e+04	3.684179526901214464e-05	7.312931582255485959e-05	9.059234216070812169e-05	1.134178017442490224e-04
1.285294899000000078e+04	3.611560261549773363e-05	7.179576207078024555e-05	8.898213232452400134e-05	1.114568064533599410e-04
1.284879988000000048e+04	3.540343645137550825e-05	7.048599712995007446e-05	8.739990320245158569e-05	1.095289373578486609e-04
1.284465358000000015e+04	3.470503150514255735e-05	6.919960625969937028e-05	8.584517990066653666e-05	1.076336483011703878e-04
1.284051008999999976e+04	3.402012904269204865e-05	6.793618478724095053e-05	8.431749902707325766e-05	1.057704063434116760e-04
1.283636940999999933e+04	3.334847501956913015e-05	6.669533476073792643e-05	8.281640466530209590e-05	1.039386868757792700e-04
1.283223154000000068e+04	3.268982000010071698e-05	6.547666484398025164e-05	8.134144826126718194e-05	1.021379734985366399e-04
1.282809646000000066e+04	3.204391598320460759e-05	6.427978447381019699e-05	7.989218156075109350e-05	1.003677494086334799e-04
1.282396419000000060e+04	3.141052572377047857e-05	6.310432117187292139e-05	7.846817758379761025e-05	9.862752303316010675e-05
1.281983472000000074e+04	3.078941164705534337e-05	6.194990005566889714e-05	7.706900583277222997e-05	9.691679776794608265e-05
1.281570802999999978e+04	3.018033912610943280e-05	6.081614991978468441e-05	7.569423965648554482e-05	9.523508097182563131e-05
1.281158414000000084e+04	2.958308371223893098e-05	5.970271674756950431e-05	7.434347265163755811e-05	9.358190405102953741e-05
1.280746304000000055e+04	2.899742065969425960e-05	5.860924426256173636e-05	7.301629509653051117e-05	9.195679365122623927e-05
1.280334471999999914e+04	2.842312940366582450e-05	5.753538228545120319e-05	7.171230409033472087e-05	9.035928406666440360e-05
1.279922919000000002e+04	2.785999619533124910e-05	5.648079171322816064e-05	7.043110961655475570e-05	8.878892468932969540e-05
1.279511643000000004e+04	2.730780712324887288e-05	5.544513149898699429e-05	6.917231874128905358e-05	8.724526066019500277e-05
1.279100645000000077e+04	2.676635625406194351e-05	5.442807393492696190e-05	6.793555419219072004e-05	8.572785565563415683e-05
1.278689925000000039e+04	2.623544006631734244e-05	5.342929426900199440e-05	6.672044175718508396e-05	8.423627645772148638e-05
1.278279480999999942e+04	2.571485625287143361e-05	5.244846846406988038e-05	6.552660756063783602e-05	8.277008961246659885e-05
1.277869314999999915e+04	2.520441128832882487e-05	5.148528748846891595e-05	6.435369546773521182e-05	8.132888281669706937e-05
1.277459425000000010e+04	2.470391021622690797e-05	5.053943811003356760e-05	6.320134371897341574e-05	7.991223623567849689e-05
1.277049811000000045e+04	2.421316417055521564e-05	4.961061710588250196e-05	6.206920223850205943e-05	7.851974377507797004e-05
1.276640473999999995e+04	2.373198891742464079e-05	4.869852856724290585e-05	6.095692937157738749e-05	7.715100909610716194e-05
1.276231411999999909e+04	2.326020011488209405e-05	4.780287494455881465e-05	5.986418097375155678e-05	7.580563220003433075e-05
1.275822624999999971e+04	2.279761918459645369e-05	4.692336820273233962e-05	5.879062402203831143e-05	7.448322618637237796e-05
1.275414113999999972e+04	2.234407193380300144e-05	4.605972726286116026e-05	5.773593351375445870e-05	7.318341345956352287e-05
1.275005877999999939e+04	2.189938515687905150e-05	4.521167156461308083e-05	5.669978461566343628e-05	7.190581606641115306e-05
1.274597916000000077e+04	2.146338890323950478e-05	4.437892540069264703e-05	5.568185796144985486e-05	7.065006222903251064e-05
1.274190228999999999e+04	2.103591849471724549e-05	4.356122181144302471e-05	5.468184442627001767e-05	6.941579225180357455e-05
1.273782814999999937e+04	2.061680917595293117e-05	4.275829239059549967e-05	5.369943267264676333e-05	6.820264316557820465e-05
1.273375676000000021e+04	2.020590335063095954e-05	4.196988116492742583e-05	5.273432613716538353e-05	6.701026970873658333e-05
1.272968809999999939e+04	1.980304229703113903e-05	4.119572875304556078e-05	5.178622365790339744e-05	6.583832041614748776e-05
1.272562217000000055e+04	1.940807226717910938e-05	4.043558408249576337e-05	5.085483382132964097e-05	6.468645534843758230e-05
1.272155897000000004e+04	1.902084235845314292e-05	3.968920034357778607e-05	4.993987002195622967e-05	6.355434000367849985e-05
1.271749849999999969e+04	1.864120446315502155e-05	3.895633492051954510e-05	4.904105038709650685e-05	6.244164523514048482e-05
1.271344074999999975e+04	1.826901231043589829e-05	3.823674756589537463e-05	4.815809554533842778e-05	6.134804449746540081e-05
1.270938572999999997e+04	1.790412417745839576e-05	3.753020566863623023e-05	4.729073509894809866e-05	6.027322187313284617e-05
1.270533342000000084e+04	1.754639829743182789e-05	3.683647539671751369e-05	4.643869676196774125e-05	5.921685862645446549e-05
1.270128383000000031e+04	1.719569821109904518e-05	3.615533208599780852e-05	4.560171912229232598e-05	5.817864902843444168e-05
1.269723695000000043e+04	1.685188826261575944e-05	3.548655153856811791e-05	4.477954096541812413e-05	5.715828713379717088e-05
1.269319278999999915e+04	1.651483701883964351e-05	3.482991668925004912e-05	4.397190947432973233e-05	5.615547696212770516e-05
1.268915133000000060e+04	1.618441301586794523e-05	3.418520935116644687e-05	4.317857008767261092e-05	5.516991991819539075e-05
1.268511256999999932e+04	1.586048892084193683e-05	3.355221834270617244e-05	4.239927650135439703e-05	5.420132721729574465e-05
1.268107652000000053e+04	1.554294055256950474e-05	3.293073761958324302e-05	4.163378838498981181e-05	5.324941706713687354e-05
1.267704317000000083e+04	1.523164447170052934e-05	3.232056158369905403e-05	4.088186561195937297e-05	5.231390750258319759e-05
1.267301251000000047e+04	1.492647958707570432e-05	3.172148823917520080e-05	4.014327215000089091e-05	5.139452122714558785e-05
1.266898454999999922e+04	1.462732858309767533e-05	3.113332202532493231e-05	3.941777956440383965e-05	5.049098998648613232e-05
1.266495927999999913e+04	1.433407485038335329e-05	3.055586781426270588e-05	3.870515962519601908e-05	4.960304537497148638e-05
1.266093670000000020e+04	1.404660470975580955e-05	2.998893530053831048e-05	3.800518972685820631e-05	4.873042559137795833e-05
1.265691681000000062e+04	1.376480660893619942e-05	2.943233744722453343e-05	3.731765098008600075e-05	4.787287307267669385e-05
1.265289960000000065e+04	1.348857040328140320e-05	2.888588908408450389e-05	3.664232648609100308e-05	4.703013234857126586e-05
1.264888507000000027e+04	1.321778871926418126e-05	2.834940962242214551e-05	3.597900469720605280e-05	4.620195424161208580e-05
1.264487321999999949e+04	1.295235619603089785e-05	2.782272158128952757e-05	3.532747760446621182e-05	4.538809361644966834e-05
1.264086404000000039e+04	1.269216880639473846e-05	2.730564925809490548e-05	3.468753909876411232e-05	4.458830733931450091e-05
1.263685754000000088e+04	1.243712577397165955e-05	2.679802255822120075e-05	3.405898971680195375e-05	4.380236021702776076e-05
1.263285370999999941e+04	1.218712694169556563e-05	2.629967178572484377e-05	3.344163020056800716e-05	4.303001695567178382e-05
1.262885253999999986e+04	1.194207407112051759e-05	2.581043023973682076e-05	3.283526471501434674e-05	4.227104618696750842e-05
1.262485404000000017e+04	1.170187199623671626e-05	2.533013654376263464e-05	3.223970374373870629e-05	4.152522410350314942e-05
1.262085820000000058e+04	1.146642613992973479e-05	2.485862970665062832e-05	3.165475797385168533e-05	4.079232681218230877e-05
1.261686503000000084e+04	1.123564488477205806e-05	2.439575388175041121e-05	3.108024420338598159e-05	4.007213773941186152e-05
1.261287449999999990e+04	1.100943606074384987e-05	2.394135134319774346e-05	3.051597663050095971e-05	3.936443672000332523e-05
1.260888664000000063e+04	1.078771263739053392e-05	2.349527392968746712e-05	2.996178106668390852e-05	3.866901782600664701e-05
1.260490142000000014e+04	1.057038588906050653e-05	2.305736933333995257e-05	2.941747791657227655e-05	3.798566802738111625e-05
1.260091885000000002e+04	1.035737097846396113e-05	2.262749234203168512e-05	2.888289614755251933e-05	3.731418472394893511e-05
1.259693893000000025e+04	1.014858411982828155e-05	2.220549915361381263e-05	2.835786623320916866e-05	3.665436689968324768e-05
1.259296166000000085e+04	9.943943110940927068e-06	2.179124846231683742e-05	2.784222150824365463e-05	3.600601682914232149e-05
1.258898702000000048e+04	9.743366304783360125e-06	2.138459938923484031e-05	2.733579559611083065e-05	3.536893684735754173e-05
1.258501502000000073e+04	9.546775128025284147e-06	2.098541660123728891e-05	2.683842878792438983e-05	3.474293737912577764e-05
1.258104565999999977e+04	9.354091985251107133e-06	2.059356608623527153e-05	2.634996278956035860e-05	3.412783034145352036e-05
1.257707892999999967e+04	9.165240279675482556e-06	2.020891520346119330e-05	2.587024078652504821e-05	3.352342922756408600e-05
1.257311483000000044e+04	8.980145356462389776e-06	1.983133461776108184e-05	2.539910986040252555e-05	3.292955215618621371e-05
1.256915336000000025e+04	8.798733976602282497e-06	1.946069724733687998e-05	2.493641968310528128e-05	3.234602023459410246e-05
