Wavenumber	17277.150453038626-40C-17289.8119463758-20C	17271.260566842393-45C-17289.8119463758-20C	17271.260566842393-45C-17277.150453038626-40C	17262.46575968384-50C-17289.8119463758-20C	17262.46575968384-50C-17277.150453038626-40C	17262.46575968384-50C-17271.260566842393-45C
1.543073619999999937e+04	-1.449804584457881074e-02	-1.475205278489097327e-02	-2.540069403121625324e-04	-1.782681865480997829e-02	-3.328772810231167556e-03	-3.074765869919005024e-03
1.542465545000000020e+04	-1.441760511107068043e-02	-1.466965186953343714e-02	-2.520467584627567037e-04	-1.772571417324467213e-02	-3.308109062173991699e-03	-3.056062303711234995e-03
1.541857969000000048e+04	-1.433676094166543014e-02	-1.458685037451123989e-02	-2.500894328458097560e-04	-1.762414854126249930e-02	-3.287387599597069165e-03	-3.037298166751259410e-03
1.541250890000000072e+04	-1.425552929329713947e-02	-1.450366452395997208e-02	-2.481352306628326065e-04	-1.752214137872608324e-02	-3.266612085428943768e-03	-3.018476854766111162e-03
1.540644310000000041e+04	-1.417392651331969566e-02	-1.442011093608318306e-02	-2.461844227634873983e-04	-1.741971278073245477e-02	-3.245786267412759107e-03	-2.999601844649271709e-03
1.540038226000000031e+04	-1.409196813213182964e-02	-1.433620538721309956e-02	-2.442372550812699217e-04	-1.731688180265390786e-02	-3.224913670522078224e-03	-2.980676415440808302e-03
1.539432638000000043e+04	-1.400966993456233267e-02	-1.425196390931668389e-02	-2.422939747543512157e-04	-1.721366780629017545e-02	-3.203997871727842783e-03	-2.961703896973491568e-03
1.538827547000000050e+04	-1.392704769501459938e-02	-1.416740251903389480e-02	-2.403548240192954211e-04	-1.711009012776701366e-02	-3.183042432752414275e-03	-2.942687608733118854e-03
1.538222949999999946e+04	-1.384411649179814741e-02	-1.408253651632970782e-02	-2.384200245315604150e-04	-1.700616721901779260e-02	-3.162050727219645196e-03	-2.923630702688084781e-03
1.537618848000000071e+04	-1.376089179829377562e-02	-1.399738160161219380e-02	-2.364898033184181791e-04	-1.690191801653373460e-02	-3.141026218239958978e-03	-2.904536414921540799e-03
1.537015240000000085e+04	-1.367738866191609004e-02	-1.391195303576951703e-02	-2.345643738534269884e-04	-1.679736091294845024e-02	-3.119972251032360200e-03	-2.885407877178933211e-03
1.536412125000000015e+04	-1.359362197555906426e-02	-1.382626591831127849e-02	-2.326439427522142278e-04	-1.669251409814923037e-02	-3.098892122590166109e-03	-2.866248179837951882e-03
1.535809503000000041e+04	-1.350960661629908854e-02	-1.374033532951235426e-02	-2.307287132132657126e-04	-1.658739573349611585e-02	-3.077789117197027302e-03	-2.847060403983761590e-03
1.535207373000000007e+04	-1.342535716659465361e-02	-1.365417604549482022e-02	-2.288188789001666112e-04	-1.648202360353760720e-02	-3.056666436942953591e-03	-2.827847558042786980e-03
1.534605733999999939e+04	-1.334088805145809686e-02	-1.356780267882796986e-02	-2.269146273698730010e-04	-1.637641528844149819e-02	-3.035527236983401322e-03	-2.808612609613528321e-03
1.534004586000000018e+04	-1.325621367868362599e-02	-1.348122982213478815e-02	-2.250161434511621650e-04	-1.627058833982933383e-02	-3.014374661145707845e-03	-2.789358517694545680e-03
1.533403929000000062e+04	-1.317134829865658496e-02	-1.339447190492683293e-02	-2.231236062702479650e-04	-1.616456010592350057e-02	-2.993211807266915603e-03	-2.770088200996667638e-03
1.532803760999999940e+04	-1.308630571957351829e-02	-1.330754290274192841e-02	-2.212371831684101231e-04	-1.605834737648960397e-02	-2.972041656916085683e-03	-2.750804473747675560e-03
1.532204082000000017e+04	-1.300109987182489213e-02	-1.322045691431637804e-02	-2.193570424914859096e-04	-1.595196708848065081e-02	-2.950867216655758685e-03	-2.731510174164272775e-03
1.531604891999999927e+04	-1.291574452583706123e-02	-1.313322787327776686e-02	-2.174833474407056322e-04	-1.584543597383089586e-02	-2.929691447993834630e-03	-2.712208100553128998e-03
1.531006189000000086e+04	-1.283025300530538093e-02	-1.304586925531399377e-02	-2.156162500086128420e-04	-1.573877020219756340e-02	-2.908517196892182466e-03	-2.692900946883569624e-03
1.530407973999999922e+04	-1.274463889963560470e-02	-1.295839480638508179e-02	-2.137559067494770870e-04	-1.563198627045180034e-02	-2.887347370816195635e-03	-2.673591464066718548e-03
1.529810246000000006e+04	-1.265891535016588909e-02	-1.287081781347894360e-02	-2.119024633130545121e-04	-1.552510011239544019e-02	-2.866184762229551097e-03	-2.654282298916496585e-03
1.529213004000000001e+04	-1.257309533422196202e-02	-1.278315139506976117e-02	-2.100560608477991531e-04	-1.541812745374933347e-02	-2.845032119527371450e-03	-2.634976058679572297e-03
1.528616246999999930e+04	-1.248719166467281150e-02	-1.269540850080710936e-02	-2.082168361342978669e-04	-1.531108381198241497e-02	-2.823892147309603473e-03	-2.615675311175305606e-03
1.528019974999999977e+04	-1.240121713382877355e-02	-1.260760205860725347e-02	-2.063849247784799168e-04	-1.520398467590267089e-02	-2.802767542073897333e-03	-2.596382617295417417e-03
1.527424187999999958e+04	-1.231518436960786500e-02	-1.251974482783116405e-02	-2.045604582232990465e-04	-1.509684532664022638e-02	-2.781660957032361381e-03	-2.577100498809062334e-03
1.526828883999999925e+04	-1.222910554564708707e-02	-1.243184910341303684e-02	-2.027435577659497667e-04	-1.498968047713562790e-02	-2.760574931488540829e-03	-2.557831373722591062e-03
1.526234064000000035e+04	-1.214299310345075267e-02	-1.234392745340032183e-02	-2.009343499495691576e-04	-1.488250517163679232e-02	-2.739512068186039651e-03	-2.538577718236470493e-03
1.525639725999999973e+04	-1.205685888456449473e-02	-1.225599183291696537e-02	-1.991329483524706401e-04	-1.477533370558818671e-02	-2.718474821023691979e-03	-2.519341872671221338e-03
1.525045869999999923e+04	-1.197071485373721322e-02	-1.216805432265538611e-02	-1.973394689181728889e-04	-1.466818052609540624e-02	-2.697465672358193012e-03	-2.500126203440020123e-03
1.524452495000000090e+04	-1.188457266436578064e-02	-1.208012668529259703e-02	-1.955540209268163965e-04	-1.456105969137673484e-02	-2.676487027010954201e-03	-2.480933006084137804e-03
1.523859600999999930e+04	-1.179844394840866284e-02	-1.199222066152996757e-02	-1.937767131213047334e-04	-1.445398523164445614e-02	-2.655541283235793304e-03	-2.461764570114488571e-03
1.523267187999999987e+04	-1.171234017130266813e-02	-1.190434782205497533e-02	-1.920076507523071907e-04	-1.434697096881377976e-02	-2.634630797511111622e-03	-2.442623146758804431e-03
1.522675253999999950e+04	-1.162627234093185913e-02	-1.181651927064955587e-02	-1.902469297176967444e-04	-1.424003015518082726e-02	-2.613757814248968137e-03	-2.423510884531271392e-03
1.522083798999999999e+04	-1.154025158900980064e-02	-1.172874623759276314e-02	-1.884946485829624985e-04	-1.413317619622045385e-02	-2.592924607210653209e-03	-2.404429958627690711e-03
1.521492822999999953e+04	-1.145428888053627581e-02	-1.164103978318038746e-02	-1.867509026441116493e-04	-1.402642228955580661e-02	-2.572133409019530803e-03	-2.385382506375419154e-03
1.520902324000000044e+04	-1.136839472283905639e-02	-1.155341050096950206e-02	-1.850157781304456739e-04	-1.391978106397830095e-02	-2.551386341139244562e-03	-2.366370563008798888e-03
1.520312303000000065e+04	-1.128257989297257180e-02	-1.146586925996491424e-02	-1.832893669923424396e-04	-1.381326548285845279e-02	-2.530685589885880993e-03	-2.347396222893538553e-03
1.519722759000000042e+04	-1.119685471053559478e-02	-1.137842646277642533e-02	-1.815717522408305529e-04	-1.370688794139152122e-02	-2.510033230855926445e-03	-2.328461478615095892e-03
1.519133690999999999e+04	-1.111122932883631953e-02	-1.129109234275767204e-02	-1.798630139213525103e-04	-1.360066062841018553e-02	-2.489431299573865997e-03	-2.309568285652513486e-03
1.518545097999999962e+04	-1.102571373519431464e-02	-1.120387696436642155e-02	-1.781632291721069183e-04	-1.349459552692948427e-02	-2.468881791735169640e-03	-2.290718562563062721e-03
1.517956981000000087e+04	-1.094031804158634991e-02	-1.111679051960272335e-02	-1.764724780163734463e-04	-1.338870477466845565e-02	-2.448386733082105748e-03	-2.271914255065732302e-03
1.517369338000000062e+04	-1.085505175870254968e-02	-1.102984258771126658e-02	-1.747908290087168970e-04	-1.328299976392977033e-02	-2.427948005227220651e-03	-2.253157176218503754e-03
1.516782167999999911e+04	-1.076992437760705690e-02	-1.094304272845876558e-02	-1.731183508517086800e-04	-1.317749186322736410e-02	-2.407567485620307202e-03	-2.234449134768598522e-03
1.516195471999999972e+04	-1.068494551440755946e-02	-1.085640062961502894e-02	-1.714551152074694773e-04	-1.307219259645850395e-02	-2.387247082050944491e-03	-2.215791966843475014e-03
1.515609249000000091e+04	-1.060012433070812998e-02	-1.076992551606016646e-02	-1.698011853520364767e-04	-1.296711292474851673e-02	-2.366988594040386751e-03	-2.197187408688350274e-03
1.515023497999999927e+04	-1.051546982444853673e-02	-1.068362644640703796e-02	-1.681566219585012290e-04	-1.286226360717970807e-02	-2.346793782731171341e-03	-2.178637160772670112e-03
1.514438219000000026e+04	-1.043099097471431036e-02	-1.059751246064402630e-02	-1.665214859297159400e-04	-1.275765538021374212e-02	-2.326664405499431765e-03	-2.160142919569715825e-03
1.513853410000000076e+04	-1.034669630919883565e-02	-1.051159213925231817e-02	-1.648958300534825172e-04	-1.265329842219185819e-02	-2.306602112993022535e-03	-2.141706282939540018e-03
1.513269072000000051e+04	-1.026259462597620131e-02	-1.042587433895533766e-02	-1.632797129791363488e-04	-1.254920324711018831e-02	-2.286608621133986996e-03	-2.123328908154850647e-03
1.512685203999999976e+04	-1.017869427288529971e-02	-1.034036745820991754e-02	-1.616731853246178297e-04	-1.244537981251182812e-02	-2.266685539626528412e-03	-2.105012354301910582e-03
1.512101806000000033e+04	-1.009500358043050050e-02	-1.025507987847898428e-02	-1.600762980484837783e-04	-1.234183805551129776e-02	-2.246834475080797255e-03	-2.086758177032313477e-03
1.511518875999999909e+04	-1.001153043200717074e-02	-1.017001952627781536e-02	-1.584890942706446149e-04	-1.223858736116492651e-02	-2.227056929157755771e-03	-2.068567834887111156e-03
1.510936413999999968e+04	-9.928282838452678893e-03	-1.008519445871211562e-02	-1.569116202594367238e-04	-1.213563727340421367e-02	-2.207354434951534772e-03	-2.050442814692098048e-03
1.510354420000000027e+04	-9.845268651075322897e-03	-1.000061257102702328e-02	-1.553439199517003821e-04	-1.203299713998269571e-02	-2.187728488907372815e-03	-2.032384568955672433e-03
1.509772892999999931e+04	-9.762495420163108673e-03	-9.916281452479608349e-03	-1.537860323164996768e-04	-1.193067593768557672e-02	-2.168180517522468043e-03	-2.014394485205968366e-03
1.509191832000000068e+04	-9.679970539171078858e-03	-9.832208533293321229e-03	-1.522379941222423705e-04	-1.182868245078733810e-02	-2.148711911616259240e-03	-1.996473917494016870e-03
1.508611238000000048e+04	-9.597701528671391535e-03	-9.748401373926629532e-03	-1.506998452552379963e-04	-1.172702562196914489e-02	-2.129324093297753351e-03	-1.978624248042515354e-03
1.508031107999999949e+04	-9.515695186702526065e-03	-9.664866799546679987e-03	-1.491716128441539224e-04	-1.162571350248610413e-02	-2.110018315783578069e-03	-1.960846702939424147e-03
1.507451444000000083e+04	-9.433958864062903793e-03	-9.581612199162661825e-03	-1.476533350997580318e-04	-1.152475482799712736e-02	-2.090795963934223567e-03	-1.943142628834465535e-03
1.506872243999999955e+04	-9.352499192162237740e-03	-9.498644229764346969e-03	-1.461450376021092290e-04	-1.142415744692113627e-02	-2.071658254758898532e-03	-1.925513217156789303e-03
1.506293506999999954e+04	-9.271322791670408292e-03	-9.415969538213393719e-03	-1.446467465429854271e-04	-1.132392919607447257e-02	-2.052606404404064278e-03	-1.907959657861078850e-03
1.505715234000000055e+04	-9.190436411362072622e-03	-9.333594902610875543e-03	-1.431584912488029215e-04	-1.122407807195595353e-02	-2.033641660593880907e-03	-1.890483169345077985e-03
1.505137422999999944e+04	-9.109846228741225183e-03	-9.251526520047251290e-03	-1.416802913060261071e-04	-1.112461136738385203e-02	-2.014765138642626852e-03	-1.873084847336600745e-03
1.504560074999999961e+04	-9.029558690265435117e-03	-9.169770862299676806e-03	-1.402121720342416888e-04	-1.102553670879122261e-02	-1.995978018525787490e-03	-1.855765846491545801e-03
1.503983187999999973e+04	-8.949579675571368853e-03	-9.088333824739301681e-03	-1.387541491679328276e-04	-1.092686102475385473e-02	-1.977281349182485881e-03	-1.838527200014553054e-03
1.503406761000000006e+04	-8.869915056902724637e-03	-9.007221296038724068e-03	-1.373062391359994305e-04	-1.082859123654564271e-02	-1.958676179642918069e-03	-1.821369940506918639e-03
1.502830796000000009e+04	-8.790570973163491786e-03	-8.926439437155396506e-03	-1.358684639919047199e-04	-1.073073459600497326e-02	-1.940163622841481472e-03	-1.804295158849576752e-03
1.502255290000000059e+04	-8.711552727583574129e-03	-8.845993559010188745e-03	-1.344408314266146154e-04	-1.063329732597271399e-02	-1.921744598389139858e-03	-1.787303766962525242e-03
1.501680242999999973e+04	-8.632865893167918081e-03	-8.765889248014552271e-03	-1.330233548466341897e-04	-1.053628598387588294e-02	-1.903420090707964862e-03	-1.770396735861330673e-03
1.501105654999999933e+04	-8.554515898515899219e-03	-8.686131944360422907e-03	-1.316160458445236880e-04	-1.043970695082923478e-02	-1.885191052313335558e-03	-1.753575006468811870e-03
1.500531524999999965e+04	-8.476507893307783092e-03	-8.606726805109737866e-03	-1.302189118019547731e-04	-1.034356626592595335e-02	-1.867058372618170259e-03	-1.736839460816215486e-03
1.499957853000000068e+04	-8.398847022191180400e-03	-8.527678983008636637e-03	-1.288319608174562370e-04	-1.024786996390034122e-02	-1.849022941709160817e-03	-1.720190980891704580e-03
1.499384638000000086e+04	-8.321538154248311892e-03	-8.448993351116228234e-03	-1.274551968679163427e-04	-1.015262374176061078e-02	-1.831085587512298885e-03	-1.703630390644382542e-03
1.498811880000000019e+04	-8.244586154951653867e-03	-8.370674779624061312e-03	-1.260886246724074455e-04	-1.005783329395138620e-02	-1.813247138999732333e-03	-1.687158514327324887e-03
1.498239578000000074e+04	-8.167995617670308073e-03	-8.292727862587258303e-03	-1.247322449169502301e-04	-9.963503981610381810e-03	-1.795508363940073737e-03	-1.670776119023123507e-03
1.497667730999999912e+04	-8.091771000589539908e-03	-8.215157057297410581e-03	-1.233860567078706727e-04	-9.869641001342563391e-03	-1.777870000753023483e-03	-1.654483944045152810e-03
1.497096339000000080e+04	-8.015916760497954208e-03	-8.137966820428214898e-03	-1.220500599302606903e-04	-9.776249549967586105e-03	-1.760332789469631898e-03	-1.638282729539371207e-03
1.496525401000000056e+04	-7.940437087484784884e-03	-8.061161338051764380e-03	-1.207242505669794963e-04	-9.683334497868227586e-03	-1.742897410383442702e-03	-1.622173159816463206e-03
1.495954917000000023e+04	-7.865336171728541659e-03	-7.984744797131029803e-03	-1.194086254024881444e-04	-9.590900717501585349e-03	-1.725564545773043690e-03	-1.606155920370555545e-03
1.495384886999999981e+04	-7.790618071197456806e-03	-7.908721250885097920e-03	-1.181031796876411133e-04	-9.498952920513441256e-03	-1.708334849315984449e-03	-1.590231669628343336e-03
1.494815308999999979e+04	-7.716286452501559812e-03	-7.833094355136120679e-03	-1.168079026345608673e-04	-9.407495338950057351e-03	-1.691208886448497539e-03	-1.574400983813936672e-03
1.494246183000000019e+04	-7.642345116553005135e-03	-7.757867903156766276e-03	-1.155227866037611406e-04	-9.316532372169290810e-03	-1.674187255616285674e-03	-1.558664469012524534e-03
1.493677510000000075e+04	-7.568797865051879459e-03	-7.683045689788350896e-03	-1.142478247364714372e-04	-9.226068422410790837e-03	-1.657270557358911378e-03	-1.543022732622439941e-03
1.493109287000000040e+04	-7.495647856629712724e-03	-7.608630856440659618e-03	-1.129829998109468936e-04	-9.136107102944129865e-03	-1.640459246314417141e-03	-1.527476246503470247e-03
1.492541515000000072e+04	-7.422898642863690055e-03	-7.534626945068366444e-03	-1.117283022046763885e-04	-9.046652512411601510e-03	-1.623753869547911455e-03	-1.512025567343235066e-03
1.491974193000000014e+04	-7.350553394262389351e-03	-7.461037110746852885e-03	-1.104837164844635344e-04	-8.957708282838594549e-03	-1.607154888576205198e-03	-1.496671172091741664e-03
1.491407320000000072e+04	-7.278615160933532557e-03	-7.387864386865790334e-03	-1.092492259322577763e-04	-8.869277900311202389e-03	-1.590662739377669832e-03	-1.481413513445412056e-03
1.490840897000000041e+04	-7.207087125935679461e-03	-7.315111942813715129e-03	-1.080248168780356677e-04	-8.781365016368468390e-03	-1.574277890432788929e-03	-1.466253073554753261e-03
1.490274921999999970e+04	-7.135971973707772031e-03	-7.242782441584605380e-03	-1.068104678768333482e-04	-8.693972671729811863e-03	-1.558000698022039832e-03	-1.451190230145206483e-03
1.489709395000000040e+04	-7.065272524434770829e-03	-7.170878685017076370e-03	-1.056061605823055416e-04	-8.607104076060412279e-03	-1.541831551625641450e-03	-1.436225391043335908e-03
1.489144314999999915e+04	-6.994991356946950178e-03	-7.099403230241788099e-03	-1.044118732948379202e-04	-8.520762144525732829e-03	-1.525770787578782650e-03	-1.421358914283944730e-03
1.488579682999999932e+04	-6.925131183557413361e-03	-7.028358770892535745e-03	-1.032275873351223838e-04	-8.434949958326387609e-03	-1.509818774768974248e-03	-1.406591187433851864e-03
1.488015495999999985e+04	-6.855694108477375370e-03	-6.957747382945161929e-03	-1.020532744677865589e-04	-8.349669853781126194e-03	-1.493975745303750824e-03	-1.391922470835964265e-03
1.487451756000000023e+04	-6.786682741141664144e-03	-6.887571656904831197e-03	-1.008889157631670530e-04	-8.264924789840949471e-03	-1.478242048699285327e-03	-1.377353132936118274e-03
1.486888460999999916e+04	-6.718099088341415726e-03	-6.817833571189917119e-03	-9.973448284850139345e-05	-8.180716987414411723e-03	-1.462617899072995997e-03	-1.362883416224494604e-03
1.486325610000000052e+04	-6.649945172687313222e-03	-6.748535121066691345e-03	-9.858994837937812283e-05	-8.097048689016422829e-03	-1.447103516329109607e-03	-1.348513567949731484e-03
1.485763204000000042e+04	-6.582223150817988200e-03	-6.679678438810968122e-03	-9.745528799297992206e-05	-8.013922303766990440e-03	-1.431699152949002241e-03	-1.334243864956022319e-03
1.485201240999999936e+04	-6.514934711077363660e-03	-6.611265181281737735e-03	-9.633047020437407459e-05	-7.931339668030029655e-03	-1.416404956952665994e-03	-1.320074486748291920e-03
1.484639722000000074e+04	-6.448081797424135009e-03	-6.543297265959681364e-03	-9.521546853554635481e-05	-7.849302934008123289e-03	-1.401221136583988280e-03	-1.306005668048441926e-03
1.484078644999999960e+04	-6.381665892457040468e-03	-6.475776141985821466e-03	-9.411024952878099814e-05	-7.767813689821448375e-03	-1.386147797364407908e-03	-1.292037547835626909e-03
1.483518010999999933e+04	-6.315688733182923953e-03	-6.408703517867118948e-03	-9.301478468419499546e-05	-7.686873837862727432e-03	-1.371185104679803479e-03	-1.278170319995608484e-03
1.482957818000000043e+04	-6.250151602238081250e-03	-6.342080640901803790e-03	-9.192903866372253985e-05	-7.606484725174292305e-03	-1.356333122936211055e-03	-1.264404084272488515e-03
1.482398065999999926e+04	-6.185055919468933350e-03	-6.275908898592252871e-03	-9.085297912331952164e-05	-7.526647869257073464e-03	-1.341591949788140115e-03	-1.250738970664820593e-03
1.481838754999999946e+04	-6.120403005922245288e-03	-6.210189578702306201e-03	-8.978657278006091369e-05	-7.447364668494264872e-03	-1.326961662572019585e-03	-1.237175089791958671e-03
1.481279883999999947e+04	-6.056193970728415699e-03	-6.144923754280162687e-03	-8.872978355174698795e-05	-7.368636263482560012e-03	-1.312442292754144313e-03	-1.223712509202397325e-03
1.480721451999999954e+04	-5.992429829892724491e-03	-6.080112404417581384e-03	-8.768257452485689329e-05	-7.290463682765646602e-03	-1.298033852872922111e-03	-1.210351278348065218e-03
1.480163459999999941e+04	-5.929111733984387955e-03	-6.015756645664352420e-03	-8.664491167996446475e-05	-7.212848121930091894e-03	-1.283736387945703938e-03	-1.197091476265739474e-03
1.479605905999999959e+04	-5.866240400419366063e-03	-5.951857154995666976e-03	-8.561675457630091302e-05	-7.135790247663108266e-03	-1.269549847243742202e-03	-1.183933092667441289e-03
1.479048790000000008e+04	-5.803816684040910556e-03	-5.888414749751456900e-03	-8.459806571054634405e-05	-7.059290897230070805e-03	-1.255474213189160249e-03	-1.170876147478613905e-03
1.478492110999999932e+04	-5.741841238486550952e-03	-5.825430043453271728e-03	-8.358880496672077554e-05	-6.983350663395889585e-03	-1.241509424909338632e-03	-1.157920619942617857e-03
1.477935870000000068e+04	-5.680314851954904737e-03	-5.762903787039398706e-03	-8.258893508449396959e-05	-6.907970305870619887e-03	-1.227655453915715150e-03	-1.145066518831221181e-03
1.477380064999999922e+04	-5.619237893770230585e-03	-5.700836306423710115e-03	-8.159841265347952954e-05	-6.833150073223163284e-03	-1.213912179452932699e-03	-1.132313766799453170e-03
1.476824695000000065e+04	-5.558610761851871807e-03	-5.639227957253144935e-03	-8.061719540127312844e-05	-6.758890251202930022e-03	-1.200279489351058215e-03	-1.119662293949785087e-03
1.476269762000000082e+04	-5.498434096673082694e-03	-5.578079342297530274e-03	-7.964524562444758038e-05	-6.685191424681852235e-03	-1.186757328008769541e-03	-1.107112082384321960e-03
1.475715263000000050e+04	-5.438707912969235891e-03	-5.517390429120385548e-03	-7.868251615114965625e-05	-6.612053414209895230e-03	-1.173345501240659339e-03	-1.094662985089509682e-03
1.475161197999999968e+04	-5.379432472288944028e-03	-5.457161436738421773e-03	-7.772896444947774430e-05	-6.539476344725715651e-03	-1.160043872436771623e-03	-1.082314907987293878e-03
1.474607567999999992e+04	-5.320608061684571621e-03	-5.397392610706860938e-03	-7.678454902228931678e-05	-6.467460374394065625e-03	-1.146852312709494004e-03	-1.070067763687204687e-03
1.474054370999999992e+04	-5.262234570816780310e-03	-5.338083793435786234e-03	-7.584922261900592377e-05	-6.396005176899307448e-03	-1.133770606082527138e-03	-1.057921383463521214e-03
1.473501605999999992e+04	-5.204311922006817775e-03	-5.279234861160542885e-03	-7.492293915372510993e-05	-6.325110468023233123e-03	-1.120798546016415348e-03	-1.045875606862690238e-03
1.472949274999999943e+04	-5.146840275327732583e-03	-5.220845932283221108e-03	-7.400565695548852463e-05	-6.254776256546541041e-03	-1.107935981218808458e-03	-1.033930324263319933e-03
1.472397374999999920e+04	-5.089819195346404618e-03	-5.162916520802716958e-03	-7.309732545631233980e-05	-6.185001824461324599e-03	-1.095182629114919981e-03	-1.022085303658607641e-03
1.471845905999999923e+04	-5.033248488583511038e-03	-5.105446387154218002e-03	-7.219789857070696426e-05	-6.115786751941611199e-03	-1.082538263358100161e-03	-1.010340364787393197e-03
1.471294867999999951e+04	-4.977127889403330091e-03	-5.048435219068055785e-03	-7.130732966472569379e-05	-6.047130532868517927e-03	-1.070002643465187836e-03	-9.986953138004621422e-04
1.470744261000000006e+04	-4.921457061358849167e-03	-4.991882632933382358e-03	-7.042557157453319117e-05	-5.979032576480934613e-03	-1.057575515122085447e-03	-9.871499435475522555e-04
1.470194082999999955e+04	-4.866235398526791434e-03	-4.935787971992650069e-03	-6.955257346585863587e-05	-5.911491964411295236e-03	-1.045256565884503802e-03	-9.757039924186451663e-04
1.469644334999999955e+04	-4.811462530537005677e-03	-4.880150819359309333e-03	-6.868828882230365585e-05	-5.844508068416475605e-03	-1.033045537879469927e-03	-9.643572490571662714e-04
1.469095015000000058e+04	-4.757137721674329495e-03	-4.824970387616429879e-03	-6.783266594210038414e-05	-5.778079815431342442e-03	-1.020942093757012947e-03	-9.531094278149125631e-04
1.468546124000000054e+04	-4.703260469989197640e-03	-4.770246127377784223e-03	-6.698565738858658358e-05	-5.712206420247299687e-03	-1.008945950258102048e-03	-9.419602928695154642e-04
1.467997660999999971e+04	-4.649830012286006176e-03	-4.715977224469113105e-03	-6.614721218310692930e-05	-5.646886780179480314e-03	-9.970567678934741385e-04	-9.309095557103672092e-04
1.467449625000000015e+04	-4.596845525424192447e-03	-4.662162804404512695e-03	-6.531727898032024804e-05	-5.582119721258667344e-03	-9.852741958344748974e-04	-9.199569168541546493e-04
1.466902016000000003e+04	-4.544306223179455512e-03	-4.608802030757142010e-03	-6.449580757768649808e-05	-5.517904116611918597e-03	-9.735978934324630851e-04	-9.091020858547765870e-04
1.466354833999999937e+04	-4.492211258998436707e-03	-4.555894006380210165e-03	-6.368274738177345795e-05	-5.454238767558704237e-03	-9.620275085602675302e-04	-8.983447611784940723e-04
1.465808077000000048e+04	-4.440559539067683026e-03	-4.503437583563269647e-03	-6.287804449558662134e-05	-5.391122175202160000e-03	-9.505626361344769737e-04	-8.876845916388903523e-04
1.465261744999999974e+04	-4.389350104394972030e-03	-4.451431752072708414e-03	-6.208164767773638459e-05	-5.328553007369462441e-03	-9.392029029744904112e-04	-8.771212552967540266e-04
1.464715839000000051e+04	-4.338582032067377081e-03	-4.399875538848407874e-03	-6.129350678103079320e-05	-5.266529977855489986e-03	-9.279479457881129045e-04	-8.666544390070821113e-04
1.464170355999999992e+04	-4.288253973341510372e-03	-4.348767538926021775e-03	-6.051356558451140288e-05	-5.205051282141787833e-03	-9.167973088002774606e-04	-8.562837432157660578e-04
1.463625297999999930e+04	-4.238364990016972589e-03	-4.298106764784752343e-03	-5.974177476777975393e-05	-5.144115619156043595e-03	-9.057506291390710063e-04	-8.460088543712912523e-04
1.463080662999999913e+04	-4.188913723447235116e-03	-4.247891802469917072e-03	-5.897807902268195623e-05	-5.083721176135813646e-03	-8.948074526885785307e-04	-8.358293736658965745e-04
1.462536450999999943e+04	-4.139898948593311034e-03	-4.198121374226728569e-03	-5.822242563341753496e-05	-5.023866305423022038e-03	-8.839673568297110040e-04	-8.257449311962934690e-04
1.461992661000000044e+04	-4.091319300994222113e-03	-4.148794061244170245e-03	-5.747476024994813137e-05	-4.964549190981007443e-03	-8.732298899867853292e-04	-8.157551297368371979e-04
1.461449293000000034e+04	-4.043173458084383526e-03	-4.099908487763721104e-03	-5.673502967933757857e-05	-4.905768069808850995e-03	-8.625946117244674693e-04	-8.058595820451298908e-04
1.460906346999999914e+04	-3.995460049210738940e-03	-4.051463229702234603e-03	-5.600318049149566324e-05	-4.847521122037425773e-03	-8.520610728266868328e-04	-7.960578923351911695e-04
1.460363820999999916e+04	-3.948177483222767986e-03	-4.003456639600482675e-03	-5.527915637771468882e-05	-4.789806260488117806e-03	-8.416287772653498200e-04	-7.863496208876351312e-04
1.459821716000000015e+04	-3.901324387200730964e-03	-3.955887292071073869e-03	-5.456290487034290426e-05	-4.732621666225053647e-03	-8.312972790243226828e-04	-7.767343741539797786e-04
1.459280031000000054e+04	-3.854899170018567106e-03	-3.908753540668993137e-03	-5.385437065042603111e-05	-4.675965255790930780e-03	-8.210660857723636741e-04	-7.672117151219376430e-04
1.458738766000000032e+04	-3.808900284572893508e-03	-3.862053784130969197e-03	-5.315349955807568971e-05	-4.619835001283559284e-03	-8.109347167106657761e-04	-7.577812171525900864e-04
1.458197919000000002e+04	-3.763325973581539696e-03	-3.815786208295712106e-03	-5.246023471417241013e-05	-4.564228620155031529e-03	-8.009026465734918332e-04	-7.484424118593194231e-04
1.457657490999999936e+04	-3.718174693808629777e-03	-3.769949216783547580e-03	-5.177452297491780264e-05	-4.509144092840859652e-03	-7.909693990322298751e-04	-7.391948760573120725e-04
1.457117481000000043e+04	-3.673444694037339420e-03	-3.724541002540000811e-03	-5.109630850266139168e-05	-4.454579147801368544e-03	-7.811344537640291241e-04	-7.300381452613677324e-04
1.456577887999999984e+04	-3.629134186829648112e-03	-3.679559722210609674e-03	-5.042553538096156140e-05	-4.400531471115628340e-03	-7.713972842859802281e-04	-7.209717489050186667e-04
1.456038711999999941e+04	-3.585241430636956078e-03	-3.635003579487344760e-03	-4.976214885038868219e-05	-4.346998806613371069e-03	-7.617573759764149910e-04	-7.119952271260263088e-04
1.455499952999999914e+04	-3.541764646961785556e-03	-3.590870741007157890e-03	-4.910609404537233380e-05	-4.293978854801535489e-03	-7.522142078397499321e-04	-7.031081137943775983e-04
